Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jevon Holland,MIA,0,6,6,100.0%,117,19.5,19.5,0,118.7,15.8,95,22,2,0,0,0.0,0,8,0,0.0%
Jerome Baker,MIA,0,6,5,83.3%,31,6.2,5.2,0,88.2,4.2,18,13,0,0,0,0.0,0,5,0,0.0%
Kader Kohou,MIA,0,8,4,50.0%,21,5.3,2.6,0,56.2,-1.1,-13,34,0,0,0,0.0,0,2,1,33.3%
Eric Rowe,MIA,0,5,3,60.0%,59,19.7,11.8,0,101.2,12.0,53,6,0,0,0,0.0,0,2,1,33.3%
Jaelan Phillips,MIA,0,2,2,100.0%,9,4.5,4.5,0,85.4,1.5,3,6,2,0,1,0.0,1,3,1,25.0%
Christian Wilkins,MIA,0,1,1,100.0%,4,4.0,4.0,0,83.3,-5.0,-5,9,0,1,0,1.0,2,6,0,0.0%
Elandon Roberts,MIA,0,1,1,100.0%,5,5.0,5.0,0,87.5,5.0,5,0,4,0,0,1.0,1,10,0,0.0%
Verone McKinley,MIA,0,1,1,100.0%,25,25.0,25.0,0,118.7,19.0,19,6,2,1,0,0.0,1,0,0,
Andrew Van Ginkel,MIA,0,1,1,100.0%,9,9.0,9.0,0,104.2,3.0,3,6,3,0,1,0.0,1,3,0,0.0%
Keion Crossen,MIA,0,4,1,25.0%,17,17.0,4.3,0,44.8,24.5,12,5,0,0,0,0.0,0,1,1,50.0%
Duke Riley,MIA,0,1,1,100.0%,2,2.0,2.0,1,118.7,2.0,2,0,0,0,0,0.0,0,0,0,
Noah Igbinoghene,MIA,0,2,1,50.0%,7,7.0,3.5,1,97.9,14.5,7,0,0,0,0,0.0,0,0,0,
Zach Sieler,MIA,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Cedrick Wilson Jr.,MIA,0,1,0,0.0%,,,0.0,,39.6,42.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kyle Dugger,NWE,1,11,7,63.6%,87,12.4,7.9,2,89.8,8.5,48,39,3,0,0,0.0,0,5,1,16.7%
Jabrill Peppers,NWE,0,7,5,71.4%,66,13.2,9.4,0,100.9,6.9,32,34,2,0,0,0.0,0,8,0,0.0%
Myles Bryant,NWE,0,7,4,57.1%,53,13.3,7.6,0,81.2,8.6,41,12,0,0,0,0.0,0,7,0,0.0%
Jahlani Tavai,NWE,0,5,3,60.0%,24,8.0,4.8,1,111.7,3.0,11,13,0,0,0,0.0,0,6,0,0.0%
Devin McCourty,NWE,0,3,3,100.0%,52,17.3,17.3,0,118.7,14.3,43,9,0,0,0,0.0,0,2,0,0.0%
Ja'Whaun Bentley,NWE,0,3,3,100.0%,30,10.0,10.0,0,108.3,-0.7,-2,32,0,0,0,0.0,0,9,1,10.0%
Adrian Phillips,NWE,0,2,2,100.0%,34,17.0,17.0,0,118.7,9.0,18,16,1,0,0,0.0,0,4,1,20.0%
Matt Judon,NWE,0,1,1,100.0%,8,8.0,8.0,0,100.0,-1.0,-1,9,0,1,0,0.0,1,1,0,0.0%
Tae Hayes,NWE,0,2,1,50.0%,6,6.0,3.0,0,56.2,6.0,2,4,0,0,0,0.0,0,2,0,0.0%
Raekwon McMillan,NWE,0,2,1,50.0%,4,4.0,2.0,0,56.2,2.5,0,4,0,0,0,0.0,0,4,0,0.0%
Christian Barmore,NWE,0,0,0,,,,,,,,,,0,0,3,1.0,4,3,0,0.0%
Josh Uche,NWE,0,0,0,,,,,,,,,,0,3,0,0.0,3,1,0,0.0%
Carl Davis,NWE,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%
Daniel Ekuale,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Deatrich Wise Jr.,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Jonathan Jones,NWE,1,4,0,0.0%,,,0.0,,0.0,12.5,,,0,0,0,0.0,0,4,0,0.0%
Anfernee Jennings,NWE,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
