Quarter,Time,Down,ToGo,Location,BAL,KAN,Detail,EPB,EPA
1,2:48,1,10,KAN 34,3,0,Jamal Lewis middle for 11 yards (tackle by Patrick Surtain),3.310,4.040
1,2:05,1,10,KAN 23,3,0,Jamal Lewis middle for 4 yards (tackle by Sammy Knight),4.040,4.050
1,1:25,2,6,KAN 19,3,0,Jamal Lewis middle for 4 yards (tackle by Derrick Johnson),4.050,4.050
1,0:45,3,2,KAN 15,3,0,Steve McNair for 9 yards,4.050,5.830
1,0:18,1,6,KAN 6,3,0,Jamal Lewis right end for 3 yards (tackle by Ty Law),5.830,5.530
Quarter,Time,Down,ToGo,Location,BAL,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,KAN 3,3,0,Jamal Lewis middle for no gain (tackle by Benny Sapp),5.530,4.720
2,14:19,3,3,KAN 3,3,0,Steve McNair pass complete to Mark Clayton for -2 yards (tackle by Patrick Surtain and Derrick Johnson),4.720,3.010
2,14:19,4,5,KAN 5,6,0,Matt Stover 23 yard field goal good,3.010,3.000
2,,,,BAL 30,6,0,"Matt Stover kicks off 57 yards, returned by Dante Hall for 21 yards (tackle by Daniel Wilcox)",0.000,1.200
2,13:27,1,10,KAN 34,6,0,Larry Johnson middle for 5 yards (tackle by Terrell Suggs),1.200,1.330
2,12:51,2,5,KAN 39,6,0,Larry Johnson right tackle for 4 yards (tackle by Terrell Suggs),1.330,1.160
2,12:14,3,1,KAN 43,6,0,Larry Johnson middle for 1 yard (tackle by Kelly Gregg),1.160,1.860
2,11:47,1,10,KAN 44,6,0,Larry Johnson right tackle for 3 yards (tackle by Trevor Pryce),1.860,1.720
2,11:15,2,7,KAN 47,6,0,Larry Johnson left end for 3 yards (tackle by Dawan Landry),1.720,1.420
2,10:47,3,4,,6,0,Trent Green pass complete to Dante Hall for 19 yards (tackle by Chris McAlister),1.420,3.510
2,10:05,1,10,BAL 31,6,0,"Trent Green sacked by Terrell Suggs for -5 yards. Trent Green fumbles (forced by Terrell Suggs), recovered by Terrell Suggs at BAL-31 (tackle by Trent Green)",3.510,-1.000
2,9:57,1,10,BAL 31,6,0,Ovie Mughelli middle for 3 yards (tackle by Jared Allen),1.000,0.870
2,9:22,2,7,BAL 34,6,0,"Steve McNair pass complete to Derrick Mason for 13 yards (tackle by Greg Wesley). Derrick Mason fumbles (forced by Greg Wesley), recovered by Derrick Mason at BAL-47",0.870,2.060
2,8:46,1,10,BAL 47,6,0,Jamal Lewis middle for 1 yard (tackle by Derrick Johnson),2.060,1.650
2,8:01,2,9,BAL 48,6,0,Jamal Lewis middle for 4 yards (tackle by Ron Edwards),1.650,1.490
2,7:27,3,5,KAN 48,6,0,Steve McNair pass complete to Daniel Wilcox for 3 yards (tackle by Kawika Mitchell). Penalty on Tony Pashos: Illegal Formation (Declined),1.490,0.270
2,7:14,4,2,KAN 45,6,0,Sam Koch punts 39 yards,0.270,0.380
2,7:01,1,10,KAN 6,6,0,Michael Bennett middle for 5 yards (tackle by Terrell Suggs),-0.380,-0.420
2,6:27,2,5,KAN 11,6,0,"Larry Johnson middle for 47 yards (tackle by Dawan Landry). Penalty on Terrell Suggs: Unnecessary Roughness, 15 yards",-0.420,3.780
2,5:59,1,10,BAL 27,6,0,Michael Bennett right end for 1 yard (tackle by Kelly Gregg),3.780,3.370
2,5:30,2,9,BAL 26,6,0,Michael Bennett middle for 1 yard (tackle by Terrell Suggs and Bart Scott),3.370,2.810
2,4:49,3,8,BAL 25,6,0,Trent Green pass incomplete intended for Samie Parker is intercepted by Ed Reed at BAL-6,2.810,0.380
2,4:40,1,10,BAL 6,6,0,Jamal Lewis middle for 5 yards (tackle by Jared Allen),-0.380,-0.420
2,3:59,2,5,BAL 11,6,0,Steve McNair pass complete to Mark Clayton for 22 yards (tackle by Greg Wesley),-0.420,1.140
2,3:18,1,10,BAL 33,6,0,Steve McNair pass complete to Mark Clayton for 4 yards (tackle by Ty Law),1.140,1.130
2,2:42,2,6,BAL 37,6,0,Steve McNair pass complete to Derrick Mason for 9 yards (tackle by Keyaron Fox),1.130,1.990
2,2:16,1,10,BAL 46,6,0,"Steve McNair pass incomplete intended for Mark Clayton (defended by Jared Allen). Penalty on Jason Brown: False Start, 5 yards (no play)",1.990,1.660
2,2:01,1,15,BAL 41,6,0,Steve McNair pass incomplete intended for Todd Heap,1.660,0.780
2,1:54,2,15,BAL 41,6,0,Steve McNair pass complete to Derrick Mason for 14 yards (tackle by Kawika Mitchell),0.780,1.950
2,1:20,3,1,KAN 45,6,0,Mike Anderson left end for -1 yards (tackle by Ron Edwards),1.950,0.200
2,1:15,,,,6,0,Timeout #2 by Kansas City Chiefs,0.000,0.200
2,1:15,4,2,KAN 46,6,0,Sam Koch punts 30 yards,0.200,0.140
2,1:08,1,10,KAN 16,6,0,Larry Johnson middle for 3 yards (tackle by Adalius Thomas),-0.140,-0.180
2,1:01,,,,6,0,Timeout #1 by Baltimore Ravens,0.000,-0.180
2,0:56,2,7,KAN 19,6,0,Trent Green pass incomplete intended for Tony Gonzalez,-0.180,-0.950
2,0:56,3,7,KAN 19,6,0,Trent Green sacked by Trevor Pryce for -11 yards,-0.950,-2.490
2,0:49,,,,6,0,Timeout #2 by Baltimore Ravens,0.000,-2.490
2,0:49,4,18,KAN 8,6,0,"Dustin Colquitt punts 33 yards, out of bounds. Penalty on Derrick Martin: Roughing the Kicker, 15 yards (no play)",-2.490,0.480
2,0:41,1,10,KAN 23,6,0,Trent Green pass complete to Samie Parker for 8 yards (tackle by Samari Rolle),0.480,1.010
2,0:35,2,2,KAN 31,6,0,Trent Green sacked by Bart Scott for -5 yards,1.010,-0.360
2,0:12,3,7,KAN 26,6,0,Trent Green pass complete to Larry Johnson for 4 yards (tackle by Ray Lewis),-0.360,-1.370
Quarter,Time,Down,ToGo,Location,BAL,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,6,0,"Lawrence Tynes kicks off 68 yards, returned by Cory Ross for 23 yards (tackle by Rod Gardner)",0.000,0.610
3,14:55,1,10,BAL 25,6,0,Jamal Lewis middle for 11 yards (tackle by Greg Wesley),0.610,1.330
3,14:15,1,10,BAL 36,6,0,Jamal Lewis middle for 7 yards (tackle by Sammy Knight),1.330,1.740
3,13:31,2,3,BAL 43,6,0,Mike Anderson middle for -2 yards (tackle by Kendrell Bell),1.740,0.760
3,12:49,3,5,BAL 41,6,0,Steve McNair pass complete to Mark Clayton for 1 yard (tackle by Greg Wesley),0.760,-0.590
3,12:38,4,4,BAL 42,6,0,"Sam Koch punts 56 yards. Penalty on Derrick Martin: Interference with Opport, 15 yards",-0.590,-1.000
3,12:30,1,10,KAN 31,6,0,Larry Johnson right tackle for 1 yard (tackle by Trevor Pryce),1.000,0.600
3,11:53,2,9,KAN 32,6,0,Larry Johnson middle for 1 yard (tackle by Bart Scott),0.600,0.040
3,11:10,3,8,KAN 33,6,0,Trent Green pass complete to Samie Parker for 11 yards (tackle by Corey Ivy),0.040,1.860
3,10:29,1,10,KAN 44,6,0,Larry Johnson right tackle for 1 yard (tackle by Terrell Suggs),1.860,1.450
3,9:48,2,9,KAN 45,6,0,Larry Johnson right end for 5 yards (tackle by Bart Scott),1.450,1.420
3,9:08,3,4,,6,0,Trent Green pass complete to Tony Gonzalez for 8 yards (tackle by Terrell Suggs),1.420,2.790
3,8:39,1,10,BAL 42,6,0,Trent Green pass incomplete intended for Larry Johnson (defended by Dwan Edwards),2.790,2.240
3,8:36,2,10,BAL 42,6,0,Larry Johnson middle for 4 yards (tackle by Bart Scott and Terrell Suggs),2.240,2.080
3,7:59,3,6,BAL 38,6,0,Trent Green sacked by Ray Lewis and Trevor Pryce for -6 yards,2.080,0.330
3,7:31,4,12,BAL 44,6,0,"Dustin Colquitt punts 32 yards, fair catch by Cory Ross",0.330,0.350
3,7:22,1,10,BAL 12,6,0,Steve McNair pass complete to Ovie Mughelli for 1 yard (tackle by Derrick Johnson),-0.350,-0.700
3,6:42,2,9,BAL 13,6,0,"Steve McNair pass incomplete intended for Mark Clayton. Penalty on Jonathan Ogden: Illegal Formation (Offsetting), Penalty on Derrick Johnson: Defensive Pass Interfere (Offsetting) (no play)",-0.700,-0.700
3,6:38,2,9,BAL 13,12,0,"Steve McNair pass complete to Mark Clayton for 87 yards, touchdown",-0.700,7.000
3,,,,KAN 2,13,0,Matt Stover kicks extra point good,0.000,0.000
3,,,,BAL 30,13,0,"Matt Stover kicks off 68 yards, returned by Dante Hall for 20 yards (tackle by Tim Johnson)",0.000,0.410
3,6:20,1,10,KAN 22,13,0,Larry Johnson right end for 15 yards (tackle by Chris McAlister),0.410,1.400
3,5:54,1,10,KAN 37,13,0,Larry Johnson left end for 7 yards (tackle by Ed Reed),1.400,1.800
3,5:32,2,3,KAN 44,13,0,"Trent Green pass complete to Kris Wilson for 7 yards (tackle by Ray Lewis). Penalty on Ray Lewis: Face Mask (15 Yards), 15 yards",1.800,3.310
3,5:06,1,10,BAL 34,13,0,"Penalty on Tony Gonzalez: False Start, 5 yards (no play)",3.310,2.980
3,4:46,1,15,BAL 39,13,0,Larry Johnson right end for 2 yards (tackle by Ray Lewis),2.980,2.370
3,4:07,2,13,BAL 37,13,0,Michael Bennett middle for -2 yards (tackle by Bart Scott). Penalty on Tony Gonzalez: Illegal Shift (Declined),2.370,1.420
3,3:42,3,15,BAL 39,13,0,Trent Green pass complete to Tony Gonzalez for 18 yards (tackle by Ed Reed). Penalty on Chris McAlister: Illegal Use of Hands (Declined),1.420,4.170
3,3:22,1,10,BAL 21,13,0,Michael Bennett right tackle for no gain (tackle by Terrell Suggs),4.170,3.630
3,2:42,2,10,BAL 21,13,0,Michael Bennett middle for no gain (tackle by Trevor Pryce),3.630,2.940
3,1:55,,,,13,0,Timeout #1 by Kansas City Chiefs,0.000,2.940
3,1:55,3,10,BAL 21,13,0,Trent Green sacked by Adalius Thomas for -10 yards,2.940,1.320
3,1:26,4,20,BAL 31,13,3,Lawrence Tynes 49 yard field goal good,1.320,3.000
3,,,,KAN 30,13,3,"Lawrence Tynes kicks off 66 yards, returned by Cory Ross for 28 yards (tackle by Boomer Grigsby)",0.000,1.070
3,1:17,1,10,BAL 32,13,3,Steve McNair pass complete to Todd Heap for 12 yards (tackle by Greg Wesley),1.070,1.860
3,0:36,1,10,BAL 44,13,3,Jamal Lewis middle for 3 yards (tackle by Derrick Johnson and James Reed),1.860,1.720
Quarter,Time,Down,ToGo,Location,BAL,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,BAL 47,13,3,Steve McNair pass complete to Todd Heap for 6 yards (tackle by Derrick Johnson),1.720,1.820
4,14:32,3,1,KAN 47,13,3,Steve McNair middle for 2 yards (tackle by Jared Allen),1.820,2.590
4,13:53,1,10,KAN 45,13,3,Jamal Lewis middle for -2 yards (tackle by Kawika Mitchell and Kendrell Bell),2.590,1.770
4,13:11,2,12,KAN 47,13,3,"Steve McNair pass complete to Ovie Mughelli for 9 yards (tackle by Greg Wesley). Ovie Mughelli fumbles (forced by Greg Wesley), recovered by Patrick Surtain at KAN-38 and returned for 19 yards (tackle by Trevor Pryce)",1.770,-2.720
4,12:58,1,10,BAL 43,13,3,Larry Johnson middle for 4 yards (tackle by Kelly Gregg),2.720,2.720
4,12:20,2,6,BAL 39,13,3,Trent Green pass incomplete intended for Eddie Kennison,2.720,2.010
4,12:15,3,6,BAL 39,13,3,Trent Green pass incomplete intended for Samie Parker (defended by Samari Rolle),2.010,0.660
4,12:11,4,6,BAL 39,13,3,"Dustin Colquitt punts 25 yards, returned by Cory Ross for no gain",0.660,0.280
4,12:04,1,10,BAL 14,13,3,Jamal Lewis middle for 1 yard (tackle by Kawika Mitchell),-0.280,-0.640
4,11:25,2,9,BAL 15,13,3,Jamal Lewis right end for 3 yards (tackle by Derrick Johnson and Ryan Sims),-0.640,-0.920
4,10:42,3,6,BAL 18,13,3,Steve McNair pass complete to Demetrius Williams for 33 yards (tackle by Jarrad Page),-0.920,2.320
4,9:55,1,10,KAN 49,13,3,Jamal Lewis middle for 4 yards (tackle by Tamba Hali),2.320,2.320
4,9:18,2,6,KAN 45,13,3,Jamal Lewis middle for 5 yards (tackle by James Reed),2.320,2.280
4,8:34,3,1,KAN 40,13,3,Steve McNair middle for 2 yards (tackle by Jared Allen),2.280,3.050
4,7:53,1,10,KAN 38,13,3,Jamal Lewis middle for -1 yards (tackle by Jared Allen),3.050,2.370
4,7:11,2,11,KAN 39,13,3,Steve McNair pass complete to Derrick Mason for 10 yards (tackle by Lenny Walls),2.370,3.010
4,6:57,3,1,KAN 29,13,3,Steve McNair middle for 2 yards (tackle by Ryan Sims),3.010,3.780
4,6:16,1,10,KAN 27,13,3,Steve McNair pass complete to Quinn Sypniewski for 6 yards (tackle by Tamba Hali),3.780,4.040
4,5:33,2,4,KAN 21,13,3,Jamal Lewis left tackle for no gain (tackle by Rich Scanlon),4.040,3.340
4,4:51,3,4,KAN 21,13,3,"Steve McNair pass incomplete intended for Derrick Mason. Penalty on Patrick Surtain: Defensive Pass Interfere, 10 yards (no play)",3.340,4.840
4,4:46,1,10,KAN 11,13,3,Jamal Lewis left tackle for 4 yards (tackle by Greg Wesley and Kawika Mitchell),4.840,4.890
4,4:03,2,6,KAN 7,13,3,Jamal Lewis right tackle for 5 yards (tackle by Kawika Mitchell),4.890,5.120
4,3:15,,,,13,3,Timeout #1 by Baltimore Ravens,0.000,5.120
4,3:15,3,1,KAN 2,13,3,Jamal Lewis middle for 1 yard (tackle by Greg Wesley),5.120,6.970
4,2:59,,,,13,3,Timeout #2 by Kansas City Chiefs,0.000,6.970
4,2:59,1,1,KAN 1,13,3,Steve McNair pass incomplete intended for Todd Heap,6.970,5.910
4,2:55,2,1,KAN 1,19,3,"Jamal Lewis middle for 1 yard, touchdown",5.910,7.000
4,,,,KAN 2,20,3,Matt Stover kicks extra point good,0.000,0.000
4,,,,BAL 30,20,3,"Matt Stover kicks off 62 yards, returned by Dante Hall for 11 yards (tackle by Gary Stills)",0.000,0.150
4,2:46,1,10,KAN 19,20,3,Trent Green pass complete to Samie Parker for 20 yards (tackle by Dawan Landry),0.150,1.530
4,2:41,1,10,KAN 39,20,3,Trent Green pass complete to Samie Parker for 9 yards (tackle by Chris McAlister),1.530,2.200
4,2:17,2,1,KAN 48,20,3,Trent Green pass incomplete intended for Dante Hall,2.200,1.490
4,2:14,3,1,KAN 48,20,3,Trent Green pass complete to Samie Parker for 23 yards (tackle by Ed Reed),1.490,3.640
4,2:09,1,10,BAL 29,20,3,"Trent Green pass complete to Michael Bennett for 9 yards (tackle by Ed Reed). Penalty on Jordan Black: Illegal Formation, 5 yards (no play)",3.640,3.310
4,2:00,1,15,BAL 34,20,3,Trent Green pass complete to Michael Bennett for 14 yards,3.310,4.320
4,1:54,2,1,BAL 20,20,3,Trent Green middle for 10 yards (tackle by Bart Scott),4.320,4.910
4,1:54,1,10,BAL 10,20,3,Trent Green pass complete to Tony Gonzalez for 5 yards (tackle by Bart Scott),4.910,5.150
4,1:24,2,5,BAL 5,20,9,"Trent Green pass complete to Dante Hall for 5 yards, touchdown",5.150,7.000
4,,,,BAL 2,20,10,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,KAN 30,20,10,Lawrence Tynes kicks onside 13 yards,0.000,2.720
4,1:19,1,10,KAN 43,20,10,Steve McNair kneels for -1 yards,2.720,2.040
4,1:16,2,11,KAN 44,20,10,Steve McNair kneels for -1 yards,2.040,1.220
4,0:37,3,12,KAN 45,20,10,Steve McNair kneels for -1 yards,1.220,0.200
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
