Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
2,10:51,2,11,SEA 44,3,17,Matt Hasselbeck pass incomplete short left intended for T.J. Duckett,1.250,0.560
2,10:46,3,11,SEA 44,3,17,Matt Hasselbeck right end for 15 yards (tackle by O.J. Atogwe),0.560,2.850
2,10:22,1,10,STL 41,3,17,Leonard Weaver right tackle for 1 yard (tackle by Adam Carriker),2.850,2.440
2,9:44,2,9,STL 40,3,17,Matt Hasselbeck pass complete deep left to Billy McMullen for 34 yards,2.440,5.830
2,9:18,1,6,STL 6,3,17,T.J. Duckett left guard for 2 yards (tackle by Adam Carriker),5.830,5.340
2,8:45,,,,3,17,Timeout #2 by Seattle Seahawks,0.000,5.340
2,8:45,2,4,STL 4,3,23,"T.J. Duckett left guard for 4 yards, touchdown",5.340,7.000
2,,,,STL 2,3,24,Olindo Mare kicks extra point good,0.000,0.000
2,,,,SEA 30,3,24,"Olindo Mare kicks off 65 yards, returned by Dante Hall for 24 yards (tackle by Brian Russell)",0.000,0.870
2,8:32,1,10,STL 29,3,24,Steven Jackson left tackle for 4 yards (tackle by Howard Green and Lofa Tatupu),0.870,0.870
2,8:01,2,6,STL 33,3,24,Steven Jackson up the middle for 3 yards (tackle by Deon Grant and Lofa Tatupu),0.870,0.560
2,7:21,3,3,STL 36,3,24,"Marc Bulger pass complete short right to Donnie Avery for 5 yards (tackle by Marcus Trufant). Penalty on Marcus Trufant: Personal Foul, 15 yards",0.560,2.650
2,7:02,1,10,SEA 44,3,24,Steven Jackson left guard for no gain (tackle by Josh Wilson),2.650,2.110
2,6:30,2,10,SEA 44,3,24,Steven Jackson left tackle for 5 yards (tackle by Josh Wilson),2.110,2.080
2,5:51,3,5,SEA 39,3,24,Marc Bulger pass complete short right to Dante Hall for 8 yards,2.080,3.510
2,5:29,1,10,SEA 31,3,24,Steven Jackson right guard for 6 yards (tackle by LeRoy Hill),3.510,3.780
2,4:55,2,4,SEA 25,3,24,Marc Bulger pass complete short left to Donnie Avery for 10 yards (tackle by Josh Wilson),3.780,4.580
2,4:19,1,10,SEA 15,3,24,Steven Jackson right end for 1 yard (tackle by LeRoy Hill),4.580,4.110
2,3:43,2,9,SEA 14,3,24,Steven Jackson left end for 3 yards (tackle by Lawrence Jackson),4.110,3.780
2,3:00,3,6,SEA 11,3,24,Marc Bulger pass incomplete short left intended for Torry Holt (defended by Kelly Jennings),3.780,2.720
2,2:55,4,6,SEA 11,6,24,Josh Brown 29 yard field goal good,2.720,3.000
2,,,,STL 30,6,24,"Josh Brown kicks off 65 yards, returned by Josh Wilson for 22 yards (tackle by Eric Moore)",0.000,0.740
2,2:47,1,10,SEA 27,6,24,Julius Jones left guard for no gain (tackle by Will Witherspoon),0.740,0.200
2,2:36,,,,6,24,Timeout #2 by St. Louis Rams,0.000,0.200
2,2:36,2,10,SEA 27,6,24,Julius Jones left tackle for 1 yard,0.200,-0.360
2,2:31,,,,6,24,Timeout #3 by St. Louis Rams,0.000,-0.360
2,2:31,3,9,SEA 28,6,24,Julius Jones left tackle for 4 yards (tackle by James Hall),-0.360,-1.240
2,2:00,4,5,SEA 32,6,24,"Jon Ryan punts 44 yards, returned by Dante Hall for 2 yards (tackle by Kevin Hobbs)",-1.240,-0.670
2,1:51,1,10,STL 26,6,24,Marc Bulger pass complete short right to Randy McMichael for 4 yards (tackle by Lofa Tatupu),0.670,0.670
2,1:26,2,6,STL 30,6,24,Marc Bulger pass incomplete deep right intended for Dane Looker,0.670,-0.030
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,1:19,3,6,STL 30,6,24,Marc Bulger pass incomplete deep left intended for Torry Holt (defended by Brian Russell),-0.030,-1.370
2,1:14,4,6,STL 30,6,24,"Penalty on Donnie Jones: Delay of Game, 5 yards (no play)",-1.370,-1.700
2,1:14,4,11,STL 25,6,24,"Donnie Jones punts 58 yards, returned by Michael Bumpus for 9 yards (tackle by Gary Stills)",-1.700,-0.670
2,1:04,1,10,SEA 26,6,24,Julius Jones right end for 6 yards,0.670,0.940
2,0:45,2,4,SEA 32,6,24,Matt Hasselbeck pass complete short right to John Carlson for 16 yards (tackle by Tye Hill),0.940,2.130
2,0:18,1,10,SEA 48,6,24,Julius Jones up the middle for 32 yards (tackle by Ronald Bartell),2.130,4.240
2,0:08,,,,6,24,Timeout #3 by Seattle Seahawks,0.000,4.240
2,0:08,1,10,STL 20,6,27,Olindo Mare 38 yard field goal good,4.240,3.000
2,,,,SEA 30,6,27,"Olindo Mare kicks off 45 yards, returned by Travis Minor for 19 yards (tackle by David Hawthorne)",0.000,0.940
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,6,27,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,STL 20,6,27,Steven Jackson right end for 8 yards (tackle by Julian Peterson). Penalty on Brandon Mebane: Defensive Offside (Declined),0.280,0.810
3,14:40,2,2,STL 28,6,27,Steven Jackson right tackle for 3 yards (tackle by Marcus Trufant and Patrick Kerney),0.810,1.000
3,13:59,1,10,STL 31,6,27,Marc Bulger pass complete short right to Steven Jackson for 1 yard (tackle by LeRoy Hill),1.000,0.600
3,13:18,2,9,STL 32,6,27,Steven Jackson right tackle for 4 yards (tackle by Lofa Tatupu),0.600,0.430
3,12:40,3,5,STL 36,6,27,Marc Bulger pass complete short left to Torry Holt for 5 yards (tackle by Brian Russell),0.430,1.660
3,12:03,1,10,STL 41,6,27,Steven Jackson right tackle for 4 yards (tackle by Jordan Babineaux),1.660,1.660
3,11:15,2,6,STL 45,6,27,Marc Bulger pass complete short left to Steven Jackson for 50 yards (tackle by Deon Grant),1.660,6.060
3,10:41,1,5,SEA 5,6,27,Travis Minor left tackle for -1 yards (tackle by Brandon Mebane),6.060,4.950
3,10:02,2,6,SEA 6,6,27,"Marc Bulger pass incomplete short middle intended for Anthony Becht (defended by LeRoy Hill). Penalty on Anthony Becht: Offensive Pass Interference, 10 yards (no play)",4.950,3.340
3,9:57,,,,6,27,Timeout #1 by St. Louis Rams,0.000,3.340
3,9:57,2,16,SEA 16,6,27,"Steven Jackson left guard for -5 yards. Steven Jackson fumbles, recovered by Steven Jackson at SEA-21",3.340,2.210
3,9:16,3,21,SEA 21,12,27,"Marc Bulger pass complete short left to Dane Looker for 21 yards, touchdown",2.210,7.000
3,,,,SEA 2,13,27,Josh Brown kicks extra point good,0.000,0.000
3,,,,STL 30,13,27,"Josh Brown kicks off 69 yards, returned by Josh Wilson for 23 yards (tackle by Chris Chamberlain)",0.000,0.540
3,8:57,1,10,SEA 24,13,27,Matt Hasselbeck pass incomplete short right intended for Keary Colbert,0.540,0.000
3,8:48,2,10,SEA 24,13,27,Julius Jones right guard for 18 yards (tackle by O.J. Atogwe),0.000,1.730
3,8:03,1,10,SEA 42,13,27,Matt Hasselbeck pass incomplete deep left intended for Billy McMullen,1.730,1.190
3,7:58,2,10,SEA 42,13,27,Matt Hasselbeck pass complete short left to Billy McMullen for 18 yards (tackle by Corey Chavous),1.190,2.920
3,7:21,1,10,STL 40,13,27,Julius Jones up the middle for 4 yards (tackle by Corey Chavous),2.920,2.910
3,6:44,2,6,STL 36,13,27,Matt Hasselbeck sacked by Will Witherspoon for -10 yards,2.910,0.890
3,6:08,3,16,STL 46,13,27,Matt Hasselbeck pass incomplete deep left intended for Billy McMullen,0.890,0.200
3,6:03,4,16,STL 46,13,27,"Jon Ryan punts 36 yards. Penalty on Dante Hall: Unnecessary Roughness, 5 yards",0.200,0.380
3,5:52,1,10,STL 5,13,27,Steven Jackson left tackle for 3 yards (tackle by LeRoy Hill and Rocky Bernard),-0.380,-0.560
3,5:16,2,7,STL 8,13,27,Marc Bulger pass complete short right to Steven Jackson for 12 yards (tackle by LeRoy Hill),-0.560,0.280
3,4:50,,,,13,27,Timeout #2 by St. Louis Rams,0.000,0.280
3,4:50,1,10,STL 20,13,27,Steven Jackson left end for 1 yard (tackle by Darryl Tapp),0.280,-0.130
3,4:09,2,9,STL 21,13,27,Marc Bulger pass complete short right to Randy McMichael for 8 yards (tackle by Julian Peterson),-0.130,0.230
3,3:30,3,1,STL 29,13,27,Steven Jackson right guard for no gain (tackle by LeRoy Hill),0.230,-1.440
3,2:53,4,1,STL 29,13,27,"Donnie Jones punts 48 yards, returned by Michael Bumpus for 1 yard (tackle by Chris Draft). Penalty on D.D. Lewis: Illegal Block Above the Waist, 10 yards",-1.440,0.280
3,2:38,1,10,SEA 14,13,27,Julius Jones up the middle for -1 yards (tackle by Victor Adeyanju),-0.280,-0.850
3,1:59,2,11,SEA 13,13,27,Matt Hasselbeck pass incomplete short right intended for Billy McMullen (defended by Ronald Bartell),-0.850,-1.530
3,1:54,3,11,SEA 13,13,27,"Matt Hasselbeck pass incomplete deep middle intended for Michael Bumpus. Penalty on Ronald Bartell: Illegal Use of Hands, 5 yards (no play)",-1.530,0.040
3,1:49,1,10,SEA 18,13,27,T.J. Duckett left tackle for 7 yards,0.040,0.550
3,1:12,2,3,SEA 25,13,27,T.J. Duckett left tackle for 10 yards (tackle by Quinton Culberson),0.550,1.270
3,0:33,1,10,SEA 35,13,27,T.J. Duckett right guard for 5 yards (tackle by Victor Adeyanju and Corey Chavous),1.270,1.400
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,SEA 40,13,27,Julius Jones right tackle for 4 yards (tackle by Will Witherspoon),1.400,1.220
4,14:23,3,1,SEA 44,13,27,Matt Hasselbeck pass complete short right to Will Heller for 6 yards (tackle by Ronald Bartell),1.220,2.260
4,14:06,1,10,,13,27,"Julius Jones right tackle for 7 yards (tackle by Will Witherspoon). Penalty on John Carlson: Offensive Holding, 10 yards (no play)",2.260,1.600
4,13:39,1,20,SEA 40,13,27,Julius Jones right end for 14 yards (tackle by Tye Hill),1.600,2.250
4,13:00,2,6,STL 46,13,27,Julius Jones right tackle for 5 yards (tackle by James Hall),2.250,2.210
4,12:19,3,1,STL 41,13,27,T.J. Duckett left tackle for 3 yards (tackle by Will Witherspoon),2.210,3.050
4,11:36,1,10,STL 38,13,27,T.J. Duckett left tackle for 1 yard,3.050,2.640
4,10:55,2,9,STL 37,13,27,T.J. Duckett up the middle for 29 yards (tackle by O.J. Atogwe),2.640,5.370
4,10:08,1,8,STL 8,13,27,T.J. Duckett right tackle for 6 yards (tackle by Corey Chavous and Chris Draft),5.370,5.720
4,9:26,2,2,STL 2,13,27,T.J. Duckett up the middle for 1 yard (tackle by La'Roi Glover),5.720,5.170
4,8:44,3,1,STL 1,13,33,"T.J. Duckett right tackle for 1 yard, touchdown",5.170,7.000
4,,,,STL 2,13,34,Olindo Mare kicks extra point good,0.000,0.000
4,,,,SEA 30,13,34,"Olindo Mare kicks off 66 yards, returned by Dante Hall for 30 yards (tackle by Lance Laury)",0.000,1.200
4,8:33,1,10,STL 34,13,34,Marc Bulger pass complete short right to Donnie Avery for 9 yards (tackle by Deon Grant),1.200,1.870
4,7:58,2,1,STL 43,13,34,Steven Jackson right tackle for 2 yards (tackle by LeRoy Hill),1.870,1.930
4,7:23,1,10,STL 45,13,34,Marc Bulger pass incomplete deep left intended for Donnie Avery is intercepted by Deon Grant at SEA-36 and returned for 31 yards (tackle by Orlando Pace),1.930,-3.380
4,7:11,1,10,STL 33,13,34,Matt Hasselbeck pass complete short left to Courtney Taylor for 11 yards (tackle by Fakhir Brown),3.380,4.110
4,6:44,1,10,STL 22,13,34,T.J. Duckett left tackle for 4 yards (tackle by Adam Carriker),4.110,4.130
4,6:05,2,6,STL 18,13,34,T.J. Duckett right tackle for no gain (tackle by Will Witherspoon),4.130,3.400
4,5:23,3,6,STL 18,13,34,T.J. Duckett left tackle for -1 yards (tackle by Adam Carriker),3.400,2.180
4,4:50,4,7,STL 19,13,37,Olindo Mare 38 yard field goal good,2.180,3.000
4,,,,SEA 30,13,37,"Olindo Mare kicks off 67 yards, returned by Dante Hall for 17 yards (tackle by C.J. Wallace)",0.000,0.280
4,4:41,1,10,STL 20,13,37,Steven Jackson left tackle for 7 yards (tackle by Brian Russell and LeRoy Hill),0.280,0.680
4,4:18,2,3,STL 27,13,37,Marc Bulger pass incomplete short right intended for Dane Looker,0.680,-0.030
4,4:12,3,3,STL 27,13,37,Steven Jackson up the middle for 6 yards (tackle by Josh Wilson),-0.030,1.140
4,3:50,1,10,STL 33,13,37,Marc Bulger pass complete short left to Torry Holt for 2 yards (tackle by Kelly Jennings),1.140,0.860
4,3:41,2,8,STL 35,13,37,Marc Bulger pass complete short left to Torry Holt for 22 yards (tackle by Lofa Tatupu),0.860,2.720
4,3:17,1,10,SEA 43,13,37,Marc Bulger pass incomplete deep left intended for Torry Holt,2.720,2.180
4,3:10,2,10,SEA 43,13,37,Marc Bulger pass complete short right to Steven Jackson for -5 yards (tackle by LeRoy Hill),2.180,0.830
4,2:55,,,,13,37,Timeout #3 by St. Louis Rams,0.000,0.830
4,2:55,3,15,SEA 48,13,37,Marc Bulger pass incomplete deep right intended for Eddie Kennison (defended by Brian Russell),0.830,0.070
4,2:48,4,15,SEA 48,13,37,"Marc Bulger pass incomplete deep left intended for Donnie Avery (defended by Deon Grant). Penalty on Deon Grant: Personal Foul, 15 yards",0.070,-1.140
4,2:39,1,10,SEA 33,13,37,Owen Schmitt right tackle for 2 yards (tackle by Quinton Culberson),1.140,0.860
4,2:00,2,8,SEA 35,13,37,"Penalty on Will Heller: False Start, 5 yards (no play)",0.860,0.190
4,2:00,2,13,SEA 30,13,37,T.J. Duckett left tackle for 7 yards (tackle by Victor Adeyanju),0.190,0.430
4,1:19,3,6,SEA 37,13,37,T.J. Duckett right tackle for -4 yards (tackle by O.J. Atogwe),0.430,-1.180
4,0:36,4,10,SEA 33,13,37,"Jon Ryan punts 46 yards, returned by Dante Hall for 26 yards (tackle by C.J. Wallace)",-1.180,-2.060
4,0:20,1,10,STL 47,13,37,Marc Bulger pass incomplete deep left intended for Torry Holt,2.060,1.520
4,0:13,2,10,STL 47,13,37,Marc Bulger pass complete short right to Travis Minor for 12 yards (tackle by Josh Wilson),1.520,2.850
4,0:02,1,10,SEA 41,13,37,Marc Bulger pass complete short right to Travis Minor for 8 yards (tackle by Lofa Tatupu),2.850,3.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
