#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,STL 26,3,1:14,7,Punt
2,1,11:26,STL 33,5,2:49,67,Touchdown
3,1,7:33,STL 20,3,0:59,0,Punt
4,1,3:06,STL 11,9,4:25,89,Touchdown
5,2,11:40,STL 8,3,1:35,-3,Punt
6,2,5:55,STL 6,5,2:37,16,Punt
7,2,2:28,BUF 49,4,0:49,7,Downs
8,2,0:40,STL 13,2,0:40,27,End of Half
9,3,9:27,STL 25,11,5:52,42,Missed FG
10,3,0:45,STL 13,2,0:57,-2,Interception
11,4,14:48,STL 24,3,1:37,5,Punt
12,4,10:24,STL 20,5,2:11,25,Downs
13,4,6:21,STL 28,1,0:13,30,Fumble
14,4,4:23,STL 15,9,2:34,70,Downs
