Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
2,15:00,3,12,CHI 36,3,0,Brad Johnson pass incomplete intended for Travis Taylor,1.820,0.880
2,14:57,4,12,CHI 36,3,3,Paul Edinger 54 yard field goal good,0.880,3.000
2,,,,MIN 30,3,3,"Paul Edinger kicks off 63 yards, returned by Rashied Davis for 24 yards (tackle by Antoine Winfield)",0.000,1.000
2,14:47,1,10,CHI 31,3,3,Thomas Jones left tackle for no gain (tackle by E.J. Henderson),1.000,0.460
2,14:15,2,10,CHI 31,3,3,Thomas Jones right tackle for no gain (tackle by Sam Cowart),0.460,-0.230
2,13:35,3,10,CHI 31,3,3,Thomas Jones left tackle for 35 yards (tackle by Mewelde Moore and Dontarrious Thomas),-0.230,3.310
2,12:44,1,10,MIN 34,3,3,Kyle Orton pass incomplete intended for Bernard Berrian,3.310,2.770
2,12:36,2,10,MIN 34,3,3,Kyle Orton pass incomplete intended for Bernard Berrian,2.770,2.080
2,12:31,3,10,MIN 34,3,3,Kyle Orton pass incomplete intended for Justin Gage (defended by Ralph Brown),2.080,1.060
2,12:26,4,10,MIN 34,3,3,"Robbie Gould 52 yard field goal good. Penalty on Roberto Garza: Offensive Holding, 10 yards (no play)",1.060,0.330
2,12:21,4,20,MIN 44,3,3,"Brad Maynard punts 34 yards, fair catch by Mewelde Moore",0.330,0.380
2,12:15,1,10,MIN 10,3,3,Mewelde Moore right tackle for no gain (tackle by Alfonso Boone and Todd Johnson),-0.380,-0.780
2,11:39,2,10,MIN 10,3,3,Brad Johnson pass complete to Travis Taylor for 19 yards (tackle by Todd Johnson),-0.780,0.870
2,10:56,1,10,MIN 29,3,3,Brad Johnson pass complete to Nate Burleson for 15 yards (tackle by Rashied Davis),0.870,1.860
2,10:27,1,10,MIN 44,3,3,Brad Johnson pass complete to Nate Burleson for 9 yards (tackle by Todd Johnson and Chris Thompson),1.860,2.530
2,9:42,2,1,CHI 47,3,3,Brad Johnson pass complete to Mewelde Moore for 9 yards (tackle by Brendon Ayanbadejo),2.530,3.050
2,8:56,1,10,CHI 38,3,3,Brad Johnson pass complete to Koren Robinson for 3 yards (tackle by Leon Joe),3.050,2.910
2,8:12,2,7,CHI 35,3,3,Mewelde Moore up the middle for 33 yards (tackle by Chris Thompson and Brendon Ayanbadejo),2.910,6.740
2,7:41,1,2,CHI 2,3,9,"Ciatrick Fason right guard for 2 yards, touchdown",6.740,7.000
2,,,,CHI 2,3,10,Paul Edinger kicks extra point good,0.000,0.000
2,,,,MIN 30,3,10,"Paul Edinger kicks off 62 yards, returned by Rashied Davis for 23 yards (tackle by Will Hunter)",0.000,1.000
2,7:32,1,10,CHI 31,3,10,"Kyle Orton for no gain. Kyle Orton fumbles, recovered by Kyle Orton at CHI-30",1.000,0.320
2,7:06,2,11,CHI 30,3,10,Kyle Orton sacked by Kevin Williams for -9 yards,0.320,-1.550
2,6:30,3,20,CHI 21,3,10,Kyle Orton pass incomplete intended for Bernard Berrian (defended by Dovonte Edwards),-1.550,-1.960
2,6:22,4,20,CHI 21,3,10,Brad Maynard punts 34 yards,-1.960,-1.930
2,6:14,1,10,MIN 45,3,10,Brad Johnson pass complete to Jermaine Wiggins for 2 yards (tackle by Chris Thompson),1.930,1.650
2,5:36,2,8,MIN 47,3,10,Michael Bennett left tackle for no gain (tackle by Rashied Davis and Jeremy Cain),1.650,0.960
2,4:58,3,8,MIN 47,3,10,Brad Johnson pass complete to Mewelde Moore for 7 yards (tackle by Jeremy Cain),0.960,0.200
2,4:19,4,1,CHI 46,3,10,"Chris Kluwe punts 30 yards, fair catch by Bernard Berrian",0.200,0.140
2,4:12,1,10,CHI 16,3,10,Adrian Peterson up the middle for 23 yards (tackle by Sam Cowart and Darren Sharper),-0.140,1.530
2,3:44,1,10,CHI 39,3,10,Kyle Orton pass complete to Justin Gage for 21 yards (tackle by Antoine Winfield),1.530,2.920
2,3:05,1,10,MIN 40,3,10,Adrian Peterson left tackle for 2 yards (tackle by Darrion Scott and E.J. Henderson),2.920,2.640
2,2:20,2,8,MIN 38,3,10,Kyle Orton pass complete to Bernard Berrian for 7 yards (tackle by Antoine Winfield and E.J. Henderson),2.640,2.870
2,2:00,3,1,MIN 31,3,10,Kyle Orton pass incomplete intended for Gabe Reid,2.870,1.410
2,1:56,4,1,MIN 31,3,10,Adrian Peterson up the middle for no gain (tackle by E.J. Henderson and Darrion Scott),1.410,-1.000
2,1:48,1,10,MIN 31,3,10,Brad Johnson pass complete to Nate Burleson for 13 yards (tackle by Jeremy Cain),1.000,1.860
2,1:41,1,10,MIN 44,3,10,"Brad Johnson pass incomplete intended for Travis Taylor. Penalty on Adam Goldberg: Offensive Holding, 10 yards (no play)",1.860,1.200
2,1:37,1,20,MIN 34,3,10,Brad Johnson pass complete to Michael Bennett for 6 yards (tackle by Leon Joe),1.200,0.780
2,1:18,2,14,MIN 40,3,10,Brad Johnson pass complete to Michael Bennett for 13 yards (tackle by Leon Joe and Rashied Davis),0.780,1.820
2,1:10,,,,3,10,Timeout #1 by Minnesota Vikings,0.000,1.820
2,1:10,3,1,CHI 47,3,10,Mewelde Moore up the middle for 3 yards (tackle by Alfonso Boone),1.820,2.650
2,0:53,1,10,CHI 44,3,10,Brad Johnson pass complete to Mewelde Moore for 12 yards (tackle by Jeremy Cain),2.650,3.450
2,0:30,1,10,CHI 32,3,10,Brad Johnson pass complete to Jermaine Wiggins for 5 yards (tackle by Leon Joe),3.450,3.580
2,0:25,,,,3,10,Timeout #2 by Minnesota Vikings,0.000,3.580
2,0:25,2,5,CHI 27,3,10,Brad Johnson pass incomplete intended for Travis Taylor,3.580,2.870
2,0:18,3,5,CHI 27,3,10,"Penalty on Koren Robinson: False Start, 5 yards (no play)",2.870,2.210
2,0:18,3,10,CHI 32,3,10,Brad Johnson pass complete to Nate Burleson for 15 yards (tackle by Rashied Davis and Daven Holly),2.210,4.440
2,0:11,1,10,CHI 17,3,10,Brad Johnson pass incomplete intended for Koren Robinson,4.440,3.850
2,0:07,2,10,CHI 17,3,16,"Brad Johnson pass complete to Travis Taylor for 17 yards, touchdown",3.850,7.000
2,,,,CHI 2,3,17,Paul Edinger kicks extra point good,0.000,0.000
2,,,,MIN 30,3,17,"Paul Edinger kicks off 34 yards, returned by John Gilmore for 5 yards (tackle by Richard Owens)",0.000,0.940
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,3,17,"Paul Edinger kicks off 62 yards, returned by Rashied Davis for 17 yards (tackle by Dontarrious Thomas)",0.000,0.610
3,14:53,1,10,CHI 25,3,17,"Kyle Orton pass complete to Adrian Peterson for 6 yards. Adrian Peterson fumbles, ball out of bounds at CHI-31",0.610,0.870
3,14:25,2,4,CHI 31,3,17,Adrian Peterson right end for 8 yards (tackle by Antoine Winfield),0.870,1.530
3,14:02,1,10,CHI 39,3,17,Jason McKie right tackle for 13 yards (tackle by Corey Chavous),1.530,2.390
3,13:23,1,10,MIN 48,3,17,Adrian Peterson right end for -4 yards (tackle by Kevin Williams),2.390,1.310
3,12:42,2,14,CHI 48,3,17,Kyle Orton pass incomplete intended for Eddie Berlin,1.310,0.630
3,12:38,3,14,CHI 48,3,17,Kyle Orton pass incomplete intended for Eddie Berlin,0.630,-0.190
3,12:33,4,14,CHI 48,3,17,Brad Maynard punts 34 yards,-0.190,-0.040
3,12:26,1,10,MIN 18,3,17,Mewelde Moore up the middle for 10 yards (tackle by Jeremy Cain),0.040,0.810
3,11:46,1,10,MIN 28,3,17,Brad Johnson pass complete to Travis Taylor for 9 yards (tackle by Chris Thompson),0.810,1.480
3,11:06,2,1,MIN 37,3,17,Brad Johnson pass complete to Travis Taylor for 2 yards (tackle by Michael Green),1.480,1.530
3,10:25,1,10,MIN 39,3,17,Brad Johnson pass complete to Mewelde Moore for 9 yards (tackle by Leon Joe),1.530,2.200
3,9:39,2,1,MIN 48,3,17,Mewelde Moore left end for 2 yards (tackle by Todd Johnson and Daven Holly),2.200,2.260
3,8:51,1,10,MIN 50,3,17,Brad Johnson pass incomplete intended for Troy Williamson,2.260,1.710
3,8:45,2,10,MIN 50,3,17,Michael Bennett left tackle for 8 yards (tackle by Michael Green),1.710,2.080
3,8:05,3,2,CHI 42,3,17,Mewelde Moore up the middle for 9 yards (tackle by Leon Joe),2.080,3.380
3,7:26,1,10,CHI 33,3,17,Brad Johnson pass incomplete intended for Troy Williamson,3.380,2.840
3,7:20,2,10,CHI 33,3,17,Brad Johnson pass complete to Jermaine Wiggins for 9 yards (tackle by Brendon Ayanbadejo),2.840,3.340
3,6:38,3,1,CHI 24,3,17,Ciatrick Fason right guard for 5 yards (tackle by Todd Johnson),3.340,4.310
3,6:02,1,10,CHI 19,3,17,"Michael Bennett right tackle for 8 yards (tackle by Jeremy Cain). Penalty on Jim Kleinsasser: Offensive Holding, 10 yards (no play)",4.310,3.640
3,5:34,1,20,CHI 29,3,17,Brad Johnson pass complete to Nate Burleson for 11 yards (tackle by Rashied Davis),3.640,3.880
3,4:52,2,9,CHI 18,3,17,Michael Bennett left tackle for 16 yards (tackle by Todd Johnson),3.880,6.740
3,4:09,,,,3,17,Timeout #1 by Minnesota Vikings,0.000,6.740
3,4:09,1,2,CHI 2,3,17,"Penalty on Adam Goldberg: False Start, 5 yards (no play)",6.740,5.600
3,4:09,1,7,CHI 7,3,17,Brad Johnson pass incomplete intended for Nate Burleson (defended by Michael Green),5.600,4.760
3,4:05,2,7,CHI 7,3,23,"Brad Johnson pass complete to Mewelde Moore for 7 yards, touchdown",4.760,7.000
3,,,,CHI 2,3,24,Paul Edinger kicks extra point good,0.000,0.000
3,,,,MIN 30,3,24,"Paul Edinger kicks off 65 yards, returned by Rashied Davis for 20 yards (tackle by Ralph Brown)",0.000,0.610
3,3:53,1,10,CHI 25,3,24,Kyle Orton sacked by Kevin Williams for -8 yards,0.610,-1.150
3,3:13,2,18,CHI 17,3,24,Cedric Benson up the middle for 10 yards (tackle by Darren Sharper),-1.150,-0.360
3,2:34,3,8,CHI 27,3,24,"Penalty on Steve Edwards: False Start, 5 yards (no play)",-0.360,-1.020
3,2:16,3,13,CHI 22,3,24,,-1.020,-1.930
3,1:55,3,18,CHI 17,3,24,Cedric Benson up the middle for 4 yards (tackle by Kevin Williams),-1.930,-1.960
3,1:12,4,14,CHI 21,3,24,Brad Maynard punts no gain,-1.960,-5.370
3,0:58,1,8,CHI 8,3,24,Michael Bennett up the middle for 3 yards (tackle by Tank Johnson and Lennie Friedman),5.370,5.150
3,0:25,2,5,CHI 5,3,24,Ciatrick Fason right tackle for -4 yards (tackle by Israel Idonije),5.150,3.360
Quarter,Time,Down,ToGo,Location,CHI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,CHI 9,3,24,Brad Johnson pass incomplete intended for Jermaine Wiggins,3.360,2.830
4,14:55,4,9,CHI 9,3,27,Paul Edinger 27 yard field goal good,2.830,3.000
4,,,,MIN 30,3,27,"Paul Edinger kicks off 63 yards, returned by Rashied Davis for 34 yards (tackle by Paul Edinger)",0.000,1.660
4,14:42,1,10,CHI 41,3,27,Jason McKie up the middle for 8 yards (tackle by Corey Chavous),1.660,2.200
4,14:02,2,2,CHI 49,3,27,Cedric Benson left end for 1 yard (tackle by Spencer Johnson),2.200,1.620
4,13:24,3,1,MIN 50,3,27,Cedric Benson left guard for 6 yards (tackle by Brian Williams),1.620,2.650
4,12:45,1,10,MIN 44,3,27,Jeff Blake pass complete to Cedric Benson for 3 yards (tackle by Darrion Scott),2.650,2.520
4,12:01,2,7,MIN 41,3,27,Jeff Blake pass complete to Adrian Peterson for 6 yards (tackle by Napoleon Harris),2.520,2.610
4,11:30,3,1,MIN 35,3,27,Jeff Blake pass complete to Eddie Berlin for no gain,2.610,1.000
4,10:46,4,1,MIN 35,3,27,Jeff Blake pass complete to Gabe Reid for 5 yards (tackle by Sam Cowart),1.000,3.580
4,9:59,,,,3,27,Timeout #1 by Chicago Bears,0.000,3.580
4,9:59,1,10,MIN 30,3,27,"Penalty on Roberto Garza: False Start, 5 yards (no play)",3.580,3.250
4,9:59,1,15,MIN 35,3,27,Jeff Blake pass complete to Eddie Berlin for 9 yards (tackle by E.J. Henderson),3.250,3.570
4,9:32,2,6,MIN 26,3,27,Adrian Peterson left tackle for 1 yard (tackle by Spencer Johnson),3.570,3.010
4,8:46,3,5,MIN 25,3,27,Jeff Blake pass complete to Justin Gage for 17 yards (tackle by Darren Sharper),3.010,5.370
4,7:56,,,,3,27,Timeout #2 by Chicago Bears,0.000,5.370
4,7:56,1,8,MIN 8,3,27,Jeff Blake pass incomplete intended for John Gilmore,5.370,4.570
4,7:52,2,8,MIN 8,3,27,Adrian Peterson up the middle for 4 yards (tackle by Darrion Scott),4.570,4.490
4,7:11,3,4,MIN 4,9,27,"Jeff Blake pass complete to Justin Gage for 4 yards, touchdown",4.490,7.000
4,,,,MIN 2,10,27,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,10,27,"Robbie Gould kicks off 75 yards, touchback",0.000,0.280
4,7:08,1,10,MIN 20,10,27,"Brad Johnson sacked for -4 yards. Penalty on Tank Johnson: Defensive Offside, 5 yards (no play)",0.280,1.010
4,6:49,1,5,MIN 25,10,27,Troy Williamson right end for 9 yards (tackle by Leon Joe),1.010,1.200
4,6:05,1,10,MIN 34,10,27,Brad Johnson pass complete to Troy Williamson for 5 yards (tackle by Brendon Ayanbadejo and Jeremy Cain),1.200,1.330
4,5:20,2,5,MIN 39,10,33,"Michael Bennett right tackle for 61 yards, touchdown",1.330,7.000
4,,,,CHI 2,10,34,Paul Edinger kicks extra point good,0.000,0.000
4,,,,MIN 30,10,34,"Paul Edinger kicks off 58 yards, returned by Rashied Davis for 25 yards (tackle by Richard Owens)",0.000,1.400
4,5:03,1,10,CHI 37,10,34,Cedric Benson up the middle for 4 yards (tackle by E.J. Henderson and Spencer Johnson),1.400,1.400
4,4:26,2,6,CHI 41,10,34,Cedric Benson up the middle for 5 yards (tackle by Corey Chavous),1.400,1.360
4,3:44,3,1,CHI 46,10,34,Adrian Peterson up the middle for 1 yard (tackle by Corey Chavous and Spencer Johnson),1.360,2.060
4,3:04,1,10,CHI 47,10,34,Jason McKie right end for 1 yard (tackle by Spencer Johnson),2.060,1.650
4,2:23,2,9,CHI 48,10,34,Cedric Benson left tackle for 2 yards (tackle by Will Hunter),1.650,1.220
4,1:59,3,7,MIN 50,10,34,Cedric Benson right guard for -1 yards (tackle by Spencer Johnson),1.220,-0.130
4,1:15,,,,10,34,Timeout #3 by Chicago Bears,0.000,-0.130
4,1:15,4,8,CHI 49,10,34,Cedric Benson up the middle for 4 yards (tackle by Spencer Johnson and Will Hunter),-0.130,-2.130
4,1:07,1,10,MIN 48,10,34,Shaun Hill kneels for -1 yards,2.130,1.450
4,0:30,2,11,MIN 47,10,34,Shaun Hill kneels for -1 yards,1.450,0.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
