Quarter,Time,Down,ToGo,Location,ARI,NYG,Detail,EPB,EPA
1,2:14,2,6,ARI 39,0,0,Eli Manning sacked by Alan Branch for 0 yards,2.720,2.010
1,1:34,3,6,ARI 39,0,0,"Penalty on Eli Manning: Delay of Game, 5 yards (no play)",2.010,1.360
1,1:17,3,11,ARI 44,0,0,Eli Manning pass complete short left to Ahmad Bradshaw for -5 yards (tackle by Adrian Wilson),1.360,0.000
1,0:36,4,16,ARI 49,0,0,Jeff Feagles punts 37 yards,0.000,0.350
1,0:26,1,10,ARI 12,0,0,Beanie Wells right guard for 13 yards (tackle by C.C. Brown and Osi Umenyiora),-0.350,0.610
Quarter,Time,Down,ToGo,Location,ARI,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 25,0,0,LaRod Stephens-Howling middle for -1 yards (tackle by Justin Tuck),0.610,-0.070
2,14:25,2,11,ARI 24,0,0,Kurt Warner pass incomplete short right intended for Anquan Boldin (defended by Terrell Thomas),-0.070,-0.760
2,14:16,3,11,ARI 24,0,0,Kurt Warner pass incomplete deep middle intended for Larry Fitzgerald is intercepted by Terrell Thomas at ARI-42 and returned for 13 yards,-0.760,-3.640
2,14:06,1,10,ARI 29,0,0,Brandon Jacobs left end for 25 yards (tackle by Adrian Wilson),3.640,6.280
2,13:44,1,4,ARI 4,0,0,Eli Manning pass incomplete short left intended for Hakeem Nicks,6.280,5.340
2,13:34,2,4,ARI 4,0,6,"Brandon Jacobs middle for 4 yards, touchdown",5.340,7.000
2,,,,ARI 2,0,7,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,0,7,"Lawrence Tynes kicks off 66 yards, returned by LaRod Stephens-Howling for 18 yards (tackle by Chase Blackburn)",0.000,0.410
2,13:22,1,10,ARI 22,0,7,Kurt Warner pass complete short middle to Ben Patrick for 4 yards (tackle by Antonio Pierce),0.410,0.410
2,12:54,2,6,ARI 26,0,7,Tim Hightower right guard for 2 yards (tackle by Terrell Thomas),0.410,-0.030
2,12:12,3,4,ARI 28,0,7,Kurt Warner pass incomplete short middle intended for Larry Fitzgerald,-0.030,-1.500
2,12:04,4,4,ARI 28,0,7,"Ben Graham punts 45 yards, muffed catch by Kevin Dockery, ball out of bounds at NYG-31",-1.500,-1.000
2,11:54,1,10,NYG 31,0,7,Ahmad Bradshaw left tackle for 5 yards (tackle by Adrian Wilson and Darnell Dockett),1.000,1.140
2,11:23,2,5,NYG 36,0,7,Ahmad Bradshaw left tackle for 3 yards (tackle by Gerald Hayes and Darnell Dockett),1.140,0.830
2,10:38,3,2,NYG 39,0,7,Eli Manning sacked by Calais Campbell for -11 yards,0.830,-1.500
2,10:12,4,13,NYG 28,0,7,Jeff Feagles punts 28 yards,-1.500,-1.860
2,9:59,1,10,ARI 44,0,7,Kurt Warner pass complete short right to Beanie Wells for 6 yards (tackle by Corey Webster),1.860,2.130
2,9:20,2,4,,0,7,Kurt Warner sacked by Danny Clark for -8 yards,2.130,0.370
2,8:48,3,12,ARI 42,0,7,Kurt Warner pass incomplete short left intended for Tim Hightower,0.370,-0.590
2,8:38,4,12,ARI 42,0,7,"Ben Graham punts 41 yards, fair catch by Domenik Hixon",-0.590,0.060
2,8:30,1,10,NYG 17,0,7,Eli Manning pass incomplete deep left intended for Steve Smith,-0.060,-0.580
2,8:23,2,10,NYG 17,0,7,Brandon Jacobs right end for -4 yards (tackle by Clark Haggans),-0.580,-1.860
2,7:48,3,14,NYG 13,0,7,Eli Manning pass incomplete deep left intended for Hakeem Nicks,-1.860,-2.490
2,7:36,4,14,NYG 13,0,7,Jeff Feagles punts 33 yards,-2.490,-2.520
2,7:27,1,10,NYG 46,0,7,Kurt Warner pass complete short middle to Beanie Wells for 3 yards (tackle by Antonio Pierce),2.520,2.380
2,6:49,2,7,NYG 43,0,7,Kurt Warner pass complete short left to Larry Fitzgerald for 4 yards (tackle by Fred Robbins),2.380,2.210
2,6:04,3,3,NYG 39,0,7,Kurt Warner pass complete short middle to Anquan Boldin for 13 yards (tackle by C.C. Brown and Bruce Johnson),2.210,3.840
2,5:26,1,10,NYG 26,0,7,Kurt Warner pass incomplete short right intended for Steve Breaston (defended by Corey Webster),3.840,3.300
2,5:13,2,10,NYG 26,0,7,Kurt Warner pass incomplete deep left intended for Larry Fitzgerald,3.300,2.610
2,5:07,3,10,NYG 26,0,7,Kurt Warner pass complete short left to Tim Hightower for 13 yards (tackle by Corey Webster),2.610,4.710
2,4:31,1,10,NYG 13,6,7,"Beanie Wells left end for 13 yards, touchdown",4.710,7.000
2,,,,NYG 2,7,7,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,7,7,"Neil Rackers kicks off 70 yards, returned by Domenik Hixon for 25 yards (tackle by Neil Rackers)",0.000,0.610
2,4:12,1,10,NYG 25,7,7,Eli Manning pass complete short left to Mario Manningham for 11 yards (tackle by Bryant McFadden),0.610,1.330
2,3:47,1,10,NYG 36,7,7,Ahmad Bradshaw middle for no gain (tackle by Adrian Wilson),1.330,0.790
2,3:06,2,10,NYG 36,7,7,Ahmad Bradshaw right tackle for 2 yards (tackle by Clark Haggans),0.790,0.370
2,2:23,3,8,NYG 38,7,13,"Eli Manning pass complete deep middle to Hakeem Nicks for 62 yards, touchdown",0.370,7.000
2,,,,ARI 2,7,14,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,7,14,"Lawrence Tynes kicks off 61 yards, returned by LaRod Stephens-Howling for 28 yards (tackle by Gerris Wilkinson)",0.000,1.400
2,2:04,1,10,ARI 37,7,14,Kurt Warner pass complete short left to Anquan Boldin for 44 yards (tackle by C.C. Brown and Bruce Johnson),1.400,4.310
2,1:54,1,10,NYG 19,7,14,Beanie Wells right tackle for 6 yards (tackle by C.C. Brown),4.310,4.720
2,1:12,2,4,NYG 13,7,14,Kurt Warner pass complete short middle to Jerheme Urban for 1 yard (tackle by C.C. Brown),4.720,4.190
2,0:25,,,,7,14,Timeout #1 by Arizona Cardinals,0.000,0.000
2,0:25,,,,7,14,Timeout #1 by New York Giants,0.000,4.190
2,0:25,3,3,NYG 12,7,14,Kurt Warner pass incomplete short left intended for Larry Fitzgerald (defended by Corey Webster),4.190,2.730
2,0:20,4,3,NYG 12,10,14,Neil Rackers 30 yard field goal good,2.730,3.000
2,,,,ARI 30,10,14,"Neil Rackers kicks off 73 yards, touchback",0.000,0.280
2,0:15,1,10,NYG 20,10,14,Eli Manning kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,ARI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,10,14,"Neil Rackers kicks off 67 yards, returned by Domenik Hixon for 17 yards (tackle by Ali Highsmith)",0.000,0.280
3,14:55,1,10,NYG 20,10,14,Brandon Jacobs left tackle for 1 yard (tackle by Darnell Dockett and Bryan Robinson),0.280,-0.130
3,14:24,2,9,NYG 21,10,14,Eli Manning pass incomplete short right intended for Steve Smith (defended by Dominique Rodgers-Cromartie),-0.130,-0.820
3,14:15,3,9,NYG 21,10,14,Eli Manning pass incomplete short left intended for Mario Manningham (defended by Bryant McFadden),-0.820,-1.960
3,14:10,4,9,NYG 21,10,14,"Jeff Feagles punts 35 yards, returned by Steve Breaston for 1 yard (tackle by Kevin Dockery)",-1.960,-1.930
3,14:01,1,10,ARI 45,10,14,Kurt Warner pass incomplete short middle intended for Tim Hightower (defended by Danny Clark),1.930,1.380
3,13:56,2,10,ARI 45,10,14,Kurt Warner pass complete deep middle to Larry Fitzgerald for 26 yards (tackle by Michael Johnson and Bruce Johnson),1.380,3.640
3,13:24,1,10,NYG 29,10,14,Beanie Wells right tackle for -5 yards (tackle by Terrell Thomas),3.640,2.420
3,12:28,2,15,NYG 34,10,14,Kurt Warner pass complete deep middle to Larry Fitzgerald for 27 yards (tackle by C.C. Brown),2.420,5.600
3,11:44,1,7,NYG 7,10,14,Beanie Wells middle for 4 yards (tackle by Barry Cofield),5.600,5.530
3,11:06,2,3,NYG 3,10,14,Beanie Wells middle for 2 yards (tackle by Antonio Pierce and Justin Tuck),5.530,5.170
3,10:23,,,,10,14,Timeout #1 by Arizona Cardinals,0.000,5.170
3,10:23,3,1,NYG 1,16,14,"Tim Hightower left guard for 1 yard, touchdown",5.170,7.000
3,,,,NYG 2,17,14,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,17,14,"Neil Rackers kicks off 72 yards, touchback",0.000,0.280
3,10:19,1,10,NYG 20,17,14,Eli Manning sacked by Alan Branch for -12 yards,0.280,-1.660
3,9:49,2,22,NYG 8,17,14,Eli Manning pass complete short left to Kevin Boss for 4 yards (tackle by Matt Ware),-1.660,-2.360
3,9:19,3,18,NYG 12,17,14,Eli Manning pass complete short middle to Kevin Boss for 6 yards (tackle by Karlos Dansby),-2.360,-2.240
3,8:43,4,12,NYG 18,17,14,Jeff Feagles punts 30 yards,-2.240,-2.390
3,8:31,1,10,NYG 48,17,14,Kurt Warner pass complete short middle to Anthony Becht for 8 yards (tackle by Antonio Pierce),2.390,2.930
3,8:04,2,2,NYG 40,17,14,"Antrel Rolle pass incomplete deep right intended for Larry Fitzgerald (defended by Terrell Thomas). Penalty on Ben Patrick: Offensive Holding, 10 yards (no play)",2.930,1.580
3,7:41,2,12,,17,14,"Kurt Warner pass complete short left to Steve Breaston for 4 yards (tackle by Antonio Pierce and Terrell Thomas). Penalty on Levi Brown: Chop Block, 15 yards (no play)",1.580,-0.450
3,7:05,2,27,ARI 35,17,14,Kurt Warner pass incomplete short left intended for Anquan Boldin (defended by Terrell Thomas),-0.450,-1.090
3,6:56,3,27,ARI 35,17,14,Kurt Warner pass complete short middle to Tim Hightower for -2 yards (tackle by Antonio Pierce),-1.090,-1.180
3,6:18,4,29,ARI 33,17,14,Ben Graham punts 48 yards,-1.180,-0.150
3,6:04,1,10,NYG 19,17,14,Brandon Jacobs left tackle for 7 yards (tackle by Bryan Robinson),0.150,0.610
3,5:32,2,3,NYG 26,17,14,Brandon Jacobs right end for 1 yard (tackle by Clark Haggans and Darnell Dockett),0.610,-0.030
3,4:42,3,2,NYG 27,17,14,"Penalty on Eli Manning: Delay of Game, 5 yards (no play)",-0.030,-0.680
3,4:19,3,7,NYG 22,17,14,Eli Manning pass incomplete short right intended for Brandon Jacobs is intercepted by Adrian Wilson at NYG-24 and returned for 4 yards,-0.680,-4.240
3,4:09,1,10,NYG 20,17,14,Beanie Wells right guard for 15 yards (tackle by C.C. Brown and Terrell Thomas),4.240,6.060
3,3:32,1,5,NYG 5,17,14,Beanie Wells right end for -1 yards (tackle by Mathias Kiwanuka and Chase Blackburn),6.060,4.950
3,2:40,2,6,NYG 6,23,14,"Kurt Warner pass complete short middle to Jason Wright for 6 yards, touchdown",4.950,7.000
3,,,,NYG 2,24,14,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,24,14,"Neil Rackers kicks off 61 yards, returned by Domenik Hixon for 15 yards (tackle by Will Davis)",0.000,0.540
3,2:28,1,10,NYG 24,24,14,Ahmad Bradshaw left end for 2 yards (tackle by Karlos Dansby),0.540,0.270
3,1:50,2,8,NYG 26,24,14,Ahmad Bradshaw left end for -1 yards (tackle by Adrian Wilson and Michael Adams),0.270,-0.560
3,1:08,3,9,NYG 25,24,14,"Penalty on Mario Manningham: False Start, 5 yards (no play)",-0.560,-1.220
3,0:41,3,14,NYG 20,24,14,"Eli Manning pass complete short middle to Steve Smith for 11 yards (tackle by Ralph Brown). Penalty on Karlos Dansby: Roughing the Passer, 15 yards",-1.220,1.990
3,0:12,1,10,NYG 46,24,14,Eli Manning pass complete short middle to Mario Manningham for 8 yards (tackle by Gerald Hayes and Bryant McFadden),1.990,2.530
Quarter,Time,Down,ToGo,Location,ARI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,ARI 46,24,14,Eli Manning pass incomplete short left intended for Hakeem Nicks,2.530,1.820
4,14:56,3,2,ARI 46,24,14,Eli Manning pass incomplete deep left intended for Mario Manningham,1.820,0.200
4,14:50,4,2,ARI 46,24,14,"Jeff Feagles punts 34 yards, fair catch by Steve Breaston",0.200,0.350
4,14:40,1,10,ARI 12,24,14,"Beanie Wells left end for 4 yards (tackle by C.C. Brown). Beanie Wells fumbles (forced by C.C. Brown), ball out of bounds at ARI-21",-0.350,-0.370
4,14:20,2,6,ARI 16,24,14,Beanie Wells left guard for -2 yards (tackle by Michael Johnson and Chase Blackburn),-0.370,-1.190
4,13:36,3,8,ARI 14,24,14,Kurt Warner pass incomplete deep middle intended for Anquan Boldin,-1.190,-2.470
4,13:27,4,8,ARI 14,24,14,"Ben Graham punts 51 yards, returned by Domenik Hixon for 16 yards (tackle by Will Davis). Penalty on Jason Wright: Ineligible Downfield Kic, 5 yards",-2.470,-2.650
4,13:11,1,10,ARI 44,24,14,Eli Manning pass complete short right to Hakeem Nicks for 3 yards (tackle by Michael Adams),2.650,2.520
4,12:36,2,7,ARI 41,24,14,Eli Manning pass complete short middle to Brandon Jacobs for 5 yards (tackle by Gerald Hayes),2.520,2.480
4,11:58,3,2,ARI 36,24,14,Brandon Jacobs left tackle for 1 yard (tackle by Karlos Dansby and Clark Haggans),2.480,1.000
4,11:16,4,1,ARI 35,24,14,Brandon Jacobs left guard for 7 yards (tackle by Clark Haggans and Antrel Rolle),1.000,3.710
4,10:39,1,10,ARI 28,24,14,Eli Manning pass incomplete deep left intended for Mario Manningham,3.710,3.170
4,10:29,2,10,ARI 28,24,14,Eli Manning pass complete short middle to Steve Smith for 17 yards (tackle by Antrel Rolle),3.170,4.840
4,9:50,1,10,ARI 11,24,14,Eli Manning pass incomplete short left intended for Brandon Jacobs,4.840,4.140
4,9:42,2,10,ARI 11,24,14,Eli Manning pass complete short middle to Steve Smith for 7 yards (tackle by Ralph Brown),4.140,4.670
4,9:05,3,3,ARI 4,24,14,Brandon Jacobs right tackle for 2 yards (tackle by Ralph Brown and Karlos Dansby),4.670,3.250
4,8:28,4,1,ARI 2,24,17,Lawrence Tynes 20 yard field goal good,3.250,3.000
4,,,,NYG 30,24,17,"Lawrence Tynes kicks off 59 yards, returned by LaRod Stephens-Howling for 20 yards (tackle by Kevin Dockery)",0.000,1.000
4,8:07,1,10,ARI 31,24,17,"Penalty on Fred Robbins: Encroachment, 5 yards (no play)",1.000,1.730
4,8:07,1,5,ARI 36,24,17,Kurt Warner pass complete short right to Larry Fitzgerald for 10 yards (tackle by Terrell Thomas and C.C. Brown),1.730,1.990
4,7:31,1,10,ARI 46,24,17,Beanie Wells left guard for 10 yards (tackle by Chase Blackburn and Antonio Pierce),1.990,2.650
4,6:46,,,,24,17,Timeout #2 by Arizona Cardinals,0.000,2.650
4,6:46,1,10,NYG 44,24,17,Beanie Wells middle for 2 yards (tackle by Fred Robbins and Justin Tuck),2.650,2.380
4,6:11,2,8,NYG 42,24,17,Beanie Wells right tackle for 5 yards (tackle by Terrell Thomas and Chase Blackburn),2.380,2.350
4,5:26,3,3,NYG 37,24,17,Kurt Warner sacked by Mathias Kiwanuka for -7 yards,2.350,0.330
4,4:58,4,10,NYG 44,24,17,"Ben Graham punts 27 yards, fair catch by Domenik Hixon",0.330,0.060
4,4:48,1,10,NYG 17,24,17,Eli Manning pass complete deep middle to Kevin Boss for 25 yards (tackle by Antrel Rolle),-0.060,1.730
4,4:03,1,10,NYG 42,24,17,"Ahmad Bradshaw left tackle for 14 yards (tackle by Matt Ware and Antrel Rolle). Ahmad Bradshaw fumbles (forced by Matt Ware), recovered by Adrian Wilson at ARI-42 (tackle by Rich Seubert)",1.730,-1.730
4,3:52,1,10,ARI 42,24,17,Kurt Warner pass incomplete short right intended for Larry Fitzgerald (defended by Barry Cofield),1.730,1.190
4,3:48,2,10,ARI 42,24,17,Kurt Warner pass complete short left to Larry Fitzgerald for 6 yards (tackle by Michael Johnson and Aaron Rouse),1.190,1.290
4,3:09,3,4,ARI 48,24,17,Kurt Warner pass incomplete short left intended for Larry Fitzgerald (defended by Terrell Thomas),1.290,-0.190
4,3:00,4,4,ARI 48,24,17,"Ben Graham punts 43 yards, fair catch by Domenik Hixon",-0.190,0.380
4,2:52,1,10,NYG 9,24,17,"Penalty on Will Beatty: False Start, 4 yards (no play)",-0.380,-0.530
4,2:52,1,14,NYG 5,24,17,"Ahmad Bradshaw right guard for -3 yards (tackle by Antrel Rolle and Darnell Dockett). Penalty on Ahmad Bradshaw: Unnecessary Roughness, 1 yards",-0.530,-1.360
4,2:45,2,18,NYG 1,24,17,Eli Manning pass complete short right to Hakeem Nicks for 3 yards (tackle by Michael Adams),-1.360,-2.010
4,2:19,3,15,NYG 4,24,17,Eli Manning pass complete deep middle to Steve Smith for 34 yards (tackle by Ralph Brown),-2.010,1.470
4,2:10,,,,24,17,Timeout #1 by New York Giants,0.000,1.470
4,2:10,1,10,NYG 38,24,17,Eli Manning pass incomplete deep left intended for Steve Smith,1.470,0.920
4,2:04,2,10,NYG 38,24,17,Eli Manning pass complete short left to Hakeem Nicks for 12 yards (tackle by Ralph Brown),0.920,2.260
4,1:53,1,10,,24,17,Brandon Jacobs middle for 9 yards (tackle by Bryant McFadden and Karlos Dansby),2.260,2.930
4,1:32,2,1,ARI 41,24,17,Eli Manning pass incomplete short left intended for Mario Manningham (defended by Bryant McFadden),2.930,2.210
4,1:27,3,1,ARI 41,24,17,Brandon Jacobs left end for 2 yards (tackle by Karlos Dansby and Bryant McFadden),2.210,2.980
4,1:20,,,,24,17,Timeout #2 by New York Giants,0.000,2.980
4,1:20,1,10,ARI 39,24,17,Eli Manning pass incomplete deep middle intended for Steve Smith (defended by Michael Adams),2.980,2.440
4,1:15,2,10,ARI 39,24,17,Eli Manning pass incomplete deep right intended for Steve Smith is intercepted by Antrel Rolle at ARI-21 and returned for 1 yard,2.440,-0.410
4,1:08,1,10,ARI 22,24,17,Kurt Warner kneels for -1 yards,0.410,-0.270
4,1:03,,,,24,17,Timeout #3 by New York Giants,0.000,-0.270
4,1:03,2,11,ARI 21,24,17,Kurt Warner kneels for -1 yards,-0.270,-1.090
4,0:32,3,12,ARI 20,24,17,Kurt Warner kneels for -1 yards,-1.090,-2.140
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
