Quarter,Time,Down,ToGo,Location,NYG,NOR,Detail,EPB,EPA
1,,,,NYG 2,0,7,John Carney kicks extra point good,0.000,0.000
1,,,,NOR 30,0,7,"Thomas Morstead kicks off 70 yards, returned by Domenik Hixon for 22 yards (tackle by Courtney Roby)",0.000,0.410
1,7:14,1,10,NYG 22,0,7,Eli Manning pass complete short middle to Steve Smith for 7 yards (tackle by Scott Fujita),0.410,0.810
1,6:42,2,3,NYG 29,0,7,Eli Manning pass complete short right to Mario Manningham for 5 yards (tackle by Jabari Greer),0.810,1.200
1,6:00,1,10,NYG 34,0,7,Eli Manning pass incomplete short right intended for Kevin Boss,1.200,0.660
1,5:55,2,10,NYG 34,0,7,Brandon Jacobs left guard for 7 yards (tackle by Charles Grant),0.660,0.890
1,5:15,3,3,NYG 41,0,7,Eli Manning pass incomplete deep middle intended for Domenik Hixon (defended by Jabari Greer),0.890,-0.650
1,5:08,4,3,NYG 41,0,7,"Jeff Feagles punts 59 yards, touchback",-0.650,-0.280
1,4:59,1,10,NOR 20,0,7,Drew Brees pass complete short left to Lance Moore for 15 yards (tackle by C.C. Brown),0.280,1.270
1,4:20,1,10,NOR 35,0,7,Drew Brees pass complete deep left to Jeremy Shockey for 18 yards (tackle by Terrell Thomas),1.270,2.460
1,3:53,1,10,NYG 47,0,7,Drew Brees pass complete short middle to Marques Colston for 12 yards (tackle by Corey Webster),2.460,3.250
1,3:07,1,10,NYG 35,0,7,Drew Brees pass complete short left to Devery Henderson for 6 yards (tackle by Chase Blackburn),3.250,3.510
1,2:34,2,4,NYG 29,0,7,Drew Brees pass complete deep middle to Marques Colston for 28 yards (tackle by C.C. Brown),3.510,6.970
,,,,,,,"NYG challenged the runner broke the plane ruling, and the original play was overturned.",,
1,2:26,1,1,NYG 1,0,13,"Drew Brees pass complete short right to Jeremy Shockey for 1 yard, touchdown",6.970,7.000
1,,,,NYG 2,0,14,John Carney kicks extra point good,0.000,0.000
1,,,,NOR 30,0,14,"Thomas Morstead kicks off 65 yards, returned by Domenik Hixon for 45 yards (tackle by Thomas Morstead)",0.000,2.260
1,2:03,1,10,,0,14,Brandon Jacobs left guard for no gain (tackle by Charles Grant and Anthony Hargrove),2.260,1.710
1,1:24,2,10,,0,14,Brandon Jacobs left tackle for 14 yards (tackle by Tracy Porter),1.710,3.180
1,1:01,1,10,NOR 36,0,14,Eli Manning pass incomplete deep left intended for Mario Manningham (defended by Tracy Porter),3.180,2.640
1,0:55,2,10,NOR 36,0,14,Brandon Jacobs right guard for 5 yards (tackle by Will Smith and Jonathan Vilma),2.640,2.610
1,0:13,3,5,NOR 31,0,14,Eli Manning pass incomplete deep middle intended for Steve Smith,2.610,1.350
1,0:08,,,,0,14,Timeout #1 by New York Giants,0.000,1.350
1,0:08,4,5,NOR 31,3,14,Lawrence Tynes 49 yard field goal good,1.350,3.000
1,,,,NYG 30,3,14,"Lawrence Tynes kicks off 70 yards, returned by Courtney Roby for 28 yards (tackle by Travis Beckum). Penalty on Travis Beckum: Horse Collar, 15 yards",0.000,1.800
Quarter,Time,Down,ToGo,Location,NYG,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NOR 43,3,14,Pierre Thomas right guard for 8 yards (tackle by Antonio Pierce),1.800,2.330
2,14:24,2,2,NYG 49,3,14,Pierre Thomas right guard for 2 yards (tackle by Osi Umenyiora and Danny Clark),2.330,2.460
2,13:30,1,10,NYG 47,3,14,Drew Brees pass complete short left to Jeremy Shockey for 11 yards (tackle by C.C. Brown),2.460,3.180
2,12:47,1,10,NYG 36,3,20,"Drew Brees pass complete deep right to Robert Meachem for 36 yards, touchdown. Penalty on Michael Johnson: Illegal Contact (Declined)",3.180,7.000
2,,,,NYG 2,3,20,John Carney kicks extra point no good,0.000,-1.000
2,,,,NOR 30,3,20,"Thomas Morstead kicks off 65 yards, returned by Domenik Hixon for 22 yards (tackle by Courtney Roby)",0.000,0.740
2,12:33,1,10,NYG 27,3,20,Eli Manning pass complete short left to Mario Manningham for 12 yards (tackle by Roman Harper),0.740,1.530
2,12:03,1,10,NYG 39,3,20,Ahmad Bradshaw left tackle for no gain (tackle by Bobby McCray),1.530,0.990
2,11:20,2,10,NYG 39,3,20,Eli Manning pass incomplete short left intended for Travis Beckum,0.990,0.300
2,11:16,3,10,NYG 39,3,20,Eli Manning pass complete short right to Domenik Hixon for 10 yards (tackle by Jabari Greer),0.300,2.190
,,,,,,,"NOR challenged the first down ruling, and the play was upheld.",,
2,10:33,1,10,NYG 49,3,20,Ahmad Bradshaw left end for 13 yards (tackle by Tracy Porter and Troy Evans),2.190,3.050
2,9:47,1,10,NOR 38,3,20,Ahmad Bradshaw right guard for 4 yards (tackle by Charles Grant),3.050,3.050
2,9:13,2,6,NOR 34,3,20,"Eli Manning pass incomplete is intercepted by Darren Sharper at NOR-30 and returned for 70 yards. Penalty on Jonathan Vilma: Roughing the Passer, 15 yards (no play)",3.050,4.310
2,9:00,1,10,NOR 19,3,20,Brandon Jacobs right guard for 6 yards (tackle by Darren Sharper),4.310,4.720
2,8:27,2,4,NOR 13,3,20,Ahmad Bradshaw right guard for 3 yards (tackle by Charles Grant),4.720,4.690
2,7:47,3,1,NOR 10,9,20,"Ahmad Bradshaw right tackle for 10 yards, touchdown",4.690,7.000
2,,,,NOR 2,10,20,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,10,20,"Lawrence Tynes kicks off 60 yards, returned by Courtney Roby for 14 yards (tackle by Bryan Kehl). Penalty on Bryan Kehl: Unnecessary Roughness, 15 yards",0.000,1.530
2,7:36,1,10,NOR 39,10,20,Reggie Bush right end for 9 yards (tackle by C.C. Brown),1.530,2.200
2,7:15,2,1,NOR 48,10,20,Mike Bell right guard for no gain (tackle by Fred Robbins),2.200,1.490
2,6:36,3,1,NOR 48,10,20,Mike Bell right guard for 5 yards (tackle by Chase Blackburn and Michael Johnson),1.490,2.460
2,5:55,1,10,NYG 47,10,20,"Drew Brees pass incomplete deep left intended for Marques Colston. Penalty on Corey Webster: Defensive Pass Interfere, 35 yards (no play)",2.460,4.780
2,5:48,1,10,NYG 12,10,20,Drew Brees pass complete short left to Heath Evans for 5 yards (tackle by Chase Blackburn),4.780,5.020
2,5:13,2,5,NYG 7,10,20,"Mike Bell left end for 7 yards. Penalty on Heath Evans: Offensive Holding, 10 yards (no play)",5.020,3.420
2,5:08,2,15,NYG 17,10,20,"Penalty on Fred Robbins: Encroachment, 5 yards (no play)",3.420,4.100
2,5:08,2,10,NYG 12,10,26,"Drew Brees pass complete short middle to Lance Moore for 12 yards, touchdown",4.100,7.000
2,,,,NYG 2,10,27,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,10,27,"Thomas Morstead kicks off 75 yards, returned by Domenik Hixon for 68 yards (tackle by Chris Reis)",0.000,3.120
2,4:53,1,10,NOR 37,10,27,Ahmad Bradshaw left tackle for 3 yards (tackle by Roman Harper and Scott Shanle),3.120,2.980
2,4:12,2,7,NOR 34,10,27,Eli Manning pass complete short left to Kevin Boss for 18 yards (tackle by Troy Evans),2.980,4.510
2,3:30,1,10,NOR 16,10,27,Ahmad Bradshaw right guard for 1 yard (tackle by Scott Shanle),4.510,4.050
2,3:25,,,,10,27,Timeout #2 by New Orleans Saints,0.000,4.050
2,3:25,2,9,NOR 15,16,27,"Eli Manning pass complete short left to Mario Manningham for 15 yards, touchdown",4.050,7.000
2,,,,NOR 2,17,27,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,17,27,"Lawrence Tynes kicks off 70 yards, returned by Courtney Roby for 29 yards (tackle by Bruce Johnson)",0.000,0.870
2,3:14,1,10,NOR 29,17,27,Reggie Bush right guard for 3 yards (tackle by Justin Tuck),0.870,0.730
2,2:55,2,7,NOR 32,17,27,Drew Brees pass complete deep right to Marques Colston for 40 yards (tackle by Corey Webster),0.730,3.710
2,2:12,1,10,NYG 28,17,27,Drew Brees pass complete short middle to Marques Colston for 20 yards (tackle by Corey Webster),3.710,5.370
2,2:00,1,8,NYG 8,17,27,Pierre Thomas left tackle for 5 yards (tackle by Fred Robbins and Antonio Pierce),5.370,5.530
2,1:18,2,3,NYG 3,17,27,Robert Meachem right end for 2 yards (tackle by Justin Tuck),5.530,5.170
2,1:08,,,,17,27,Timeout #2 by New York Giants,0.000,5.170
2,1:08,3,1,NYG 1,17,27,Mike Bell left guard for no gain (tackle by Danny Clark and Barry Cofield),5.170,3.550
2,1:00,,,,17,27,Timeout #3 by New York Giants,0.000,3.550
2,1:00,4,1,NYG 1,17,27,"Pierre Thomas left tackle for no gain (tackle by Bryan Kehl and Osi Umenyiora). Penalty on NOR: Unsportsmanlike Conduct, 15 yards",3.550,0.140
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,0:55,1,10,NYG 16,17,27,Eli Manning pass complete short middle to Mario Manningham for 18 yards (tackle by Darren Sharper and Jonathan Vilma),-0.140,1.200
2,0:27,1,10,NYG 34,17,27,"Eli Manning sacked by Roman Harper for -9 yards. Eli Manning fumbles (forced by Roman Harper), recovered by Scott Shanle at NYG-19 and returned for 12 yards (tackle by Kevin Boss)",1.200,-5.600
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,0:18,1,7,NYG 7,17,27,Drew Brees pass incomplete short right intended for Reggie Bush (defended by Justin Tuck),5.600,4.760
2,0:15,2,7,NYG 7,17,33,"Reggie Bush left end for 7 yards, touchdown",4.760,7.000
2,,,,NYG 2,17,34,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,17,34,Thomas Morstead kicks off 49 yards,0.000,0.340
2,0:06,1,10,NYG 21,17,34,Eli Manning kneels for -1 yards,0.340,-0.340
Quarter,Time,Down,ToGo,Location,NYG,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,17,34,"Thomas Morstead kicks off 75 yards, returned by Domenik Hixon for 31 yards (tackle by Marvin Mitchell)",0.000,0.670
3,14:55,1,10,NYG 26,17,34,Brandon Jacobs right tackle for 3 yards (tackle by Troy Evans and Sedrick Ellis),0.670,0.540
3,14:12,2,7,NYG 29,17,34,Brandon Jacobs left end for -2 yards (tackle by Troy Evans),0.540,-0.430
3,13:26,3,9,NYG 27,17,34,Eli Manning pass incomplete deep right intended for Domenik Hixon. Penalty on Domenik Hixon: Offensive Pass Interfere (Declined),-0.430,-1.570
3,13:20,4,9,NYG 27,17,34,"Jeff Feagles punts 49 yards, returned by Reggie Bush for 2 yards (tackle by Danny Clark)",-1.570,-0.670
3,13:09,1,10,NOR 26,17,34,"Penalty on Fred Robbins: Encroachment, 5 yards (no play)",0.670,1.400
3,13:09,1,5,NOR 31,17,34,Drew Brees pass incomplete deep left intended for Devery Henderson (defended by C.C. Brown),1.400,0.810
3,13:02,2,5,NOR 31,17,34,Pierre Thomas left guard for 3 yards (tackle by Fred Robbins),0.810,0.500
3,12:19,3,2,NOR 34,17,34,Drew Brees pass incomplete short left intended for Lance Moore (defended by C.C. Brown),0.500,-1.110
3,12:14,4,2,NOR 34,17,34,"Thomas Morstead punts 58 yards, returned by Domenik Hixon for 27 yards (tackle by Jason Kyle)",-1.110,-1.270
3,11:58,1,10,NYG 35,17,34,Eli Manning pass complete short right to Steve Smith for 9 yards (tackle by Jabari Greer),1.270,1.940
3,11:23,2,1,NYG 44,17,34,Ahmad Bradshaw right guard for 5 yards (tackle by Scott Shanle and Roman Harper),1.940,2.190
3,10:40,1,10,NYG 49,17,34,Eli Manning pass complete short right to Hakeem Nicks for 7 yards (tackle by Jabari Greer),2.190,2.590
3,10:09,2,3,NOR 44,17,34,Ahmad Bradshaw right guard for 4 yards (tackle by Roman Harper and Jonathan Vilma),2.590,2.920
3,9:29,1,10,NOR 40,17,34,Eli Manning pass incomplete deep right intended for Hakeem Nicks is intercepted by Jabari Greer at NOR-18 and returned for 11 yards,2.920,-0.870
3,9:21,1,10,NOR 29,17,34,Pierre Thomas right end for no gain (tackle by Antonio Pierce),0.870,0.330
3,8:46,2,10,NOR 29,17,34,Drew Brees pass complete short left to Marques Colston for 9 yards (tackle by Corey Webster),0.330,0.830
3,8:21,3,1,NOR 38,17,34,Reggie Bush right tackle for 2 yards (tackle by C.C. Brown),0.830,1.600
3,7:44,1,10,NOR 40,17,34,Drew Brees pass complete short left to Marques Colston for 26 yards (tackle by C.C. Brown),1.600,3.310
3,6:59,1,10,NYG 34,17,34,Drew Brees pass incomplete short left intended for Reggie Bush,3.310,2.770
3,6:55,2,10,NYG 34,17,34,Mike Bell right guard for 3 yards (tackle by Justin Tuck),2.770,2.480
3,6:09,,,,17,34,Timeout #1 by New Orleans Saints,0.000,2.480
3,6:09,3,7,NYG 31,17,34,"Penalty on David Thomas: False Start, 5 yards (no play)",2.480,1.820
3,6:09,3,12,NYG 36,17,34,"Drew Brees pass complete deep left to Marques Colston for 31 yards (tackle by C.C. Brown and Aaron Rouse). Penalty on Marques Colston: Illegal Touch Pass, 5 yards (no play)",1.820,1.160
3,5:43,3,17,NYG 41,17,34,Drew Brees pass complete deep middle to Lance Moore for 22 yards (tackle by C.C. Brown),1.160,4.310
3,4:58,1,10,NYG 19,17,34,Pierre Thomas left guard for 7 yards (tackle by Antonio Pierce and Chase Blackburn),4.310,4.920
3,4:14,2,3,NYG 12,17,40,"Drew Brees pass complete short right to Marques Colston for 12 yards, touchdown",4.920,7.000
3,,,,NYG 2,17,41,John Carney kicks extra point good,0.000,0.000
3,,,,NOR 30,17,41,"Thomas Morstead kicks off 73 yards, returned by Domenik Hixon for 25 yards (tackle by Courtney Roby)",0.000,0.410
3,4:10,1,10,NYG 22,17,41,"Penalty on NYG: Illegal Substitution, 5 yards (no play)",0.410,-0.120
3,4:05,1,15,NYG 17,17,41,Ahmad Bradshaw left end for 5 yards (tackle by Anthony Hargrove),-0.120,-0.130
3,3:26,2,10,NYG 22,17,41,Eli Manning pass complete short left to Hakeem Nicks for 5 yards (tackle by Jonathan Vilma and Bobby McCray),-0.130,-0.160
3,2:55,3,5,NYG 27,17,41,Eli Manning pass incomplete deep right intended for Hakeem Nicks (defended by Roman Harper),-0.160,-1.570
3,2:47,4,5,NYG 27,17,41,"Jeff Feagles punts 39 yards, returned by Reggie Bush for -2 yards (tackle by Gerris Wilkinson)",-1.570,-1.070
3,2:38,1,10,NOR 32,17,41,Mike Bell right end for 6 yards (tackle by Rocky Bernard),1.070,1.340
3,1:55,2,4,NOR 38,17,41,Drew Brees pass complete short right to Marques Colston for 19 yards (tackle by Antonio Pierce and Michael Johnson),1.340,2.720
3,1:08,1,10,NYG 43,17,41,Reggie Bush right guard for -5 yards (tackle by C.C. Brown),2.720,1.500
3,0:25,2,15,NYG 48,17,41,Drew Brees pass incomplete deep right intended for Devery Henderson,1.500,0.830
3,0:19,3,15,NYG 48,17,41,Reggie Bush right guard for 1 yard (tackle by Fred Robbins),0.830,0.130
Quarter,Time,Down,ToGo,Location,NYG,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,14,NYG 47,17,41,"Thomas Morstead punts 47 yards, touchback",0.130,-0.280
4,14:52,1,10,NYG 20,17,41,Eli Manning pass incomplete short middle intended for Ahmad Bradshaw (defended by Sedrick Ellis),0.280,-0.270
4,14:48,2,10,NYG 20,17,41,Eli Manning pass incomplete short right intended for Mario Manningham,-0.270,-0.960
4,14:44,3,10,NYG 20,17,41,Eli Manning pass complete deep middle to Hakeem Nicks for 58 yards (tackle by Darren Sharper),-0.960,4.110
4,14:11,1,10,NOR 22,17,41,Eli Manning pass incomplete short right intended for Domenik Hixon,4.110,3.560
4,14:06,2,10,NOR 22,17,41,Eli Manning pass incomplete short left intended for Brandon Jacobs,3.560,2.870
4,14:03,3,10,NOR 22,17,41,Eli Manning pass complete short right to Brandon Jacobs for 2 yards (tackle by Jabari Greer and Scott Shanle),2.870,2.120
4,13:18,,,,17,41,Timeout #1 by New York Giants,0.000,2.120
4,13:18,4,8,NOR 20,17,41,Eli Manning pass complete short left to Domenik Hixon for 10 yards (tackle by Tracy Porter),2.120,4.910
4,12:39,1,10,NOR 10,17,41,Eli Manning pass incomplete short right intended for Mario Manningham (defended by Darren Sharper),4.910,4.190
4,12:34,2,10,NOR 10,17,41,Eli Manning pass incomplete short left intended for Mario Manningham,4.190,3.130
4,12:29,3,10,NOR 10,17,41,Eli Manning pass incomplete short right intended for Mario Manningham,3.130,2.760
4,12:26,4,10,NOR 10,17,41,"Eli Manning pass complete short left to Domenik Hixon for 10 yards. Penalty on Shaun O'Hara: Offensive Holding, 10 yards (no play)",2.760,2.120
4,12:13,4,20,NOR 20,20,41,Lawrence Tynes 38 yard field goal good,2.120,3.000
4,,,,NYG 30,20,41,"Lawrence Tynes kicks off 70 yards, touchback",0.000,0.280
4,12:09,1,10,NOR 20,20,41,Pierre Thomas left tackle for 3 yards (tackle by Danny Clark),0.280,0.140
4,11:27,2,7,NOR 23,20,41,Pierre Thomas right guard for 25 yards (tackle by C.C. Brown and Terrell Thomas),0.140,2.130
4,10:40,1,10,NOR 48,20,41,Mike Bell right tackle for 3 yards (tackle by Chase Blackburn),2.130,1.990
4,9:55,2,7,NYG 49,20,41,Mike Bell right guard for 6 yards (tackle by Terrell Thomas and Antonio Pierce),1.990,2.080
4,9:13,3,1,NYG 43,20,41,"Penalty on Barry Cofield: Encroachment, 5 yards (no play)",2.080,3.050
4,8:50,1,10,NYG 38,20,41,Mike Bell right guard for 3 yards (tackle by Chase Blackburn),3.050,2.910
4,8:05,2,7,NYG 35,20,41,Mike Bell right guard for -1 yards (tackle by Fred Robbins),2.910,2.080
4,7:20,,,,20,41,Timeout #2 by New Orleans Saints,0.000,2.080
4,7:20,3,8,NYG 36,20,41,"Drew Brees pass complete deep left to Robert Meachem for 34 yards (tackle by Kevin Dockery). Robert Meachem fumbles (forced by Kevin Dockery), ball out of bounds at NYG-2",2.080,6.740
,,,,,,,"NYG challenged the pass completion ruling, and the play was upheld.",,
4,7:07,1,2,NYG 2,20,47,"Heath Evans left guard for 2 yards, touchdown",6.740,7.000
4,,,,NYG 2,20,48,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,20,48,"Thomas Morstead kicks off 60 yards, returned by Domenik Hixon for 17 yards (tackle by Jeff Charleston)",0.000,0.740
4,6:58,1,10,NYG 27,20,48,Eli Manning pass complete short right to Domenik Hixon for 2 yards (tackle by Scott Shanle),0.740,0.470
4,6:12,2,8,NYG 29,20,48,Eli Manning pass incomplete short right intended for Hakeem Nicks (defended by Darren Sharper),0.470,-0.230
4,6:10,3,8,NYG 29,20,48,Eli Manning pass incomplete deep middle intended for Steve Smith (defended by Tracy Porter),-0.230,-1.440
4,6:04,4,8,NYG 29,20,48,Jeff Feagles punts 39 yards,-1.440,-1.070
4,5:57,1,10,NOR 32,20,48,Mike Bell left guard for 3 yards (tackle by Dave Tollefson and C.C. Brown),1.070,0.930
4,5:15,2,7,NOR 35,20,48,Mike Bell left guard for no gain (tackle by Mathias Kiwanuka),0.930,0.230
4,4:33,3,7,NOR 35,20,48,Mike Bell right guard for 2 yards (tackle by Chase Blackburn and Danny Clark),0.230,-0.910
4,4:27,,,,20,48,Timeout #3 by New York Giants,0.000,-0.910
4,4:27,4,5,NOR 37,20,48,"Thomas Morstead punts 37 yards, returned by Domenik Hixon for 24 yards (tackle by Chris Reis)",-0.910,-2.260
4,4:15,1,10,,20,48,David Carr pass complete short middle to Steve Smith for 6 yards (tackle by Randall Gay),2.260,2.520
4,3:48,2,4,NOR 44,20,48,David Carr pass complete short middle to Hakeem Nicks for 7 yards (tackle by Tracy Porter),2.520,3.120
4,3:21,1,10,NOR 37,26,48,"David Carr pass complete deep left to Hakeem Nicks for 37 yards, touchdown",3.120,7.000
4,,,,NOR 2,27,48,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 30,27,48,Lawrence Tynes kicks onside 16 yards,0.000,2.520
4,3:12,1,10,NYG 46,27,48,Mike Bell left guard for 3 yards (tackle by Mathias Kiwanuka and Danny Clark),2.520,2.380
4,2:28,2,7,NYG 43,27,48,Mike Bell right end for -1 yards (tackle by Rocky Bernard and Danny Clark),2.380,1.550
4,2:00,3,8,NYG 44,27,48,Mark Brunell left end for -9 yards (tackle by Chase Blackburn),1.550,-0.260
4,1:13,4,17,NOR 47,27,48,"Penalty on Thomas Morstead: Delay of Game, 5 yards (no play)",-0.260,-0.590
4,1:13,4,22,NOR 42,27,48,Thomas Morstead punts 38 yards,-0.590,-0.280
4,1:05,1,10,NYG 20,27,48,David Carr middle for 4 yards (tackle by Marvin Mitchell),0.280,0.270
4,0:38,2,6,NYG 24,27,48,David Carr pass complete deep right to Steve Smith for 22 yards (tackle by Marvin Mitchell),0.270,1.990
4,0:11,1,10,NYG 46,27,48,"David Carr pass incomplete deep left intended for Domenik Hixon. Penalty on Shaun O'Hara: Unnecessary Roughness, 15 yards",1.990,-0.570
4,0:06,2,25,NYG 31,27,48,David Carr sacked by Remi Ayodele for 0 yards,-0.570,-1.220
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
