Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
2,6:59,,,SFO 35,7,6,"Mitch Wishnowsky kicks off 67 yards, returned by David Moore for 21 yards (tackle by River Cracraft)",0.000,0.150
2,6:55,1,10,SEA 19,7,6,Russell Wilson pass complete short right to Tyler Lockett for 11 yards (tackle by Jason Verrett),0.150,0.940
2,6:23,1,10,SEA 30,7,6,DeeJay Dallas right end for 3 yards (tackle by Marcell Harris),0.940,0.800
2,5:42,2,7,SEA 33,7,6,Russell Wilson pass complete short left to D.K. Metcalf for 15 yards (tackle by Jason Verrett),0.800,2.130
2,5:03,1,10,SEA 48,7,6,"Russell Wilson pass incomplete deep middle intended for D.K. Metcalf. Penalty on K'Waun Williams: Defensive Holding, 5 yards. Penalty on Emmanuel Moseley: Defensive Holding, 5 yards (no play)",2.130,2.460
2,4:59,1,10,SFO 47,7,6,Russell Wilson pass complete deep left to D.K. Metcalf for 35 yards (tackle by Emmanuel Moseley),2.460,4.780
2,4:44,1,10,SFO 12,7,6,Russell Wilson pass complete short right to Jacob Hollister for 6 yards (tackle by Dre Greenlaw and Jason Verrett),4.780,5.210
2,3:58,2,4,SFO 6,7,6,DeeJay Dallas left end for 5 yards (tackle by Jimmie Ward),5.210,6.970
2,3:49,1,1,SFO 1,7,6,DeeJay Dallas right guard for -1 yards (tackle by Fred Warner and Jimmie Ward),6.970,5.720
2,3:08,2,2,SFO 2,7,12,"Russell Wilson pass complete short middle to D.K. Metcalf for 2 yards, touchdown. Penalty on Emmanuel Moseley: Defensive Holding (Declined)",5.720,7.000
2,3:04,,,SFO 15,7,13,Jason Myers kicks extra point good,0.000,0.000
2,3:04,,,SEA 35,7,13,"Jason Myers kicks off 67 yards, returned by Jerick McKinnon for 20 yards (tackle by Penny Hart)",0.000,0.040
2,3:00,1,10,SFO 18,7,13,"Penalty on Kendrick Bourne: False Start, 5 yards (no play)",0.040,-0.450
2,3:00,1,15,SFO 13,7,13,Jimmy Garoppolo pass incomplete short left intended for Brandon Aiyuk (defended by Tre Flowers),-0.450,-1.140
2,2:57,2,15,SFO 13,7,13,Jimmy Garoppolo pass complete short right to George Kittle for 14 yards (tackle by Quinton Dunbar),-1.140,-0.020
2,2:22,3,1,SFO 27,7,13,Jimmy Garoppolo up the middle for 3 yards (tackle by Poona Ford),-0.020,0.940
2,2:00,1,10,SFO 30,7,13,Jimmy Garoppolo pass complete short left to Kendrick Bourne for 3 yards,0.940,0.800
2,1:55,2,7,SFO 33,7,13,Jimmy Garoppolo pass complete short left to Trent Taylor for -6 yards (tackle by Poona Ford),0.800,-0.690
2,1:23,,,,,,Timeout #1 by Seattle Seahawks,,
2,1:23,3,13,SFO 27,7,13,Jimmy Garoppolo sacked by Bobby Wagner for -10 yards,-0.690,-2.320
2,1:19,,,,,,Timeout #2 by Seattle Seahawks,,
2,1:19,4,23,SFO 17,7,13,"Mitch Wishnowsky punts 51 yards, fair catch by David Moore at SEA-32",-2.320,-1.070
2,1:12,1,10,SEA 32,7,13,Russell Wilson pass incomplete short right intended for Greg Olsen,1.070,0.530
2,1:09,2,10,SEA 32,7,13,Russell Wilson pass incomplete short middle intended for D.K. Metcalf,0.530,-0.160
2,1:06,3,10,SEA 32,7,13,Russell Wilson pass incomplete short right,-0.160,-1.240
2,1:00,4,10,SEA 32,7,13,Michael Dickson punts 65 yards downed by Linden Stephens,-1.240,0.380
2,0:49,1,10,SFO 3,7,13,Jamycal Hasty right guard for 4 yards (tackle by Jarran Reed and Bobby Wagner),-0.380,-0.490
2,0:06,2,6,SFO 7,7,13,Jimmy Garoppolo kneels for -1 yards,-0.490,-1.070
Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,7,13,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,SFO 25,7,13,Jerick McKinnon right end for 1 yard (tackle by Quandre Diggs),0.610,0.200
3,14:20,2,9,SFO 26,7,13,"Jimmy Garoppolo aborted snap, recovered by Brandon Aiyuk at SF-17 and returned for 5 yards (tackle by K.J. Wright)",0.200,0.170
3,13:44,3,4,SFO 31,7,13,Jimmy Garoppolo sacked by Bobby Wagner for -9 yards,0.170,-1.900
3,13:15,4,13,SFO 22,7,13,"Mitch Wishnowsky punts 56 yards, returned by David Moore for 15 yards (tackle by Tarvarius Moore)",-1.900,-1.400
3,13:03,1,10,SEA 37,7,13,"Russell Wilson right end for 21 yards (tackle by Azeez Al-Shaair). Penalty on Dre Greenlaw: Defensive Holding, 5 yards",1.400,3.120
3,12:49,1,10,SFO 37,7,13,DeeJay Dallas left end for 9 yards (tackle by D.J. Jones),3.120,3.790
3,12:17,2,1,SFO 28,7,13,"Travis Homer left guard for 4 yards (tackle by Dre Greenlaw). Penalty on Arik Armstead: Defensive Holding, 5 yards",3.790,4.310
3,11:48,1,10,SFO 19,7,13,Russell Wilson pass complete short left to DeeJay Dallas for 4 yards (tackle by Dre Greenlaw),4.310,4.350
3,11:05,2,6,SFO 15,7,13,Russell Wilson pass complete short right to DeeJay Dallas for 3 yards (tackle by Dre Greenlaw),4.350,4.190
3,10:21,3,3,SFO 12,7,13,Russell Wilson pass complete short right to D.K. Metcalf for 7 yards (tackle by Marcell Harris and Emmanuel Moseley),4.190,6.060
3,9:38,1,5,SFO 5,7,13,DeeJay Dallas right guard for 2 yards (tackle by Arik Armstead),6.060,5.530
3,8:53,2,3,SFO 3,7,13,Russell Wilson up the middle for 1 yard (tackle by Javon Kinlaw and Kerry Hyder),5.530,4.950
3,8:07,3,2,SFO 2,7,19,"Russell Wilson pass complete short right to DeeJay Dallas for 2 yards, touchdown",4.950,7.000
3,8:02,,,SFO 15,7,20,Jason Myers kicks extra point good,0.000,0.000
3,8:02,,,SEA 35,7,20,"Jason Myers kicks off 62 yards, returned by Dante Pettis for 18 yards (tackle by Cody Barton). Dante Pettis fumbles (forced by Cody Barton), recovered by Nick Bellore at SF-21",0.000,-4.170
3,7:58,1,10,SFO 21,7,20,Russell Wilson pass complete short left to D.K. Metcalf for 9 yards (tackle by Jimmie Ward),4.170,5.160
3,7:29,2,1,SFO 12,7,20,DeeJay Dallas left guard for no gain (tackle by Kevin Givens and Jordan Willis),5.160,4.490
3,6:51,3,1,SFO 12,7,20,DeeJay Dallas left end for 6 yards (tackle by Jordan Willis and Emmanuel Moseley),4.490,5.830
3,6:05,1,6,SFO 6,7,20,Russell Wilson pass incomplete short middle intended for Greg Olsen,5.830,4.950
3,5:59,2,6,SFO 6,7,20,Russell Wilson pass incomplete short middle intended for Greg Olsen,4.950,4.040
3,5:56,3,6,SFO 6,7,26,"Russell Wilson pass complete short middle to David Moore for 6 yards, touchdown",4.040,7.000
3,5:51,,,SFO 15,7,27,Jason Myers kicks extra point good,0.000,0.000
3,5:51,,,SEA 35,7,27,"Jason Myers kicks off 65 yards, touchback.",0.000,0.610
3,5:51,1,10,SFO 25,7,27,Jimmy Garoppolo pass complete short middle to Brandon Aiyuk for 6 yards (tackle by Bobby Wagner),0.610,0.870
3,5:16,2,4,SFO 31,7,27,Jimmy Garoppolo left end for 2 yards (tackle by Quinton Dunbar),0.870,0.430
3,4:31,3,2,SFO 33,7,27,Jimmy Garoppolo sacked by Alton Robinson for -4 yards,0.430,-1.440
3,3:58,4,6,SFO 29,7,27,"Mitch Wishnowsky punts 56 yards, returned by David Moore for 9 yards (tackle by Dontae Johnson)",-1.440,-0.540
3,3:46,1,10,SEA 24,7,27,David Moore left end for 15 yards (tackle by Jimmie Ward),0.540,1.530
3,3:19,1,10,SEA 39,7,27,Russell Wilson pass complete short middle to D.K. Metcalf for 14 yards (tackle by Jimmie Ward),1.530,2.460
3,2:39,1,10,SFO 47,7,27,DeeJay Dallas left end for 4 yards (tackle by Emmanuel Moseley),2.460,2.450
3,2:00,2,6,SFO 43,7,27,Russell Wilson sacked by Kerry Hyder for -4 yards,2.450,1.220
3,1:14,3,10,SFO 47,7,27,Russell Wilson pass complete short left to D.K. Metcalf for 12 yards (tackle by Emmanuel Moseley),1.220,3.250
3,0:39,1,10,SFO 35,7,27,DeeJay Dallas left tackle for no gain (tackle by Fred Warner),3.250,2.700
Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,SFO 35,7,27,Russell Wilson pass complete short middle to DeeJay Dallas for 5 yards (tackle by Arik Armstead),2.700,2.680
4,14:17,3,5,SFO 30,7,27,Russell Wilson pass incomplete deep left intended for D.K. Metcalf (defended by Emmanuel Moseley),2.680,1.450
4,14:12,4,5,SFO 30,7,30,Jason Myers 48 yard field goal good,1.450,3.000
4,14:07,,,SEA 35,7,30,"Jason Myers kicks off 64 yards, returned by Jamycal Hasty for 20 yards (tackle by Penny Hart)",0.000,0.340
4,14:02,1,10,SFO 21,7,30,Nick Mullens pass complete short right to Jerick McKinnon for 12 yards (tackle by Quinton Dunbar),0.340,1.140
4,13:35,1,10,SFO 33,7,30,Nick Mullens pass complete short left to Brandon Aiyuk for 9 yards (tackle by L.J. Collier),1.140,1.810
4,12:59,2,1,SFO 42,7,30,Nick Mullens pass incomplete short left,1.810,1.090
4,12:55,3,1,SFO 42,7,30,"Jerick McKinnon right guard for 4 yards (tackle by Quinton Dunbar). Penalty on Brandon Aiyuk: Illegal Formation, 4 yards (no play)",1.090,0.560
4,12:36,3,5,SFO 38,7,30,Nick Mullens pass complete deep left to George Kittle for 25 yards (tackle by Quandre Diggs and Ryan Neal),0.560,3.120
4,11:46,1,10,SEA 37,7,30,Nick Mullens pass complete short middle to Jerick McKinnon for 12 yards (tackle by K.J. Wright),3.120,3.910
4,11:27,1,10,SEA 25,7,30,Nick Mullens pass incomplete deep right intended for Brandon Aiyuk (defended by Quinton Dunbar),3.910,3.360
4,11:20,2,10,SEA 25,7,30,Nick Mullens pass incomplete short left intended for Trent Taylor,3.360,2.680
4,11:16,3,10,SEA 25,7,30,"Penalty on Damontre Moore: Neutral Zone Infraction, 5 yards (no play)",2.680,3.340
4,11:16,3,5,SEA 20,7,30,Nick Mullens pass complete short left to Kendrick Bourne for 4 yards (tackle by D.J. Reed),3.340,2.530
4,10:51,,,,,,Timeout #1 by Seattle Seahawks,,
4,10:51,4,1,SEA 16,7,30,Nick Mullens pass complete short left to Brandon Aiyuk for 6 yards (tackle by Quandre Diggs),2.530,4.910
4,10:16,1,10,SEA 10,7,30,Nick Mullens pass complete short right to Brandon Aiyuk for 9 yards (tackle by Tre Flowers),4.910,5.910
4,9:50,2,1,SEA 1,7,30,Nick Mullens up the middle for no gain (tackle by Bobby Wagner). Penalty on K.J. Wright: Defensive Offside (no play),5.910,5.910
4,9:38,2,1,SEA 1,13,30,"Jerick McKinnon left end for 1 yard, touchdown",5.910,7.000
4,9:36,,,SEA 15,14,30,Robbie Gould kicks extra point good,0.000,0.000
4,9:36,,,SFO 35,14,30,"Mitch Wishnowsky kicks off 56 yards, returned by David Moore for 17 yards (tackle by Joe Walker)",0.000,0.670
4,9:31,1,10,SEA 26,14,30,Russell Wilson pass complete short right to D.K. Metcalf for 8 yards (tackle by Jason Verrett),0.670,1.210
4,8:46,2,2,SEA 34,14,30,DeeJay Dallas left guard for no gain (tackle by D.J. Jones),1.210,0.500
4,8:03,3,2,SEA 34,14,30,Russell Wilson pass complete short right to Will Dissly for 17 yards (tackle by Emmanuel Moseley),0.500,2.320
4,7:25,1,10,SFO 49,14,30,Russell Wilson pass incomplete deep right intended for Tyler Lockett,2.320,1.780
4,7:18,2,10,SFO 49,14,30,DeeJay Dallas right end for 1 yard (tackle by Dre Greenlaw),1.780,1.220
4,6:33,3,9,SFO 48,14,30,Russell Wilson pass incomplete short right intended for D.K. Metcalf (defended by Marcell Harris),1.220,0.070
4,6:29,4,9,SFO 48,14,30,"Michael Dickson punts 48 yards, touchback.",0.070,-0.280
4,6:22,1,10,SFO 20,14,30,Nick Mullens pass complete short right to Trent Taylor for 9 yards (tackle by Ryan Neal),0.280,0.950
4,5:53,2,1,SFO 29,14,30,Nick Mullens pass complete deep middle to Brandon Aiyuk for 33 yards (tackle by D.J. Reed),0.950,3.050
4,5:29,1,10,SEA 38,14,30,Nick Mullens pass incomplete short right intended for Kendrick Bourne,3.050,2.510
4,5:25,2,10,SEA 38,14,30,Nick Mullens pass complete short middle to Jamycal Hasty for 2 yards (tackle by K.J. Wright and Damontre Moore),2.510,2.080
4,4:52,3,8,SEA 36,14,30,Nick Mullens pass complete short right to Kendrick Bourne for 20 yards (tackle by D.J. Reed),2.080,4.510
4,4:21,1,10,SEA 16,20,30,"Nick Mullens pass complete short middle to Ross Dwelley for 16 yards, touchdown",4.510,7.000
4,4:16,,,SEA 2,20,30,"Two Point Attempt: Nick Mullens pass complete to Jerick McKinnon, conversion fails",1.000,-1.000
4,4:16,,,SFO 35,20,30,"Robbie Gould kicks onside 12 yards, returned by Will Dissly for no gain",0.000,2.460
4,4:15,1,10,SFO 47,20,30,Russell Wilson pass complete short right to Tyler Lockett for 6 yards (tackle by Emmanuel Moseley),2.460,2.720
4,4:10,2,4,SFO 41,20,30,Russell Wilson pass complete short right to D.K. Metcalf for 9 yards (tackle by Emmanuel Moseley),2.720,3.450
4,4:06,1,10,SFO 32,20,30,DeeJay Dallas left guard for 4 yards (tackle by Kerry Hyder),3.450,3.440
4,3:59,,,,,,Timeout #1 by San Francisco 49ers,,
4,3:59,2,6,SFO 28,20,30,"Russell Wilson left end for 4 yards (tackle by Jimmie Ward). Penalty on Jimmie Ward: Unnecessary Roughness, 12 yards",3.440,4.780
4,3:53,1,10,SFO 12,20,30,DeeJay Dallas left guard for 1 yard (tackle by Fred Warner and D.J. Jones),4.780,4.270
4,3:48,,,,,,Timeout #2 by San Francisco 49ers,,
4,3:48,2,9,SFO 11,20,30,DeeJay Dallas left tackle for 6 yards (tackle by Marcell Harris and Arik Armstead),4.270,4.610
4,3:43,,,,,,Timeout #3 by San Francisco 49ers,,
4,3:43,3,3,SFO 5,20,30,Russell Wilson pass complete short right to Tyler Lockett for 4 yards (tackle by Dre Greenlaw),4.610,6.970
4,3:36,1,1,SFO 1,20,36,"DeeJay Dallas left guard for 1 yard, touchdown",6.970,7.000
4,3:33,,,SFO 15,20,37,Jason Myers kicks extra point good,0.000,0.000
4,3:33,,,SEA 35,20,37,"Jason Myers kicks off 62 yards, returned by Jamycal Hasty for 16 yards (tackle by Nick Bellore)",0.000,0.150
4,3:30,1,10,SFO 19,20,37,Nick Mullens pass complete short right to Kendrick Bourne for 11 yards (tackle by Quinton Dunbar),0.150,0.940
4,3:14,1,10,SFO 30,20,37,Nick Mullens pass incomplete short left intended for Ross Dwelley,0.940,0.390
4,3:09,2,10,SFO 30,20,37,Nick Mullens pass complete short middle to Jerick McKinnon for 14 yards (tackle by D.J. Reed),0.390,1.860
4,2:51,1,10,SFO 44,20,37,Nick Mullens pass incomplete short middle intended for Trent Taylor (defended by D.J. Reed),1.860,1.320
4,2:47,2,10,SFO 44,20,37,Nick Mullens pass complete short right to Kendrick Bourne for 17 yards (tackle by D.J. Reed),1.320,2.980
4,2:27,1,10,SEA 39,20,37,Nick Mullens pass complete deep middle to Trent Taylor for 29 yards (tackle by Ryan Neal and Quandre Diggs),2.980,4.910
4,2:04,1,10,SEA 10,20,37,Nick Mullens pass incomplete short middle intended for Ross Dwelley (defended by K.J. Wright),4.910,4.190
4,2:02,2,10,SEA 10,20,37,Nick Mullens pass complete short middle to Kendrick Bourne for 7 yards (tackle by Tre Flowers),4.190,4.720
4,1:55,3,3,SEA 3,26,37,"Nick Mullens pass complete short right to Brandon Aiyuk for 3 yards, touchdown",4.720,7.000
4,1:52,,,SEA 15,27,37,Robbie Gould kicks extra point good,0.000,0.000
4,1:52,,,SFO 35,27,37,"Mitch Wishnowsky kicks onside 7 yards, returned by Greg Olsen for no gain",0.000,2.790
4,1:51,1,10,SFO 42,27,37,Russell Wilson kneels for -1 yards,2.790,2.110
4,1:10,2,11,SFO 43,27,37,Russell Wilson kneels for -1 yards,2.110,1.290
4,0:28,3,12,SFO 44,27,37,Russell Wilson kneels for -1 yards,1.290,0.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
