Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jamycal Hasty,SFO,12,29,1,2,19,1.6,10,0.8,0,
Jimmy Garoppolo,SFO,4,4,0,1,3,0.8,1,0.3,0,
Tevin Coleman,SFO,3,20,0,2,8,2.7,12,4.0,0,
Jerick McKinnon,SFO,3,-1,1,1,-2,-0.7,1,0.3,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
DeeJay Dallas,SEA,18,41,1,3,18,1.0,23,1.3,0,
Russell Wilson,SEA,6,23,0,1,23,3.8,0,0.0,0,
David Moore,SEA,2,28,0,2,21,10.5,7,3.5,0,
Nick Bellore,SEA,1,5,0,0,1,1.0,4,4.0,0,
Travis Homer,SEA,1,4,0,1,2,2.0,2,2.0,0,
