Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
2,7:25,3,9,DAL 39,10,3,Mark Sanchez pass complete short left to Lance Dunbar for 9 yards,0.370,2.130
2,7:00,1,10,DAL 48,10,3,Mark Sanchez pass incomplete deep right intended for Brice Butler,2.130,1.580
,,,,,,,"PHI challenged the pass completion ruling, and the original play was overturned.",,
2,6:54,2,10,DAL 48,10,3,Mark Sanchez pass incomplete short middle intended for Alfred Morris is intercepted by Jordan Hicks at DAL-37 and returned for 2 yards,1.580,-3.250
2,6:49,1,10,DAL 35,10,3,Carson Wentz pass incomplete short middle intended for Dorial Green-Beckham,3.250,2.700
2,6:40,2,10,DAL 35,10,3,Byron Marshall left tackle for 1 yard (tackle by Byron Jones),2.700,2.150
2,6:02,3,9,DAL 34,10,3,Carson Wentz pass incomplete short left intended for Dorial Green-Beckham,2.150,1.060
2,5:57,4,9,DAL 34,10,3,Carson Wentz pass incomplete deep middle intended for Trey Burton,1.060,-1.270
2,5:53,1,10,DAL 35,10,3,Alfred Morris right tackle for -3 yards (tackle by Brandon Graham),1.270,0.320
2,5:16,2,13,DAL 32,10,3,Mark Sanchez middle for 1 yard,0.320,-0.230
2,4:36,3,12,DAL 33,10,3,"Mark Sanchez sacked by Marcus Smith for 0 yards. Penalty on Emmett Cleary: Illegal Use of Hands (Declined), Penalty on Lance Dunbar: Chop Block (Declined)",-0.230,-1.180
2,4:20,4,12,DAL 33,10,3,"Chris Jones punts 66 yards, out of bounds",-1.180,0.380
2,4:14,1,10,PHI 1,10,3,Terrell Watson middle for 3 yards (tackle by Jack Crawford),-0.380,-0.560
2,3:34,2,7,PHI 4,10,3,Terrell Watson left guard for 3 yards (tackle by Randy Gregory),-0.560,-0.720
2,2:52,3,4,PHI 7,10,3,Carson Wentz pass complete short left to Darren Sproles for -6 yards (tackle by Damien Wilson),-0.720,-2.490
2,2:16,4,10,PHI 1,10,3,"Donnie Jones punts 53 yards, returned by Lucky Whitehead for 3 yards (tackle by Terrence Brooks)",-2.490,-2.190
2,2:02,1,10,DAL 49,10,3,Mark Sanchez pass incomplete short right intended for Gavin Escobar is intercepted by Jordan Hicks at PHI-49 and returned for 2 yards,2.190,-2.320
2,1:57,1,10,DAL 49,10,3,Carson Wentz pass complete short middle to Trey Burton for 12 yards (tackle by Damien Wilson and Orlando Scandrick),2.320,3.120
2,1:34,1,10,DAL 37,10,3,Darren Sproles right end for 3 yards (tackle by Byron Jones),3.120,2.980
2,1:13,2,7,DAL 34,10,3,Carson Wentz pass complete short right to Zach Ertz for 4 yards (tackle by Anthony Hitchens),2.980,0.000
2,1:07,,,,10,3,Timeout #1 by Philadelphia Eagles,0.000,-2.810
2,1:07,3,3,DAL 30,10,3,Carson Wentz pass complete short left to Trey Burton for 12 yards (tackle by Orlando Scandrick),2.810,4.370
2,0:48,1,10,DAL 18,10,3,Carson Wentz pass complete short left to Darren Sproles for -1 yards (tackle by Damien Wilson),4.370,3.670
2,0:28,2,11,DAL 19,10,3,Carson Wentz pass incomplete deep right intended for Zach Ertz,3.670,2.970
2,0:24,3,11,DAL 19,10,3,Carson Wentz left end for 13 yards,2.970,0.000
2,0:14,,,,10,3,Timeout #2 by Dallas Cowboys,0.000,-5.830
2,0:14,1,6,DAL 6,10,3,Carson Wentz pass incomplete short left intended for Darren Sproles,5.830,4.950
2,0:10,2,6,DAL 6,10,9,"Carson Wentz pass complete short middle to Zach Ertz for 6 yards, touchdown",4.950,7.000
2,0:07,,,DAL 15,10,10,Caleb Sturgis kicks extra point good,0.000,0.000
2,0:07,,,PHI 35,10,10,"Caleb Sturgis kicks off 32 yards, returned by Gavin Escobar for 5 yards (tackle by Kamu Grugier-Hill)",0.000,-1.470
2,0:04,1,10,DAL 38,10,10,Mark Sanchez kneels for -1 yards,1.470,0.790
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,10,10,"Dan Bailey kicks off 65 yards, returned by Byron Marshall for 23 yards (tackle by Mark Nzeocha)",0.000,-0.480
3,14:55,1,10,PHI 23,10,10,"Penalty on Jack Crawford: Neutral Zone Infraction, 5 yards (no play)",0.480,1.210
3,14:55,1,5,PHI 28,10,10,Byron Marshall left end for -6 yards (tackle by Jack Crawford),1.210,-0.200
3,14:17,2,11,PHI 22,10,10,Carson Wentz sacked by Andrew Gachkar and Jack Crawford for -5 yards,-0.200,-1.760
3,13:41,3,16,PHI 17,10,10,"Penalty on Trey Burton: False Start, 5 yards (no play)",-1.760,-2.710
3,13:24,3,21,PHI 12,10,10,Byron Marshall middle for 12 yards (tackle by Anthony Hitchens),-2.710,-1.770
3,12:48,4,9,PHI 24,10,10,"Donnie Jones punts 47 yards, out of bounds",-1.770,-0.870
3,12:39,1,10,DAL 29,10,10,Darren McFadden for 7 yards (tackle by Jalen Mills),0.870,1.270
3,12:05,2,3,DAL 36,10,10,Darren McFadden right guard for 1 yard (tackle by Stephen Tulloch),1.270,0.700
3,11:24,3,2,DAL 37,10,10,Mark Sanchez pass complete short right to Cole Beasley for 33 yards (tackle by Jalen Mills),0.700,3.580
3,10:52,1,10,PHI 30,10,10,"Mark Sanchez pass incomplete deep left intended for Terrance Williams. Penalty on Nolan Carroll: Defensive Pass Interference, 17 yards (no play)",3.580,4.710
3,10:47,1,10,PHI 13,10,10,Mark Sanchez pass complete short right to Lucky Whitehead for 8 yards (tackle by Rodney McLeod),4.710,5.540
3,10:14,2,2,PHI 5,10,10,Darren McFadden middle for no gain (tackle by Vinny Curry),5.540,0.000
3,9:27,,,,10,10,Timeout #1 by Dallas Cowboys,0.000,-4.780
3,9:27,3,2,PHI 5,10,10,Mark Sanchez pass incomplete short left intended for Lance Dunbar,4.780,3.030
3,9:20,4,2,PHI 5,13,10,Dan Bailey 23 yard field goal good,3.030,3.000
3,9:18,,,DAL 35,13,10,"Dan Bailey kicks off 67 yards, returned by Byron Marshall for 13 yards (tackle by Jeff Heath)",0.000,0.370
3,9:13,1,10,PHI 11,13,10,Carson Wentz pass incomplete short right intended for Paul Turner (defended by Anthony Brown),-0.370,-0.780
3,9:09,2,10,PHI 11,13,10,Carson Wentz pass complete short right to Dorial Green-Beckham for 15 yards (tackle by Jeff Heath),-0.780,0.670
3,8:32,1,10,PHI 26,13,10,Carson Wentz pass incomplete short middle intended for Dorial Green-Beckham,0.670,0.130
3,8:28,2,10,PHI 26,13,10,Carson Wentz pass complete short left to Terrell Watson for 5 yards (tackle by J.J. Wilcox),0.130,0.100
3,7:41,3,5,PHI 31,13,10,"Carson Wentz pass incomplete. Penalty on Randy Gregory: Roughing the Passer, 15 yards (no play)",0.100,1.990
3,7:31,1,10,PHI 46,13,10,Carson Wentz pass complete short left to Zach Ertz for 6 yards (tackle by Byron Jones),1.990,2.260
3,7:01,2,4,DAL 48,13,10,Carson Wentz pass complete short middle to Zach Ertz for 9 yards (tackle by Mark Nzeocha),2.260,2.980
3,6:33,1,10,DAL 39,13,10,Carson Wentz pass complete short middle to Trey Burton for 9 yards (tackle by Andrew Gachkar),2.980,3.660
3,6:05,2,1,DAL 30,13,10,Carson Wentz pass complete short left to Byron Marshall for 4 yards (tackle by Leon McFadden),3.660,3.840
3,5:38,1,10,DAL 26,13,10,Carson Wentz pass complete short middle to Trey Burton for 6 yards (tackle by Byron Jones),3.840,4.110
3,5:02,2,4,DAL 20,13,16,"Carson Wentz pass complete deep left to Zach Ertz for 20 yards, touchdown",4.110,7.000
3,4:56,,,DAL 15,13,17,Caleb Sturgis kicks extra point good,0.000,0.000
3,4:56,,,PHI 35,13,17,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.610
3,4:56,1,10,DAL 25,13,17,Mark Sanchez pass complete short left to Brice Butler for 3 yards (tackle by Nolan Carroll),0.610,0.470
3,4:21,2,7,DAL 28,13,17,Alfred Morris right end for 1 yard (tackle by Fletcher Cox),0.470,-0.100
3,3:41,3,6,DAL 29,13,17,Mark Sanchez pass complete short left to Cole Beasley for 12 yards (tackle by Fletcher Cox),-0.100,1.660
3,3:03,1,10,DAL 41,13,17,Alfred Morris middle for 2 yards (tackle by Beau Allen),1.660,1.390
3,2:30,2,8,DAL 43,13,17,Mark Sanchez pass complete short right to Alfred Morris for 3 yards (tackle by Destiny Vaeao),1.390,1.090
3,1:44,3,5,DAL 46,13,17,Mark Sanchez sacked by Vinny Curry for -6 yards,1.090,-0.720
3,1:01,4,11,DAL 40,13,17,"Chris Jones punts 38 yards, fair catch by Darren Sproles",-0.720,-0.410
3,0:52,1,10,PHI 22,13,17,Carson Wentz pass complete short left to Brent Celek for 9 yards (tackle by Benson Mayowa),0.410,1.080
3,0:22,2,1,PHI 31,13,17,Byron Marshall left end for 3 yards (tackle by Mark Nzeocha),1.080,1.200
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 34,13,17,Carson Wentz pass complete short left to Zach Ertz for 13 yards (tackle by Byron Jones),1.200,2.060
4,14:18,1,10,PHI 47,13,17,Carson Wentz pass incomplete deep right intended for Dorial Green-Beckham,2.060,1.520
4,14:12,2,10,PHI 47,13,17,"Byron Marshall left end for 12 yards (tackle by Randy Gregory). Penalty on Dorial Green-Beckham: Offensive Holding, 10 yards",1.520,1.790
4,13:46,2,8,PHI 49,13,17,Carson Wentz pass complete short left to Zach Ertz for 17 yards (tackle by J.J. Wilcox),1.790,3.310
4,13:16,1,10,DAL 34,13,17,Carson Wentz pass incomplete deep left intended for Bryce Treggs,3.310,2.770
4,13:11,2,10,DAL 34,13,17,Carson Wentz pass complete short left to Zach Ertz for 3 yards (tackle by J.J. Wilcox and Leon McFadden),2.770,2.480
4,12:26,3,7,DAL 31,13,17,Carson Wentz pass incomplete short left intended for Zach Ertz,2.480,1.320
4,12:21,4,7,DAL 31,13,17,Caleb Sturgis 49 yard field goal no good,1.320,-1.530
4,12:16,1,10,DAL 39,13,17,Alfred Morris right end for -4 yards (tackle by Brandon Graham),1.530,0.450
4,11:39,2,14,DAL 35,13,17,Mark Sanchez pass complete short middle to Gavin Escobar for 7 yards (tackle by Jordan Hicks),0.450,0.700
4,11:01,3,7,DAL 42,13,17,Mark Sanchez pass complete short right to Lance Dunbar for 5 yards (tackle by Leodis McKelvin and Nigel Bradham),0.700,-0.260
4,10:16,4,2,DAL 47,13,17,"Chris Jones punts 43 yards, out of bounds",-0.260,0.380
4,10:09,1,10,PHI 10,13,17,Carson Wentz pass complete short middle to Zach Ertz for 15 yards (tackle by Jeff Heath and Kavon Frazier),-0.380,0.610
4,9:29,1,10,PHI 25,13,17,Carson Wentz sacked by Randy Gregory for -8 yards,0.610,-1.150
4,8:48,2,18,PHI 17,13,17,Carson Wentz pass complete short right to Zach Ertz for 8 yards (tackle by Byron Jones),-1.150,-0.620
4,8:00,3,10,PHI 25,13,17,Carson Wentz pass complete short left to Paul Turner for 19 yards (tackle by Damien Wilson),-0.620,1.860
4,7:31,1,10,PHI 44,13,17,Carson Wentz pass incomplete short left intended for Bryce Treggs,1.860,1.320
4,7:28,2,10,PHI 44,13,17,"Penalty on David Irving: Neutral Zone Infraction, 5 yards (no play)",1.320,1.990
4,7:28,2,5,PHI 49,13,17,Terrell Watson right end for 8 yards (tackle by Damien Wilson),1.990,2.720
4,6:46,1,10,DAL 43,13,17,Byron Marshall middle for 2 yards (tackle by David Irving),2.720,2.450
4,6:05,2,8,DAL 41,13,17,Byron Marshall left end for 8 yards (tackle by Damien Wilson),2.450,3.380
4,5:25,1,10,DAL 33,13,17,Byron Marshall left tackle for 4 yards (tackle by Richard Ash),3.380,3.380
4,4:40,2,6,DAL 29,13,17,Byron Marshall left end for 8 yards (tackle by Jeff Heath),3.380,4.170
4,3:52,1,10,DAL 21,13,17,Terrell Watson middle for -1 yards (tackle by Richard Ash),4.170,3.490
4,3:07,2,11,DAL 22,13,17,Terrell Watson left guard for 7 yards (tackle by Leon McFadden),3.490,3.810
4,2:25,3,4,DAL 15,13,17,Carson Wentz pass incomplete short left intended for Byron Marshall,3.810,2.520
4,2:21,4,4,DAL 15,13,20,Caleb Sturgis 33 yard field goal good,2.520,3.000
4,2:18,,,PHI 35,13,20,"Caleb Sturgis kicks off 64 yards, returned by Lucky Whitehead for 20 yards (tackle by Rodney McLeod)",0.000,-0.340
4,2:13,1,10,DAL 21,13,20,Mark Sanchez pass incomplete short left intended for Lance Dunbar,0.340,-0.200
4,2:09,2,10,DAL 21,13,20,Mark Sanchez pass incomplete short right intended for Terrance Williams,-0.200,-0.890
4,2:05,3,10,DAL 21,13,20,Mark Sanchez sacked by Connor Barwin for -19 yards,-0.890,-2.490
4,1:50,4,29,DAL 2,13,20,"Chris Jones punts, blocked by Steven Means, recovered by Najee Goode",-2.490,-5.600
4,1:39,1,7,DAL 7,13,20,Terrell Watson middle for 4 yards (tackle by Randy Gregory and Leon McFadden),5.600,0.000
4,1:31,,,,13,20,Timeout #2 by Dallas Cowboys,0.000,-5.530
4,1:31,2,3,DAL 3,13,20,Terrell Watson middle for 2 yards (tackle by Maliek Collins),5.530,0.000
4,1:26,,,,13,20,Timeout #3 by Dallas Cowboys,0.000,-5.170
4,1:26,3,1,DAL 1,13,26,"Terrell Watson middle for 1 yard, touchdown",5.170,7.000
4,1:23,,,DAL 15,13,27,Caleb Sturgis kicks extra point good,0.000,0.000
4,1:23,,,PHI 35,13,27,"Caleb Sturgis kicks off 60 yards, returned by Lucky Whitehead for 20 yards (tackle by Najee Goode)",0.000,-0.610
4,1:17,1,10,DAL 25,13,27,Lance Dunbar left guard for 6 yards (tackle by Destiny Vaeao),0.610,0.870
4,0:53,2,4,DAL 31,13,27,"Mark Sanchez pass complete short left to Lance Dunbar for 5 yards (tackle by Nolan Carroll). Lance Dunbar fumbles (forced by Nolan Carroll), recovered by Lance Dunbar at DAL-35",0.870,1.330
4,0:45,1,10,DAL 36,13,27,Lance Dunbar middle for 10 yards (tackle by Malcolm Jenkins),1.330,1.990
4,0:23,1,10,DAL 46,13,27,Mark Sanchez pass incomplete short middle intended for Lance Dunbar,1.990,1.450
4,0:18,2,10,DAL 46,13,27,Lance Dunbar left end for 4 yards (tackle by Bryan Braman),1.450,1.290
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
