Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3,11:06,,,CIN 35,20,17,"Evan McPherson kicks off 64 yards, returned by Devin Duvernay for 24 yards (tackle by Brandon Wilson)",,
3,11:01,1,10,BAL 25,20,17,Lamar Jackson pass complete short right to Rashod Bateman for 25 yards (tackle by Vonn Bell),,
3,10:33,1,10,CIN 50,20,17,Lamar Jackson pass incomplete deep right intended for Marquise Brown,,
3,10:24,2,10,CIN 50,20,17,Lamar Jackson left end for 7 yards (tackle by Akeem Davis-Gaither),,
3,9:39,3,3,CIN 43,20,17,Le'Veon Bell right end for 7 yards (tackle by Eli Apple and Logan Wilson),,
3,8:56,1,10,CIN 36,20,17,Le'Veon Bell left end for 2 yards (tackle by Vonn Bell),,
3,8:27,2,8,CIN 34,20,17,Lamar Jackson pass incomplete short middle intended for Rashod Bateman (defended by Sam Hubbard),,
3,8:22,3,8,CIN 34,20,17,Lamar Jackson sacked by Trey Hendrickson for -7 yards,,
3,7:34,,,,,,Timeout #1 by Baltimore Ravens,,
3,7:34,4,15,CIN 41,20,17,"Sam Koch punts 31 yards, fair catch by Trenton Irwin at CIN-10",,
3,7:27,1,10,CIN 10,20,17,Joe Burrow pass complete short right to Tee Higgins for 7 yards (tackle by Anthony Averett),,
3,6:47,2,3,CIN 17,20,17,Joe Mixon right end for 1 yard (tackle by Brandon Williams),,
3,6:04,3,2,CIN 18,26,17,"Joe Burrow pass complete short right to Ja'Marr Chase for 82 yards, touchdown",,
3,5:48,,,BAL 15,27,17,Evan McPherson kicks extra point good,,
3,5:48,,,CIN 35,27,17,"Evan McPherson kicks off 65 yards, touchback.",,
3,5:48,1,10,BAL 25,27,17,Devonta Freeman right guard for 10 yards (tackle by Akeem Davis-Gaither),,
3,5:19,1,10,BAL 35,27,17,Lamar Jackson pass incomplete deep right intended for Mark Andrews,,
3,5:13,2,10,BAL 35,27,17,Lamar Jackson sacked by Sam Hubbard for -3 yards,,
3,4:27,3,13,BAL 32,27,17,Lamar Jackson pass complete short left to Marquise Brown for 3 yards (tackle by Chidobe Awuzie),,
3,3:49,4,10,BAL 35,27,17,"Sam Koch punts 50 yards, returned by Darius Phillips for no gain (tackle by Anthony Levine)",,
3,3:37,1,10,CIN 15,27,17,Joe Burrow pass complete short middle to Tyler Boyd for 25 yards (tackle by DeShon Elliott and Patrick Queen),,
3,2:53,1,10,CIN 40,27,17,Joe Burrow pass incomplete short right intended for Ja'Marr Chase,,
3,2:50,2,10,CIN 40,27,17,Joe Burrow pass complete short right to Tyler Boyd for 2 yards (tackle by Marlon Humphrey and Justin Houston),,
3,2:10,3,8,CIN 42,27,17,Joe Burrow pass complete short left to Tee Higgins for 11 yards (tackle by Pernell McPhee),,
3,1:26,1,10,BAL 47,27,17,Joe Mixon left end for no gain (tackle by Marlon Humphrey),,
3,0:47,2,10,BAL 47,27,17,Joe Burrow pass incomplete short middle intended for Tyler Boyd (defended by Brandon Williams),,
3,0:34,3,10,BAL 47,27,17,"Joe Burrow pass complete short right to Tee Higgins for 11 yards (tackle by Anthony Averett). Penalty on Anthony Averett: Defensive Pass Interference, 11 yards (declined)",,
3,0:15,1,10,BAL 36,27,17,"Joe Burrow pass complete to Ja'Marr Chase for 27 yards. Ja'Marr Chase fumbles (forced by Marlon Humphrey) BAL challenged the pass completion ruling, and the play was upheld.",,
3,0:07,1,9,BAL 9,27,17,Joe Burrow sacked by and Calais Campbell for -7 yards and Tyus Bowser for -7 yards,,
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,16,BAL 16,27,17,Joe Burrow pass incomplete deep middle intended for Tee Higgins,,
4,14:55,3,16,BAL 16,27,17,Joe Burrow pass deep right intended for Ja'Marr Chase is intercepted by Marlon Humphrey in end zone and returned for no gain,,
4,14:51,1,10,BAL 20,27,17,Lamar Jackson scrambles up the middle for 7 yards (tackle by Sam Hubbard),,
4,14:21,2,3,BAL 27,27,17,Le'Veon Bell left guard for 2 yards (tackle by B.J. Hill and Sam Hubbard),,
4,13:39,3,1,BAL 29,27,17,Lamar Jackson pass incomplete deep middle intended for Marquise Brown,,
4,13:30,4,1,BAL 29,27,17,Lamar Jackson left end for 6 yards (tackle by Germaine Pratt),,
4,12:38,1,10,BAL 35,27,17,"Lamar Jackson scrambles left tackle for 39 yards (tackle by Vonn Bell). Penalty on Alejandro Villanueva: Offensive Holding, 10 yards (accepted) (no play)",,
4,12:24,1,20,BAL 25,27,17,Lamar Jackson pass complete short right to Marquise Brown for 13 yards (tackle by Jessie Bates),,
4,11:50,2,7,BAL 38,27,17,Lamar Jackson pass incomplete short middle intended for James Proche,,
4,11:45,3,7,BAL 38,27,17,Lamar Jackson pass incomplete short left intended for Mark Andrews,,
4,11:43,4,7,BAL 38,27,17,Lamar Jackson pass incomplete short left intended for Marquise Brown (defended by Akeem Davis-Gaither),,
4,11:39,1,10,BAL 38,27,17,Joe Mixon left end for no gain (tackle by Josh Bynes),,
4,11:00,2,10,BAL 38,27,17,Joe Mixon left guard for 10 yards (tackle by Chris Board and Chuck Clark),,
4,10:17,1,10,BAL 28,27,17,Samaje Perine left guard for 7 yards (tackle by Odafe Oweh),,
4,9:34,2,3,BAL 21,33,17,"Joe Mixon left end for 21 yards, touchdown",,
4,9:24,,,BAL 15,34,17,Evan McPherson kicks extra point good,,
4,9:24,,,CIN 35,34,17,"Evan McPherson kicks off 65 yards, touchback.",,
4,9:24,1,10,BAL 25,34,17,Lamar Jackson pass complete short right to Ty'Son Williams for 13 yards (tackle by Germaine Pratt),,
4,8:58,1,10,BAL 38,34,17,Lamar Jackson pass incomplete short right,,
4,8:48,2,10,BAL 38,34,17,Lamar Jackson pass incomplete short right intended for Marquise Brown,,
4,8:43,3,10,BAL 38,34,17,Lamar Jackson scrambles left end for 5 yards (tackle by Larry Ogunjobi and Jessie Bates),,
4,8:03,,,,,,Timeout #1 by Cincinnati Bengals,,
4,8:03,4,5,BAL 43,34,17,"Penalty on Tyre Phillips: False Start, 5 yards (accepted) (no play)",,
4,8:03,4,10,BAL 38,34,17,"Penalty on Marquise Brown: False Start, 5 yards (accepted) (no play)",,
4,8:03,4,15,BAL 33,34,17,Lamar Jackson pass complete short left to Ty'Son Williams for 11 yards (tackle by Ricardo Allen),,
4,7:53,1,10,BAL 44,34,17,Joe Mixon right tackle for 3 yards (tackle by Tyus Bowser),,
4,7:07,2,7,BAL 41,34,17,"Penalty on Isaiah Prince: False Start, 5 yards (accepted) (no play)",,
4,7:07,2,12,BAL 46,40,17,"Samaje Perine left end for 46 yards, touchdown",,
4,6:59,,,BAL 15,41,17,Evan McPherson kicks extra point good,,
4,6:59,,,CIN 35,41,17,"Evan McPherson kicks off 65 yards, touchback.",,
4,6:59,1,10,BAL 25,41,17,Tyler Huntley pass complete short left to Le'Veon Bell for -1 yards (tackle by Mike Hilton),,
4,6:37,2,11,BAL 24,41,17,Tyler Huntley pass incomplete short middle intended for Le'Veon Bell,,
4,6:32,3,11,BAL 24,41,17,Tyler Huntley pass incomplete deep right intended for Marquise Brown (defended by Chidobe Awuzie),,
4,6:22,4,11,BAL 24,41,17,Sam Koch punts 46 yards out of bounds,,
4,6:15,1,10,CIN 30,41,17,Samaje Perine left end for 3 yards (tackle by Calais Campbell),,
4,5:28,2,7,CIN 33,41,17,Samaje Perine left end for -3 yards (tackle by Tyus Bowser and Pernell McPhee),,
4,4:42,3,10,CIN 30,41,17,Samaje Perine right end for -5 yards (tackle by Josh Bynes),,
4,3:59,4,15,CIN 25,41,17,Kevin Huber punts 59 yards out of bounds,,
4,3:50,1,10,BAL 16,41,17,Tyler Huntley pass complete short right to Josh Oliver for 10 yards (tackle by Markus Bailey and Joe Bachie),,
4,3:33,1,10,BAL 26,41,17,Tyler Huntley pass complete short middle to Devonta Freeman for 12 yards (tackle by Jalen Davis and Joe Bachie),,
4,3:12,1,10,BAL 38,41,17,Tyler Huntley pass complete short middle to Devonta Freeman for 7 yards (tackle by Jalen Davis and Joe Bachie),,
4,2:47,2,3,BAL 45,41,17,Tyler Huntley pass complete short left to Devin Duvernay for 11 yards (tackle by Tre Flowers),,
4,2:38,1,10,CIN 44,41,17,Tyler Huntley pass incomplete deep middle intended for Marquise Brown (defended by Darius Phillips),,
4,2:33,2,10,CIN 44,41,17,Tyler Huntley pass incomplete short right intended for Josh Oliver (defended by Jalen Davis),,
4,2:24,3,10,CIN 44,41,17,Tyler Huntley pass incomplete deep middle intended for Josh Oliver,,
4,2:18,4,10,CIN 44,41,17,Tyler Huntley pass incomplete short middle intended for Josh Oliver,,
4,2:12,1,10,CIN 44,41,17,Samaje Perine left guard for 2 yards (tackle by Justin Ellis and Justin Madubuike),,
4,2:00,2,8,CIN 46,41,17,Samaje Perine right guard for 2 yards (tackle by Calais Campbell and Justin Ellis),,
4,1:15,3,6,CIN 48,41,17,Samaje Perine right end for 1 yard (tackle by Brandon Williams and Justin Madubuike),,
4,0:27,4,5,CIN 49,41,17,Samaje Perine left end for no gain (tackle by Tyus Bowser and Justin Madubuike),,
4,0:20,1,10,CIN 49,41,17,Ty'Son Williams right guard for 6 yards (tackle by Markus Bailey),,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
