#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PHI 25,9,4:06,68,Field Goal
2,1,7:32,PHI 24,8,4:44,76,Touchdown
3,2,14:45,PHI 34,6,2:43,12,Punt
4,2,9:59,PHI 20,6,2:32,18,Interception
5,2,5:55,CHI 39,1,0:08,5,Fumble
6,2,0:13,PHI 33,1,0:13,1,End of Half
7,3,13:05,PHI 42,3,1:04,-2,Punt
8,3,10:26,PHI 32,5,3:11,16,Punt
9,3,6:23,PHI 36,2,0:30,64,Touchdown
10,3,2:52,PHI 29,6,3:34,16,Punt
11,4,12:49,PHI 19,1,0:11,17,Fumble
12,4,11:01,PHI 38,11,5:30,62,Touchdown
13,4,3:37,PHI 19,6,1:46,15,Punt
14,4,0:45,,2,0:45,-2,End of Game
