#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:36,ARI 39,3,0:59,1,Punt
2,1,8:39,ARI 38,3,1:03,0,Punt
3,1,5:33,DEN 23,4,0:58,5,Field Goal
4,1,3:14,DEN 41,3,1:39,4,Punt
5,2,14:48,DEN 47,7,2:58,17,Field Goal
6,2,10:24,ARI 41,4,2:12,18,Punt
7,2,6:03,DEN 24,5,2:01,24,Touchdown
8,2,1:44,ARI 26,8,1:42,37,Field Goal
9,3,15:00,ARI 23,10,5:20,72,Field Goal
10,3,7:11,ARI 30,7,2:48,22,Punt
11,3,2:54,ARI 41,8,1:51,28,Missed FG
12,3,0:59,DEN 39,4,1:04,8,Field Goal
13,4,13:47,ARI 22,1,0:11,3,Fumble
14,4,11:20,ARI 21,8,5:13,79,Touchdown
15,4,3:31,DEN 41,3,0:22,41,Touchdown
