Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Terry McLaurin,WAS,11,6,81,0,5,49,8.2,32,5.3,9.7,1,6.0,0,0.0,0,78.2
Curtis Samuel,WAS,4,4,42,1,2,28,7.0,14,3.5,7.0,0,,0,0.0,0,150.0
Brian Robinson Jr.,WAS,2,2,25,1,1,-5,-2.5,30,15.0,-2.5,0,,0,0.0,0,158.3
Logan Thomas,WAS,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
Antonio Gibson,WAS,1,1,1,1,1,0,0.0,1,1.0,0.0,0,,0,0.0,0,118.7
Dyami Brown,WAS,1,0,0,0,,0,,0,,31.0,0,,0,0.0,0,39.6
Jahan Dotson,WAS,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Drake London,ATL,12,9,125,0,7,102,11.3,23,2.6,11.4,0,,0,0.0,1,73.3
Bijan Robinson,ATL,8,5,43,0,1,7,1.4,36,7.2,5.0,0,,0,0.0,1,37.0
Kyle Pitts,ATL,6,4,43,1,3,22,5.5,21,5.3,9.5,0,,0,0.0,0,127.1
Jonnu Smith,ATL,5,4,36,1,3,22,5.5,14,3.5,9.6,0,,0,0.0,0,136.2
Mack Hollins,ATL,4,3,41,0,3,28,9.3,13,4.3,8.0,0,,1,25.0,0,107.3
Scott Miller,ATL,2,1,4,0,,4,4.0,0,0.0,5.5,0,,0,0.0,0,56.2
Cordarrelle Patterson,ATL,1,1,6,0,1,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
MyCole Pruitt,ATL,2,1,9,0,,4,4.0,5,5.0,3.0,0,,0,0.0,0,62.5
Van Jefferson,ATL,2,0,0,0,,0,,0,,29.0,0,,0,0.0,1,0.0
KhaDarel Hodge,ATL,1,0,0,0,,0,,0,,22.0,0,,0,0.0,0,39.6
Tyler Allgeier,ATL,1,0,0,0,0,0,,0,,-4.0,0,,0,0.0,0,39.6
