#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BAL 20,7,3:51,38,Punt
2,1,9:47,PIT 35,1,0:06,35,Touchdown
3,1,8:34,BAL 41,3,0:52,8,Punt
4,1,5:05,BAL 28,5,2:13,11,Punt
5,2,11:24,BAL 30,4,2:10,23,Fumble
6,2,7:18,BAL 37,1,0:23,15,Interception
7,2,5:24,BAL 23,10,3:40,49,Field Goal
8,2,0:53,BAL 28,3,0:53,2,End of Half
9,3,12:22,BAL 24,8,4:25,29,Punt
10,3,5:38,BAL 20,5,2:59,23,Punt
11,4,14:01,,0,0:14,0,Touchdown
12,4,9:31,BAL 24,4,2:22,2,Punt
13,4,5:33,PIT 33,9,2:35,33,Touchdown
14,4,1:51,BAL 20,8,1:51,71,End of Game
