Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Charles Leno Jr.,T,73,100%,0,0%,7,23%
Saahdiq Charles,G,73,100%,0,0%,7,23%
Andrew Wylie,T,73,100%,0,0%,7,23%
Sam Howell,QB,73,100%,0,0%,0,0%
Nick Gates,C,73,100%,0,0%,0,0%
Samuel Cosmi,G,72,99%,0,0%,7,23%
Jahan Dotson,WR,62,85%,0,0%,1,3%
Terry McLaurin,WR,54,74%,0,0%,0,0%
Curtis Samuel,WR,45,62%,0,0%,0,0%
John Bates,TE,38,52%,0,0%,13,43%
Brian Robinson Jr.,RB,38,52%,0,0%,0,0%
Antonio Gibson,RB,35,48%,0,0%,5,17%
Logan Thomas,TE,29,40%,0,0%,0,0%
Cole Turner,TE,23,32%,0,0%,17,57%
Dyami Brown,WR,23,32%,0,0%,10,33%
Byron Pringle,WR,13,18%,0,0%,14,47%
Mitchell Tinsley,WR,3,4%,0,0%,0,0%
Chris Rodriguez,RB,2,3%,0,0%,17,57%
Ricky Stromberg,C,1,1%,0,0%,0,0%
Kamren Curl,SS,0,0%,66,100%,0,0%
Cody Barton,LB,0,0%,66,100%,0,0%
Benjamin St-Juste,CB,0,0%,66,100%,0,0%
Kendall Fuller,CB,0,0%,66,100%,0,0%
Darrick Forrest,FS,0,0%,66,100%,0,0%
Jonathan Allen,DT,0,0%,57,86%,0,0%
Daron Payne,DT,0,0%,51,77%,6,20%
Montez Sweat,DE,0,0%,48,73%,0,0%
Chase Young,DE,0,0%,47,71%,0,0%
Emmanuel Forbes,CB,0,0%,44,67%,0,0%
Jamin Davis,LB,0,0%,41,62%,5,17%
Percy Butler,FS,0,0%,31,47%,14,47%
Abdullah Anderson,DT,0,0%,21,32%,6,20%
James Smith-Williams,DE,0,0%,21,32%,0,0%
John Ridgeway,DT,0,0%,19,29%,6,20%
Casey Toohill,DE,0,0%,16,24%,15,50%
Jeremy Reaves,SS,0,0%,0,0%,23,77%
David Mayo,LB,0,0%,0,0%,23,77%
Khaleke Hudson,LB,0,0%,0,0%,23,77%
Christian Holmes,CB,0,0%,0,0%,23,77%
Andre Jones,DE,0,0%,0,0%,22,73%
Joey Slye,K,0,0%,0,0%,13,43%
Tress Way,P,0,0%,0,0%,10,33%
Camaron Cheeseman,LS,0,0%,0,0%,10,33%
Danny Johnson,CB,0,0%,0,0%,8,27%
Cornelius Lucas,T,0,0%,0,0%,7,23%
Tyler Larsen,C,0,0%,0,0%,7,23%
Jamison Crowder,WR,0,0%,0,0%,4,13%
