Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Eddie Jackson,CHI,0,5,4,80.0%,57,14.3,11.4,1,153.7,14.0,52,5,0,0,0,0.0,0,4,1,20.0%
Roquan Smith,CHI,1,5,3,60.0%,20,6.7,4.0,0,29.2,4.0,6,14,4,0,0,1.0,1,12,0,0.0%
Jaquan Brisker,CHI,1,6,3,50.0%,54,18.0,9.0,0,41.7,15.7,49,5,0,0,0,0.0,0,7,0,0.0%
Jaylon Johnson,CHI,0,4,3,75.0%,55,18.3,13.8,0,116.7,9.5,38,17,0,0,0,0.0,0,2,1,33.3%
Kyler Gordon,CHI,1,4,2,50.0%,14,7.0,3.5,0,18.7,4.3,8,6,2,0,0,0.0,0,0,1,100.0%
Nicholas Morrow,CHI,0,2,2,100.0%,29,14.5,14.5,0,118.7,1.5,3,26,2,0,0,0.0,0,5,0,0.0%
Kindle Vildor,CHI,0,3,1,33.3%,12,12.0,4.0,0,46.5,14.0,12,0,0,0,0,0.0,0,1,0,0.0%
Al-Quadin Muhammad,CHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
Robert Quinn,CHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
Justin Jones,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ja'Whaun Bentley,NWE,0,3,3,100.0%,33,11.0,11.0,0,112.5,7.3,22,11,4,0,0,0.0,0,10,1,9.1%
Devin McCourty,NWE,0,4,3,75.0%,65,21.7,16.3,1,156.2,12.8,38,27,0,0,0,0.0,0,7,0,0.0%
Jalen Mills,NWE,0,2,2,100.0%,9,4.5,4.5,0,85.4,1.5,3,6,0,0,0,0.0,0,5,0,0.0%
Anfernee Jennings,NWE,0,1,1,100.0%,5,5.0,5.0,0,87.5,-1.0,-1,6,3,2,0,1.0,3,6,2,25.0%
Adrian Phillips,NWE,0,1,1,100.0%,19,19.0,19.0,0,118.7,17.0,17,2,2,0,0,0.0,0,5,0,0.0%
Jabrill Peppers,NWE,0,1,1,100.0%,16,16.0,16.0,0,118.7,15.0,15,1,1,0,0,0.0,0,6,0,0.0%
Jonathan Jones,NWE,0,4,1,25.0%,20,20.0,5.0,0,47.9,16.5,7,13,0,0,0,0.0,0,3,2,40.0%
Myles Bryant,NWE,1,3,1,33.3%,17,17.0,5.7,0,13.9,9.7,17,0,0,0,0,0.0,0,4,1,20.0%
Jamie Collins,NWE,0,1,1,100.0%,11,11.0,11.0,0,112.5,7.0,7,4,1,0,0,0.0,0,0,0,
Matt Judon,NWE,0,0,0,,,,,,,,,,8,1,1,2.5,5,4,1,20.0%
Deatrich Wise Jr.,NWE,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,0,0.0%
Mack Wilson,NWE,0,0,0,,,,,,,,,,2,1,0,0.5,2,1,1,50.0%
Lawrence Guy,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,8,0,0.0%
Jahlani Tavai,NWE,0,0,0,,,,,,,,,,4,0,1,0.0,1,5,0,0.0%
Daniel Ekuale,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Marcus Jones,NWE,0,2,0,0.0%,,,0.0,,39.6,5.5,,,0,0,0,0.0,0,0,1,100.0%
Kyle Dugger,NWE,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Carl Davis,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
