#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:31,GNB 20,11,6:17,80,Touchdown
2,1,5:13,GNB 26,6,2:34,74,Touchdown
3,1,0:36,GNB 37,3,2:06,6,Punt
4,2,9:16,GNB 20,14,7:02,80,Touchdown
5,2,0:44,GNB 3,3,0:44,4,End of Half
6,3,15:00,GNB 24,8,4:13,76,Touchdown
7,3,9:07,GNB 49,7,3:06,19,Field Goal
8,3,4:27,GNB 35,3,1:13,-2,Punt
9,3,0:39,GNB 27,3,1:15,4,Punt
10,4,12:20,GNB 29,7,3:34,39,Interception
11,4,8:46,GNB 46,3,1:23,-6,Punt
12,4,5:41,GNB 29,7,2:58,48,Field Goal
13,4,0:01,,0,0:01,0,End of Half
14,5,8:59,GNB 39,1,0:09,8,Fumble
