Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Taylor Moton,T,74,100%,0,0%,4,14%
Greg Van Roten,G,74,100%,0,0%,4,14%
Chris Clark,T,74,100%,0,0%,2,7%
Trai Turner,G,74,100%,0,0%,1,4%
Ryan Kalil,C,74,100%,0,0%,0,0%
Christian McCaffrey,RB,74,100%,0,0%,0,0%
Cam Newton,QB,73,99%,0,0%,0,0%
Curtis Samuel,WR,69,93%,0,0%,0,0%
D.J. Moore,WR,67,91%,0,0%,0,0%
Ian Thomas,TE,61,82%,0,0%,6,21%
Jarius Wright,WR,38,51%,0,0%,0,0%
Devin Funchess,WR,29,39%,0,0%,0,0%
Chris Manhertz,TE,21,28%,0,0%,4,14%
Alex Armah,RB,5,7%,0,0%,14,50%
Marshall Newhouse,T,3,4%,0,0%,4,14%
Torrey Smith,WR,2,3%,0,0%,0,0%
Cameron Artis-Payne,RB,1,1%,0,0%,18,64%
Taylor Heinicke,QB,1,1%,0,0%,0,0%
James Bradberry,CB,0,0%,52,100%,9,32%
Luke Kuechly,LB,0,0%,52,100%,6,21%
Donte Jackson,CB,0,0%,52,100%,6,21%
Mike Adams,FS,0,0%,52,100%,5,18%
Eric Reid,SS,0,0%,51,98%,0,0%
Thomas Davis,LB,0,0%,48,92%,6,21%
Kawann Short,DT,0,0%,36,69%,6,21%
Mario Addison,DE,0,0%,36,69%,0,0%
Dontari Poe,NT,0,0%,34,65%,7,25%
Captain Munnerlyn,CB,0,0%,31,60%,0,0%
Kyle Love,NT,0,0%,29,56%,0,0%
Shaq Thompson,LB,0,0%,25,48%,21,75%
Wes Horton,DE,0,0%,23,44%,6,21%
Julius Peppers,DE,0,0%,18,35%,6,21%
Bryan Cox Jr.,DE,0,0%,17,33%,11,39%
Efe Obada,DE,0,0%,15,29%,0,0%
Rashaan Gaulden,FS,0,0%,1,2%,14,50%
Colin Jones,SS,0,0%,0,0%,24,86%
Kenjon Barner,RB,0,0%,0,0%,18,64%
Jermaine Carter Jr.,LB,0,0%,0,0%,18,64%
Corn Elder,CB,0,0%,0,0%,18,64%
David Mayo,LB,0,0%,0,0%,18,64%
Ben Jacobs,LB,0,0%,0,0%,18,64%
Chandler Catanzaro,K,0,0%,0,0%,9,32%
Michael Palardy,P,0,0%,0,0%,8,29%
J.J. Jansen,LS,0,0%,0,0%,8,29%
Taylor Hearn,G,0,0%,0,0%,4,14%
Tyler Larsen,G,0,0%,0,0%,4,14%
