#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 26,3,1:34,5,Punt
2,1,13:14,DEN 37,3,0:59,1,Punt
3,1,11:36,OAK 26,3,1:56,26,Touchdown
4,1,8:22,OAK 32,2,0:44,32,Touchdown
5,1,3:20,DEN 30,8,4:11,42,Field Goal
6,2,9:36,,3,1:27,4,Punt
7,2,5:25,DEN 15,4,1:41,28,Punt
8,2,1:02,DEN 29,2,1:02,-1,End of Half
9,3,10:57,DEN 3,3,2:00,2,Punt
10,3,7:27,DEN 36,6,2:24,47,Field Goal
11,3,1:29,DEN 36,3,1:45,4,Punt
12,4,14:32,DEN 24,9,4:28,49,Field Goal
13,4,8:21,DEN 6,2,0:44,-6,Safety
14,4,3:37,DEN 31,3,1:08,-4,Punt
