Quarter,Time,Down,ToGo,Location,IND,SFO,Detail,EPB,EPA
1,3:43,3,15,IND 41,7,0,Alex Smith pass incomplete intended for Brandon Lloyd (defended by Jason David). Penalty on Anthony Clement: Offensive Holding (Declined),1.290,0.530
1,3:37,4,15,IND 41,7,0,Andy Lee punts 37 yards,0.530,0.380
1,3:29,1,10,IND 4,7,0,Edgerrin James right tackle for -1 yards (tackle by Tony Parrish),-0.380,-0.850
1,2:53,2,11,IND 3,7,0,Peyton Manning pass complete to Reggie Wayne for 21 yards (tackle by Jeff Ulbrich),-0.850,0.540
1,2:12,1,10,IND 24,7,0,Peyton Manning pass incomplete intended for Reggie Wayne (defended by Mike Adams),0.540,0.000
1,2:05,2,10,IND 24,7,0,Edgerrin James right tackle for 15 yards (tackle by Mike Adams),0.000,1.530
1,1:17,1,10,IND 39,7,0,Peyton Manning pass complete to Reggie Wayne for 14 yards (tackle by Shawntae Spencer),1.530,2.460
1,0:37,1,10,SFO 47,7,0,Edgerrin James left end for 8 yards (tackle by Jeff Ulbrich),2.460,2.990
1,0:05,2,2,SFO 39,7,0,Edgerrin James left guard for 5 yards (tackle by Jeff Ulbrich and Travis Hall),2.990,3.310
Quarter,Time,Down,ToGo,Location,IND,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SFO 34,7,0,Peyton Manning pass complete to Dallas Clark for 18 yards (tackle by Saleem Rasheed and Mike Adams),3.310,4.510
2,14:32,1,10,SFO 16,7,0,Edgerrin James left end for 5 yards (tackle by Marques Douglas),4.510,4.760
2,13:50,2,5,SFO 11,7,0,Peyton Manning pass complete to Marvin Harrison for 9 yards (tackle by Bruce Thornton),4.760,6.740
2,13:11,1,2,SFO 2,7,0,"Edgerrin James right guard for 1 yard (tackle by Jeff Ulbrich). Edgerrin James fumbles (forced by Jeff Ulbrich), recovered by Mike Adams at SFO-0",6.740,-0.280
,,,,,,,"IND challenged the ruling, and the play was upheld.",,
2,13:00,1,10,SFO 20,7,0,Kevan Barlow left guard for 4 yards (tackle by Larry Tripplett),0.280,0.270
2,12:22,2,6,SFO 24,7,0,Kevan Barlow right guard for 4 yards (tackle by Mike Doss),0.270,0.100
2,11:36,3,2,SFO 28,7,0,"Kevan Barlow up the middle for 1 yard (tackle by Robert Mathis and Gary Brackett). Penalty on Gary Brackett: Face Mask (5 Yards), 5 yards",0.100,1.200
2,11:11,1,10,SFO 34,7,0,"Penalty on Steve Bush: False Start, 5 yards (no play)",1.200,0.870
2,10:40,1,15,SFO 29,7,0,Frank Gore right guard for 2 yards (tackle by Mike Doss),0.870,0.250
2,10:02,2,13,SFO 31,7,0,Alex Smith right end for -3 yards (tackle by Robert Mathis),0.250,-0.820
2,9:32,3,16,SFO 28,7,0,Alex Smith sacked by Robert Mathis for -8 yards,-0.820,-2.030
2,9:15,4,24,SFO 20,7,0,"Andy Lee punts 37 yards, returned by Troy Walters for 1 yard (tackle by Terry Jackson). Penalty on Marlin Jackson: Offensive Holding (Declined), Penalty on Gerome Sapp: Offensive Holding, 10 yards",-2.030,-1.200
2,9:03,1,10,IND 34,7,0,Peyton Manning pass incomplete intended for Reggie Wayne,1.200,0.660
2,8:56,2,10,IND 34,7,0,Edgerrin James up the middle for 4 yards (tackle by Jeff Ulbrich),0.660,0.500
2,8:13,3,6,IND 38,7,0,Peyton Manning pass incomplete intended for Reggie Wayne,0.500,-0.850
2,8:06,4,6,IND 38,7,0,Hunter Smith punts 45 yards,-0.850,0.060
2,7:58,1,10,SFO 17,7,0,Alex Smith pass complete to Chris Hetherington for 2 yards (tackle by Cato June),-0.060,-0.250
2,7:17,2,8,SFO 19,7,0,Kevan Barlow right tackle for 1 yard (tackle by Larry Tripplett),-0.250,-0.870
2,6:36,3,7,SFO 20,13,0,"Alex Smith pass incomplete intended for Brandon Lloyd is intercepted by Cato June at SFO-24 and returned for 24 yards, touchdown",-0.870,-7.000
2,,,,SFO 2,14,0,Mike Vanderjagt kicks extra point good,0.000,0.000
2,,,,IND 30,14,0,"Dave Rayner kicks off 66 yards, returned by Maurice Hicks for 22 yards (tackle by Jonathan Welsh)",0.000,0.670
2,6:23,1,10,SFO 26,14,0,Alex Smith pass incomplete intended for Frank Gore,0.670,0.130
2,6:19,2,10,SFO 26,14,0,Alex Smith pass complete to Frank Gore for 14 yards (tackle by Larry Tripplett),0.130,1.600
2,5:29,1,10,SFO 40,14,0,Frank Gore right guard for 2 yards (tackle by Mike Doss and Gary Brackett),1.600,1.320
2,4:50,2,8,SFO 42,14,0,Alex Smith pass incomplete intended for Brandon Lloyd is intercepted by Jason David at IND-25 and returned for 13 yards,1.320,-1.470
2,4:35,1,10,IND 38,14,0,Peyton Manning pass complete to Edgerrin James for 13 yards (tackle by Andre Carter),1.470,2.320
2,4:04,1,10,SFO 49,14,0,Edgerrin James up the middle for 2 yards (tackle by Isaac Sopoaga),2.320,2.050
2,3:26,2,8,SFO 47,14,0,Peyton Manning sacked by Andre Carter for -10 yards,2.050,0.040
2,2:50,3,18,IND 43,14,0,Peyton Manning pass incomplete intended for Brandon Stokley (defended by Derek Smith),0.040,-0.520
2,2:41,4,18,IND 43,14,0,"Hunter Smith punts 38 yards, returned by Otis Amey for 7 yards (tackle by David Thornton)",-0.520,-0.670
2,2:31,1,10,SFO 26,14,0,"Penalty on Kwame Harris: False Start, 5 yards (no play)",0.670,0.340
2,2:31,1,15,SFO 21,14,0,Alex Smith pass incomplete intended for Terry Jackson,0.340,-0.550
2,2:28,2,15,SFO 21,14,0,"Alex Smith sacked by Dwight Freeney for -6 yards. Alex Smith fumbles (forced by Dwight Freeney), recovered by Alex Smith at SFO-15",-0.550,-2.450
2,2:19,,,,14,0,Timeout #2 by Indianapolis Colts,0.000,-2.450
2,2:19,3,21,SFO 15,14,0,Alex Smith pass incomplete intended for Terry Jackson (defended by Mike Doss),-2.450,-2.440
2,2:12,4,21,SFO 15,14,0,"Andy Lee punts 43 yards, fair catch by Troy Walters",-2.440,-1.730
2,2:05,1,10,IND 42,14,0,Peyton Manning pass incomplete intended for Brandon Stokley is intercepted by Derek Smith at SFO-40 and returned for 13 yards,1.730,-2.460
2,1:57,1,10,IND 47,14,0,Alex Smith pass incomplete intended for Kevan Barlow,2.460,1.910
2,1:52,2,10,IND 47,14,0,Frank Gore up the middle for 8 yards (tackle by Robert Mathis),1.910,2.280
2,1:10,3,2,IND 39,14,0,Alex Smith pass incomplete intended for Arnaz Battle is intercepted by Mike Doss at IND-15,2.280,0.220
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,1:04,1,10,IND 15,14,0,Peyton Manning pass complete to Reggie Wayne for 11 yards (tackle by Shawntae Spencer),-0.220,0.670
2,0:59,1,10,IND 26,14,0,"Peyton Manning pass complete to Brandon Stokley for 8 yards (tackle by Mike Adams). Penalty on Jake Scott: Offensive Holding, 10 yards (no play)",0.670,-0.300
2,0:53,1,20,IND 16,14,0,Peyton Manning pass complete to Dominic Rhodes for 8 yards (tackle by Marques Douglas),-0.300,-0.140
2,0:30,2,12,IND 24,14,0,"Penalty on Tarik Glenn: False Start, 5 yards (no play)",-0.140,-0.820
Quarter,Time,Down,ToGo,Location,IND,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,14,0,Joe Nedney kicks onside 11 yards (onside kick successful),0.000,1.660
3,14:58,1,10,SFO 41,14,0,Kevan Barlow right tackle for -1 yards (tackle by Corey Simon),1.660,0.990
3,14:23,2,11,SFO 40,14,0,Kevan Barlow right tackle for 4 yards (tackle by Mike Doss),0.990,0.830
3,13:44,3,7,SFO 44,14,0,Alex Smith up the middle for 6 yards (tackle by Cato June),0.830,-0.060
3,13:13,4,1,SFO 50,14,0,Frank Gore up the middle for 2 yards (tackle by Gary Brackett),-0.060,2.390
3,12:30,1,10,IND 48,14,0,Alex Smith pass complete to Steve Bush for 10 yards (tackle by Mike Doss and Gary Brackett),2.390,3.050
3,11:56,1,10,IND 38,14,0,Kevan Barlow up the middle for 20 yards (tackle by Nick Harper and Mike Doss),3.050,4.370
3,11:11,1,10,IND 18,14,0,Kevan Barlow up the middle for 1 yard (tackle by Larry Tripplett),4.370,3.940
3,10:31,,,,14,0,Timeout #1 by San Francisco 49ers,0.000,3.940
3,10:31,2,9,IND 17,14,0,Frank Gore up the middle for -2 yards (tackle by Corey Simon),3.940,2.970
3,10:31,3,11,IND 19,14,0,Alex Smith pass complete to Kevan Barlow for 7 yards (tackle by Robert Mathis),2.970,2.710
3,9:46,4,4,IND 12,14,3,Joe Nedney 30 yard field goal good,2.710,3.000
3,,,,SFO 30,14,3,Joe Nedney kicks onside 9 yards,0.000,2.980
3,9:39,1,10,SFO 39,14,3,"Penalty on Tarik Glenn: False Start, 5 yards (no play)",2.980,2.650
3,9:39,1,15,SFO 44,14,3,Peyton Manning pass incomplete intended for Marvin Harrison is intercepted by Bruce Thornton at SFO-0,2.650,-0.280
3,9:32,1,10,SFO 20,14,3,"Alex Smith sacked by David Thornton for -7 yards. Penalty on David Thornton: Unnecessary Roughness, 15 yards",0.280,0.810
3,9:10,1,10,SFO 28,14,3,Kevan Barlow right guard for 21 yards (tackle by Bob Sanders),0.810,2.190
3,8:23,1,10,SFO 49,14,3,Frank Gore up the middle for 11 yards (tackle by Bob Sanders),2.190,2.920
3,7:38,1,10,IND 40,14,3,Frank Gore right end for 4 yards (tackle by Montae Reagor),2.920,2.910
3,6:58,2,6,IND 36,14,3,Frank Gore left guard for 4 yards (tackle by Gary Brackett),2.910,2.740
3,6:14,3,2,IND 32,14,3,"Alex Smith pass complete to Fred Beasley for 7 yards (tackle by Nick Harper). Penalty on Anthony Clement: Illegal Formation, 5 yards (no play)",2.740,2.080
3,5:53,3,7,IND 37,14,3,Alex Smith pass incomplete intended for Otis Amey is intercepted by Cato June at IND-29 and returned for 15 yards,2.080,-1.860
3,5:44,1,10,IND 44,14,3,Edgerrin James right end for 7 yards (tackle by Saleem Rasheed),1.860,2.260
3,5:12,2,3,SFO 49,14,3,Edgerrin James right end for 6 yards (tackle by Tony Parrish),2.260,2.720
3,4:52,1,10,SFO 43,14,3,Peyton Manning pass incomplete intended for Edgerrin James,2.720,2.180
3,4:45,2,10,SFO 43,14,3,Edgerrin James left tackle for 2 yards (tackle by Jeff Ulbrich),2.180,1.750
3,4:06,3,8,SFO 41,14,3,Peyton Manning pass complete to Brandon Stokley for 5 yards (tackle by Mike Adams),1.750,0.890
3,3:37,4,3,SFO 36,14,3,Peyton Manning pass complete to Brandon Stokley for 9 yards (tackle by Mike Adams),0.890,3.780
3,3:08,,,,14,3,Timeout #2 by San Francisco 49ers,0.000,3.780
3,3:08,1,10,SFO 27,14,3,Edgerrin James left end for 4 yards (tackle by Derek Smith and Jeff Ulbrich),3.780,3.770
3,2:36,2,6,SFO 23,14,3,Peyton Manning pass complete to Brandon Stokley for 8 yards (tackle by Mike Adams),3.770,4.580
3,2:10,1,10,SFO 15,14,3,"Edgerrin James left tackle for 3 yards (tackle by Shawntae Spencer). Penalty on Tarik Glenn: Offensive Holding, 10 yards (no play)",4.580,3.910
3,1:50,1,20,SFO 25,14,3,Peyton Manning pass complete to Brandon Stokley for 18 yards (tackle by Keith Lewis),3.910,5.410
3,1:22,2,2,SFO 7,14,3,Edgerrin James up the middle for 1 yard (tackle by Anthony Adams),5.410,4.900
3,0:40,3,1,SFO 6,14,3,Edgerrin James left guard for 2 yards (tackle by Anthony Adams),4.900,6.280
Quarter,Time,Down,ToGo,Location,IND,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,4,SFO 4,20,3,"Edgerrin James right guard for 4 yards, touchdown",6.280,7.000
4,,,,SFO 2,21,3,Mike Vanderjagt kicks extra point good,0.000,0.000
4,,,,IND 30,21,3,"Dave Rayner kicks off 58 yards, returned by Maurice Hicks for 21 yards (tackle by Rob Morris)",0.000,1.140
4,14:49,1,10,SFO 33,21,3,Kevan Barlow right guard for 4 yards (tackle by Cato June),1.140,1.130
4,14:17,2,6,SFO 37,21,3,"Penalty on Eric Heitmann: False Start, 5 yards (no play)",1.130,0.460
4,13:59,2,11,SFO 32,21,3,Kevan Barlow right guard for 2 yards (tackle by Gary Brackett),0.460,0.040
4,13:22,3,9,SFO 34,21,3,Alex Smith pass incomplete intended for Johnnie Morton,0.040,-1.110
4,13:17,4,9,SFO 34,21,3,"Andy Lee punts 50 yards, returned by Troy Walters for 13 yards (tackle by Terry Jackson). Penalty on IND: Offensive 12 On-field (Declined), Penalty on Ben Hartsock: Offensive Holding, 10 yards",-1.110,0.220
4,13:06,1,10,IND 15,21,3,Edgerrin James up the middle for 2 yards (tackle by Isaac Sopoaga),-0.220,-0.440
4,12:32,2,8,IND 17,21,3,Peyton Manning pass complete to Reggie Wayne for 4 yards (tackle by Derek Smith),-0.440,-0.630
4,11:50,3,4,IND 21,21,3,Peyton Manning pass complete to Reggie Wayne for 12 yards (tackle by Shawntae Spencer),-0.630,1.140
4,11:31,1,10,IND 33,21,3,Edgerrin James left guard for 2 yards (tackle by Isaac Sopoaga),1.140,0.860
4,10:50,2,8,IND 35,21,3,Peyton Manning pass complete to Edgerrin James for 16 yards (tackle by Keith Lewis),0.860,2.320
4,10:11,1,10,SFO 49,21,3,Edgerrin James left guard for -4 yards (tackle by Derek Smith),2.320,1.240
4,9:31,2,14,IND 47,21,3,"Penalty on Peyton Manning: Delay of Game, 5 yards (no play)",1.240,0.570
4,9:08,2,19,IND 42,21,3,Peyton Manning pass complete to Reggie Wayne for 13 yards (tackle by Shawntae Spencer),0.570,1.620
4,8:27,3,6,SFO 45,21,3,Peyton Manning pass complete to Brandon Stokley for 8 yards (tackle by Mike Adams and Keith Lewis),1.620,3.120
4,7:49,1,10,SFO 37,21,3,Edgerrin James right end for 4 yards (tackle by Mike Adams and Bruce Thornton),3.120,3.110
4,7:05,2,6,SFO 33,21,3,Peyton Manning pass complete to Brandon Stokley for 11 yards (tackle by Shawntae Spencer),3.110,4.110
4,6:54,1,10,SFO 22,21,3,Peyton Manning pass incomplete intended for Reggie Wayne (defended by Derek Smith),4.110,3.560
4,6:45,2,10,SFO 22,21,3,Peyton Manning pass complete to Dallas Clark for 4 yards (tackle by Shawntae Spencer and Derek Smith),3.560,3.400
4,6:09,3,6,SFO 18,27,3,"Peyton Manning pass complete to Troy Walters for 18 yards, touchdown",3.400,7.000
4,,,,SFO 2,28,3,Mike Vanderjagt kicks extra point good,0.000,0.000
4,,,,IND 30,28,3,"Dave Rayner kicks off 60 yards, returned by Maurice Hicks for 19 yards (tackle by Keith O'Neil). Penalty on Corey Smith: Offensive Holding, 10 yards",0.000,0.150
4,5:53,1,10,SFO 19,28,3,Kevan Barlow right tackle for 9 yards (tackle by Gary Brackett),0.150,0.880
4,5:27,2,1,SFO 28,28,3,"Alex Smith pass complete to Terry Jackson for 3 yards (tackle by Marlin Jackson). Penalty on Kwame Harris: Illegal Formation, 5 yards (no play)",0.880,0.210
4,5:07,2,6,SFO 23,28,3,Alex Smith sacked by Raheem Brock for -3 yards,0.210,-0.940
4,4:33,3,9,SFO 20,28,3,Alex Smith pass complete to Kevan Barlow for 21 yards (tackle by Bob Sanders),-0.940,1.660
4,4:02,1,10,SFO 41,28,3,Alex Smith pass incomplete intended for Frank Gore,1.660,1.120
4,3:57,2,10,SFO 41,28,3,"Alex Smith sacked by Robert Mathis for -6 yards. Alex Smith fumbles (forced by Robert Mathis), recovered by Larry Tripplett at SFO-35 (tackle by Anthony Clement)",1.120,-3.250
4,3:51,1,10,SFO 35,28,3,Dominic Rhodes right tackle for 8 yards (tackle by Mike Adams),3.250,3.780
4,3:16,2,2,SFO 27,28,3,Dominic Rhodes up the middle for 1 yard (tackle by Marques Douglas),3.780,3.200
4,2:26,3,1,SFO 26,28,3,Dominic Rhodes right tackle for 3 yards (tackle by Jeff Ulbrich and Travis Hall),3.200,4.040
4,2:00,1,10,SFO 23,28,3,Dominic Rhodes left guard for no gain (tackle by Derek Smith),4.040,3.500
4,1:21,2,10,SFO 23,28,3,Jim Sorgi kneels for -2 yards,3.500,2.540
4,0:37,3,12,SFO 25,28,3,Jim Sorgi kneels for -1 yards,2.540,1.740
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
