Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
1,3:22,3,9,KAN 27,0,6,"Patrick Mahomes pass incomplete short left intended for Demarcus Robinson (defended by Shelby Harris). Penalty on Jeremiah Attaochu: Defensive Offside, 5 yards (no play)",-0.430,0.230
1,3:17,3,4,KAN 32,0,6,Patrick Mahomes pass complete short left to Travis Kelce for 11 yards (tackle by Justin Simmons),0.230,1.800
1,2:36,1,10,KAN 43,0,6,Patrick Mahomes right end for 20 yards (tackle by Todd Davis). Penalty on Chris Harris: Illegal Use of Hands (Offsetting) . Penalty on DaeSean Hamilton: Illegal Shift (Offsetting) (no play),1.800,1.800
1,2:21,1,10,KAN 43,0,6,"Patrick Mahomes pass incomplete deep left intended for Travis Kelce (defended by Isaac Yiadom). Penalty on Isaac Yiadom: Defensive Pass Interference, 22 yards (no play)",1.800,3.250
1,2:15,1,10,DEN 35,0,6,Tyreek Hill left end for 1 yard (tackle by Jonathan Harris),3.250,2.840
1,1:32,2,9,DEN 34,0,6,Patrick Mahomes pass complete short right to Darwin Thompson for 1 yard (tackle by Todd Davis),2.840,2.280
1,0:51,3,8,DEN 33,0,6,Patrick Mahomes pass complete short left to Mecole Hardman for 10 yards (tackle by Trey Marshall),2.280,4.040
1,0:16,1,10,DEN 23,0,6,Patrick Mahomes pass complete short left to Travis Kelce for 14 yards (tackle by Todd Davis and Isaac Yiadom),4.040,5.140
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,9,DEN 9,0,6,Spencer Ware right end for 1 yard (tackle by Will Parks),5.140,4.570
2,14:22,2,8,DEN 8,0,6,Patrick Mahomes pass complete short right to Spencer Ware for 3 yards (tackle by Chris Harris),4.570,4.260
2,13:44,3,5,DEN 5,0,6,Patrick Mahomes sacked by Von Miller for no gain,4.260,3.010
2,13:02,4,5,DEN 5,0,9,Harrison Butker 23 yard field goal good,3.010,3.000
2,12:57,,,KAN 35,0,9,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,12:57,1,10,DEN 25,0,9,Drew Lock pass incomplete deep left intended for DaeSean Hamilton,0.610,0.060
2,12:51,2,10,DEN 25,0,9,Drew Lock pass complete short right to Royce Freeman for 5 yards (tackle by Bashaud Breeland and Kendall Fuller),0.060,0.040
2,12:02,,,,,,Timeout #1 by Denver Broncos,,
2,12:02,3,5,DEN 30,0,9,"Penalty on Elijah Wilkinson: False Start, 5 yards (no play)",0.040,-0.620
2,12:02,3,10,DEN 25,0,9,Drew Lock pass incomplete deep left intended for DaeSean Hamilton,-0.620,-1.700
2,11:57,4,10,DEN 25,0,9,"Colby Wadman punts 50 yards, returned by Mecole Hardman for no gain (tackle by Davontae Harris)",-1.700,-0.610
2,11:48,1,10,KAN 25,0,9,Patrick Mahomes sacked by Shelby Harris for -8 yards,0.610,-1.150
2,11:06,2,18,KAN 17,0,9,Patrick Mahomes pass complete short middle to Sammy Watkins for 10 yards (tackle by Will Parks),-1.150,-0.360
2,10:30,3,8,KAN 27,0,9,Patrick Mahomes pass complete deep right to Sammy Watkins for 29 yards (tackle by Will Parks),-0.360,2.650
2,9:52,1,10,DEN 44,0,9,Patrick Mahomes pass complete short middle to Travis Kelce for 17 yards (tackle by Chris Harris),2.650,3.780
2,9:07,1,10,DEN 27,0,9,Darwin Thompson up the middle for 5 yards (tackle by Deyon Sizer and Jonathan Harris),3.780,3.910
2,8:31,2,5,DEN 22,0,9,Darwin Thompson right end for 12 yards (tackle by Todd Davis),3.910,4.910
2,7:59,1,10,DEN 10,0,9,Darwin Thompson right tackle for -1 yards (tackle by Jeremiah Attaochu),4.910,4.020
2,7:20,2,11,DEN 11,0,9,Patrick Mahomes left end for 5 yards (tackle by Alexander Johnson),4.020,4.040
2,6:35,3,6,DEN 6,0,9,Patrick Mahomes pass incomplete short right intended for Demarcus Robinson,4.040,2.990
2,6:27,4,6,DEN 6,0,12,Harrison Butker 24 yard field goal good,2.990,3.000
2,6:24,,,KAN 35,0,12,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,6:24,1,10,DEN 25,0,12,Drew Lock pass incomplete short left intended for Phillip Lindsay,0.610,0.060
2,6:18,2,10,DEN 25,0,12,Phillip Lindsay left end for 2 yards (tackle by Charvarius Ward),0.060,-0.360
2,5:36,3,8,DEN 27,0,12,Drew Lock pass complete short right to Tim Patrick for 12 yards (tackle by Bashaud Breeland and Juan Thornhill),-0.360,1.530
2,4:59,1,10,DEN 39,0,12,Phillip Lindsay left guard for -1 yards (tackle by Anthony Hitchens and Mike Pennel),1.530,0.850
2,4:20,2,11,DEN 38,0,12,Drew Lock pass incomplete short right intended for Courtland Sutton,0.850,0.170
2,4:16,3,11,DEN 38,0,12,Drew Lock pass complete short left to Courtland Sutton for 10 yards (tackle by Charvarius Ward),0.170,-0.190
2,3:46,4,1,DEN 48,0,12,Drew Lock pass complete deep left to Noah Fant for 43 yards (tackle by Charvarius Ward),-0.190,5.140
2,2:58,1,9,KAN 9,0,12,Royce Freeman up the middle for -5 yards (tackle by Demone Harris),5.140,3.580
2,2:11,,,,,,Timeout #2 by Denver Broncos,,
2,2:11,2,14,KAN 14,0,12,Drew Lock pass incomplete short right intended for Courtland Sutton (defended by Tyrann Mathieu),3.580,3.000
2,2:05,3,14,KAN 14,0,12,Drew Lock pass incomplete short right intended for DaeSean Hamilton,3.000,2.510
2,2:00,4,14,KAN 14,3,12,Brandon McManus 32 yard field goal good,2.510,3.000
2,1:56,,,DEN 35,3,12,"Brandon McManus kicks off 64 yards, returned by Mecole Hardman for 20 yards (tackle by Josey Jewell)",0.000,0.340
2,1:49,1,10,KAN 21,3,12,Patrick Mahomes pass complete short right to Travis Kelce for 12 yards (tackle by Alexander Johnson),0.340,1.140
2,1:28,1,10,KAN 33,3,12,Patrick Mahomes pass complete short middle to Travis Kelce for 17 yards (tackle by Todd Davis),1.140,2.260
2,1:22,,,,,,Timeout #1 by Kansas City Chiefs,,
2,1:22,1,10,KAN 50,3,12,"Patrick Mahomes pass complete short middle to Travis Kelce for 14 yards (tackle by Justin Simmons). Penalty on Darwin Thompson: Illegal Blindside Block, 15 yards",2.260,2.190
2,1:12,1,11,KAN 49,3,12,Patrick Mahomes pass complete short right to Demarcus Robinson for 8 yards (tackle by Todd Davis),2.190,2.660
2,0:53,2,3,DEN 43,3,12,Patrick Mahomes right end for 7 yards (tackle by Will Parks),2.660,3.180
2,0:44,1,10,DEN 36,3,12,"Patrick Mahomes pass incomplete deep right intended for Travis Kelce. Penalty on Justin Simmons: Unnecessary Roughness, 15 yards (no play)",3.180,4.170
2,0:37,1,10,DEN 21,3,12,Patrick Mahomes pass incomplete short left intended for Sammy Watkins (defended by Kareem Jackson),4.170,3.630
2,0:32,2,10,DEN 21,3,12,Patrick Mahomes pass incomplete deep right intended for Travis Kelce,3.630,2.940
2,0:27,3,10,DEN 21,3,12,Patrick Mahomes sacked by Shelby Harris for -5 yards,2.940,1.740
2,0:02,,,,,,Timeout #2 by Kansas City Chiefs,,
2,0:02,4,15,DEN 26,3,15,Harrison Butker 44 yard field goal good,1.740,3.000
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,3,15,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,3,15,Patrick Mahomes pass complete short middle to Travis Kelce for 9 yards (tackle by Justin Simmons),0.610,1.280
3,14:28,2,1,KAN 34,3,15,LeSean McCoy left guard for 3 yards (tackle by Shelby Harris and Mike Purcell),1.280,1.400
3,13:52,1,10,KAN 37,3,15,Patrick Mahomes pass complete short right to Tyreek Hill for 7 yards (tackle by Chris Harris),1.400,1.800
3,13:20,2,3,KAN 44,3,15,LeSean McCoy right guard for -1 yards (tackle by Von Miller),1.800,0.960
3,12:48,3,4,KAN 43,3,15,Patrick Mahomes pass complete short middle to Tyreek Hill for 12 yards (tackle by Kareem Jackson),0.960,2.590
3,12:33,1,10,DEN 45,3,15,Patrick Mahomes pass complete deep right to Travis Kelce for 16 yards (tackle by Todd Davis),2.590,3.640
3,11:56,1,10,DEN 29,3,15,LeSean McCoy right guard for 3 yards (tackle by Jonathan Harris),3.640,3.510
3,11:16,2,7,DEN 26,3,15,Patrick Mahomes pass complete short right to Blake Bell for 11 yards (tackle by Chris Harris),3.510,4.580
3,10:30,1,10,DEN 15,3,15,Patrick Mahomes pass complete short middle to Travis Kelce for 10 yards (tackle by Todd Davis),4.580,6.060
3,9:50,1,5,DEN 5,3,21,"Patrick Mahomes pass complete short left to Tyreek Hill for 5 yards, touchdown",6.060,7.000
3,9:45,,,DEN 2,3,23,"Two Point Attempt: Patrick Mahomes pass complete to Sammy Watkins, conversion succeeds",1.000,1.000
3,9:45,,,KAN 35,3,23,"Harrison Butker kicks off 67 yards, returned by Diontae Spencer for 27 yards (tackle by Ben Niemann)",0.000,0.610
3,9:39,1,10,DEN 25,3,23,Drew Lock pass complete short left to Noah Fant for 13 yards (tackle by Tyrann Mathieu),0.610,1.470
3,8:57,1,10,DEN 38,3,23,Drew Lock pass incomplete short left intended for Courtland Sutton,1.470,0.920
3,8:54,2,10,DEN 38,3,23,Devontae Booker left tackle for 5 yards (tackle by Anthony Hitchens and Charvarius Ward),0.920,0.890
3,8:10,3,5,DEN 43,3,23,Drew Lock pass incomplete short right intended for Tim Patrick (defended by Tanoh Kpassagnon),0.890,-0.520
3,8:05,4,5,DEN 43,3,23,Colby Wadman punts 41 yards out of bounds,-0.520,0.140
3,7:57,1,10,KAN 16,3,23,Darwin Thompson up the middle for 1 yard (tackle by Alexander Johnson),-0.140,-0.510
3,7:17,2,9,KAN 17,3,23,Patrick Mahomes pass incomplete short right intended for Travis Kelce (defended by Isaac Yiadom),-0.510,-1.200
3,7:08,3,9,KAN 17,3,23,Patrick Mahomes pass complete short left to Spencer Ware for 6 yards (tackle by Todd Davis and Jeremiah Attaochu),-1.200,-1.830
3,6:17,4,3,KAN 23,3,23,"Dustin Colquitt punts 41 yards, returned by Diontae Spencer for 8 yards (tackle by Byron Pringle). Penalty on Byron Pringle: Face Mask (15 Yards), 15 yards",-1.830,-2.850
3,6:05,1,10,KAN 41,3,23,Royce Freeman right end for 3 yards (tackle by Juan Thornhill),2.850,2.710
3,5:27,2,7,KAN 38,3,23,"Drew Lock pass incomplete short middle intended for Jeff Heuerman (defended by Bashaud Breeland). Penalty on Bashaud Breeland: Defensive Holding, 5 yards (no play)",2.710,3.380
3,5:22,1,10,KAN 33,3,23,Drew Lock pass incomplete short left intended for Andrew Beck,3.380,2.840
3,5:16,2,10,KAN 33,3,23,Phillip Lindsay left end for 13 yards (tackle by Anthony Hitchens),2.840,4.240
3,4:35,1,10,KAN 20,3,23,Drew Lock pass complete short left to Andrew Beck for 3 yards (tackle by Reggie Ragland),4.240,4.120
3,3:57,2,7,KAN 17,3,23,Phillip Lindsay right guard for 1 yard (tackle by Mike Pennel),4.120,3.520
3,3:17,3,6,KAN 16,3,23,Drew Lock pass complete short left to Royce Freeman for no gain (tackle by Tyrann Mathieu),3.520,2.400
3,2:33,4,6,KAN 16,3,23,"Drew Lock pass short right is intercepted by Tyrann Mathieu at KC-8 and returned for 12 yards. Penalty on Charvarius Ward: Defensive Holding, 5 yards (no play)",2.400,4.840
3,2:23,1,10,KAN 11,3,23,Drew Lock pass short right intended for Noah Fant is intercepted by Juan Thornhill at KC-0 and returned for no gain,4.840,-0.280
3,2:14,1,10,KAN 20,3,23,Darwin Thompson up the middle for 12 yards (tackle by Todd Davis and Kareem Jackson),0.280,1.070
3,1:35,1,10,KAN 32,3,23,Darwin Thompson left guard for 4 yards (tackle by Kyle Peko and Justin Hollins),1.070,1.070
3,0:54,2,6,KAN 36,3,23,Patrick Mahomes pass complete deep left to Travis Kelce for 21 yards (tackle by Isaac Yiadom),1.070,2.720
3,0:14,1,10,DEN 43,3,23,Patrick Mahomes pass complete short right to Tyreek Hill for 2 yards (tackle by Justin Simmons),2.720,2.450
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,DEN 41,3,23,Patrick Mahomes pass complete deep right to Blake Bell for 30 yards (tackle by Justin Simmons),2.450,4.840
4,14:12,1,10,DEN 11,3,23,Darwin Thompson left end for 2 yards (tackle by Isaac Yiadom),4.840,4.510
4,13:37,2,8,DEN 9,3,23,Patrick Mahomes pass short right intended for Tyreek Hill is intercepted by Justin Simmons at DEN-1 and returned for no gain,4.510,0.380
4,13:24,1,10,DEN 1,3,23,Drew Lock pass incomplete short right intended for Jeff Heuerman,-0.380,-0.780
4,13:20,2,10,DEN 1,3,23,Drew Lock pass complete short right to Courtland Sutton for 33 yards (tackle by Juan Thornhill),-0.780,1.200
4,12:36,1,10,DEN 34,3,23,Drew Lock pass complete short left to Tim Patrick for 11 yards (tackle by Tyrann Mathieu),1.200,1.930
4,11:57,1,10,DEN 45,3,23,Royce Freeman left end for 8 yards (tackle by Charvarius Ward),1.930,2.460
4,11:22,2,2,KAN 47,3,23,Drew Lock pass incomplete deep left intended for Courtland Sutton,2.460,1.750
4,11:16,3,2,KAN 47,3,23,Drew Lock pass complete short left to Courtland Sutton for 9 yards (tackle by Charvarius Ward and Tanoh Kpassagnon),1.750,3.050
4,10:33,1,10,KAN 38,3,23,"Drew Lock aborted snap, recovered by Phillip Lindsay at KC-43 (tackle by Demone Harris)",3.050,1.970
4,9:50,2,14,KAN 42,3,23,Drew Lock pass incomplete short middle intended for DaeSean Hamilton (defended by Tyrann Mathieu),1.970,1.290
4,9:45,3,14,KAN 42,3,23,Drew Lock pass incomplete short middle intended for Tim Patrick,1.290,0.460
4,9:40,4,14,KAN 42,3,23,Drew Lock pass incomplete short right intended for DaeSean Hamilton,0.460,-1.730
4,9:36,1,10,KAN 42,3,23,Darwin Thompson up the middle for 3 yards (tackle by Alexander Johnson and Todd Davis),1.730,1.590
4,8:51,2,7,KAN 45,3,23,Patrick Mahomes pass complete short left to Travis Kelce for 1 yard (tackle by Jeremiah Attaochu),1.590,1.030
4,8:11,3,6,KAN 46,3,23,Patrick Mahomes pass incomplete short middle intended for Mecole Hardman (defended by Kareem Jackson),1.030,-0.320
4,8:05,4,6,KAN 46,3,23,Dustin Colquitt punts 38 yards downed by Alex Brown,-0.320,0.140
4,7:55,1,10,DEN 16,3,23,Drew Lock pass complete short left to DaeSean Hamilton for 9 yards (tackle by Daniel Sorensen),-0.140,0.690
4,7:14,2,1,DEN 25,3,23,Drew Lock pass incomplete short left intended for Courtland Sutton,0.690,-0.200
4,7:10,3,1,DEN 25,3,23,Drew Lock up the middle for 3 yards (tackle by Chris Jones),-0.200,0.810
4,6:43,1,10,DEN 28,3,23,Drew Lock pass complete short left to Courtland Sutton for 27 yards (tackle by Juan Thornhill and Ben Niemann),0.810,2.590
4,6:08,1,10,KAN 45,3,23,Drew Lock pass incomplete short right intended for Tim Patrick,2.590,2.040
4,6:03,2,10,KAN 45,3,23,Drew Lock pass complete short left to Troy Fumagalli for 7 yards (tackle by Ben Niemann),2.040,2.280
4,5:39,3,3,KAN 38,3,23,Drew Lock pass complete short left to Royce Freeman for 5 yards (tackle by Kendall Fuller),2.280,3.380
4,5:07,1,10,KAN 33,3,23,Drew Lock pass incomplete short left intended for Courtland Sutton,3.380,2.840
4,5:02,2,10,KAN 33,3,23,Drew Lock pass incomplete short middle intended for Tim Patrick,2.840,2.150
4,4:57,3,10,KAN 33,3,23,Drew Lock pass incomplete short right intended for DaeSean Hamilton (defended by Bashaud Breeland),2.150,1.150
4,4:52,4,10,KAN 33,3,23,Drew Lock pass incomplete short right intended for DaeSean Hamilton,1.150,-1.140
4,4:47,1,10,KAN 33,3,23,Spencer Ware up the middle for 5 yards (tackle by Mike Purcell),1.140,1.270
4,4:04,2,5,KAN 38,3,23,Spencer Ware up the middle for 4 yards (tackle by Jonathan Harris and Mike Purcell),1.270,1.090
4,3:20,3,1,KAN 42,3,23,Spencer Ware right guard for 3 yards (tackle by Alexander Johnson),1.090,1.930
4,2:36,1,10,KAN 45,3,23,Spencer Ware up the middle for 5 yards (tackle by Justin Simmons and Todd Davis),1.930,2.060
4,2:00,2,5,KAN 50,3,23,Spencer Ware left guard for 3 yards (tackle by Malik Reed and Mike Purcell),2.060,1.750
4,1:18,3,2,DEN 47,3,23,Spencer Ware right end for 5 yards (tackle by Todd Davis and Justin Simmons),1.750,2.790
4,0:32,1,10,DEN 42,3,23,Patrick Mahomes kneels for -1 yards,2.790,2.110
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
