Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
1,,,,DET 30,6,7,"Remy Hamilton kicks off 66 yards, returned by Jerry Azumah for 34 yards (tackle by Andre' Goodman)",0.000,1.470
1,9:46,1,10,CHI 38,6,7,"Penalty on Terrence Metcalf: False Start, 5 yards (no play)",1.470,1.140
1,9:46,1,15,CHI 33,6,7,Kyle Orton pass complete to Muhsin Muhammad for 14 yards (tackle by Terrence Holt),1.140,2.140
1,9:27,2,1,CHI 47,6,7,Thomas Jones right guard for 3 yards (tackle by Shaun Rogers),2.140,2.260
1,8:52,1,10,CHI 50,6,7,Kyle Orton pass incomplete intended for Muhsin Muhammad,2.260,1.710
1,8:45,2,10,CHI 50,6,7,Kyle Orton pass complete to Mark Bradley for 9 yards (tackle by R.W. McQuarters),1.710,2.210
1,8:08,3,1,DET 41,6,7,Thomas Jones left tackle for 5 yards (tackle by Earl Holmes and James Davis),2.210,3.180
1,7:34,1,10,DET 36,6,7,Thomas Jones right guard for 4 yards (tackle by Terrence Holt),3.180,3.180
1,6:56,2,6,DET 32,6,7,Kyle Orton pass incomplete intended for Muhsin Muhammad,3.180,2.480
1,6:52,3,6,DET 32,6,7,Kyle Orton pass complete to Bobby Wade for 2 yards (tackle by Fernando Bryant),2.480,1.460
1,6:08,4,4,DET 30,6,10,Doug Brien 48 yard field goal good,1.460,3.000
1,,,,CHI 30,6,10,"Doug Brien kicks off 66 yards, returned by Eddie Drummond for 21 yards (tackle by Carl Ford)",0.000,0.610
1,5:58,1,10,DET 25,6,10,Kevin Jones left tackle for 3 yards (tackle by Brian Urlacher),0.610,0.470
1,5:17,2,7,DET 28,6,10,Kevin Jones right guard for no gain (tackle by Mike Brown and Tank Johnson),0.470,-0.230
1,4:35,3,7,DET 28,6,10,Joey Harrington pass incomplete intended for Kevin Johnson,-0.230,-1.500
1,4:31,4,7,DET 28,6,10,"Nick Harris punts 39 yards, returned by Bobby Wade for 2 yards (tackle by Paul Smith)",-1.500,-1.270
1,4:18,1,10,CHI 35,6,10,Cedric Benson left end for 7 yards (tackle by Boss Bailey and Kenoy Kennedy),1.270,1.670
1,3:42,2,3,CHI 42,6,10,Cedric Benson left tackle for 1 yard (tackle by Earl Holmes and Boss Bailey),1.670,1.090
1,2:57,3,2,CHI 43,6,10,Kyle Orton pass complete to Justin Gage for 21 yards (tackle by Dre' Bly),1.090,3.180
1,2:42,,,,6,10,Timeout #1 by Detroit Lions,0.000,3.180
1,2:42,1,10,DET 36,6,10,Cedric Benson right tackle for 3 yards (tackle by Earl Holmes),3.180,3.040
1,2:04,2,7,DET 33,6,10,Kyle Orton pass complete to Marc Edwards for 3 yards (tackle by Earl Holmes),3.040,2.740
1,1:21,3,4,DET 30,6,10,Kyle Orton pass incomplete intended for Bernard Berrian,2.740,1.460
1,1:14,4,4,DET 30,6,10,Doug Brien 48 yard field goal no good,1.460,-1.470
1,1:09,1,10,DET 38,6,10,Joey Harrington pass incomplete intended for Roy Williams (defended by Ian Scott),1.470,0.920
1,1:06,2,10,DET 38,6,10,Joey Harrington pass incomplete intended for Kevin Jones,0.920,0.230
1,1:01,3,10,DET 38,6,10,"Joey Harrington pass complete to Mike Williams for 44 yards (tackle by Jerry Azumah). Penalty on Mike Williams: Offensive Pass Interfere, 10 yards (no play)",0.230,-1.090
1,0:31,3,20,DET 28,6,10,"Joey Harrington pass complete to Kevin Jones for 5 yards (tackle by Lance Briggs). Penalty on Charles Tillman: Illegal Contact, 5 yards (no play)",-1.090,1.140
1,0:09,1,10,DET 33,6,10,Joey Harrington pass incomplete intended for Paul Smith (defended by Ian Scott),1.140,0.590
1,0:05,2,10,DET 33,6,10,Joey Harrington pass complete to Kevin Jones for 5 yards (tackle by Lance Briggs),0.590,0.560
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,5,DET 38,6,10,Joey Harrington sacked by Brian Urlacher for -4 yards. Penalty on Rick DeMulling: Offensive Holding (Declined),0.560,-1.110
2,14:38,4,9,DET 34,6,10,"Nick Harris punts 47 yards, returned by Bobby Wade for 12 yards (tackle by Wali Rainer)",-1.110,-1.000
2,14:25,1,10,CHI 31,6,10,Thomas Jones left tackle for 4 yards (tackle by James Davis),1.000,1.000
2,13:52,2,6,CHI 35,6,10,Thomas Jones left guard for 5 yards (tackle by Boss Bailey),1.000,0.960
2,13:09,3,1,CHI 40,6,10,Kyle Orton pass incomplete intended for Bobby Wade (defended by Dan Wilkinson),0.960,-0.720
2,13:06,4,1,CHI 40,6,10,"Brad Maynard punts 48 yards, returned by Eddie Drummond for 12 yards (tackle by Hunter Hillenmeyer)",-0.720,-0.540
2,12:50,1,10,DET 24,6,10,Joey Harrington pass incomplete intended for Charles Rogers (defended by Nathan Vasher),0.540,0.000
2,12:44,2,10,DET 24,6,10,Kevin Jones left guard for 1 yard (tackle by Brian Urlacher and Alex Brown),0.000,-0.560
2,11:57,3,9,DET 25,6,10,Joey Harrington pass incomplete intended for Roy Williams,-0.560,-1.700
2,11:53,4,9,DET 25,6,16,"Nick Harris punts 48 yards, returned by Bobby Wade for 73 yards, touchdown",-1.700,-7.000
2,,,,DET 2,6,17,Doug Brien kicks extra point good,0.000,0.000
2,,,,CHI 30,6,17,"Doug Brien kicks off 67 yards, returned by Eddie Drummond for 17 yards (tackle by Gabe Reid)",0.000,0.280
2,11:27,1,10,DET 20,6,17,Kevin Jones left tackle for 2 yards (tackle by Lance Briggs),0.280,0.000
2,10:43,2,8,DET 22,6,17,Joey Harrington pass incomplete intended for Roy Williams,0.000,-0.690
2,10:40,3,8,DET 22,6,17,Joey Harrington pass incomplete intended for Kevin Johnson (defended by Michael Haynes),-0.690,1.140
2,10:01,1,10,DET 33,6,17,Joey Harrington sacked by Brian Urlacher for -7 yards,1.140,-0.350
2,9:29,2,17,DET 26,6,17,Shawn Bryson left tackle for 2 yards (tackle by Michael Haynes and Chris Harris),-0.350,-0.760
2,8:44,3,15,DET 28,6,17,Joey Harrington pass complete to Marcus Pollard for 22 yards (tackle by Chris Harris),-0.760,2.260
,,,,,,,"CHI challenged the ruling, and the play was upheld.",,
2,8:09,1,10,CHI 50,6,17,"Kevin Jones right guard for 5 yards (tackle by Chris Harris and Alfonso Boone). Penalty on Nathan Vasher: Illegal Use of Hands, 5 yards",2.260,2.920
2,7:44,1,10,CHI 40,6,17,Eddie Drummond left end for -3 yards (tackle by Brian Urlacher and Michael Haynes),2.920,1.970
2,6:59,2,13,CHI 43,6,17,Joey Harrington pass complete to Kevin Johnson for 8 yards (tackle by Jerry Azumah),1.970,2.340
2,6:14,3,5,CHI 35,6,17,Joey Harrington pass complete to Roy Williams for 16 yards (tackle by Mike Brown and Charles Tillman),2.340,4.310
2,5:34,,,,6,17,Timeout #2 by Chicago Bears,0.000,4.310
2,5:34,1,10,CHI 19,6,17,Joey Harrington pass incomplete intended for Roy Williams (defended by Charles Tillman),4.310,3.750
2,5:29,2,10,CHI 19,6,17,Joey Harrington pass complete to Roy Williams for 7 yards (tackle by Lance Briggs),3.750,4.190
2,4:45,3,3,CHI 12,6,17,Joey Harrington pass incomplete intended for Roy Williams is intercepted by Nathan Vasher,4.190,-0.280
2,4:39,1,10,CHI 20,6,17,Thomas Jones right end for 14 yards (tackle by Boss Bailey),0.280,1.200
2,3:59,1,10,CHI 34,6,17,Thomas Jones right guard for no gain (tackle by Boss Bailey),1.200,0.660
2,3:19,2,10,CHI 34,6,17,Kyle Orton pass complete to Muhsin Muhammad for 23 yards (tackle by Terrence Holt),0.660,2.720
2,2:44,1,10,DET 43,6,17,Kyle Orton sacked by Shaun Rogers for -6 yards,2.720,1.370
2,2:18,2,16,DET 49,6,17,Thomas Jones left end for 11 yards (tackle by R.W. McQuarters),1.370,2.150
2,2:00,3,5,DET 38,6,17,Kyle Orton pass complete to Thomas Jones for 10 yards (tackle by Kalimba Edwards),2.150,3.710
2,1:20,1,10,DET 28,6,23,"Kyle Orton pass complete to Muhsin Muhammad for 28 yards, touchdown",3.710,7.000
2,,,,DET 2,6,24,Doug Brien kicks extra point good,0.000,0.000
2,,,,CHI 30,6,24,"Doug Brien kicks off 64 yards, returned by Eddie Drummond for 19 yards (tackle by Michael Green)",0.000,0.610
2,1:09,1,10,DET 25,6,30,"Joey Harrington pass incomplete intended for Kevin Johnson is intercepted by Mike Brown at DET-41 and returned for 41 yards, touchdown. Penalty on Joey Harrington: Low Block, 15 yards",0.610,-7.000
2,,,,DET 2,6,31,Doug Brien kicks extra point good,0.000,0.000
2,,,,CHI 45,6,31,"Doug Brien kicks off 55 yards, touchback",0.000,0.280
2,0:57,1,10,DET 20,6,31,Shawn Bryson left tackle for -3 yards (tackle by Chris Harris),0.280,-0.790
2,0:20,2,13,DET 17,6,31,Shawn Bryson right guard for 2 yards (tackle by Tommie Harris),-0.790,-1.140
2,0:12,,,,6,31,Timeout #3 by Chicago Bears,0.000,-1.140
2,0:12,3,11,DET 19,6,31,Joey Harrington kneels for -1 yards,-1.140,-2.240
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,6,31,"Remy Hamilton kicks off 66 yards, returned by Jerry Azumah for 33 yards (tackle by Remy Hamilton)",0.000,1.400
3,14:52,1,10,CHI 37,6,31,Thomas Jones right guard for 1 yard (tackle by Cory Redding),1.400,0.990
3,14:15,2,9,CHI 38,6,31,Kyle Orton pass incomplete intended for Justin Gage,0.990,0.300
3,14:11,3,9,CHI 38,6,31,Thomas Jones left guard for 15 yards (tackle by Kalimba Edwards),0.300,2.460
3,13:19,1,10,DET 47,6,31,Thomas Jones left guard for 2 yards (tackle by Cory Redding),2.460,2.180
3,12:44,2,8,DET 45,6,31,Kyle Orton pass complete to Muhsin Muhammad for 7 yards (tackle by James Davis),2.180,2.410
3,12:02,3,1,DET 38,6,31,Thomas Jones left guard for 2 yards (tackle by Earl Holmes),2.410,3.180
3,11:25,1,10,DET 36,6,31,Thomas Jones right tackle for 1 yard (tackle by Boss Bailey and Andre' Goodman),3.180,2.770
3,10:44,2,9,DET 35,6,31,Kyle Orton pass incomplete intended for Muhsin Muhammad,2.770,2.080
3,10:40,3,9,DET 35,6,31,Kyle Orton pass incomplete intended for Desmond Clark (defended by Terrence Holt),2.080,0.970
3,10:35,4,9,DET 35,6,31,"Brad Maynard punts 35 yards, touchback",0.970,-0.280
3,10:27,1,10,DET 20,6,31,Kevin Jones left tackle for 8 yards (tackle by Chris Harris and Lance Briggs),0.280,0.810
3,9:42,2,2,DET 28,6,31,Joey Harrington pass complete to Charles Rogers for 11 yards (tackle by Nathan Vasher),0.810,1.530
3,9:01,1,10,DET 39,6,31,Joey Harrington pass complete to Kevin Johnson for 1 yard (tackle by Chris Harris),1.530,1.120
3,8:16,2,9,DET 40,6,31,Shawn Bryson right guard for 4 yards (tackle by Brian Urlacher),1.120,0.960
3,7:32,3,5,DET 44,6,31,Joey Harrington pass complete to Marcus Pollard for 9 yards (tackle by Charles Tillman),0.960,2.460
3,7:06,1,10,CHI 47,6,31,Kevin Jones right guard for -1 yards (tackle by Ian Scott),2.460,1.780
3,6:23,2,11,CHI 48,6,31,Joey Harrington pass incomplete intended for Charles Rogers (defended by Charles Tillman),1.780,1.090
3,6:19,3,11,CHI 48,6,31,Joey Harrington sacked by Jerry Azumah for 0 yards,1.090,0.070
3,5:38,4,11,CHI 48,6,31,Nick Harris punts 39 yards,0.070,0.380
3,5:29,1,10,CHI 9,6,31,Cedric Benson left tackle for 13 yards (tackle by Terrence Holt),-0.380,0.410
3,4:52,1,10,CHI 22,6,31,Cedric Benson left tackle for no gain (tackle by James Davis),0.410,-0.130
3,4:14,2,10,CHI 22,6,31,Kyle Orton pass complete to Thomas Jones for 9 yards (tackle by Earl Holmes),-0.130,0.370
3,3:42,3,1,CHI 31,6,31,Cedric Benson right tackle for no gain (tackle by Earl Holmes),0.370,-1.310
3,3:04,4,1,CHI 31,6,31,"Brad Maynard punts 48 yards, returned by Eddie Drummond for 8 yards (tackle by Michael Green)",-1.310,-0.870
3,2:53,1,10,DET 29,6,31,Joey Harrington pass complete to Roy Williams for 5 yards (tackle by Charles Tillman),0.870,1.000
3,2:18,2,5,DET 34,6,31,Joey Harrington pass incomplete intended for Marcus Pollard,1.000,0.300
3,2:13,3,5,DET 34,6,31,Joey Harrington pass complete to Kevin Johnson for 4 yards (tackle by Charles Tillman),0.300,-0.850
3,1:59,4,1,DET 38,6,31,Joey Harrington for -5 yards (tackle by Lance Briggs),-0.850,-3.380
3,1:55,1,10,DET 33,6,31,Kyle Orton pass complete to Marc Edwards for 7 yards (tackle by James Davis),3.380,3.780
3,1:16,2,3,DET 26,6,31,Cedric Benson left tackle for 6 yards (tackle by Dre' Bly),3.780,4.240
3,0:35,1,10,DET 20,6,31,Cedric Benson left tackle for no gain (tackle by Earl Holmes),4.240,3.690
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,DET 20,6,31,Kyle Orton sacked by Boss Bailey for -6 yards,3.690,2.210
4,14:26,3,16,DET 26,6,31,Kyle Orton pass complete to Desmond Clark for 8 yards (tackle by Kenoy Kennedy),2.210,2.250
4,13:44,4,8,DET 18,6,31,Doug Brien 36 yard field goal no good,2.250,-0.670
4,13:40,1,10,DET 26,6,31,Joey Harrington pass complete to Shawn Bryson for 1 yard (tackle by Brian Urlacher),0.670,0.270
4,13:12,2,9,DET 27,6,31,"Joey Harrington pass incomplete intended for Marcus Pollard (defended by Mike Brown). Penalty on Mike Brown: Personal Foul, 15 yards (no play)",0.270,1.730
4,13:07,1,10,DET 42,6,31,Joey Harrington pass incomplete intended for Roy Williams (defended by Jerry Azumah),1.730,1.190
4,13:02,2,10,DET 42,6,31,Joey Harrington pass incomplete intended for Charles Rogers is intercepted by Nathan Vasher at CHI-38 and returned for 24 yards,1.190,-3.050
4,12:52,1,10,DET 38,6,31,Thomas Jones left end for 22 yards (tackle by Terrence Holt),3.050,4.510
4,12:20,1,10,DET 16,6,37,"Thomas Jones right guard for 16 yards, touchdown",4.510,7.000
4,,,,DET 2,6,38,Doug Brien kicks extra point good,0.000,0.000
4,,,,CHI 30,6,38,"Doug Brien kicks off 63 yards, returned by Eddie Drummond for 41 yards (tackle by Rashied Davis). Penalty on Gabe Reid: Offside on Free Kick, 5 yards",0.000,2.460
4,12:04,1,10,CHI 47,6,38,Joey Harrington pass complete to Casey Fitzsimmons for 3 yards (tackle by Charles Tillman and Lance Briggs),2.460,2.320
4,11:28,2,7,CHI 44,6,38,Joey Harrington pass complete to Paul Smith for 10 yards (tackle by Charles Tillman),2.320,3.310
4,10:45,1,10,CHI 34,6,38,Joey Harrington pass complete to Kevin Johnson for 2 yards (tackle by Charles Tillman),3.310,3.040
4,10:04,2,8,CHI 32,6,38,Joey Harrington pass complete to Casey Fitzsimmons for 7 yards (tackle by Lance Briggs),3.040,3.270
4,9:25,3,1,CHI 25,6,38,Paul Smith left tackle for 5 yards (tackle by Jerry Azumah),3.270,4.240
4,8:43,1,10,CHI 20,6,38,Joey Harrington pass incomplete intended for Charles Rogers (defended by Mike Brown),4.240,3.690
4,8:37,2,10,CHI 20,6,38,"Penalty on Joey Harrington: Delay of Game, 5 yards (no play)",3.690,3.020
4,8:37,2,15,CHI 25,6,38,Joey Harrington pass complete to Kevin Johnson for 6 yards (tackle by Mike Brown),3.020,3.100
4,7:55,3,9,CHI 19,6,38,Joey Harrington pass incomplete intended for Charles Rogers (defended by Nathan Vasher),3.100,2.180
4,7:51,4,9,CHI 19,6,38,Joey Harrington pass incomplete intended for Casey Fitzsimmons is intercepted by Lance Briggs at CHI-10 and returned for 20 yards,2.180,-0.940
4,7:42,1,10,CHI 30,6,38,Cedric Benson right guard for no gain (tackle by Marcus Bell),0.940,0.390
4,7:00,2,10,CHI 30,6,38,Cedric Benson right guard for no gain (tackle by Marcus Bell and Jared DeVries),0.390,-0.300
4,6:19,3,10,CHI 30,6,38,Jeff Blake pass complete to Desmond Clark for 11 yards (tackle by Boss Bailey),-0.300,1.660
4,5:32,1,10,CHI 41,6,38,Cedric Benson right guard for -2 yards (tackle by Earl Holmes),1.660,0.850
4,4:48,2,12,CHI 39,6,38,Cedric Benson left end for 2 yards (tackle by Earl Holmes),0.850,0.430
4,4:02,3,10,CHI 41,6,38,Cedric Benson left end for 19 yards (tackle by Terrence Holt),0.430,2.920
4,3:55,1,10,DET 40,6,38,Cedric Benson right end for -2 yards (tackle by Kalimba Edwards and Marcus Bell),2.920,2.100
4,3:11,2,12,DET 42,6,38,Cedric Benson left end for -3 yards (tackle by Kalimba Edwards),2.100,1.030
4,2:22,3,15,DET 45,6,38,Cedric Benson right guard for 5 yards (tackle by Earl Holmes and Donte Curry),1.030,0.590
4,2:00,4,10,DET 40,6,38,"Penalty on Patrick Mannelly: False Start, 5 yards (no play)",0.590,0.270
4,1:59,4,15,DET 45,6,38,"Brad Maynard punts 36 yards, fair catch by Eddie Drummond",0.270,0.380
4,1:53,1,10,DET 9,6,38,Dan Orlovsky pass complete to Charles Rogers for 10 yards (tackle by Rashied Davis),-0.380,0.150
4,1:30,1,10,DET 19,6,38,Paul Smith right guard for 6 yards (tackle by Ian Scott),0.150,0.480
4,1:07,2,4,DET 25,6,38,Dan Orlovsky pass complete to Charles Rogers for 10 yards (tackle by Brendon Ayanbadejo),0.480,1.270
4,1:00,,,,6,38,Timeout #1 by Detroit Lions,0.000,1.270
4,0:59,1,10,DET 35,6,38,Dan Orlovsky pass incomplete intended for Mike Williams (defended by Hunter Hillenmeyer),1.270,0.720
4,0:57,2,10,DET 35,6,38,Dan Orlovsky pass incomplete intended for Roy Williams,0.720,0.040
4,0:52,3,10,DET 35,6,38,Dan Orlovsky pass incomplete intended for Kevin Johnson,0.040,-1.040
4,0:47,4,10,DET 35,6,38,Dan Orlovsky pass incomplete intended for Charles Rogers,-1.040,-3.250
4,0:42,1,10,DET 35,6,38,Jeff Blake kneels for -1 yards,3.250,2.570
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
