Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jacoby Jones,HOU,0,0,,0,0,4,30,7.5,0,12
Sherrick McManis,HOU,3,39,13.0,0,17,0,0,,0,0
James Casey,HOU,1,0,0.0,0,0,0,0,,0,0
Quintin Demps,HOU,1,20,20.0,0,20,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brandon Tate,CIN,2,33,16.5,0,19,0,0,,0,0
Bernard Scott,CIN,1,26,26.0,0,26,0,0,,0,0
