Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,12:06,,,ATL 30,7,10,"Jay Feely kicks off 67 yards, returned by Michael Lewis for 20 yards (tackle by Matt Stewart)",0.000,0.480
2,11:55,1,10,NOR 23,7,10,Aaron Brooks pass incomplete intended for Joe Horn,0.480,-0.070
2,11:50,2,10,NOR 23,7,10,Aaron Brooks pass incomplete intended for Donte' Stallworth,-0.070,-0.760
2,11:46,3,10,NOR 23,7,10,Aaron Brooks pass complete to Joe Horn for 16 yards (tackle by Ray Buchanan),-0.760,1.530
2,11:10,1,10,NOR 39,7,10,"Deuce McAllister right end for 61 yards. Penalty on LeCharles Bentley: Offensive Holding, 10 yards (no play)",1.530,0.870
2,10:59,1,20,NOR 29,7,10,Aaron Brooks pass incomplete intended for Jerome Pathon,0.870,-0.360
2,10:52,2,20,NOR 29,7,10,Aaron Brooks pass complete to Joe Horn for 25 yards (tackle by Chris Draft),-0.360,2.520
2,10:05,1,10,ATL 46,7,10,James Fenderson left guard for 6 yards (tackle by Gerald McBurrows and Ellis Johnson),2.520,2.790
2,9:30,2,4,ATL 40,7,10,"Deuce McAllister right guard for 9 yards (tackle by Gerald McBurrows). Deuce McAllister fumbles (forced by Gerald McBurrows), recovered by Sam Rogers at ATL-29 (tackle by Kendyl Jacox)",2.790,-0.940
2,9:22,1,10,ATL 30,7,10,Warrick Dunn left guard for 3 yards (tackle by Sammy Knight and Charlie Clemons),0.940,0.800
2,8:39,2,7,ATL 33,7,10,Michael Vick for 1 yard (tackle by Jay Bellamy),0.800,0.230
2,8:07,3,6,ATL 34,7,10,Michael Vick pass complete to Alge Crumpler for 33 yards (tackle by Sammy Knight),0.230,3.380
2,7:40,1,10,NOR 33,7,10,Warrick Dunn right guard for 4 yards (tackle by Kenny Smith and Sedrick Hodge),3.380,3.380
2,6:57,2,6,NOR 29,7,10,Warrick Dunn right end for 5 yards (tackle by Martin Chase and Sammy Knight),3.380,3.340
2,5:52,3,1,NOR 24,7,10,Michael Vick for 2 yards (tackle by Charles Grant and Darrin Smith),3.340,4.110
2,5:09,1,10,NOR 22,7,10,Warrick Dunn left guard for 1 yard (tackle by Darrin Smith and Norman Hand),4.110,3.700
2,4:27,2,9,NOR 21,7,10,Michael Vick pass complete to Willie Jackson for 18 yards,3.700,6.510
2,3:58,1,3,NOR 3,13,10,"Warrick Dunn left guard for 3 yards, touchdown",6.510,7.000
2,3:58,,,NOR 3,14,10,Jay Feely kicks extra point good,0.000,0.000
2,3:58,,,ATL 30,14,10,"Jay Feely kicks off 65 yards, returned by Michael Lewis for 28 yards (tackle by Jay Feely)",0.000,1.140
2,3:47,1,10,NOR 33,14,10,Aaron Brooks pass incomplete intended for Jake Reed (defended by Ray Buchanan),1.140,0.590
2,3:42,2,10,NOR 33,14,10,Aaron Brooks pass complete to David Sloan for 10 yards (tackle by Keion Carpenter),0.590,1.800
2,3:01,1,10,NOR 43,14,10,Aaron Brooks pass incomplete is intercepted by Chris Draft at 50 and returned for 9 yards,1.800,-2.850
2,2:49,1,10,NOR 41,14,10,Michael Vick pass complete to Alge Crumpler for 14 yards (tackle by Fred Thomas),2.850,3.780
2,2:21,1,10,NOR 27,14,10,Warrick Dunn right end for 3 yards (tackle by Sammy Knight and Jay Bellamy),3.780,3.640
2,2:00,2,7,NOR 24,14,10,Michael Vick for 7 yards (tackle by Charles Grant),3.640,4.440
2,1:19,1,10,NOR 17,14,10,"Michael Vick pass complete to Warrick Dunn for 10 yards (tackle by Sammy Knight). Warrick Dunn fumbles (forced by Sammy Knight), recovered by Grady Jackson at NOR-5 (tackle by Brian Kozlowski)",4.440,0.380
2,1:06,1,10,NOR 5,14,10,Aaron Brooks pass complete to Donte' Stallworth for 20 yards (tackle by John Holecek),-0.380,0.610
2,0:58,1,10,NOR 5,,,Timeout #1 by New Orleans Saints,-0.380,0.610
2,0:58,1,10,NOR 25,14,10,"Aaron Brooks pass complete to Deuce McAllister for 1 yard (tackle by Keith Brooking). Penalty on Keith Brooking: Face Mask (15 Yards), 15 yards",0.610,1.660
2,0:50,1,10,NOR 41,14,10,Aaron Brooks pass incomplete intended for Jake Reed,1.660,1.120
2,0:48,2,10,NOR 41,14,10,Aaron Brooks pass complete to Joe Horn for -3 yards (tackle by Juran Bolden),1.120,0.040
2,0:41,2,10,NOR 41,,,Timeout #2 by New Orleans Saints,1.120,0.040
2,0:41,3,13,NOR 38,14,10,Aaron Brooks pass complete to Donte' Stallworth for 9 yards (tackle by Ashley Ambrose),0.040,-0.260
2,0:04,3,13,NOR 38,,,Timeout #3 by New Orleans Saints,0.040,-0.260
2,0:04,4,4,NOR 47,14,10,Aaron Brooks pass incomplete,-0.260,2.060
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,14,10,"Jay Feely kicks off 65 yards, returned by Michael Lewis for 23 yards (tackle by Johndale Carty)",0.000,0.810
3,14:54,1,10,NOR 28,14,10,"Aaron Brooks for no gain. Aaron Brooks fumbles, recovered by Deuce McAllister at NOR-25",0.810,-0.140
3,14:13,2,13,NOR 25,14,10,Aaron Brooks pass complete to Deuce McAllister for 5 yards (tackle by John Holecek),-0.140,-0.160
3,13:36,3,8,NOR 30,14,10,Aaron Brooks pass incomplete intended for Joe Horn is intercepted by Keion Carpenter at NOR-36 and returned for 5 yards,-0.160,-3.510
3,13:28,1,10,NOR 31,14,10,Michael Vick for -5 yards (tackle by Darrin Smith),3.510,2.290
3,12:56,2,15,NOR 36,14,10,Michael Vick pass complete to Brian Finneran for 28 yards (tackle by Ken Irvin),2.290,5.370
3,12:06,2,15,NOR 36,,,Timeout #1 by Atlanta Falcons,2.290,5.370
3,12:06,1,8,NOR 8,20,10,"Bob Christian right guard for 8 yards, touchdown",5.370,7.000
3,12:06,,,NOR 8,21,10,Jay Feely kicks extra point good,0.000,0.000
3,12:06,,,ATL 30,21,10,"Jay Feely kicks off 68 yards, returned by Michael Lewis for 41 yards (tackle by Gerald McBurrows)",0.000,1.800
3,11:52,1,10,NOR 43,21,10,Deuce McAllister left tackle for 6 yards (tackle by Keith Brooking),1.800,2.060
3,11:17,2,4,NOR 49,21,10,"Aaron Brooks pass complete to Joe Horn for 17 yards (tackle by Ray Buchanan). Penalty on Henry Jones: Unnecessary Roughness, 15 yards",2.060,4.310
3,10:46,1,10,ATL 19,21,16,"Aaron Brooks pass complete to Deuce McAllister for 19 yards, touchdown",4.310,7.000
3,10:46,1,,ATL 19,21,18,"Two Point Attempt: Aaron Brooks pass complete to Boo Williams, conversion succeeds",1.000,1.000
3,10:46,,,NOR 30,21,18,"Toby Gowin kicks off 68 yards, returned by Allen Rossum for 41 yards (tackle by Michael Lewis)",0.000,1.800
3,10:29,1,10,ATL 43,21,18,Michael Vick pass complete to Warrick Dunn for 3 yards (tackle by Sedrick Hodge),1.800,1.660
3,9:46,2,7,ATL 46,21,18,Michael Vick pass incomplete intended for Willie Jackson (defended by Jay Bellamy),1.660,0.960
3,9:38,3,7,ATL 46,21,18,Michael Vick pass complete to Brian Finneran for 14 yards (tackle by Fakhir Brown),0.960,2.920
3,8:53,1,10,NOR 40,21,18,Michael Vick pass complete to Alge Crumpler for 10 yards (tackle by Sammy Knight). Penalty on Grady Jackson: Defensive Offside (Declined),2.920,3.580
3,8:24,1,10,NOR 30,21,18,Bob Christian right guard for 5 yards (tackle by Charles Grant and Grady Jackson),3.580,3.710
3,7:45,2,5,NOR 25,21,18,Warrick Dunn right guard for 6 yards (tackle by Darrin Smith and Charles Grant),3.710,4.310
3,7:03,1,10,NOR 19,21,18,Bob Christian right guard for 5 yards (tackle by Jay Bellamy),4.310,4.530
3,6:21,2,5,NOR 14,21,18,Warrick Dunn left guard for 1 yard (tackle by Charlie Clemons),4.530,3.960
3,5:37,3,4,NOR 13,21,18,Michael Vick pass incomplete intended for Warrick Dunn,3.960,2.640
3,5:32,4,4,NOR 13,24,18,Jay Feely 31 yard field goal good,2.640,3.000
3,5:32,,,ATL 30,24,18,"Jay Feely kicks off 73 yards, returned by Michael Lewis for 65 yards (tackle by Gerald McBurrows)",0.000,3.050
3,5:18,1,10,ATL 38,24,18,Aaron Brooks pass complete to Deuce McAllister for 16 yards (tackle by Keith Brooking and Brady Smith),3.050,4.110
3,4:27,1,10,ATL 22,24,18,Deuce McAllister left guard for 4 yards (tackle by Ed Jasper and John Holecek),4.110,4.130
3,3:43,2,6,ATL 18,24,18,Aaron Brooks right end for 5 yards (tackle by Ray Buchanan),4.130,4.390
3,3:12,3,1,ATL 13,24,18,Deuce McAllister right guard for 7 yards (tackle by Keith Brooking),4.390,5.830
3,2:35,1,6,ATL 6,24,24,"Aaron Brooks pass complete to Joe Horn for 6 yards, touchdown",5.830,7.000
3,2:35,,,ATL 6,24,25,John Carney kicks extra point good,0.000,0.000
3,2:35,,,NOR 30,24,25,"Toby Gowin kicks off 71 yards, returned by Allen Rossum for 18 yards (tackle by Steve Gleason)",0.000,-0.060
3,2:25,1,10,ATL 17,24,25,"Penalty on Norman Hand: Neutral Zone Infraction, 5 yards (no play)",-0.060,0.810
3,2:23,1,5,ATL 22,24,25,Warrick Dunn left end for 4 yards (tackle by Martin Chase),0.810,0.750
3,1:40,2,1,ATL 26,24,25,Warrick Dunn left tackle for no gain (tackle by Charles Grant and Sedrick Hodge),0.750,-0.120
3,0:55,3,1,ATL 26,24,25,Warrick Dunn left guard for 56 yards (tackle by Sammy Knight),-0.120,4.370
3,0:36,1,10,NOR 18,24,25,Bob Christian left guard for 4 yards (tackle by Darrin Smith and James Allen),4.370,4.430
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NOR 14,24,25,Michael Vick pass incomplete intended for Alge Crumpler (defended by Jay Bellamy),4.430,3.630
4,14:53,2,6,NOR 14,,,Timeout #1 by New Orleans Saints,4.430,3.630
4,14:53,3,6,NOR 14,24,25,Michael Vick pass incomplete intended for Alge Crumpler (defended by Sammy Knight). Penalty on Bob Whitfield: Illegal Block Above the Waist (Declined),3.630,2.530
4,14:40,4,6,NOR 14,27,25,Jay Feely 32 yard field goal good,2.530,3.000
4,14:40,,,ATL 30,27,25,"Jay Feely kicks off 67 yards, returned by Michael Lewis for 24 yards (tackle by Fred Weary)",0.000,0.740
4,14:27,1,10,NOR 27,27,25,Deuce McAllister right guard for 13 yards (tackle by Gerald McBurrows),0.740,1.600
4,13:51,1,10,NOR 40,27,25,Aaron Brooks pass incomplete intended for Jake Reed (defended by Chris Draft),1.600,1.050
4,13:45,2,10,NOR 40,27,25,Aaron Brooks pass incomplete intended for Joe Horn (defended by Juran Bolden),1.050,0.370
4,13:41,3,10,NOR 40,27,25,Aaron Brooks left end for 8 yards (tackle by Ashley Ambrose),0.370,-0.190
4,12:45,4,2,NOR 48,27,25,"Toby Gowin punts 44 yards, fair catch by Allen Rossum",-0.190,0.380
4,12:38,1,10,ATL 8,27,25,Warrick Dunn left guard for 18 yards (tackle by Sammy Knight),-0.380,0.670
4,11:57,1,10,ATL 26,27,25,Warrick Dunn right guard for 3 yards (tackle by Sedrick Hodge),0.670,0.540
4,11:16,2,7,ATL 29,27,25,Warrick Dunn left end for -2 yards (tackle by Darrin Smith and Kenny Smith),0.540,-0.430
4,10:34,3,9,ATL 27,27,25,Michael Vick for 10 yards (tackle by Charlie Clemons),-0.430,1.400
4,10:05,1,10,ATL 37,27,25,Warrick Dunn left guard for no gain (tackle by Kenny Smith),1.400,0.860
4,9:27,2,10,ATL 37,27,25,"Michael Vick pass incomplete intended for Brian Finneran (defended by Sammy Knight). Penalty on Darrin Smith: Roughing the Passer, 14 yards (no play)",0.860,2.320
4,9:16,1,10,NOR 49,27,25,Bob Christian right tackle for 5 yards (tackle by Kenny Smith),2.320,2.460
4,8:35,2,5,NOR 44,27,25,Michael Vick pass complete to Brian Finneran for 10 yards (tackle by Ken Irvin),2.460,3.310
4,7:54,1,10,NOR 34,27,25,Warrick Dunn left end for 4 yards (tackle by Ken Irvin),3.310,3.310
4,7:10,2,6,NOR 30,27,25,"Penalty on Bob Whitfield: False Start, 5 yards (no play)",3.310,2.640
4,6:46,2,11,NOR 35,27,25,Warrick Dunn right guard for 3 yards (tackle by Darren Howard),2.640,2.350
4,6:05,3,8,NOR 32,33,25,"Michael Vick for 32 yards, touchdown",2.350,7.000
4,5:57,3,8,NOR 32,,,Timeout #2 by Atlanta Falcons,2.350,0.000
4,5:57,,,NOR 32,34,25,Jay Feely kicks extra point good,0.000,0.000
4,5:57,,,ATL 30,34,25,"Jay Feely kicks off 38 yards, returned by Bryan Cox for 14 yards (tackle by Mark Simoneau)",0.000,1.990
4,5:51,1,10,NOR 46,34,25,Aaron Brooks pass incomplete intended for Boo Williams,1.990,1.450
4,5:48,2,10,NOR 46,34,25,Aaron Brooks pass complete to Jerome Pathon for 14 yards (tackle by Fred Weary),1.450,2.920
4,5:22,1,10,ATL 40,34,25,Deuce McAllister middle for 3 yards (tackle by Sam Rogers),2.920,2.780
4,4:53,2,7,ATL 37,34,25,"Penalty on Jerry Fontenot: False Start, 5 yards (no play)",2.780,2.100
4,4:51,2,12,ATL 42,34,25,Aaron Brooks pass incomplete intended for Jerome Pathon,2.100,1.420
4,4:44,3,12,ATL 42,34,25,Aaron Brooks pass incomplete intended for Jake Reed,1.420,0.460
,,,,,,,"NOR challenged the ruling, and the original play was overturned.",,
4,4:34,4,12,ATL 42,34,25,Aaron Brooks pass complete to Jake Reed for 15 yards (tackle by Ray Buchanan),0.460,3.780
4,4:02,1,10,ATL 27,34,25,Aaron Brooks pass incomplete intended for Donte' Stallworth (defended by Keion Carpenter),3.780,3.230
4,3:59,2,10,ATL 27,34,25,Aaron Brooks pass complete to Deuce McAllister for 15 yards (tackle by Ashley Ambrose),3.230,4.780
4,3:53,1,10,ATL 12,34,25,"Aaron Brooks pass incomplete intended for Jerome Pathon. Penalty on Jerome Pathon: Offensive Pass Interference, 10 yards (no play)",4.780,4.110
4,3:46,1,20,ATL 22,34,25,Aaron Brooks pass incomplete intended for Jake Reed,4.110,2.870
4,3:42,2,20,ATL 22,34,25,Aaron Brooks pass incomplete intended for Boo Williams,2.870,2.210
4,3:38,2,20,ATL 22,,,Timeout #3 by Atlanta Falcons,2.870,2.210
4,3:38,3,20,ATL 22,34,28,John Carney 40 yard field goal good,2.210,3.000
4,3:38,,,NOR 30,34,28,"Toby Gowin kicks off 70 yards, touchback",0.000,0.280
4,3:33,1,10,ATL 20,34,28,"Warrick Dunn left guard for 8 yards (tackle by Jay Bellamy). Warrick Dunn fumbles (forced by Jay Bellamy), recovered by Fred Thomas at ATL-28 (tackle by Bob Whitfield)",0.280,-3.710
4,3:23,1,10,ATL 28,34,28,Deuce McAllister left guard for 6 yards (tackle by John Holecek),3.710,3.980
4,2:39,2,4,ATL 22,34,28,Aaron Brooks for 6 yards (tackle by Sam Rogers),3.980,4.510
4,2:32,1,10,ATL 16,34,28,Aaron Brooks pass incomplete intended for Deuce McAllister,4.510,3.900
4,2:26,2,10,ATL 16,34,34,"Deuce McAllister left tackle for 16 yards, touchdown",3.900,7.000
4,2:26,,,ATL 16,34,35,John Carney kicks extra point good,0.000,0.000
4,2:26,,,NOR 30,34,35,"Toby Gowin kicks off 71 yards, returned by Allen Rossum for 22 yards (tackle by James Allen). Penalty on Mark Simoneau: Offensive Holding, 10 yards",0.000,-0.370
4,2:12,1,10,ATL 11,34,35,Michael Vick pass complete to Brian Kozlowski for 11 yards (tackle by Steve Gleason),-0.370,0.410
4,2:00,1,10,ATL 22,34,35,Michael Vick pass complete to Warrick Dunn for 12 yards (tackle by Charlie Clemons),0.410,1.200
4,1:32,1,10,ATL 34,34,35,Michael Vick pass complete to Alge Crumpler for 5 yards (tackle by Fakhir Brown),1.200,1.330
4,1:27,2,5,ATL 39,34,35,Michael Vick for 8 yards (tackle by Fakhir Brown),1.330,2.060
4,1:06,1,10,ATL 47,34,35,Michael Vick pass incomplete,2.060,1.520
4,1:06,2,10,ATL 47,34,35,Michael Vick pass complete to Shawn Jefferson for 14 yards (tackle by Ken Irvin),1.520,2.980
4,0:43,1,10,NOR 39,34,35,Michael Vick pass incomplete,2.980,2.440
4,0:43,2,10,NOR 39,34,35,Michael Vick for 6 yards (tackle by Fred Thomas),2.440,2.540
4,0:31,3,4,NOR 33,34,35,"Michael Vick pass incomplete intended for Shawn Jefferson. Penalty on Fakhir Brown: Defensive Holding, 4 yards (no play)",2.540,3.640
4,0:25,1,10,NOR 29,34,35,Warrick Dunn right tackle for no gain (tackle by Darrin Smith),3.640,3.100
4,0:03,2,10,NOR 29,34,35,Doug Johnson pass incomplete,3.100,2.410
4,0:03,3,10,NOR 29,37,35,Jay Feely 47 yard field goal good,2.410,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
