Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Najee Harris,PIT,8,23,0,0,20,2.5,3,0.4,0,
Kalen Ballage,PIT,3,21,0,1,17,5.7,4,1.3,0,
Anthony McFarland Jr.,PIT,2,2,0,0,2,1.0,0,0.0,0,
Benny Snell Jr.,PIT,2,5,0,,3,1.5,2,1.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Joe Mixon,CIN,28,165,2,11,100,3.6,65,2.3,1,28.0
Chris Evans,CIN,5,23,0,1,15,3.0,8,1.6,0,
Samaje Perine,CIN,3,3,0,0,3,1.0,0,0.0,0,
Brandon Allen,CIN,1,-1,0,,-1,-1.0,0,0.0,0,
Joe Burrow,CIN,1,8,1,1,5,5.0,3,3.0,0,
