Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
1,1:49,4,15,SEA 38,7,7,"Ben Graham punts 28 yards, fair catch by Leon Washington",0.720,0.380
1,1:41,1,10,SEA 10,7,7,Matt Hasselbeck pass complete short left to Mike Williams for 6 yards (tackle by Adrian Wilson),-0.380,-0.230
1,1:08,2,4,SEA 16,7,7,Marshawn Lynch left tackle for 3 yards (tackle by Bryan Robinson and Adrian Wilson),-0.230,-0.370
1,0:29,3,1,SEA 19,7,7,Matt Hasselbeck pass complete short right to Mike Williams for 14 yards (tackle by Dominique Rodgers-Cromartie),-0.370,1.140
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SEA 33,7,7,Matt Hasselbeck pass complete deep middle to Chris Baker for 44 yards (tackle by Gerald Hayes),1.140,4.040
2,14:21,1,10,ARI 23,7,7,Matt Hasselbeck pass complete short right to Deon Butler for no gain,4.040,3.500
2,13:36,2,10,ARI 23,7,7,Matt Hasselbeck pass incomplete short right intended for Deon Butler,3.500,2.810
2,13:31,3,10,ARI 23,7,7,Matt Hasselbeck pass incomplete short right intended for Mike Williams,2.810,1.930
2,13:28,4,10,ARI 23,10,7,Olindo Mare 41 yard field goal good,1.930,3.000
2,,,,SEA 30,10,7,"Olindo Mare kicks off 73 yards, returned by Steve Breaston for 26 yards (tackle by Matt McCoy)",0.000,0.480
2,13:18,1,10,ARI 23,10,7,Tim Hightower right tackle for 11 yards (tackle by Aaron Curry),0.480,1.200
2,12:31,1,10,ARI 34,10,7,Tim Hightower right tackle for 3 yards (tackle by Lofa Tatupu and Chris Clemons),1.200,1.060
2,11:48,2,7,ARI 37,10,7,Derek Anderson pass complete deep left to Steve Breaston for 21 yards (tackle by Earl Thomas),1.060,2.790
2,11:03,1,10,SEA 42,10,7,Derek Anderson pass complete deep middle to Steve Breaston for 36 yards (tackle by Marcus Trufant),2.790,5.830
2,10:20,1,6,SEA 6,10,7,Tim Hightower left end for 2 yards (tackle by David Hawthorne),5.830,5.340
2,9:38,2,4,SEA 4,10,7,Derek Anderson pass complete short right to Larry Fitzgerald for -1 yards (tackle by Will Herring),5.340,4.260
2,8:54,3,5,SEA 5,10,7,Tim Hightower middle for no gain (tackle by Aaron Curry),4.260,3.010
2,8:16,4,5,SEA 5,10,10,Jay Feely 23 yard field goal good,3.010,3.000
2,,,,ARI 30,10,10,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
2,8:11,1,10,SEA 20,10,10,"Matt Hasselbeck pass complete short left to Mike Williams for 12 yards (tackle by Greg Toler). Penalty on Gerald Hayes: Delay of Game, 5 yards",0.280,1.400
2,7:40,1,10,SEA 37,16,10,"Matt Hasselbeck pass complete deep left to Deon Butler for 63 yards, touchdown",1.400,7.000
2,,,,ARI 2,17,10,Olindo Mare kicks extra point good,0.000,0.000
2,,,,SEA 30,17,10,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
2,7:28,1,10,ARI 20,17,10,Derek Anderson pass complete short right to Larry Fitzgerald for 2 yards (tackle by Lofa Tatupu),0.280,0.000
2,6:49,2,8,ARI 22,17,10,"Tim Hightower left end for 5 yards (tackle by Aaron Curry). Penalty on Stephen Spach: Offensive Holding, 10 yards",0.000,-0.790
2,6:18,2,13,ARI 17,17,10,Derek Anderson pass complete short right to LaRod Stephens-Howling for 1 yard (tackle by Earl Thomas),-0.790,-1.330
2,5:34,3,12,ARI 18,17,10,Derek Anderson pass incomplete short left intended for Steve Breaston,-1.330,-2.240
2,5:27,4,12,ARI 18,17,10,"Ben Graham punts 45 yards, returned by Leon Washington for 3 yards (tackle by Rashad Johnson). Penalty on Dexter Davis: Illegal Block Above the , 10 yards",-2.240,-0.940
2,5:16,1,10,SEA 30,17,10,Matt Hasselbeck pass complete short left to Mike Williams for 6 yards (tackle by Greg Toler),0.940,1.200
2,4:41,2,4,SEA 36,17,10,"Matt Hasselbeck pass incomplete deep left intended for Mike Williams. Penalty on Greg Toler: Illegal Contact, 5 yards (no play)",1.200,1.660
2,4:35,1,10,SEA 41,17,10,"Matt Hasselbeck pass complete short right to Ben Obomanu for 38 yards (tackle by Greg Toler). Penalty on Chester Pitts: Offensive Holding, 10 yards (no play)",1.660,1.000
2,4:35,1,20,SEA 31,17,10,"Penalty on Stacy Andrews: False Start, 5 yards (no play)",1.000,0.670
2,3:53,1,25,SEA 26,17,10,Matt Hasselbeck pass complete short left to Justin Forsett for 9 yards (tackle by Gabe Watson),0.670,0.310
2,3:14,,,,17,10,Timeout #2 by Seattle Seahawks,0.000,0.310
2,3:14,2,16,SEA 35,17,10,Matt Hasselbeck pass complete deep left to Ben Obomanu for 40 yards (tackle by Greg Toler),0.310,3.910
2,2:27,1,10,ARI 25,17,10,Justin Forsett middle for 1 yard (tackle by Bryan Robinson and Paris Lenon),3.910,3.500
2,2:00,2,9,ARI 24,17,10,Matt Hasselbeck pass complete short right to Chris Baker for 7 yards (tackle by Gerald Hayes),3.500,3.850
2,1:20,3,2,ARI 17,17,10,Matt Hasselbeck pass complete short left to Deon Butler for 1 yard (tackle by Kerry Rhodes),3.850,2.530
2,1:10,,,,17,10,Timeout #1 by Arizona Cardinals,0.000,2.530
2,1:10,4,1,ARI 16,17,10,Matt Hasselbeck left tackle for no gain (tackle by Paris Lenon),2.530,0.140
2,1:02,1,10,ARI 16,17,10,Derek Anderson pass complete deep left to Steve Breaston for 32 yards (tackle by Earl Thomas),-0.140,2.130
2,0:34,1,10,ARI 48,17,10,Derek Anderson pass incomplete short right intended for Larry Fitzgerald,2.130,1.580
2,0:31,2,10,ARI 48,17,10,Derek Anderson pass incomplete short right intended for Steve Breaston,1.580,0.890
2,0:27,3,10,ARI 48,17,10,Derek Anderson pass incomplete short right intended for Andre Roberts,0.890,-0.190
2,0:22,4,10,ARI 48,17,10,"Ben Graham punts 40 yards, fair catch by Leon Washington",-0.190,0.350
2,0:15,1,10,SEA 12,17,10,Charlie Whitehurst kneels for -1 yards,-0.350,-0.850
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,17,10,"Jay Feely kicks off 75 yards, touchback",0.000,0.280
3,15:00,1,10,SEA 20,17,10,Charlie Whitehurst pass complete short right to Ben Obomanu for 7 yards (tackle by Gerald Hayes),0.280,0.680
3,14:32,2,3,SEA 27,17,10,Justin Forsett left tackle for 29 yards (tackle by Michael Adams),0.680,2.650
3,13:51,1,10,ARI 44,17,10,Charlie Whitehurst pass complete short right to Marshawn Lynch for 22 yards (tackle by Dominique Rodgers-Cromartie and Michael Adams),2.650,4.110
3,13:01,1,10,ARI 22,17,10,Charlie Whitehurst pass incomplete short right intended for Ben Obomanu is intercepted by Dominique Rodgers-Cromartie at ARI-18 and returned for 26 yards,4.110,-1.860
3,12:51,1,10,ARI 44,17,10,Tim Hightower left tackle for 4 yards (tackle by Chris Clemons),1.860,1.860
3,12:13,2,6,ARI 48,17,10,Derek Anderson pass incomplete short left intended for Jason Wright (defended by Chris Clemons),1.860,1.160
3,12:09,3,6,ARI 48,17,10,Derek Anderson pass incomplete short left intended for Larry Fitzgerald,1.160,-0.190
3,12:04,4,6,ARI 48,17,10,"Ben Graham punts 52 yards, touchback",-0.190,-0.280
3,11:57,1,10,SEA 20,17,10,Ben Obomanu for 13 yards (tackle by Kerry Rhodes),0.280,1.140
3,11:29,1,10,SEA 33,17,10,Justin Forsett left tackle for 17 yards (tackle by Kerry Rhodes),1.140,2.260
3,10:49,1,10,,17,10,Charlie Whitehurst pass complete short right to Ben Obomanu for 8 yards (tackle by Michael Adams),2.260,2.790
3,10:10,2,2,ARI 42,17,10,Justin Forsett left end for 7 yards (tackle by Paris Lenon),2.790,3.250
3,9:38,1,10,ARI 35,17,10,Charlie Whitehurst pass incomplete short left intended for Mike Williams (defended by Greg Toler),3.250,2.700
,,,,,,,"SEA challenged the pass completion ruling, and the original play was overturned.",,
3,9:35,2,10,ARI 35,17,10,Charlie Whitehurst pass complete deep right to Mike Williams for 16 yards (tackle by Dominique Rodgers-Cromartie),2.700,4.310
3,8:56,1,10,ARI 19,17,10,Marshawn Lynch left tackle for 1 yard (tackle by Adrian Wilson),4.310,3.880
3,8:15,2,9,ARI 18,17,10,Charlie Whitehurst sacked by Adrian Wilson for 0 yards,3.880,3.140
3,7:47,3,9,ARI 18,17,10,Justin Forsett middle for 2 yards (tackle by Alan Branch and Calais Campbell),3.140,2.380
3,7:09,4,7,ARI 16,20,10,Olindo Mare 34 yard field goal good,2.380,3.000
3,,,,SEA 30,20,10,"Olindo Mare kicks off 77 yards, returned by Steve Breaston for 27 yards (tackle by Will Herring)",0.000,0.280
3,6:59,1,10,ARI 20,20,10,Derek Anderson pass incomplete short left intended for Larry Fitzgerald is intercepted by Kelly Jennings at ARI-32,0.280,-3.450
3,6:52,1,10,ARI 32,20,10,"Matt Hasselbeck pass incomplete deep left intended for Ben Obomanu. Penalty on Dominique Rodgers-Cromartie: Illegal Contact, 5 yards (no play)",3.450,3.780
3,6:46,1,10,ARI 27,20,10,Ben Obomanu for 4 yards (tackle by Dominique Rodgers-Cromartie),3.780,3.770
3,6:21,2,6,ARI 23,20,10,Matt Hasselbeck pass complete short left to Justin Forsett for 13 yards (tackle by Dominique Rodgers-Cromartie),3.770,4.910
3,5:53,1,10,ARI 10,20,10,Matt Hasselbeck pass incomplete short right intended for Deon Butler,4.910,4.190
3,5:46,2,10,ARI 10,20,10,Matt Hasselbeck pass complete short left to Justin Forsett for 9 yards (tackle by Greg Toler),4.190,5.170
3,5:25,3,1,ARI 1,20,10,Mike Williams left end for no gain (tackle by Adrian Wilson),5.170,3.550
3,5:25,4,1,ARI 1,23,10,Olindo Mare 19 yard field goal good,3.550,3.000
3,,,,SEA 30,23,10,"Olindo Mare kicks off 75 yards, returned by Steve Breaston for 26 yards (tackle by Dexter Davis)",0.000,0.340
3,4:46,1,10,ARI 21,23,10,Tim Hightower right tackle for 2 yards (tackle by David Hawthorne),0.340,0.070
3,4:07,2,8,ARI 23,23,10,"Derek Anderson sacked by Aaron Curry for -5 yards. Derek Anderson fumbles (forced by Aaron Curry), recovered by Chris Clemons at ARI-17 (tackle by Tim Hightower)",0.070,-4.440
3,4:00,1,10,ARI 17,23,10,Marshawn Lynch left tackle for 1 yard (tackle by Paris Lenon),4.440,4.000
3,3:25,2,9,ARI 16,23,10,Matt Hasselbeck pass complete short right to Mike Williams for 10 yards (tackle by Gerald Hayes),4.000,5.830
3,2:44,1,6,ARI 6,23,10,Justin Forsett middle for 1 yard (tackle by Joey Porter),5.830,5.150
3,2:02,2,5,ARI 5,23,10,Matt Hasselbeck pass incomplete short right intended for Mike Williams,5.150,4.260
3,1:57,3,5,ARI 5,23,10,Justin Forsett middle for no gain (tackle by Gabe Watson and Calais Campbell),4.260,3.010
3,1:19,4,5,ARI 5,26,10,Olindo Mare 23 yard field goal good,3.010,3.000
3,,,,SEA 30,26,10,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
3,1:15,1,10,ARI 20,26,10,Derek Anderson sacked by Chris Clemons for -5 yards,0.280,-1.070
3,0:38,2,15,ARI 15,26,10,Derek Anderson pass incomplete short right intended for Early Doucet,-1.070,-1.860
3,0:34,3,15,ARI 15,26,10,"Penalty on Derek Anderson: Delay of Game, 5 yards (no play)",-1.860,-2.590
3,0:34,3,20,ARI 10,26,10,Derek Anderson pass incomplete deep left intended for Steve Breaston,-2.590,-2.490
3,0:29,4,20,ARI 10,26,10,"Ben Graham punts 49 yards, returned by Leon Washington for 48 yards (tackle by Daryl Washington)",-2.490,-4.840
3,0:13,1,10,ARI 11,26,10,Deon Butler left end for 4 yards (tackle by Paris Lenon),4.840,4.890
Quarter,Time,Down,ToGo,Location,SEA,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,ARI 7,26,10,Matt Hasselbeck pass incomplete short middle intended for John Carlson,4.890,3.980
4,14:54,3,6,ARI 7,26,10,Matt Hasselbeck pass complete short left to Mike Williams for 6 yards (tackle by Greg Toler),3.980,6.970
,,,,,,,"ARI challenged the pass completion ruling, and the play was upheld.",,
4,14:28,1,1,ARI 1,26,10,Marshawn Lynch left tackle for no gain (tackle by Gabe Watson and Joey Porter),6.970,5.910
4,13:48,2,1,ARI 1,26,10,Marshawn Lynch left tackle for no gain (tackle by Dan Williams),5.910,5.170
4,13:04,3,1,ARI 1,26,10,Marshawn Lynch left tackle for no gain (tackle by Gerald Hayes and Paris Lenon),5.170,3.550
4,12:23,4,1,ARI 1,29,10,Olindo Mare 19 yard field goal good,3.550,3.000
4,,,,SEA 30,29,10,"Olindo Mare kicks off 74 yards, returned by Steve Breaston for 25 yards (tackle by Matt McCoy)",0.000,0.340
4,12:13,1,10,ARI 21,29,10,"Penalty on Steve Breaston: False Start, 5 yards (no play)",0.340,-0.220
4,12:13,1,15,ARI 16,29,10,Derek Anderson pass complete short right to Early Doucet for 7 yards (tackle by Earl Thomas),-0.220,0.070
4,11:46,2,8,ARI 23,29,10,Derek Anderson pass complete short left to Early Doucet for 5 yards (tackle by Lawyer Milloy),0.070,0.040
4,11:04,3,3,ARI 28,29,10,Derek Anderson pass complete short left to Steve Breaston for 9 yards (tackle by Jordan Babineaux),0.040,1.400
4,10:38,1,10,ARI 37,29,10,Derek Anderson pass incomplete short left intended for Early Doucet,1.400,0.860
4,10:33,2,10,ARI 37,29,10,Derek Anderson pass complete short left to Larry Fitzgerald for 16 yards (tackle by Lawyer Milloy and Lofa Tatupu),0.860,2.460
4,10:05,1,10,SEA 47,29,10,Derek Anderson pass complete short right to Early Doucet for 13 yards (tackle by Roy Lewis),2.460,3.310
4,9:40,1,10,SEA 34,29,10,Derek Anderson pass incomplete deep right intended for Steve Breaston,3.310,2.770
4,9:33,2,10,SEA 34,29,10,Derek Anderson pass complete deep right to Larry Fitzgerald for 19 yards (tackle by Marcus Trufant),2.770,4.580
4,9:08,1,10,SEA 15,29,10,Derek Anderson sacked by Lawyer Milloy for -7 yards,4.580,3.080
4,8:32,2,17,SEA 22,29,10,Derek Anderson pass complete short right to Tim Hightower for 20 yards (tackle by Earl Thomas),3.080,6.740
4,8:02,1,2,SEA 2,29,10,Derek Anderson pass incomplete short left intended for Larry Fitzgerald,6.740,5.720
4,7:57,2,2,SEA 2,29,16,"Derek Anderson pass complete short right to Early Doucet for 2 yards, touchdown",5.720,7.000
4,,,,,29,18,"Two Point Attempt: Derek Anderson pass complete to Larry Fitzgerald, conversion succeeds",1.000,1.000
4,,,,ARI 30,29,18,Jay Feely kicks onside 9 yards. Penalty on Jay Feely: Illegal Touch Kick,0.000,2.980
,,,,,,,"ARI challenged the kick touched ruling, and the play was upheld.",,
4,7:49,1,10,ARI 39,29,18,"Marshawn Lynch left tackle for 1 yard (tackle by Alan Branch). Penalty on Tyler Polumbus: Offensive Holding, 10 yards (no play)",2.980,2.320
4,7:35,1,20,ARI 49,29,18,Matt Hasselbeck pass incomplete short left intended for Mike Williams,2.320,1.090
4,7:31,2,20,ARI 49,29,18,Matt Hasselbeck pass complete deep left to Mike Williams for 22 yards (tackle by Adrian Wilson),1.090,3.780
4,6:50,1,10,ARI 27,29,18,Marshawn Lynch middle for 13 yards (tackle by Kerry Rhodes),3.780,4.650
4,6:07,1,10,ARI 14,29,18,Justin Forsett left tackle for 3 yards (tackle by Gabe Watson),4.650,4.520
4,5:21,,,,29,18,Timeout #1 by Seattle Seahawks,0.000,4.520
4,5:21,2,7,ARI 11,29,18,Matt Hasselbeck pass incomplete short right intended for Justin Forsett,4.520,3.620
4,5:16,3,7,ARI 11,29,18,Matt Hasselbeck pass incomplete short left intended for Mike Williams,3.620,2.700
4,5:11,4,7,ARI 11,29,18,Olindo Mare 29 yard field goal no good,2.700,-0.280
4,5:06,1,10,ARI 20,29,18,Derek Anderson pass incomplete short left intended for Larry Fitzgerald (defended by Kelly Jennings),0.280,-0.270
4,5:02,2,10,ARI 20,29,18,Derek Anderson pass incomplete short left intended for Early Doucet,-0.270,-0.960
4,4:59,3,10,ARI 20,29,18,Derek Anderson pass incomplete short right intended for Steve Breaston (defended by Marcus Trufant),-0.960,-2.030
4,4:53,4,10,ARI 20,29,18,Derek Anderson sacked by Chris Clemons for -9 yards,-2.030,-4.910
4,4:48,1,10,ARI 10,29,18,Marshawn Lynch left tackle for 9 yards (tackle by Calais Campbell),4.910,5.910
4,4:40,2,1,ARI 1,29,18,Marshawn Lynch left tackle for -3 yards (tackle by Adrian Wilson),5.910,4.490
4,3:54,,,,29,18,Timeout #2 by Seattle Seahawks,0.000,4.490
4,3:54,3,4,ARI 4,35,18,"Justin Forsett right tackle for 4 yards, touchdown",4.490,7.000
4,,,,ARI 2,36,18,Olindo Mare kicks extra point good,0.000,0.000
4,,,,SEA 30,36,18,"Olindo Mare kicks off 71 yards, returned by Steve Breaston for 19 yards (tackle by Jordan Babineaux)",0.000,0.040
4,3:42,1,10,ARI 18,36,18,Derek Anderson pass complete short left to Early Doucet for 36 yards (tackle by Earl Thomas),0.040,2.520
4,3:09,1,10,SEA 46,36,18,Derek Anderson pass complete short right to Early Doucet for 8 yards (tackle by Marcus Trufant),2.520,3.060
4,2:41,2,2,SEA 38,36,18,Derek Anderson pass complete short right to Tim Hightower for 3 yards (tackle by Marcus Trufant),3.060,3.250
4,2:36,1,10,SEA 35,36,18,Derek Anderson pass incomplete short left intended for Steve Breaston,3.250,2.700
4,2:32,2,10,SEA 35,36,18,Derek Anderson pass complete short right to Larry Fitzgerald for 9 yards,2.700,3.200
4,2:32,3,1,SEA 26,36,18,"Penalty on Levi Brown: False Start, 5 yards (no play)",3.200,2.540
4,2:28,3,6,SEA 31,36,18,Derek Anderson pass complete short right to Larry Fitzgerald for 13 yards (tackle by Marcus Trufant),2.540,4.370
4,2:02,1,10,SEA 18,36,18,Derek Anderson pass incomplete short left intended for Larry Fitzgerald (defended by Kelly Jennings),4.370,3.800
4,1:56,2,10,SEA 18,36,18,Derek Anderson pass incomplete deep left intended for Larry Fitzgerald,3.800,3.050
4,1:49,3,10,SEA 18,36,18,Derek Anderson pass incomplete short left intended for Tim Hightower,3.050,2.250
4,1:49,4,10,SEA 18,36,18,"Penalty on Derek Anderson: Delay of Game, 5 yards (no play)",2.250,1.930
4,1:45,4,15,SEA 23,36,18,"Penalty on Deuce Lutui: False Start, 5 yards (no play)",1.930,1.590
4,1:45,4,20,SEA 28,36,18,Derek Anderson pass incomplete deep left intended for Larry Fitzgerald,1.590,-0.810
4,1:39,1,10,SEA 28,36,18,Charlie Whitehurst kneels for -1 yards,0.810,0.130
4,1:02,2,11,SEA 27,36,18,Charlie Whitehurst kneels for -1 yards,0.130,-0.690
4,0:30,3,12,SEA 26,36,18,Charlie Whitehurst kneels for -1 yards,-0.690,-1.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
