Quarter,Time,Down,ToGo,Location,NYJ,DEN,Detail,EPB,EPA
2,14:46,1,10,DEN 11,0,7,Mike Anderson left end for 5 yards (tackle by Erik Coleman),-0.370,-0.300
2,14:08,2,5,DEN 16,0,7,Mike Anderson up the middle for 9 yards (tackle by Justin Miller),-0.300,0.610
2,13:32,1,10,DEN 25,0,7,Jake Plummer pass complete to Jeb Putzier for 26 yards (tackle by Kerry Rhodes and Erik Coleman),0.610,2.320
2,12:49,1,10,NYJ 49,0,7,Jake Plummer pass complete to Todd Devoe for 9 yards (tackle by Ty Law),2.320,3.000
2,12:12,2,1,NYJ 40,0,7,Tatum Bell right tackle for 5 yards (tackle by Victor Hobson),3.000,3.250
2,11:31,1,10,NYJ 35,0,7,"Jake Plummer pass incomplete intended for Tatum Bell. Penalty on Ty Law: Illegal Contact, 5 yards (no play)",3.250,3.580
2,11:25,1,10,NYJ 30,0,7,Jake Plummer pass complete to Ashley Lelie for 9 yards (tackle by Justin Miller),3.580,4.250
2,10:43,2,1,NYJ 21,0,7,Jake Plummer pass incomplete intended for Ashley Lelie,4.250,3.530
2,10:38,3,1,NYJ 21,0,7,Mike Anderson left tackle for 2 yards (tackle by Trevor Johnson and Victor Hobson),3.530,4.310
2,9:57,1,10,NYJ 19,0,7,Jake Plummer pass complete to Mike Anderson for 5 yards (tackle by James Reed),4.310,4.530
2,9:16,2,5,NYJ 14,0,7,Tatum Bell right tackle for 3 yards (tackle by Trevor Johnson),4.530,4.430
2,8:35,3,2,NYJ 11,0,7,Tatum Bell right end for no gain (tackle by Derrick Strait),4.430,2.820
2,7:50,4,2,NYJ 11,0,7,Mike Anderson right tackle for 2 yards (tackle by Jonathan Vilma),2.820,5.140
2,7:14,1,9,NYJ 9,0,7,Mike Anderson right tackle for 2 yards (tackle by Dewayne Robertson),5.140,4.760
2,6:30,2,7,NYJ 7,0,7,Mike Anderson right tackle for 4 yards (tackle by Jonathan Vilma and Ty Law),4.760,4.720
2,5:48,3,3,NYJ 3,0,7,Jake Plummer left end for -5 yards (tackle by Ty Law),4.720,2.950
2,5:24,4,8,NYJ 8,0,10,Jason Elam 26 yard field goal good,2.950,3.000
2,,,,DEN 30,0,10,"Todd Sauerbrun kicks off 68 yards, returned by Justin Miller for 16 yards (tackle by Cecil Sapp). Justin Miller fumbles (forced by Cecil Sapp), recovered by Roc Alexander at NYJ-18 (tackle by Victor Hobson)",0.000,-4.370
2,5:16,1,10,NYJ 18,0,10,Jake Plummer up the middle for 17 yards (tackle by Kerry Rhodes),4.370,6.970
2,4:29,,,,0,10,Timeout #1 by New York Jets,0.000,6.970
2,4:29,1,1,NYJ 1,0,16,"Mike Anderson left guard for 1 yard, touchdown",6.970,7.000
2,,,,NYJ 2,0,17,Jason Elam kicks extra point good,0.000,0.000
2,,,,DEN 30,0,17,"Todd Sauerbrun kicks off 70 yards, touchback",0.000,0.280
2,4:26,1,10,NYJ 20,0,17,Vinny Testaverde pass complete to Justin McCareins for 16 yards (tackle by Domonique Foxworth),0.280,1.330
2,3:53,1,10,NYJ 36,0,17,"Vinny Testaverde for no gain. Vinny Testaverde fumbles, recovered by Nick Ferguson at NYJ-33 (tackle by Brandon Moore)",1.330,-3.380
2,3:49,1,10,NYJ 33,0,17,Jake Plummer pass complete to Tatum Bell for 6 yards (tackle by James Reed),3.380,3.650
2,3:10,2,4,NYJ 27,0,17,Tatum Bell right tackle for 1 yard (tackle by John Abraham),3.650,3.070
2,2:29,,,,0,17,Timeout #1 by Denver Broncos,0.000,3.070
2,2:29,3,3,NYJ 26,0,17,Tatum Bell left tackle for 6 yards (tackle by Jonathan Vilma),3.070,4.240
2,2:00,1,10,NYJ 20,0,17,"Jake Plummer pass complete to Tatum Bell for 20 yards. Penalty on Tatum Bell: Illegal Touch Pass, 5 yards (no play)",4.240,3.910
2,1:54,1,15,NYJ 25,0,17,"Tatum Bell right end for 2 yards (tackle by Bryan Thomas). Penalty on Ben Hamilton: Offensive Holding, 10 yards (no play)",3.910,3.250
2,1:49,1,25,NYJ 35,0,17,Jake Plummer pass complete to Rod Smith for 6 yards (tackle by Kerry Rhodes),3.250,2.480
2,1:07,2,19,NYJ 29,0,17,Jake Plummer pass complete to Ashley Lelie for 7 yards (tackle by Justin Miller),2.480,2.740
2,0:28,3,12,NYJ 22,0,17,Jake Plummer pass complete to Ashley Lelie for 16 yards (tackle by Erik Coleman),2.740,5.830
2,0:18,,,,0,17,Timeout #2 by Denver Broncos,0.000,5.830
2,0:18,1,6,NYJ 6,0,17,Jake Plummer pass incomplete intended for Charlie Adams,5.830,4.950
2,0:09,2,6,NYJ 6,0,17,Jake Plummer pass complete to Charlie Adams for 5 yards (tackle by Victor Hobson),4.950,5.170
2,0:03,,,,0,17,Timeout #3 by Denver Broncos,0.000,0.000
2,0:03,,,,0,17,Timeout #2 by New York Jets,0.000,5.170
2,0:03,3,1,NYJ 1,0,17,Jake Plummer pass incomplete intended for Kyle Johnson,5.170,3.550
Quarter,Time,Down,ToGo,Location,NYJ,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,0,17,"Mike Nugent kicks off 70 yards, returned by Roc Alexander for 23 yards (tackle by Kerry Rhodes)",0.000,0.480
3,14:54,1,10,DEN 23,0,17,Jake Plummer pass complete to Rod Smith for 14 yards (tackle by Kerry Rhodes),0.480,1.400
3,14:16,1,10,DEN 37,0,17,Mike Anderson left tackle for 2 yards (tackle by Jonathan Vilma),1.400,1.130
3,13:40,2,8,DEN 39,0,17,Jake Plummer sacked by Kerry Rhodes for -10 yards,1.130,-0.890
3,13:07,3,18,DEN 29,0,17,Jake Plummer pass incomplete intended for Charlie Adams (defended by Jonathan Vilma),-0.890,-1.440
3,13:03,4,18,DEN 29,0,17,"Todd Sauerbrun punts 49 yards, fair catch by Jerricho Cotchery",-1.440,-0.480
3,12:54,1,10,NYJ 23,0,17,Vinny Testaverde pass complete to Justin McCareins for 6 yards (tackle by Darrent Williams and Ian Gold),0.480,0.740
3,12:22,2,4,NYJ 29,0,17,Vinny Testaverde pass complete to Laveranues Coles for 15 yards (tackle by Darrent Williams),0.740,1.860
3,11:45,1,10,NYJ 44,0,17,Vinny Testaverde pass incomplete intended for Curtis Martin (defended by Trevor Pryce),1.860,1.320
3,11:40,2,10,NYJ 44,0,17,Vinny Testaverde pass complete to Justin McCareins for 18 yards (tackle by Champ Bailey),1.320,3.050
3,11:01,1,10,DEN 38,0,17,Vinny Testaverde pass incomplete intended for Justin McCareins,3.050,2.510
3,10:55,2,10,DEN 38,0,17,Vinny Testaverde pass complete to Laveranues Coles for 9 yards (tackle by Champ Bailey),2.510,3.010
3,10:13,3,1,DEN 29,0,17,Vinny Testaverde pass incomplete intended for Doug Jolley is intercepted by John Lynch at DEN-16 and returned for 1 yard,3.010,0.060
3,10:05,1,10,DEN 17,0,17,Tatum Bell up the middle for 6 yards (tackle by Jonathan Vilma),-0.060,0.350
3,9:28,2,4,DEN 23,0,17,Tatum Bell right end for 7 yards (tackle by Oliver Celestin),0.350,0.940
3,9:15,1,10,DEN 30,0,17,Mike Anderson right tackle for 4 yards (tackle by James Reed and Victor Hobson),0.940,0.930
3,8:37,2,6,DEN 34,0,17,Jake Plummer pass complete to Mike Anderson for 2 yards (tackle by John Abraham),0.930,0.500
3,7:55,3,4,DEN 36,0,17,Jake Plummer pass incomplete. Penalty on Marques Anderson: Chop Block (Declined),0.500,-0.980
3,7:49,4,4,DEN 36,0,17,"Todd Sauerbrun punts 44 yards, returned by Jerricho Cotchery for 13 yards (tackle by Sam Brandon)",-0.980,-1.140
3,7:38,1,10,NYJ 33,0,17,Vinny Testaverde pass incomplete intended for Laveranues Coles,1.140,0.590
3,7:33,2,10,NYJ 33,0,17,Curtis Martin left tackle for no gain (tackle by Nick Ferguson),0.590,-0.100
3,6:55,3,10,NYJ 33,0,17,Vinny Testaverde pass incomplete intended for Justin McCareins is intercepted by Champ Bailey at NYJ-44,-0.100,-2.650
3,6:48,1,10,NYJ 44,0,17,Jake Plummer sacked by Victor Hobson for -2 yards,2.650,1.840
3,6:14,2,12,NYJ 46,0,17,Mike Anderson right tackle for 8 yards (tackle by Oliver Celestin),1.840,2.210
3,5:31,3,4,NYJ 38,0,17,"Mike Anderson right tackle for 8 yards (tackle by Jonathan Vilma). Penalty on George Foster: Unnecessary Roughness, 15 yards, Penalty on Dewayne Robertson: Defensive Offside (Declined) (no play)",2.210,0.230
3,5:05,3,19,DEN 47,0,17,Jake Plummer pass complete to Charlie Adams for 16 yards (tackle by Oliver Celestin and Erik Coleman),0.230,0.790
3,4:20,4,3,NYJ 37,0,17,"Jake Plummer up the middle for 3 yards (tackle by Jonathan Vilma). Jake Plummer fumbles (forced by Jonathan Vilma), recovered by Derrick Strait at NYJ-31 (tackle by Jake Plummer)",0.790,-1.000
3,4:11,1,10,NYJ 31,0,17,Vinny Testaverde pass complete to Justin McCareins for 14 yards (tackle by Domonique Foxworth),1.000,1.930
3,3:40,1,10,NYJ 45,0,17,"Vinny Testaverde pass complete to Curtis Martin for no gain. Penalty on Adrian Jones: Offensive Holding, 11 yards (no play)",1.930,1.200
3,3:19,1,21,NYJ 34,0,17,Vinny Testaverde pass complete to Laveranues Coles for 5 yards (tackle by Domonique Foxworth and Demetrin Veal),1.200,0.570
3,2:43,2,16,NYJ 39,0,17,Vinny Testaverde pass complete to Laveranues Coles for 18 yards (tackle by John Lynch),0.570,2.720
3,2:03,1,10,DEN 43,0,17,Curtis Martin right tackle for 3 yards (tackle by Demetrin Veal),2.720,2.580
3,1:27,2,7,DEN 40,0,17,Vinny Testaverde pass incomplete intended for Justin McCareins,2.580,1.880
3,1:21,3,7,DEN 40,0,17,"Penalty on NYJ: Offensive 12 On-field, 5 yards (no play)",1.880,1.220
3,1:21,3,12,DEN 45,0,17,"Penalty on Scott Gragg: False Start, 5 yards (no play)",1.220,0.560
3,1:21,3,17,DEN 50,0,17,Vinny Testaverde pass incomplete intended for Laveranues Coles,0.560,-0.060
3,1:16,4,17,DEN 50,0,17,Ben Graham punts 49 yards,-0.060,0.380
3,1:05,1,10,DEN 1,0,17,"Mike Anderson right guard for 9 yards (tackle by Kerry Rhodes). Penalty on James Reed: Defensive Holding, 5 yards",-0.380,-0.220
3,0:44,1,10,DEN 15,0,17,Jake Plummer pass complete to Ashley Lelie for 49 yards (tackle by Justin Miller),-0.220,3.180
Quarter,Time,Down,ToGo,Location,NYJ,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 36,0,17,Charlie Adams left end for 3 yards (tackle by Oliver Celestin),3.180,3.040
4,14:28,2,7,NYJ 33,0,17,Mike Anderson left tackle for 4 yards (tackle by Jonathan Vilma),3.040,2.870
4,13:47,3,3,NYJ 29,0,17,Mike Anderson right tackle for no gain (tackle by Jonathan Vilma),2.870,1.580
4,13:06,4,3,NYJ 29,0,20,Jason Elam 47 yard field goal good,1.580,3.000
4,,,,DEN 30,0,20,"Todd Sauerbrun kicks off 70 yards, returned by Justin Miller for 30 yards (tackle by Louis Green)",0.000,0.940
4,12:57,1,10,NYJ 30,0,20,Vinny Testaverde pass complete to Jerald Sowell for 1 yard (tackle by Ebenezer Ekuban),0.940,0.530
4,12:18,2,9,NYJ 31,0,20,Vinny Testaverde pass complete to Joel Dreessen for 7 yards (tackle by Ian Gold),0.530,0.760
4,11:37,3,2,NYJ 38,0,20,Vinny Testaverde pass complete to Curtis Martin for 4 yards (tackle by Al Wilson),0.760,1.730
4,11:02,1,10,NYJ 42,0,20,Vinny Testaverde pass complete to Cedric Houston for 7 yards (tackle by Ian Gold and D.J. Williams),1.730,2.130
4,10:25,2,3,NYJ 49,0,20,Vinny Testaverde pass complete to Justin McCareins for 19 yards (tackle by Domonique Foxworth),2.130,3.450
4,9:48,1,10,DEN 32,0,20,Vinny Testaverde pass incomplete intended for Laveranues Coles,3.450,2.900
4,9:43,2,10,DEN 32,0,20,"Vinny Testaverde sacked by Ian Gold for -8 yards. Vinny Testaverde fumbles (forced by Ian Gold), recovered by Michael Myers at DEN-40 (tackle by Vinny Testaverde)",2.900,-1.600
4,9:38,1,10,DEN 40,0,20,Mike Anderson left end for 15 yards (tackle by Jonathan Vilma),1.600,2.590
4,9:00,1,10,NYJ 45,0,20,Mike Anderson left guard for 3 yards (tackle by Sione Pouha),2.590,2.450
4,8:20,2,7,NYJ 42,0,20,Jake Plummer pass incomplete intended for Ashley Lelie,2.450,1.750
4,8:14,3,7,NYJ 42,0,20,Mike Anderson up the middle for 8 yards (tackle by Kerry Rhodes),1.750,3.310
4,7:33,1,10,NYJ 34,0,20,Cecil Sapp left tackle for 3 yards (tackle by Mark Brown),3.310,3.180
4,6:50,2,7,NYJ 31,0,20,Cecil Sapp left tackle for 10 yards (tackle by Mark Brown),3.180,4.170
4,6:04,1,10,NYJ 21,0,20,Cecil Sapp left tackle for 3 yards (tackle by Mark Brown and James Reed),4.170,4.040
4,5:19,2,7,NYJ 18,0,20,Mike Anderson left guard for 5 yards (tackle by Dewayne Robertson),4.040,4.240
4,4:41,3,2,NYJ 13,0,20,Mike Anderson left tackle for 1 yard (tackle by Jonathan Vilma),4.240,2.780
4,3:58,4,1,NYJ 12,0,20,Mike Anderson right tackle for 4 yards (tackle by Kerry Rhodes),2.780,5.370
4,3:16,1,8,NYJ 8,0,20,Cecil Sapp up the middle for 3 yards (tackle by Oliver Celestin),5.370,5.150
4,2:32,2,5,NYJ 5,0,20,Cecil Sapp right tackle for 2 yards (tackle by Erik Coleman and Kerry Rhodes),5.150,4.720
4,2:00,3,3,NYJ 3,0,26,"Mike Anderson up the middle for 3 yards, touchdown",4.720,7.000
4,,,,NYJ 2,0,27,Jason Elam kicks extra point good,0.000,0.000
4,,,,DEN 30,0,27,"Todd Sauerbrun kicks off 71 yards, returned by Justin Miller for 24 yards (tackle by Louis Green)",0.000,0.480
4,1:51,1,10,NYJ 23,0,27,Vinny Testaverde pass complete to Dante Ridgeway for 9 yards (tackle by Curome Cox),0.480,1.150
4,1:43,2,1,NYJ 32,0,27,Vinny Testaverde pass incomplete intended for Justin McCareins,1.150,0.430
4,1:38,3,1,NYJ 32,0,27,Vinny Testaverde pass complete to Jerricho Cotchery for 4 yards (tackle by Curome Cox),0.430,1.330
4,1:33,1,10,NYJ 36,0,27,"Penalty on Scott Gragg: False Start, 5 yards (no play)",1.330,1.000
4,1:33,1,15,NYJ 31,0,27,"Vinny Testaverde pass incomplete intended for Dante Ridgeway. Vinny Testaverde fumbles, recovered by Vinny Testaverde at NYJ-31",1.000,0.120
4,1:28,2,15,NYJ 31,0,27,Vinny Testaverde sacked by Marco Coleman for -6 yards,0.120,-1.350
4,1:11,,,,0,27,Timeout #1 by New York Jets,0.000,-1.350
4,1:11,3,21,NYJ 25,0,27,Kliff Kingsbury pass incomplete intended for Cedric Houston (defended by Michael Myers),-1.350,-1.700
4,1:06,4,21,NYJ 25,0,27,Kliff Kingsbury pass complete to Dante Ridgeway for 17 yards (tackle by Darrent Williams),-1.700,-2.850
4,0:55,1,10,NYJ 41,0,27,--,2.850,2.170
4,0:20,2,11,NYJ 42,0,27,Jake Plummer kneels for -1 yards,2.170,1.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
