Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,10,8,115,1,5,60,7.5,55,6.9,7.5,3,2.7,0,0.0,0,147.9
Puka Nacua,LAR,9,5,84,0,3,53,10.6,31,6.2,11.6,0,,1,11.1,0,87.3
Davis Allen,LAR,5,4,50,1,3,13,3.3,37,9.3,3.2,0,,1,20.0,0,147.9
Demarcus Robinson,LAR,10,3,46,1,3,42,14.0,4,1.3,16.3,0,,0,0.0,0,79.6
Kyren Williams,LAR,4,3,-1,0,0,-17,-5.7,16,5.3,-2.3,0,,0,0.0,0,77.1
Tutu Atwell,LAR,1,0,0,0,,0,,0,,20.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zay Flowers,BAL,10,6,60,1,5,47,7.8,13,2.2,12.2,1,6.0,2,20.0,0,110.4
Nelson Agholor,BAL,5,5,32,0,2,9,1.8,23,4.6,1.8,0,,0,0.0,0,93.3
Isaiah Likely,BAL,7,5,83,1,2,34,6.8,49,9.8,6.0,1,5.0,1,14.3,0,150.6
Odell Beckham Jr.,BAL,10,4,97,1,4,95,23.8,2,0.5,21.8,0,,0,0.0,0,109.2
Rashod Bateman,BAL,4,2,24,0,2,24,12.0,0,0.0,31.3,0,,0,0.0,1,29.2
Justice Hill,BAL,2,1,12,0,1,4,4.0,8,8.0,3.0,0,,0,0.0,0,68.7
Keaton Mitchell,BAL,2,1,8,0,1,-4,-4.0,12,12.0,2.0,0,,0,0.0,0,60.4
