Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Browns,-18.0,0.33,2.7,-1.97,0.0,-25.03,-19.04,-6.65,5.02,2.71,-1.56,3.51,0.72,-0.55,0.59
Cowboys,18.0,25.03,19.04,6.65,-5.02,-0.33,-2.7,1.97,0.0,-2.71,-3.51,1.56,0.55,-0.72,-0.59
