0,1
Game Info,Game Info
Won Toss,Cowboys (deferred)
Roof,outdoors
Surface,grass
Duration,2:48
Attendance,73012
Weather,"71 degrees, relative humidity 65%, wind 12 mph, wind chill 0"
Vegas Line,Dallas Cowboys -6.0
Over/Under,48.5 (under)
