Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Jaguars,3.0,4.44,10.04,-3.69,-4.24,-6.22,-9.77,1.56,4.18,2.72,-1.85,1.31,0.62,-0.48,3.12
Dolphins,-3.0,6.22,9.77,-1.56,-4.18,-4.44,-10.04,3.69,4.24,-2.72,-1.31,1.85,0.48,-0.62,-3.12
