0,1
Game Info,Game Info
Won Toss,Titans (deferred)
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,69143
Weather,"77 degrees, relative humidity 45%, wind 9 mph, wind chill 0"
Vegas Line,Tennessee Titans -6.5
Over/Under,40.0 (over)
