Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Taylor Gabriel,CHI,5,5,25,0,1,6,1.2,19,3.8,1.2,0,,0,0.0,0,87.5
Jordan Howard,CHI,5,5,25,0,0,8,1.6,17,3.4,1.6,0,,0,0.0,0,87.5
Allen Robinson,CHI,7,4,61,0,3,59,14.8,2,0.5,15.3,0,,0,0.0,0,86.0
Tarik Cohen,CHI,4,3,16,0,1,-12,-4.0,28,9.3,-2.5,1,3.0,0,0.0,0,81.2
Anthony Miller,CHI,3,2,14,0,1,9,4.5,5,2.5,2.7,0,,1,33.3,0,77.1
Dion Sims,CHI,3,2,9,0,,0,0.0,9,4.5,9.3,0,,0,0.0,0,70.1
Michael Burton,CHI,1,1,6,0,1,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7
Trey Burton,CHI,5,1,15,0,1,15,15.0,0,0.0,12.2,0,,1,20.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Randall Cobb,GNB,10,9,142,1,5,43,4.8,99,11.0,5.8,0,,0,0.0,0,152.1
Davante Adams,GNB,8,5,88,1,4,36,7.2,52,10.4,12.3,0,,0,0.0,0,139.6
Geronimo Allison,GNB,8,5,69,1,3,58,11.6,11,2.2,14.0,0,,0,0.0,0,129.7
Jimmy Graham,GNB,4,2,8,0,,4,2.0,4,2.0,10.0,0,,0,0.0,0,56.2
Ty Montgomery,GNB,3,2,21,0,1,6,3.0,15,7.5,1.0,0,,0,0.0,1,47.2
Lance Kendricks,GNB,1,1,13,0,1,1,1.0,12,12.0,1.0,0,,0,0.0,0,118.7
Jamaal Williams,GNB,2,0,0,0,0,0,,0,,14.0,0,,0,0.0,0,39.6
