Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3,12:03,1,10,DET 21,21,17,Ameer Abdullah left tackle for 4 yards (tackle by Leonard Floyd),0.340,0.340
3,11:42,2,6,DET 25,21,17,"Matthew Stafford pass incomplete deep left intended for Kenny Golladay. Penalty on Prince Amukamara: Defensive Pass Interference, 34 yards (no play)",0.340,2.850
3,11:37,1,10,CHI 41,21,17,Ameer Abdullah left tackle for -1 yards (tackle by Akiem Hicks),2.850,2.170
3,10:53,2,11,CHI 42,21,17,Matthew Stafford sacked by Mitch Unrein for -1 yards,2.170,1.350
3,10:04,3,12,CHI 43,21,17,Matthew Stafford left end for 2 yards (tackle by Leonard Floyd),1.350,0.530
3,9:17,4,10,CHI 41,21,17,"Sam Martin punts 38 yards, out of bounds",0.530,0.380
3,9:07,1,10,CHI 3,21,17,Jordan Howard left guard for 1 yard (tackle by Paul Worrilow),-0.380,-0.710
3,8:26,2,9,CHI 4,21,17,Mitch Trubisky pass complete short middle to Adam Shaheen for 12 yards (tackle by Jarrad Davis),-0.710,-0.140
3,7:46,1,10,CHI 16,21,17,Mitch Trubisky pass complete short middle to Kendall Wright for 13 yards (tackle by Tavon Wilson),-0.140,0.870
3,7:09,1,10,CHI 29,21,17,Jordan Howard left guard for -2 yards (tackle by Akeem Spence),0.870,0.060
3,6:27,2,12,CHI 27,21,17,Mitch Trubisky pass complete short right to Tarik Cohen for 6 yards (tackle by Glover Quin),0.060,0.170
3,6:09,3,6,CHI 33,21,17,Mitch Trubisky pass incomplete short right intended for Daniel Brown,0.170,-1.180
3,6:05,4,6,CHI 33,21,17,"Pat O'Donnell punts 55 yards, returned by Jamal Agnew for 11 yards (tackle by Sherrick McManis)",-1.180,-0.480
3,5:55,1,10,DET 23,21,17,Ameer Abdullah left guard for no gain (tackle by Pernell McPhee),0.480,-0.070
3,5:14,2,10,DET 23,21,17,Matthew Stafford pass incomplete short middle intended for Golden Tate (defended by Cre'von LeBlanc),-0.070,-0.760
3,5:09,3,10,DET 23,21,17,"Penalty on Taylor Decker: False Start, 5 yards (no play)",-0.760,-1.560
3,5:09,3,15,DET 18,21,17,Matthew Stafford pass complete short right to T.J. Jones for 14 yards (tackle by Christian Jones),-1.560,-1.240
3,4:33,4,1,DET 32,21,17,"Sam Martin punts 53 yards, returned by Tarik Cohen for 1 yard (tackle by Don Carey)",-1.240,0.140
3,4:18,1,10,CHI 16,21,17,Mitch Trubisky pass incomplete deep left intended for Daniel Brown,-0.140,-0.660
3,4:13,2,10,CHI 16,21,17,"Mitch Trubisky pass complete short left to Jordan Howard for 5 yards (tackle by Tavon Wilson). Penalty on Kyle Long: Ineligible Downfield Pass, 5 yards (no play)",-0.660,-1.150
3,3:44,2,15,CHI 11,21,17,Mitch Trubisky pass complete short middle to Tarik Cohen for 13 yards (tackle by Quandre Diggs),-1.150,-0.320
3,2:59,3,2,CHI 24,21,17,Jordan Howard right guard for 1 yard (tackle by Akeem Spence and Cornelius Washington),-0.320,-1.700
3,2:14,4,1,CHI 25,21,17,"Pat O'Donnell punts 39 yards, muffed catch by Jamal Agnew, recovered by Jamal Agnew and returned for no gain",-1.700,-1.400
3,2:06,1,10,DET 37,21,17,Theo Riddick left tackle for 10 yards (tackle by Adrian Amos),1.400,2.060
3,1:34,1,10,DET 47,21,17,Theo Riddick left guard for 8 yards (tackle by Leonard Floyd),2.060,2.600
3,0:54,2,2,CHI 45,21,17,Jamal Agnew left end for 5 yards (tackle by Pernell McPhee),2.600,2.920
3,0:10,1,10,CHI 40,21,17,Matthew Stafford pass complete short left to Darren Fells for 9 yards (tackle by Adrian Amos),2.920,3.590
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,CHI 31,21,17,Theo Riddick right guard for 2 yards (tackle by Mitch Unrein),3.590,3.640
4,14:17,1,10,CHI 29,21,17,Theo Riddick right guard for -1 yards (tackle by Eddie Goldman),3.640,2.970
4,13:37,2,11,CHI 30,21,17,Theo Riddick right end for 2 yards (tackle by Leonard Floyd),2.970,2.540
4,13:02,3,9,CHI 28,21,17,Matthew Stafford pass complete short middle to Golden Tate for 16 yards (tackle by Cre'von LeBlanc),2.540,4.780
4,12:21,1,10,CHI 12,21,17,Ameer Abdullah right guard for 6 yards (tackle by Marcus Cooper),4.780,5.210
4,11:35,2,4,CHI 6,21,17,Matthew Stafford sacked by Christian Jones for -7 yards,5.210,3.100
4,10:50,3,11,CHI 13,21,17,Matthew Stafford pass complete short left to Theo Riddick for 4 yards (tackle by Nick Kwiatkoski),3.100,2.830
4,10:04,4,7,CHI 9,24,17,Matt Prater 27 yard field goal good,2.830,3.000
4,10:01,,,DET 35,24,17,"Sam Martin kicks off 66 yards, returned by Tarik Cohen for 23 yards (tackle by Nick Bellore)",0.000,-0.410
4,9:55,1,10,CHI 22,24,17,Jordan Howard right tackle for 2 yards (tackle by Tahir Whitehead),0.410,0.140
4,9:15,2,8,CHI 24,24,17,Jordan Howard left end for 16 yards (tackle by Tavon Wilson),0.140,1.600
4,8:31,1,10,CHI 40,24,17,Jordan Howard left tackle for 7 yards (tackle by Paul Worrilow),1.600,2.000
4,7:49,2,3,CHI 47,24,17,Jordan Howard left guard for 12 yards (tackle by Tahir Whitehead and Tavon Wilson),2.000,2.850
4,7:10,1,10,DET 41,24,17,Mitch Trubisky pass complete short right to Tarik Cohen for -8 yards (tackle by Tavon Wilson),2.850,1.230
4,6:18,2,18,DET 49,24,17,"Mitch Trubisky pass complete deep left to Dontrelle Inman for 17 yards (tackle by Tavon Wilson). Penalty on Jeremiah Valoaga: Roughing the Passer, 15 yards",1.230,4.440
4,5:53,1,10,DET 17,24,17,Mitch Trubisky left end for 2 yards (tackle by Tahir Whitehead),4.440,4.150
4,5:09,2,8,DET 15,24,23,"Tarik Cohen left end for 15 yards, touchdown",4.150,7.000
4,5:02,,,DET 15,24,24,Connor Barth kicks extra point good,0.000,0.000
4,5:02,,,CHI 35,24,24,"Connor Barth kicks off 61 yards, returned by Ameer Abdullah for 15 yards (tackle by Isaiah Irving). Penalty on Sherrick McManis: Illegal Use of Hands, 5 yards",0.000,-0.540
4,4:56,1,10,DET 24,24,24,Matthew Stafford pass incomplete short right intended for Marvin Jones,0.540,0.000
4,4:52,2,10,DET 24,24,24,Matthew Stafford pass complete short left to T.J. Jones for 7 yards (tackle by Prince Amukamara),0.000,0.230
4,4:11,3,3,DET 31,24,24,Matthew Stafford pass complete deep right to Marvin Jones for 17 yards (tackle by Adrian Amos),0.230,2.130
4,3:25,1,10,DET 48,24,24,Ameer Abdullah right end for no gain (tackle by Pernell McPhee),2.130,1.580
4,2:44,2,10,DET 48,24,24,Matthew Stafford pass complete deep left to Eric Ebron for 26 yards (tackle by Cre'von LeBlanc and Eddie Jackson),1.580,3.840
4,2:00,1,10,CHI 26,24,24,"Ameer Abdullah right guard for 1 yard (tackle by Isaiah Irving). Penalty on T.J. Lang: Offensive Holding, 10 yards (no play)",3.840,3.180
4,1:55,1,20,CHI 36,24,24,Matthew Stafford pass incomplete short right intended for Kenny Golladay,3.180,1.950
4,1:52,2,20,CHI 36,24,24,Matthew Stafford right end for 2 yards (tackle by Cre'von LeBlanc),1.950,1.550
4,1:44,3,18,CHI 34,24,24,Matthew Stafford pass incomplete short right intended for Eric Ebron,1.550,1.060
4,1:40,4,18,CHI 34,27,24,Matt Prater 52 yard field goal good,1.060,3.000
4,1:35,,,DET 35,27,24,"Sam Martin kicks off 70 yards, returned by Tarik Cohen for 22 yards (tackle by Teez Tabor)",0.000,0.060
4,1:31,1,10,CHI 17,27,24,Mitch Trubisky pass incomplete deep right intended for Kendall Wright,-0.060,-0.580
4,1:23,2,10,CHI 17,27,24,Mitch Trubisky pass complete short left to Tre McBride for 5 yards (tackle by Nevin Lawson),-0.580,-0.620
4,1:03,3,5,CHI 22,27,24,Mitch Trubisky pass complete short left to Tre McBride for 9 yards (tackle by Nevin Lawson),-0.620,1.000
4,0:58,1,10,CHI 31,27,24,Mitch Trubisky pass incomplete short right intended for Dontrelle Inman (defended by Darius Slay),1.000,0.460
4,0:53,2,10,CHI 31,27,24,Mitch Trubisky pass complete short right to Daniel Brown for 10 yards (tackle by Quandre Diggs),0.460,1.660
4,0:47,1,10,CHI 41,27,24,Mitch Trubisky pass incomplete deep right intended for Markus Wheaton,1.660,1.120
4,0:42,2,10,CHI 41,27,24,Mitch Trubisky pass incomplete deep right intended for Daniel Brown,1.120,0.430
4,0:34,3,10,CHI 41,27,24,Mitch Trubisky sacked by Cornelius Washington and Jeremiah Ledbetter for -3 yards,0.430,0.000
4,0:28,,,,,,Timeout #1 by Chicago Bears,0.000,0.000
4,0:28,,,,,,Timeout #1 by Detroit Lions,0.000,0.850
4,0:28,4,13,CHI 38,27,24,Mitch Trubisky left end for 19 yards (tackle by Tavon Wilson),-0.850,0.000
4,0:15,,,,,,Timeout #2 by Chicago Bears,0.000,-2.720
4,0:15,1,10,DET 43,27,24,Mitch Trubisky pass complete short right to Dontrelle Inman for 15 yards (tackle by Darius Slay),2.720,0.000
4,0:08,,,,,,Timeout #3 by Chicago Bears,0.000,-3.710
4,0:08,1,10,DET 28,27,24,Connor Barth 46 yard field goal no good,3.710,-1.330
4,0:03,1,10,DET 36,27,24,Matthew Stafford kneels for -1 yards,1.330,0.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
