Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jonathan Taylor,IND,13,91,0,6,52,4.0,39,3.0,3,4.3
Nyheim Hines,IND,6,10,1,1,4,0.7,6,1.0,0,
Jordan Wilkins,IND,5,12,0,,6,1.2,6,1.2,1,5.0
Jacoby Brissett,IND,2,1,0,1,-1,-0.5,2,1.0,0,
Philip Rivers,IND,2,-2,0,0,-2,-1.0,0,0.0,0,
DeMichael Harris,IND,1,-3,0,,,,,,,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
David Johnson,HOU,10,44,1,3,25,2.5,19,1.9,1,10.0
Deshaun Watson,HOU,7,38,1,1,16,2.3,22,3.1,2,3.5
Duke Johnson,HOU,2,8,0,0,4,2.0,4,2.0,0,
