Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Braden Smith,T/G,69,100%,0,0%,4,14%
Mark Glowinski,G,69,100%,0,0%,4,14%
Quenton Nelson,G/C,69,100%,0,0%,4,14%
Ryan Kelly,C,69,100%,0,0%,0,0%
Philip Rivers,QB,66,96%,0,0%,0,0%
Chaz Green,T,64,93%,0,0%,4,14%
Michael Pittman Jr.,WR,58,84%,0,0%,0,0%
Zach Pascal,WR,55,80%,0,0%,8,29%
Mo Alie-Cox,TE,44,64%,0,0%,4,14%
T.Y. Hilton,WR,43,62%,0,0%,0,0%
Jack Doyle,TE,38,55%,0,0%,0,0%
Jonathan Taylor,RB,33,48%,0,0%,0,0%
Trey Burton,TE,25,36%,0,0%,5,18%
Nyheim Hines,RB,23,33%,0,0%,4,14%
Jordan Wilkins,RB,13,19%,0,0%,10,36%
Ashton Dulin,WR,8,12%,0,0%,19,68%
Le'Raven Clark,T,5,7%,0,0%,0,0%
DeMichael Harris,WR,4,6%,0,0%,0,0%
Jacoby Brissett,QB,3,4%,0,0%,0,0%
Marcus Johnson,WR,1,1%,0,0%,0,0%
Anthony Walker,LB,0,0%,64,100%,11,39%
Shaquille Leonard,LB,0,0%,64,100%,5,18%
Kenny Moore,CB,0,0%,64,100%,1,4%
Julian Blackmon,S,0,0%,64,100%,0,0%
Tavon Wilson,S,0,0%,61,95%,8,29%
Xavier Rhodes,CB,0,0%,61,95%,0,0%
DeForest Buckner,DT,0,0%,53,83%,7,25%
Denico Autry,DE,0,0%,43,67%,5,18%
Al-Quadin Muhammad,DE,0,0%,41,64%,2,7%
T.J. Carrie,CB,0,0%,36,56%,22,79%
Grover Stewart,DT,0,0%,36,56%,9,32%
Justin Houston,DE,0,0%,35,55%,0,0%
Rock Ya-Sin,CB,0,0%,29,45%,5,18%
Tyquan Lewis,DT/D,0,0%,28,44%,5,18%
Taylor Stallworth,DT,0,0%,11,17%,5,18%
Kemoko Turay,DE,0,0%,9,14%,2,7%
Zaire Franklin,LB,0,0%,5,8%,24,86%
George Odum,S,0,0%,0,0%,24,86%
Jordan Glasgow,LB,0,0%,0,0%,24,86%
Matthew Adams,LB,0,0%,0,0%,19,68%
E.J. Speed,LB,0,0%,0,0%,14,50%
Isaiah Rodgers,CB,0,0%,0,0%,13,46%
Luke Rhodes,LS,0,0%,0,0%,9,32%
Rodrigo Blankenship,K,0,0%,0,0%,9,32%
Ryan Allen,P,0,0%,0,0%,9,32%
Tremon Smith,CB,0,0%,0,0%,6,21%
Danny Pinter,G,0,0%,0,0%,4,14%
