Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keenan Allen,LAC,6,6,68,1,3,47,7.8,21,3.5,7.8,0,,0,0.0,0,153.5
Mike Williams,LAC,7,5,117,0,4,97,19.4,20,4.0,20.3,0,,0,0.0,0,113.7
Austin Ekeler,LAC,5,4,51,1,3,7,1.8,44,11.0,0.4,0,,0,0.0,1,109.2
Melvin Gordon,LAC,3,2,11,0,0,-8,-4.0,19,9.5,-2.7,0,,0,0.0,0,72.9
Hunter Henry,LAC,3,2,10,0,,8,4.0,2,1.0,3.7,0,,0,0.0,0,71.5
Andre Patton,LAC,2,1,8,0,1,5,5.0,3,3.0,8.0,0,,0,0.0,0,60.4
Virgil Green,LAC,1,0,0,0,,0,,0,,-5.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Royce Freeman,DEN,4,4,13,0,,-8,-2.0,21,5.3,-2.0,0,,0,0.0,0,80.2
Courtland Sutton,DEN,5,4,74,2,3,72,18.0,2,0.5,18.6,0,,0,0.0,0,158.3
Jeff Heuerman,DEN,5,3,15,0,3,13,4.3,2,0.7,6.2,0,,0,0.0,0,64.6
Phillip Lindsay,DEN,3,3,4,0,0,-12,-4.0,16,5.3,-4.0,0,,0,0.0,0,79.2
DaeSean Hamilton,DEN,3,2,12,0,1,11,5.5,1,0.5,5.7,0,,1,33.3,0,74.3
Andrew Beck,DEN,1,1,11,0,1,-1,-1.0,12,12.0,-1.0,0,,0,0.0,0,112.5
Noah Fant,DEN,3,1,5,0,,5,5.0,0,0.0,12.7,0,,0,0.0,0,42.4
Tim Patrick,DEN,2,0,0,0,,0,,0,,7.5,0,,0,0.0,1,0.0
