Quarter,Time,Down,ToGo,Location,LAC,DEN,Detail,EPB,EPA
1,4:00,2,7,LAC 28,0,7,Austin Ekeler up the middle for 2 yards (tackle by Jeremiah Attaochu),0.470,0.040
1,3:18,3,5,LAC 30,0,7,Philip Rivers pass short left intended for Austin Ekeler is intercepted by Dre'Mont Jones at LAC-25 and returned for 7 yards,0.040,-4.370
1,3:12,1,10,LAC 18,0,7,Phillip Lindsay right tackle for -2 yards (tackle by Derwin James and Brandon Facyson),4.370,3.560
1,2:34,2,12,LAC 20,0,7,Drew Lock pass complete short right to Phillip Lindsay for 9 yards (tackle by Denzel Perryman),3.560,4.260
1,1:48,3,3,LAC 11,0,7,Drew Lock pass complete short left to Jeff Heuerman for 5 yards (tackle by Brandon Facyson),4.260,5.830
1,1:06,1,6,LAC 6,0,7,Drew Lock pass incomplete short right intended for Noah Fant (defended by Kyzir White),5.830,4.950
1,1:01,2,6,LAC 6,0,7,Phillip Lindsay right tackle for 1 yard (tackle by Brandon Facyson),4.950,4.260
1,0:21,3,5,LAC 5,0,13,"Drew Lock pass complete short right to Courtland Sutton for 5 yards, touchdown",4.260,7.000
1,0:16,,,LAC 15,0,14,Brandon McManus kicks extra point good,0.000,0.000
1,0:16,,,DEN 35,0,14,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
1,0:16,1,10,LAC 25,0,14,Philip Rivers pass complete short left to Hunter Henry for 5 yards (tackle by Todd Davis and Isaac Yiadom),0.610,0.740
Quarter,Time,Down,ToGo,Location,LAC,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,LAC 30,0,14,Melvin Gordon left guard for 4 yards (tackle by Isaac Yiadom and Justin Hollins),0.740,0.560
2,14:29,3,1,LAC 34,0,14,Melvin Gordon up the middle for 2 yards (tackle by Isaac Yiadom),0.560,1.330
2,13:58,1,10,LAC 36,0,14,Philip Rivers pass complete short left to Keenan Allen for 4 yards (tackle by Will Parks),1.330,1.330
2,13:24,2,6,LAC 40,0,14,Melvin Gordon left tackle for -1 yards (tackle by Mike Purcell and Malik Reed),1.330,0.500
2,12:42,3,7,LAC 39,0,14,Philip Rivers pass incomplete short right intended for Hunter Henry (defended by Todd Davis). Penalty on Russell Okung: Offensive Holding (Declined),0.500,-0.780
2,12:37,4,7,LAC 39,0,14,"Ty Long punts 47 yards, fair catch by Diontae Spencer at DEN-14. Penalty on Devontae Booker: Roughing the Kicker, 15 yards (no play)",-0.780,2.520
2,12:29,1,10,DEN 46,0,14,Melvin Gordon left tackle for -2 yards (tackle by Alexander Johnson),2.520,1.710
2,11:57,2,12,DEN 48,0,14,Philip Rivers pass complete short left to Keenan Allen for 5 yards (tackle by Chris Harris),1.710,1.680
2,11:12,3,7,DEN 43,0,14,Philip Rivers pass complete short left to Austin Ekeler for 15 yards (tackle by Kareem Jackson),1.680,3.710
2,10:41,1,10,DEN 28,0,14,Philip Rivers pass complete short middle to Keenan Allen for 12 yards (tackle by Ahmad Gooden),3.710,4.510
2,10:14,1,10,DEN 16,0,14,Melvin Gordon left tackle for 4 yards (tackle by Derek Wolfe and Todd Davis),4.510,4.570
2,9:37,2,6,DEN 12,0,14,Philip Rivers pass incomplete short left intended for Virgil Green,4.570,3.730
2,9:34,3,6,DEN 12,0,14,Philip Rivers pass incomplete short right intended for Mike Williams,3.730,2.660
2,9:31,4,6,DEN 12,3,14,Michael Badgley 30 yard field goal good,2.660,3.000
2,9:27,,,LAC 35,3,14,"Ty Long kicks off 65 yards, touchback.",0.000,0.610
2,9:27,1,10,DEN 25,3,14,Phillip Lindsay up the middle for no gain (tackle by Brandon Facyson and Denzel Perryman),0.610,0.060
2,8:48,2,10,DEN 25,3,14,"Drew Lock pass complete short left to Courtland Sutton for 4 yards (tackle by Casey Hayward). Penalty on DaeSean Hamilton: Illegal Formation, 5 yards (no play)",0.060,-0.610
2,8:26,2,15,DEN 20,3,14,Drew Lock pass incomplete short left intended for Tim Patrick,-0.610,-1.290
2,8:23,3,15,DEN 20,3,14,Drew Lock pass complete short left to Courtland Sutton for 10 yards (tackle by Casey Hayward),-1.290,-1.370
2,7:54,4,5,DEN 30,3,14,"Colby Wadman punts 53 yards, muffed catch by Troymaine Pope, recovered by Josey Jewell at LAC-21",-1.370,4.170
2,7:39,1,10,LAC 21,3,14,Royce Freeman up the middle for 3 yards (tackle by Kyzir White and Brandon Facyson),4.170,4.040
2,7:03,2,7,LAC 18,3,14,Royce Freeman up the middle for 5 yards (tackle by Thomas Davis),4.040,4.240
2,6:22,3,2,LAC 13,3,14,Royce Freeman up the middle for no gain (tackle by Melvin Ingram),4.240,2.690
2,5:36,4,2,LAC 13,3,17,Brandon McManus 31 yard field goal good,2.690,3.000
2,5:32,,,DEN 35,3,17,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,5:32,1,10,LAC 25,3,17,Melvin Gordon up the middle for 6 yards (tackle by Derek Wolfe and Todd Davis),0.610,0.870
2,4:49,2,4,LAC 31,3,17,Melvin Gordon up the middle for 8 yards (tackle by Todd Davis),0.870,1.530
2,4:21,1,10,LAC 39,3,17,Melvin Gordon right guard for 7 yards (tackle by Shelby Harris and Todd Davis),1.530,1.930
2,3:41,2,3,LAC 46,3,17,Melvin Gordon left end for 2 yards (tackle by Justin Hollins),1.930,1.490
2,3:10,3,1,LAC 48,3,17,Austin Ekeler up the middle for -2 yards (tackle by Mike Purcell and Justin Simmons),1.490,-0.320
2,2:32,4,3,LAC 46,3,17,Ty Long punts 32 yards out of bounds,-0.320,-0.410
2,2:24,1,10,DEN 22,3,17,Phillip Lindsay left end for -1 yards (tackle by Drue Tranquill),0.410,-0.270
2,2:00,2,11,DEN 21,3,17,Phillip Lindsay right tackle for 5 yards (tackle by Derwin James and Adrian Phillips),-0.270,-0.290
2,1:12,,,,,,Timeout #1 by Denver Broncos,,
2,1:12,3,6,DEN 26,3,17,Drew Lock pass incomplete short left,-0.290,-1.630
2,1:05,4,6,DEN 26,3,17,Colby Wadman punts 51 yards downed by Joseph Jones,-1.630,-0.480
2,0:52,1,10,LAC 23,3,17,Philip Rivers pass incomplete short right intended for Melvin Gordon,0.480,-0.070
2,0:49,2,10,LAC 23,3,17,Philip Rivers pass complete deep right to Mike Williams for 52 yards (tackle by Kareem Jackson),-0.070,3.910
2,0:38,,,,,,Timeout #1 by Los Angeles Chargers,,
2,0:38,1,10,DEN 25,3,17,"Penalty on Russell Okung: False Start, 5 yards (no play)",3.910,3.580
2,0:38,1,15,DEN 30,9,17,"Philip Rivers pass complete short left to Austin Ekeler for 30 yards, touchdown",3.580,7.000
2,0:30,,,DEN 15,10,17,Michael Badgley kicks extra point good,0.000,0.000
2,0:30,,,LAC 35,10,17,"Ty Long kicks off 62 yards, returned by Diontae Spencer for 30 yards (tackle by Desmond King)",0.000,1.140
2,0:24,1,10,DEN 33,10,17,Drew Lock pass complete short middle to DaeSean Hamilton for 7 yards (tackle by Adrian Phillips),1.140,1.540
2,0:19,,,,,,Timeout #2 by Denver Broncos,,
2,0:19,2,3,DEN 40,10,17,Drew Lock left end for 8 yards (tackle by Brandon Facyson),1.540,2.130
2,0:12,1,10,DEN 48,10,17,Drew Lock up the middle for 5 yards (tackle by Drue Tranquill),2.130,2.260
2,0:06,,,,,,Timeout #3 by Denver Broncos,,
2,0:06,2,5,LAC 47,10,17,Drew Lock pass incomplete short left,2.260,1.550
2,0:01,3,5,LAC 47,10,17,"Penalty on DEN: Delay of Game, 5 yards (no play)",1.550,0.890
2,0:01,3,10,DEN 48,10,17,Drew Lock pass complete deep middle to Courtland Sutton for 33 yards (tackle by Desmond King),0.890,4.310
Quarter,Time,Down,ToGo,Location,LAC,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,10,17,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,LAC 25,10,17,Melvin Gordon right end for 7 yards (tackle by Will Parks and Chris Harris),0.610,1.010
3,14:34,2,3,LAC 32,10,17,"Penalty on Sam Tevi: False Start, 5 yards (no play)",1.010,0.330
3,14:14,2,8,LAC 27,10,17,Philip Rivers pass complete short right to Mike Williams for 9 yards,0.330,1.330
3,13:51,1,10,LAC 36,10,17,Melvin Gordon right end for 19 yards (tackle by Alexander Johnson and Justin Simmons),1.330,2.590
3,13:09,1,10,DEN 45,10,17,Austin Ekeler right end for 3 yards (tackle by Isaac Yiadom),2.590,2.450
3,12:32,2,7,DEN 42,10,17,"Tyrod Taylor for -7 yards, lateral to Philip Rivers for -128 yards Philip Rivers pass incomplete short middle",2.450,1.750
3,12:27,3,7,DEN 42,10,17,Philip Rivers pass complete short left to Keenan Allen for 11 yards (tackle by Chris Harris),1.750,3.510
3,11:57,1,10,DEN 31,10,17,Philip Rivers pass incomplete short right intended for Andre Patton,3.510,2.970
3,11:51,2,10,DEN 31,10,17,Melvin Gordon left tackle for 1 yard (tackle by Shelby Harris),2.970,2.410
3,11:08,3,9,DEN 30,10,17,Philip Rivers sacked by Derek Wolfe for -9 yards,2.410,0.660
3,10:26,4,18,DEN 39,10,17,"Ty Long punts 39 yards, touchback.",0.660,-0.280
3,10:20,1,10,DEN 20,10,17,Drew Lock left end for 2 yards (tackle by Thomas Davis),0.280,0.000
3,9:48,2,8,DEN 22,10,17,Phillip Lindsay left tackle for 3 yards (tackle by Brandon Facyson and Thomas Davis),0.000,-0.300
3,9:05,3,5,DEN 25,10,17,Drew Lock pass incomplete deep right intended for Noah Fant,-0.300,-1.700
3,9:01,4,5,DEN 25,10,17,"Colby Wadman punts 41 yards downed by Joseph Jones. Penalty on Drue Tranquill: Roughing the Kicker, 15 yards (no play)",-1.700,1.600
3,8:49,1,10,DEN 40,10,17,Phillip Lindsay up the middle for 6 yards (tackle by Damion Square and Thomas Davis),1.600,1.860
3,8:09,2,4,DEN 46,10,17,Phillip Lindsay left tackle for 3 yards (tackle by Denzel Perryman),1.860,1.550
3,7:29,3,1,DEN 49,10,17,Phillip Lindsay left end for -3 yards (tackle by Melvin Ingram and Joey Bosa),1.550,-0.320
3,6:50,4,4,DEN 46,10,17,"Colby Wadman punts 39 yards, fair catch by Troymaine Pope at LAC-15",-0.320,0.220
3,6:42,1,10,LAC 15,10,17,Austin Ekeler left end for -1 yards (tackle by Kareem Jackson and Justin Hollins),-0.220,-0.820
3,5:56,2,11,LAC 14,10,17,Philip Rivers pass complete short left to Melvin Gordon for 5 yards (tackle by Kareem Jackson and Dre'Mont Jones),-0.820,-0.880
3,5:12,3,6,LAC 19,10,17,Philip Rivers pass complete short right to Andre Patton for 8 yards (tackle by Chris Harris),-0.880,0.740
3,4:37,1,10,LAC 27,10,17,Melvin Gordon right tackle for 10 yards (tackle by Alexander Johnson and Chris Harris),0.740,1.400
3,4:08,1,10,LAC 37,10,17,Austin Ekeler right tackle for no gain (tackle by Justin Simmons and Alexander Johnson),1.400,0.860
3,3:25,2,10,LAC 37,10,17,Philip Rivers pass incomplete deep left intended for Mike Williams,0.860,0.170
3,3:18,3,10,LAC 37,10,17,"Philip Rivers pass complete short middle to Austin Ekeler for 11 yards (tackle by Kareem Jackson). Penalty on Russell Okung: Offensive Holding, 10 yards (no play)",0.170,-1.150
3,2:45,3,20,LAC 27,10,17,Philip Rivers pass complete short right to Melvin Gordon for 6 yards (tackle by Kareem Jackson),-1.150,-1.180
3,2:06,4,14,LAC 33,10,17,"Ty Long punts 53 yards, fair catch by Diontae Spencer at DEN-14",-1.180,0.280
3,1:58,1,10,DEN 14,10,17,Drew Lock pass complete short left to Phillip Lindsay for -5 yards (tackle by Drue Tranquill),-0.280,-1.150
3,1:15,2,15,DEN 9,10,17,Drew Lock pass complete short left to Royce Freeman for 6 yards (tackle by Justin Jones),-1.150,-1.280
3,0:37,3,9,DEN 15,10,17,Drew Lock pass complete short middle to Royce Freeman for 2 yards (tackle by Drue Tranquill),-1.280,-2.320
Quarter,Time,Down,ToGo,Location,LAC,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,DEN 17,10,17,"Colby Wadman punts 45 yards, fair catch by Troymaine Pope at LAC-38",-2.320,-1.470
4,14:52,1,10,LAC 38,10,17,Austin Ekeler right tackle for 1 yard (tackle by Malik Reed and Chris Harris),1.470,1.060
4,14:09,2,9,LAC 39,10,17,Philip Rivers pass complete short left to Austin Ekeler for 11 yards (tackle by Todd Davis),1.060,2.260
4,13:34,1,10,LAC 50,10,17,Melvin Gordon right end for 11 yards (tackle by Kareem Jackson and Alexander Johnson),2.260,2.980
4,12:57,1,10,DEN 39,10,17,Melvin Gordon up the middle for 3 yards (tackle by Mike Purcell),2.980,2.850
4,12:28,2,7,DEN 36,16,17,"Philip Rivers pass complete deep left to Keenan Allen for 36 yards, touchdown",2.850,7.000
4,12:18,,,DEN 15,17,17,Michael Badgley kicks extra point good,0.000,0.000
4,12:18,,,LAC 35,17,17,"Ty Long kicks off 65 yards, touchback.",0.000,0.610
4,12:18,1,10,DEN 25,17,17,Royce Freeman left tackle for 1 yard (tackle by Brandon Mebane),0.610,0.200
4,11:41,2,9,DEN 26,17,17,Drew Lock pass short middle intended for Tim Patrick is intercepted by Denzel Perryman at DEN-38 and returned for no gain,0.200,-3.050
4,11:30,1,10,DEN 38,17,17,Melvin Gordon left end for 5 yards (tackle by Todd Davis),3.050,3.180
4,10:53,2,5,DEN 33,17,17,Austin Ekeler left end for 1 yard (tackle by Isaac Yiadom and Jeremiah Attaochu),3.180,2.610
4,10:06,3,4,DEN 32,17,17,Philip Rivers sacked by Derek Wolfe for -5 yards,2.610,0.790
4,9:20,4,9,DEN 37,17,17,Michael Badgley 55 yard field goal no good,0.790,-1.930
4,9:14,1,10,DEN 45,17,17,Phillip Lindsay right tackle for 5 yards (tackle by Thomas Davis). Penalty on Jerry Tillery: Defensive Holding (Offsetting) Penalty on DEN: Offensive Holding (Offsetting) (no play),1.930,1.930
4,8:51,1,10,DEN 45,17,17,Phillip Lindsay up the middle for 12 yards (tackle by Rayshawn Jenkins),1.930,2.720
4,8:11,1,10,LAC 43,17,17,Phillip Lindsay left end for 4 yards (tackle by Kyzir White and Derwin James),2.720,2.720
4,7:30,2,6,LAC 39,17,17,Drew Lock pass complete short right to Royce Freeman for 4 yards (tackle by Melvin Ingram),2.720,2.540
4,6:44,3,2,LAC 35,17,17,Drew Lock pass complete short left to Jeff Heuerman for 3 yards (tackle by Thomas Davis),2.540,3.450
4,6:04,1,10,LAC 32,17,17,Phillip Lindsay left end for -3 yards (tackle by Drue Tranquill),3.450,2.500
4,5:23,2,13,LAC 35,17,17,Drew Lock pass complete short left to Royce Freeman for 1 yard (tackle by Desmond King and Jerry Tillery),2.500,1.950
4,4:36,3,12,LAC 34,17,17,Drew Lock pass incomplete short middle intended for DaeSean Hamilton,1.950,1.060
4,4:31,4,12,LAC 34,17,20,Brandon McManus 52 yard field goal good,1.060,3.000
4,4:26,,,DEN 35,17,20,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,4:26,1,10,LAC 25,17,20,Melvin Gordon up the middle for 4 yards (tackle by Alexander Johnson),0.610,0.600
4,3:48,2,6,LAC 29,17,20,Philip Rivers pass complete short right to Austin Ekeler for -5 yards (tackle by Alexander Johnson),0.600,-0.760
4,3:03,3,11,LAC 24,17,20,Philip Rivers pass complete short left to Mike Williams for 10 yards (tackle by Isaac Yiadom),-0.760,-1.110
4,2:22,,,,,,Timeout #1 by Los Angeles Chargers,,
4,2:22,,,,,,Timeout #1 by Denver Broncos,,
4,2:22,4,1,LAC 34,17,20,"Penalty on Dan Feeney: False Start, 5 yards (no play)",-1.110,-1.440
4,2:22,4,6,LAC 29,17,20,"Penalty on Russell Okung: False Start, 5 yards (no play)",-1.440,-1.770
4,2:22,4,11,LAC 24,17,20,Philip Rivers pass complete deep left to Mike Williams for 38 yards (tackle by Isaac Yiadom),-1.770,3.050
4,2:00,1,10,DEN 38,17,20,Austin Ekeler up the middle for 4 yards (tackle by Shelby Harris and Justin Simmons),3.050,3.050
4,1:30,2,6,DEN 34,17,20,Philip Rivers pass complete short middle to Hunter Henry for 5 yards (tackle by Todd Davis),3.050,3.010
4,1:04,3,1,DEN 29,17,20,Philip Rivers pass complete short right to Keenan Allen for no gain (tackle by Justin Simmons),3.010,1.620
4,0:19,,,,,,Timeout #2 by Los Angeles Chargers,,
4,0:19,4,1,DEN 29,20,20,Michael Badgley 46 yard field goal good,1.620,3.000
4,0:14,,,LAC 35,20,20,"Ty Long kicks off 63 yards, returned by Diontae Spencer for 26 yards (tackle by Jatavis Brown)",0.000,0.810
4,0:09,1,10,DEN 28,20,20,"Drew Lock pass incomplete deep right intended for Courtland Sutton. Penalty on Casey Hayward: Defensive Pass Interference, 37 yards (no play)",0.810,3.250
4,0:03,,,,,,Timeout #3 by Los Angeles Chargers,,
4,0:03,1,10,LAC 35,20,23,Brandon McManus 53 yard field goal good,3.250,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
