Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Garett Bolles,T,56,100%,0,0%,5,16%
Elijah Wilkinson,T,56,100%,0,0%,5,16%
Dalton Risner,G,56,100%,0,0%,5,16%
Drew Lock,QB,56,100%,0,0%,0,0%
Connor McGovern,C,56,100%,0,0%,0,0%
Courtland Sutton,WR,55,98%,0,0%,0,0%
Ronald Leary,G,47,84%,0,0%,0,0%
Noah Fant,TE,40,71%,0,0%,0,0%
DaeSean Hamilton,WR,36,64%,0,0%,0,0%
Royce Freeman,RB,31,55%,0,0%,0,0%
Tim Patrick,WR,31,55%,0,0%,0,0%
Jeff Heuerman,TE,28,50%,0,0%,0,0%
Phillip Lindsay,RB,25,45%,0,0%,0,0%
Andrew Beck,TE,16,29%,0,0%,17,55%
Troy Fumagalli,TE,15,27%,0,0%,11,35%
Austin Schlottmann,G,9,16%,0,0%,12,39%
Diontae Spencer,WR,2,4%,0,0%,10,32%
Fred Brown,WR,1,2%,0,0%,19,61%
Isaac Yiadom,CB,0,0%,62,100%,10,32%
Justin Simmons,FS,0,0%,62,100%,7,23%
Todd Davis,LB,0,0%,62,100%,0,0%
Kareem Jackson,CB,0,0%,62,100%,0,0%
Chris Harris Jr.,CB,0,0%,62,100%,0,0%
Alexander Johnson,LB,0,0%,62,100%,0,0%
Will Parks,FS,0,0%,49,79%,5,16%
Justin Hollins,LB,0,0%,44,71%,2,6%
Derek Wolfe,DE,0,0%,40,65%,0,0%
Malik Reed,LB,0,0%,39,63%,4,13%
Jeremiah Attaochu,LB,0,0%,37,60%,4,13%
Shelby Harris,NT,0,0%,33,53%,2,6%
Mike Purcell,NT,0,0%,31,50%,12,39%
Dre'Mont Jones,DE,0,0%,19,31%,12,39%
Adam Gotsis,DE,0,0%,11,18%,12,39%
Ahmad Gooden,LB,0,0%,4,6%,19,61%
Trey Marshall,SS,0,0%,3,5%,26,84%
Josey Jewell,LB,0,0%,0,0%,26,84%
Joseph Jones,LB,0,0%,0,0%,26,84%
Davontae Harris,CB,0,0%,0,0%,21,68%
Josh Watson,LB,0,0%,0,0%,19,61%
Devontae Booker,RB,0,0%,0,0%,13,42%
Casey Kreiter,LS,0,0%,0,0%,11,35%
Colby Wadman,P,0,0%,0,0%,11,35%
Brandon McManus,K,0,0%,0,0%,10,32%
Jake Rodgers,T,0,0%,0,0%,5,16%
