Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Oday Aboushi,G,76,100%,0,0%,2,6%
Duane Brown,T,76,100%,0,0%,2,6%
Derek Newton,T,76,100%,0,0%,2,6%
Xavier Su'a-Filo,G,76,100%,0,0%,2,6%
Brian Hoyer,QB,76,100%,0,0%,0,0%
DeAndre Hopkins,WR,76,100%,0,0%,0,0%
Ben Jones,C,75,99%,0,0%,2,6%
Nate Washington,WR,63,83%,0,0%,0,0%
Ryan Griffin,TE,48,63%,0,0%,0,0%
Cecil Shorts,WR,47,62%,0,0%,0,0%
C.J. Fiedorowicz,TE,42,55%,0,0%,8,26%
Chris Polk,RB,30,39%,0,0%,6,19%
Jonathan Grimes,RB,27,36%,0,0%,16,52%
Jaelen Strong,WR,16,21%,0,0%,6,19%
Kendall Lamm,T,10,13%,0,0%,2,6%
Alfred Blue,RB,9,12%,0,0%,7,23%
Jay Prosch,FB,7,9%,0,0%,23,74%
Akeem Hunt,RB,5,7%,0,0%,1,3%
Chris Clark,T,1,1%,0,0%,2,6%
Quintin Demps,FS,0,0%,62,100%,6,19%
Brian Cushing,LB,0,0%,62,100%,6,19%
Andre Hal,SS,0,0%,60,97%,6,19%
J.J. Watt,DE,0,0%,60,97%,6,19%
Johnathan Joseph,CB,0,0%,56,90%,0,0%
Whitney Mercilus,LB,0,0%,55,89%,12,39%
Benardrick McKinney,LB,0,0%,49,79%,0,0%
Vince Wilfork,NT,0,0%,46,74%,6,19%
Jadeveon Clowney,LB,0,0%,45,73%,0,0%
Jared Crick,DE,0,0%,44,71%,6,19%
Kevin Johnson,CB,0,0%,41,66%,6,19%
Kareem Jackson,CB,0,0%,41,66%,0,0%
John Simon,LB,0,0%,33,53%,13,42%
Eddie Pleasant,FS,0,0%,13,21%,16,52%
Brandon Dunn,DT,0,0%,10,16%,0,0%
Christian Covington,NT,0,0%,3,5%,12,39%
Charles James,DB,0,0%,2,3%,17,55%
Kurtis Drummond,S,0,0%,0,0%,23,74%
Max Bullough,LB,0,0%,0,0%,23,74%
Akeem Dent,LB,0,0%,0,0%,23,74%
Brian Peters,LB,0,0%,0,0%,23,74%
Keith Mumphery,WR,0,0%,0,0%,16,52%
A.J. Bouye,CB,0,0%,0,0%,16,52%
Shane Lechler,P,0,0%,0,0%,9,29%
Jon Weeks,LS,0,0%,0,0%,9,29%
Nick Novak,K,0,0%,0,0%,6,19%
