Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
1,0:42,1,10,ARI 18,0,0,Emmitt Smith up the middle for 3 yards (tackle by Brandon Chillar),0.040,0.010
1,0:12,2,7,ARI 21,0,0,Emmitt Smith left guard for 2 yards (tackle by Robert W. Thomas and Pisa Tinoisamoa),0.010,-0.530
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,5,ARI 23,0,0,Josh McCown pass incomplete intended for Bryant Johnson (defended by Pisa Tinoisamoa),-0.530,-1.830
2,14:56,4,5,ARI 23,0,0,"Scott Player punts 44 yards, fair catch by Shaun McDonald",-1.830,-1.140
2,14:49,1,10,STL 33,0,0,Marc Bulger pass incomplete intended for Brandon Manumaleuna (defended by Duane Starks),1.140,0.590
2,14:46,2,10,STL 33,0,0,Marc Bulger pass complete to Dane Looker for 17 yards (tackle by Robert Tate),0.590,2.260
2,14:20,1,10,STL 50,0,0,Marshall Faulk right end for 11 yards (tackle by Adrian Wilson),2.260,2.980
2,13:37,1,10,ARI 39,0,0,"Marc Bulger pass complete to Isaac Bruce for 14 yards. Penalty on Isaac Bruce: Offensive Pass Interference, 10 yards (no play)",2.980,2.320
2,13:06,1,20,ARI 49,0,0,Marc Bulger pass complete to Torry Holt for 9 yards (tackle by LeVar Woods),2.320,2.300
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
2,12:45,2,11,ARI 40,0,0,Marc Bulger pass complete to Isaac Bruce for 6 yards (tackle by Duane Starks),2.300,2.410
2,12:01,3,5,ARI 34,0,0,"Marc Bulger pass complete to Dane Looker for 5 yards. Penalty on Marshall Faulk: Chop Block, 15 yards (no play)",2.410,0.430
2,11:44,3,20,ARI 49,0,0,Marc Bulger pass complete to Isaac Bruce for 17 yards (tackle by Duane Starks),0.430,1.290
2,11:27,4,3,ARI 32,0,3,Jeff Wilkins 50 yard field goal good,1.290,3.000
2,,,,STL 30,0,3,"Jeff Wilkins kicks off 70 yards, returned by Josh Scobey for 71 yards (tackle by Rich Coady)",0.000,3.640
2,11:10,1,10,STL 29,0,3,Josh McCown pass complete to Larry Fitzgerald for 15 yards (tackle by Robert W. Thomas),3.640,4.650
2,10:27,1,10,STL 14,0,3,Emmitt Smith right end for 2 yards (tackle by Adam Archuleta),4.650,4.330
2,9:43,2,8,STL 12,0,3,Emmitt Smith right end for 2 yards (tackle by Robert W. Thomas and Bryce Fisher),4.330,3.820
2,9:02,3,6,STL 10,0,3,Josh McCown right end for 5 yards (tackle by Robert W. Thomas),3.820,3.030
2,8:14,,,,0,3,Timeout #3 by Arizona Cardinals,0.000,3.030
2,8:14,4,1,STL 5,3,3,Neil Rackers 22 yard field goal good,3.030,3.000
2,,,,ARI 30,3,3,"Neil Rackers kicks off 68 yards, returned by Arlen Harris for 14 yards (tackle by Karlos Dansby)",0.000,-0.140
2,8:05,1,10,STL 16,3,3,Steven Jackson left tackle for 13 yards (tackle by Quentin Harris),-0.140,0.870
2,7:27,1,10,STL 29,3,3,Steven Jackson right tackle for 7 yards (tackle by Peppi Zellner),0.870,1.270
2,6:45,2,3,STL 36,3,3,Marshall Faulk right end for 1 yard (tackle by Adrian Wilson),1.270,0.700
2,6:09,3,2,STL 37,3,3,"Penalty on Chris Dishman: False Start, 5 yards (no play)",0.700,0.040
2,5:53,3,7,STL 32,3,3,"Marc Bulger pass incomplete intended for Isaac Bruce. Penalty on David Macklin: Defensive Pass Interference, 19 yards (no play)",0.040,2.320
2,5:46,1,10,ARI 49,3,3,"Marc Bulger pass complete to Isaac Bruce for 13 yards (tackle by Duane Starks). Penalty on Bertrand Berry: Defensive Offside (Declined), Penalty on Darnell Dockett: Defensive Offside (Declined)",2.320,3.180
2,5:21,1,10,ARI 36,3,3,Marc Bulger pass complete to Torry Holt for 11 yards (tackle by David Macklin),3.180,3.910
2,4:42,1,10,ARI 25,3,3,Marc Bulger pass incomplete intended for Brandon Manumaleuna (defended by Adrian Wilson),3.910,3.360
2,4:35,2,10,ARI 25,3,3,"Marshall Faulk right end for 4 yards (tackle by Quentin Harris). Penalty on Ross Kolodziej: Defensive Offside, 5 yards (no play)",3.360,4.040
2,4:12,2,5,ARI 20,3,3,Marc Bulger pass complete to Dane Looker for 8 yards (tackle by LeVar Woods),4.040,4.780
2,3:35,1,10,ARI 12,3,3,Marshall Faulk right guard for 2 yards (tackle by Russell Davis),4.780,4.450
2,2:54,2,8,ARI 10,3,3,Marc Bulger pass incomplete intended for Isaac Bruce (defended by Duane Starks),4.450,3.480
2,2:49,,,,3,3,Timeout #3 by St. Louis Rams,0.000,3.480
2,2:49,3,8,ARI 10,3,3,Marc Bulger pass incomplete intended for Torry Holt (defended by Renaldo Hill),3.480,2.760
2,2:43,4,8,ARI 10,3,6,Jeff Wilkins 28 yard field goal good,2.760,3.000
2,,,,STL 30,3,6,"Jeff Wilkins kicks off 72 yards, returned by Josh Scobey for 24 yards (tackle by Tommy Polley)",0.000,0.410
2,2:34,1,10,ARI 22,3,6,Josh McCown pass complete to Freddie Jones for 4 yards (tackle by Adam Archuleta),0.410,0.410
2,2:04,2,6,ARI 26,3,6,Josh Scobey left tackle for 3 yards (tackle by Ryan Pickett and Leonard Little),0.410,0.100
2,1:59,3,3,ARI 29,3,6,Josh Scobey up the middle for 6 yards (tackle by Aeneas Williams),0.100,1.270
2,1:40,1,10,ARI 35,3,6,Josh McCown pass complete to Josh Scobey for 9 yards (tackle by Aeneas Williams),1.270,1.940
2,1:17,2,1,ARI 44,3,6,Josh McCown pass complete to Josh Scobey for 5 yards (tackle by DeJuan Groce),1.940,2.190
2,1:10,1,10,ARI 49,3,6,Josh McCown pass complete to Freddie Jones for 1 yard (tackle by Pisa Tinoisamoa),2.190,1.780
2,0:50,2,9,STL 50,3,6,"Josh McCown pass complete to Karl Williams for -5 yards (tackle by Aeneas Williams). Penalty on Cameron Spikes: Offensive Holding, 10 yards (no play)",1.780,0.430
2,0:42,2,19,ARI 40,3,6,Josh McCown pass complete to Freddie Jones for 11 yards (tackle by Aeneas Williams),0.430,1.220
2,0:21,3,8,STL 49,3,6,Josh McCown pass incomplete intended for Freddie Jones (defended by Adam Archuleta),1.220,0.000
2,0:16,4,8,STL 49,3,6,Scott Player punts 48 yards,0.000,2.190
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,3,6,"Neil Rackers kicks off 67 yards, returned by Steven Jackson for 20 yards (tackle by Calvin Pace). Penalty on Rich Coady: Offensive Holding, 10 yards",0.000,-0.320
3,14:54,1,10,STL 13,3,6,Marshall Faulk left tackle for 6 yards (tackle by Bertrand Berry),-0.320,0.030
3,14:15,2,4,STL 19,3,6,Marshall Faulk left end for 5 yards (tackle by Ronald McKinnon),0.030,0.540
3,13:30,1,10,STL 24,3,6,Marc Bulger pass complete to Torry Holt for 14 yards (tackle by David Macklin). Penalty on Kyle Vanden Bosch: Defensive Offside (Declined),0.540,1.470
3,13:04,1,10,STL 38,3,6,Marc Bulger pass complete to Marshall Faulk for 5 yards (tackle by LeVar Woods),1.470,1.600
3,12:17,2,5,STL 43,3,6,Marc Bulger pass complete to Marshall Faulk for 12 yards (tackle by Russell Davis),1.600,2.590
3,11:32,1,10,ARI 45,3,6,Marc Bulger pass complete to Isaac Bruce for 18 yards (tackle by David Macklin),2.590,3.780
3,10:47,1,10,ARI 27,3,6,Marc Bulger pass complete to Shaun McDonald for 8 yards (tackle by Duane Starks),3.780,4.350
3,10:01,2,2,ARI 19,3,6,Marshall Faulk up the middle for 1 yard (tackle by Kyle Vanden Bosch),4.350,3.840
3,9:25,3,1,ARI 18,3,6,Steven Jackson right end for 1 yard (tackle by Ross Kolodziej and Adrian Wilson),3.840,4.440
3,8:44,1,10,ARI 17,3,6,Steven Jackson right guard for 13 yards (tackle by Bertrand Berry),4.440,6.280
3,8:01,1,4,ARI 4,3,6,Steven Jackson up the middle for 2 yards (tackle by Adrian Wilson),6.280,5.720
3,7:19,2,2,ARI 2,3,6,Steven Jackson up the middle for no gain (tackle by Ronald McKinnon),5.720,4.950
3,6:37,3,2,ARI 2,3,6,Cam Cleeland left tackle for -2 yards (tackle by Gerald Hayes),4.950,3.030
3,5:55,4,4,ARI 4,3,9,Jeff Wilkins 22 yard field goal good,3.030,3.000
3,,,,STL 30,3,9,"Jeff Wilkins kicks off 57 yards, returned by Josh Scobey for 22 yards (tackle by Justin Lucas)",0.000,1.270
3,5:42,1,10,ARI 35,3,9,Emmitt Smith left tackle for 15 yards (tackle by Aeneas Williams),1.270,2.260
3,5:06,1,10,STL 50,3,9,Josh McCown pass complete to Karl Williams for 6 yards (tackle by Jerametrius Butler),2.260,2.520
3,4:21,2,4,STL 44,3,9,Josh McCown pass incomplete intended for Josh Scobey,2.520,1.820
3,4:14,3,4,STL 44,3,9,Josh McCown pass complete to Larry Fitzgerald for 10 yards (tackle by Jerametrius Butler),1.820,3.310
3,3:53,1,10,STL 34,3,9,Emmitt Smith up the middle for 4 yards (tackle by Adam Archuleta),3.310,3.310
3,3:18,2,6,STL 30,3,9,Emmitt Smith left tackle for 11 yards (tackle by Rich Coady),3.310,4.310
3,2:31,1,10,STL 19,3,9,Emmitt Smith up the middle for 2 yards (tackle by Pisa Tinoisamoa),4.310,4.030
3,1:57,2,8,STL 17,3,9,Bryant Johnson left end for 1 yard (tackle by Jerametrius Butler),4.030,3.410
3,1:11,3,7,STL 16,3,9,"Josh McCown pass incomplete intended for Larry Fitzgerald is intercepted by DeJuan Groce at STL-2. Penalty on Tyoka Jackson: Defensive Holding, 5 yards, Penalty on Damione Lewis: Unnecessary Roughness (Declined) (no play)",3.410,4.840
3,1:03,1,10,STL 11,9,9,"Emmitt Smith left tackle for 11 yards, touchdown",4.840,7.000
3,,,,STL 2,10,9,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,10,9,"Neil Rackers kicks off 75 yards, touchback",0.000,0.280
3,0:57,1,10,STL 20,10,9,Marc Bulger pass complete to Torry Holt for 13 yards (tackle by David Macklin),0.280,1.140
3,0:33,1,10,STL 33,10,9,Marshall Faulk left guard for 18 yards (tackle by Duane Starks),1.140,2.320
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 49,10,9,Marc Bulger pass complete to Torry Holt for 36 yards (tackle by David Macklin). Penalty on David Macklin: Illegal Contact (Declined),2.320,4.710
4,14:52,,,,10,9,Timeout #1 by St. Louis Rams,0.000,4.710
4,14:52,1,10,ARI 13,10,9,"Marc Bulger pass incomplete intended for Brandon Manumaleuna is intercepted by Adrian Wilson at ARI-5 and returned for 95 yards. Penalty on LeVar Woods: Defensive Holding, 5 yards (no play)",4.710,5.370
4,14:35,,,,10,9,Timeout #2 by St. Louis Rams,0.000,5.370
4,14:35,1,8,ARI 8,10,9,Marc Bulger pass incomplete intended for Torry Holt,5.370,4.570
4,14:32,2,8,ARI 8,10,15,"Marc Bulger pass complete to Isaac Bruce for 8 yards, touchdown",4.570,7.000
4,,,,,10,17,Two Point Attempt: conversion succeeds,1.000,1.000
4,,,,STL 30,10,17,"Jeff Wilkins kicks off 70 yards, returned by Josh Scobey for 11 yards (tackle by Rich Coady)",0.000,-0.370
4,14:23,1,10,ARI 11,10,17,Emmitt Smith right tackle for 4 yards (tackle by Bryce Fisher),-0.370,-0.430
4,13:43,2,6,ARI 15,10,17,Emmitt Smith right tackle for 3 yards (tackle by Robert W. Thomas),-0.430,-0.600
4,13:01,3,3,ARI 18,10,17,Josh McCown pass complete to Bryant Johnson for 7 yards (tackle by Jerametrius Butler),-0.600,0.610
4,12:28,1,10,ARI 25,10,17,Emmitt Smith right tackle for 4 yards (tackle by Damione Lewis),0.610,0.600
4,11:50,2,6,ARI 29,10,17,Josh McCown pass incomplete intended for Karl Williams,0.600,-0.100
4,11:36,3,6,ARI 29,10,17,Josh McCown pass complete to Larry Fitzgerald for 8 yards (tackle by Rich Coady),-0.100,1.400
4,10:54,1,10,ARI 37,10,17,Emmitt Smith right tackle for 1 yard (tackle by Erik Flowers),1.400,0.990
4,10:12,2,9,ARI 38,10,17,Larry Fitzgerald right end for -1 yards (tackle by Brandon Chillar),0.990,0.170
4,9:31,3,10,ARI 37,10,17,Josh McCown pass complete to Freddie Jones for 7 yards (tackle by Aeneas Williams),0.170,-0.460
4,9:02,4,3,ARI 44,10,17,Scott Player punts 38 yards,-0.460,-0.040
4,8:50,1,10,STL 18,10,17,Marc Bulger pass incomplete intended for Cam Cleeland,0.040,-0.490
4,8:44,2,10,STL 18,10,17,Marshall Faulk right end for 6 yards (tackle by James Darling),-0.490,-0.400
4,8:02,3,4,STL 24,10,17,Marc Bulger pass incomplete intended for Dane Looker (defended by Duane Starks),-0.400,-1.770
4,7:56,4,4,STL 24,10,17,"Sean Landeta punts 40 yards, fair catch by Karl Williams",-1.770,-1.330
4,7:49,1,10,ARI 36,10,17,Josh McCown pass incomplete intended for Larry Fitzgerald (defended by Jerametrius Butler),1.330,0.790
4,7:42,2,10,ARI 36,10,17,Josh McCown pass incomplete intended for Karl Williams,0.790,0.100
4,7:37,3,10,ARI 36,10,17,Josh McCown pass complete to Bryant Johnson for 6 yards (tackle by Adam Archuleta),0.100,-0.590
4,7:04,4,4,ARI 42,10,17,"Scott Player punts 36 yards, returned by Shaun McDonald for 3 yards (tackle by Adrian Wilson)",-0.590,-0.610
4,6:56,1,10,STL 25,10,17,Marshall Faulk up the middle for 16 yards (tackle by Quentin Harris),0.610,1.660
4,6:14,1,10,STL 41,10,17,Marshall Faulk up the middle for 4 yards (tackle by Karlos Dansby),1.660,1.660
4,5:27,2,6,STL 45,10,17,Marc Bulger pass incomplete intended for Isaac Bruce (defended by David Macklin),1.660,0.960
4,5:22,3,6,STL 45,10,17,Marc Bulger pass incomplete intended for Isaac Bruce (defended by Robert Tate),0.960,-0.390
4,5:17,4,6,STL 45,10,17,"Sean Landeta punts 38 yards, returned by Karl Williams for 7 yards (tackle by Mike Furrey)",-0.390,-0.540
4,5:06,1,10,ARI 24,10,17,Josh McCown pass complete to Freddie Jones for 11 yards (tackle by Adam Archuleta). Penalty on Adam Archuleta: Defensive Holding (Declined),0.540,1.270
4,4:59,1,10,ARI 35,10,17,Josh McCown pass incomplete intended for Larry Fitzgerald,1.270,0.720
4,4:54,2,10,ARI 35,10,17,Josh McCown pass incomplete intended for Nate Poole (defended by Aeneas Williams),0.720,0.040
4,4:51,3,10,ARI 35,10,17,Josh McCown sacked by Damione Lewis for -8 yards,0.040,-1.570
4,4:26,4,18,ARI 27,10,17,"Scott Player punts 44 yards, fair catch by Shaun McDonald",-1.570,-0.870
4,4:21,1,10,STL 29,10,17,Marshall Faulk up the middle for 1 yard (tackle by Peppi Zellner),0.870,0.460
4,3:38,2,9,STL 30,10,17,Marshall Faulk left end for 1 yard (tackle by Darnell Dockett and Kyle Vanden Bosch),0.460,-0.100
4,3:29,,,,10,17,Timeout #1 by Arizona Cardinals,0.000,-0.100
4,3:29,3,8,STL 31,10,17,Marc Bulger pass complete to Isaac Bruce for 13 yards (tackle by Duane Starks),-0.100,1.860
4,3:23,1,10,STL 44,10,17,Marshall Faulk left tackle for -3 yards (tackle by James Darling),1.860,0.910
4,3:16,,,,10,17,Timeout #2 by Arizona Cardinals,0.000,0.910
4,3:16,2,13,STL 41,10,17,Marc Bulger pass complete to Isaac Bruce for 10 yards (tackle by David Macklin),0.910,1.550
4,2:30,3,3,ARI 49,10,17,Marc Bulger pass complete to Shaun McDonald for 5 yards (tackle by Duane Starks),1.550,2.650
4,2:00,1,10,ARI 44,10,17,Marshall Faulk right end for 9 yards (tackle by James Darling),2.650,3.330
4,1:18,2,1,ARI 35,10,17,Marshall Faulk right tackle for -1 yards (tackle by Adrian Wilson),3.330,2.480
4,1:09,,,,10,17,Timeout #3 by Arizona Cardinals,0.000,2.480
4,1:09,3,2,ARI 36,10,17,Marshall Faulk right end for no gain (tackle by Duane Starks),2.480,0.890
4,0:23,4,2,ARI 36,10,17,"Penalty on Sean Landeta: Delay of Game, 5 yards (no play)",0.890,0.530
4,0:23,4,7,ARI 41,10,17,"Sean Landeta punts 41 yards, touchback",0.530,-0.280
4,0:16,1,10,ARI 20,10,17,Josh McCown pass complete to Nate Poole for 24 yards (tackle by Jerametrius Butler),0.280,1.860
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
