Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
2,13:36,1,20,ARI 10,0,3,Rashard Mendenhall up the middle for 5 yards (tackle by Red Bryant and Earl Thomas),-0.760,-1.070
2,12:56,2,15,ARI 15,0,3,Carson Palmer sacked by Bobby Wagner for -10 yards,-1.070,-3.180
2,12:17,3,25,ARI 5,0,3,Carson Palmer pass complete short left to Andre Ellington for 4 yards (tackle by Byron Maxwell),-3.180,-2.490
2,11:49,4,21,ARI 9,0,3,"Dave Zastudil punts 52 yards, returned by Golden Tate for 18 yards (tackle by Kevin Minter)",-2.490,-2.720
2,11:38,1,10,ARI 43,0,3,Marshawn Lynch left guard for -2 yards (tackle by Matt Shaughnessy and Karlos Dansby),2.720,1.910
2,10:58,2,12,ARI 45,0,3,Russell Wilson pass incomplete short right intended for Zach Miller,1.910,1.220
2,10:50,3,12,ARI 45,0,3,Russell Wilson pass incomplete short right intended for Zach Miller,1.220,0.270
2,10:46,4,12,ARI 45,0,3,Jon Ryan punts 41 yards,0.270,0.380
2,10:36,1,10,ARI 4,0,3,"Rashard Mendenhall right tackle for 8 yards (tackle by Kam Chancellor). Penalty on Kam Chancellor: Face Mask (15 Yards), 15 yards",-0.380,0.740
2,10:36,1,10,ARI 27,0,3,Rashard Mendenhall left tackle for 4 yards (tackle by Red Bryant and Bobby Wagner),0.740,0.740
2,9:32,2,6,ARI 31,0,3,Andre Ellington right tackle for 1 yard (tackle by Tony McDaniel and Malcolm Smith),0.740,0.170
2,8:51,3,5,ARI 32,0,3,Carson Palmer pass complete short left to Andre Roberts for 8 yards (tackle by Jeremy Lane),0.170,1.600
2,8:11,1,10,ARI 40,0,3,Carson Palmer pass incomplete short right intended for Michael Floyd (defended by Kam Chancellor),1.600,1.600
2,8:06,1,10,ARI 40,0,3,Timeout #1 by Arizona Cardinals,1.600,1.050
2,8:06,2,10,ARI 40,0,3,Carson Palmer pass complete short middle to Larry Fitzgerald for 5 yards (tackle by Bobby Wagner),1.050,1.030
2,7:25,3,5,ARI 45,0,3,Carson Palmer pass complete short right to Larry Fitzgerald for 8 yards (tackle by Perrish Cox),1.030,2.460
2,6:51,1,10,SEA 47,0,3,Rashard Mendenhall up the middle for 9 yards (tackle by Richard Sherman and Earl Thomas),2.460,3.130
2,6:12,2,1,SEA 38,0,3,Rashard Mendenhall up the middle for 4 yards (tackle by Red Bryant and Richard Sherman),3.130,3.310
2,5:36,1,10,SEA 34,0,3,Rashard Mendenhall up the middle for 2 yards (tackle by Tony McDaniel and Brandon Mebane),3.310,3.040
2,4:57,2,8,SEA 32,0,3,"Carson Palmer pass complete deep right to Michael Floyd for 32 yards. Penalty on Michael Floyd: Offensive Pass Interference, 10 yards (no play)",3.040,1.690
2,4:50,2,18,SEA 42,0,3,Andre Ellington left tackle for 2 yards (tackle by Malcolm Smith and Kam Chancellor),1.690,1.290
2,4:10,3,16,SEA 40,0,3,Carson Palmer pass complete short left to Andre Roberts for 17 yards (tackle by Kam Chancellor and Byron Maxwell),1.290,4.040
2,3:34,1,10,SEA 23,0,3,Rashard Mendenhall up the middle for 2 yards (tackle by Kam Chancellor),4.040,3.770
2,2:55,2,8,SEA 21,0,3,Andre Ellington left tackle for no gain (tackle by Brandon Mebane),3.770,3.770
2,2:24,2,8,SEA 21,0,3,Timeout #2 by Arizona Cardinals,3.770,3.070
2,2:24,3,8,SEA 21,0,3,Carson Palmer pass incomplete short middle intended for Michael Floyd,3.070,2.060
2,2:19,4,8,SEA 21,3,3,Jay Feely 39 yard field goal good,2.060,3.000
2,2:19,,,ARI 35,3,3,"Jay Feely kicks off 64 yards, returned by Robert Turbin for 25 yards (tackle by Kevin Minter)",0.000,-0.670
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
2,2:11,1,10,SEA 26,3,3,Marshawn Lynch right guard for 7 yards (tackle by Daryl Washington and Darnell Dockett),0.670,1.070
2,2:00,2,3,SEA 33,3,3,Russell Wilson pass complete short right to Marshawn Lynch for 2 yards (tackle by Tony Jefferson),1.070,0.630
2,1:40,3,1,SEA 35,3,3,Russell Wilson pass incomplete deep left intended for Doug Baldwin,0.630,-1.040
2,1:32,4,1,SEA 35,3,3,"Jon Ryan punts 38 yards, fair catch by Patrick Peterson",-1.040,-0.740
2,1:25,1,10,ARI 27,3,3,"Penalty on ARI: Illegal Substitution, 5 yards (no play)",0.740,0.410
2,1:25,1,15,ARI 22,3,3,Andre Ellington right guard for 4 yards (tackle by Bobby Wagner and Kam Chancellor),0.410,0.060
2,1:00,2,11,ARI 26,3,3,Carson Palmer pass complete short left to Larry Fitzgerald for 5 yards (tackle by Jeremy Lane),0.060,0.040
2,0:55,3,6,ARI 31,3,3,Carson Palmer pass incomplete short middle intended for Andre Ellington is intercepted by Malcolm Smith at ARI-35 and returned for 32 yards (tackle by Lyle Sendlein),0.040,-6.510
2,0:42,1,3,ARI 3,3,3,Marshawn Lynch up the middle for 2 yards (tackle by Justin Bethel and Jerraud Powers),6.510,6.510
2,0:34,1,3,ARI 3,3,3,Timeout #2 by Seattle Seahawks,6.510,5.910
2,0:34,2,1,ARI 1,3,3,Marshawn Lynch right tackle for no gain (tackle by Karlos Dansby and Dan Williams),5.910,5.910
2,0:27,2,1,ARI 1,3,3,Timeout #3 by Seattle Seahawks,5.910,5.910
2,0:27,2,1,ARI 1,3,3,Timeout #3 by Arizona Cardinals,5.910,5.170
2,0:27,3,1,ARI 1,3,3,Russell Wilson pass incomplete short middle intended for Michael Robinson,5.170,3.550
2,0:22,4,1,ARI 1,3,3,"Penalty on Clint Gresham: False Start, 5 yards (no play)",3.550,2.990
2,0:22,4,6,ARI 6,3,3,Steven Hauschka 24 yard field goal no good,2.990,-0.280
2,0:17,1,10,ARI 20,3,3,Carson Palmer kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,3,3,"Jay Feely kicks off 65 yards, returned by Robert Turbin for 26 yards (tackle by Marcus Benard)",0.000,-0.670
3,14:52,1,10,SEA 26,3,3,"Russell Wilson pass incomplete short middle intended for Golden Tate. Penalty on Daryl Washington: Defensive Holding, 5 yards (no play)",0.670,1.000
3,14:47,1,10,SEA 31,3,3,Russell Wilson for 27 yards,1.000,2.790
3,14:18,1,10,ARI 42,3,3,Russell Wilson pass complete short left to Marshawn Lynch for 3 yards (tackle by Karlos Dansby),2.790,2.650
3,13:49,2,7,ARI 39,3,3,Marshawn Lynch right end for -1 yards (tackle by Dan Williams and John Abraham),2.650,1.820
3,13:07,3,8,ARI 40,3,3,Russell Wilson pass incomplete deep left intended for Jermaine Kearse (defended by Jerraud Powers),1.820,0.590
3,13:01,4,8,ARI 40,3,3,"Jon Ryan punts 27 yards, fair catch by Patrick Peterson",0.590,0.320
3,12:54,1,10,ARI 13,3,3,Rashard Mendenhall right guard for 4 yards (tackle by Brandon Mebane and Richard Sherman),-0.320,-0.300
3,12:09,2,6,ARI 17,3,3,Rashard Mendenhall up the middle for 4 yards (tackle by Chris Clemons and Earl Thomas),-0.300,-0.300
3,11:26,2,6,ARI 17,3,3,Timeout #1 by Arizona Cardinals,-0.300,-0.470
3,11:26,3,2,ARI 21,3,3,Carson Palmer pass incomplete short middle intended for Jake Ballard,-0.470,-1.960
3,11:22,4,2,ARI 21,3,3,"Dave Zastudil punts 55 yards, returned by Golden Tate for 29 yards (tackle by Yeremiah Bell)",-1.960,-2.460
3,11:07,1,10,ARI 47,3,3,Russell Wilson pass incomplete deep middle intended for Doug Baldwin (defended by Jerraud Powers),2.460,1.910
3,11:00,2,10,ARI 47,3,3,Marshawn Lynch right tackle for 2 yards (tackle by Dan Williams and Calais Campbell),1.910,1.490
3,10:20,3,8,ARI 45,3,3,Russell Wilson pass incomplete,1.490,0.270
3,10:09,4,8,ARI 45,3,3,"Jon Ryan punts 28 yards, fair catch by Patrick Peterson",0.270,0.060
3,10:01,1,10,ARI 17,3,3,"Carson Palmer pass incomplete deep right intended for Larry Fitzgerald. Penalty on Richard Sherman: Defensive Pass Interference, 17 yards (no play)",-0.060,1.200
3,9:56,1,10,ARI 34,3,3,Rashard Mendenhall left tackle for 1 yard (tackle by Bobby Wagner and Malcolm Smith),1.200,0.790
3,9:17,2,9,ARI 35,3,3,Andre Ellington up the middle for 5 yards (tackle by Cliff Avril and Clinton McDonald),0.790,0.760
3,9:17,3,4,ARI 40,3,3,Carson Palmer up the middle for 1 yard (tackle by Bobby Wagner and Earl Thomas),0.760,-0.650
3,8:05,4,3,ARI 41,3,3,"Dave Zastudil punts 47 yards, fair catch by Golden Tate",-0.650,0.350
3,7:57,1,10,SEA 12,3,3,Russell Wilson pass complete short right to Golden Tate for 6 yards (tackle by Patrick Peterson),-0.350,-0.070
3,7:24,2,4,SEA 18,3,3,Marshawn Lynch left guard for 1 yard (tackle by John Abraham and Daryl Washington),-0.070,-0.600
3,6:46,3,3,SEA 19,3,3,Russell Wilson pass incomplete,-0.600,-2.140
3,6:39,4,3,SEA 19,3,3,"Jon Ryan punts 36 yards, fair catch by Patrick Peterson",-2.140,-1.930
3,6:31,1,10,ARI 45,3,3,Andre Ellington right tackle for 5 yards (tackle by Earl Thomas and Richard Sherman),1.930,2.060
3,5:53,2,5,,3,3,Carson Palmer sacked by Red Bryant for 0 yards,2.060,1.360
3,5:22,3,5,,3,3,Carson Palmer pass incomplete short right intended for Michael Floyd,1.360,-0.060
3,5:17,4,5,,3,3,"Dave Zastudil punts 41 yards, fair catch by Golden Tate",-0.060,0.380
3,5:10,1,10,SEA 9,3,3,Marshawn Lynch left tackle for 1 yard (tackle by Dan Williams and Daryl Washington),-0.380,-0.710
3,4:35,2,9,SEA 10,3,3,Marshawn Lynch left tackle for 1 yard (tackle by Karlos Dansby and Matt Shaughnessy),-0.710,-1.190
3,3:59,3,8,SEA 11,3,3,Russell Wilson sacked by Calais Campbell for -7 yards. Penalty on James Carpenter: Offensive Holding (Declined),-1.190,-2.490
3,3:42,4,15,SEA 4,3,3,"Jon Ryan punts 41 yards, returned by Patrick Peterson for 17 yards (tackle by Bobby Wagner). Penalty on Antoine Cason: Offensive Holding, 10 yards",-2.490,-1.930
3,3:30,1,10,ARI 45,3,3,Rashard Mendenhall left tackle for 4 yards (tackle by Richard Sherman),1.930,1.920
3,2:53,2,6,ARI 49,3,3,"Rashard Mendenhall right tackle for -1 yards (tackle by Michael Bennett and Brandon Mebane). Penalty on SEA: Face Mask (15 Yards), 15 yards",1.920,3.120
3,2:27,1,10,SEA 37,3,3,Carson Palmer pass complete short right to Andre Ellington for 4 yards (tackle by Kam Chancellor),3.120,3.110
3,1:52,2,6,SEA 33,3,3,Andre Ellington right end for 3 yards (tackle by Richard Sherman and Kam Chancellor),3.110,2.810
3,1:08,3,3,SEA 30,3,3,Andre Ellington right guard for 2 yards (tackle by Earl Thomas),2.810,1.720
3,0:33,4,1,SEA 28,6,3,Jay Feely 46 yard field goal good,1.720,3.000
3,0:33,,,ARI 35,6,3,"Jay Feely kicks off 67 yards, returned by Robert Turbin for 17 yards. Robert Turbin fumbles, recovered by Justin Bethel at SEA-15",0.000,4.370
3,0:21,1,10,SEA 18,6,3,Carson Palmer pass complete short right to Jim Dray for 3 yards (tackle by Kam Chancellor),4.370,4.250
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,SEA 15,6,3,Rashard Mendenhall left guard for -2 yards (tackle by Michael Bennett),4.250,3.170
4,14:17,3,9,SEA 17,6,3,Carson Palmer pass incomplete deep right intended for Michael Floyd is intercepted by Richard Sherman at SEA-0,3.170,-0.280
4,14:10,1,10,SEA 20,6,3,Russell Wilson pass incomplete short right intended for Doug Baldwin (defended by Jerraud Powers),0.280,-0.270
4,14:04,2,10,SEA 20,6,3,Russell Wilson sacked by Calais Campbell for -2 yards,-0.270,-1.330
4,13:28,3,12,SEA 18,6,3,Russell Wilson sacked by Javier Arenas for -4 yards,-1.330,-2.470
4,13:22,4,16,SEA 14,6,3,"Jon Ryan punts 39 yards, fair catch by Patrick Peterson",-2.470,-2.060
4,13:13,1,10,ARI 47,6,3,"Rashard Mendenhall up the middle for 1 yard (tackle by Michael Bennett). Penalty on Tony McDaniel: Unnecessary Roughness, 15 yards",2.060,3.120
4,12:46,1,10,SEA 37,6,3,"Carson Palmer pass incomplete deep right intended for Larry Fitzgerald. Penalty on Richard Sherman: Defensive Pass Interference, 21 yards (no play)",3.120,4.510
4,12:39,1,10,SEA 16,6,3,Rashard Mendenhall up the middle for no gain (tackle by Malcolm Smith),4.510,3.900
,,,,,,,"SEA challenged the fumble ruling, and the play was upheld.",,
4,12:03,2,10,SEA 16,6,3,Andre Ellington left tackle for 4 yards (tackle by Chris Clemons and Clinton McDonald),3.900,3.730
4,11:19,3,6,SEA 12,6,3,Stepfan Taylor left tackle for 4 yards (tackle by Clinton McDonald and Earl Thomas),3.730,2.990
4,10:43,4,2,SEA 8,9,3,Jay Feely 26 yard field goal good,2.990,3.000
4,10:43,,,ARI 35,9,3,"Jay Feely kicks off 63 yards, returned by Doug Baldwin for 37 yards (tackle by Alfonso Smith)",0.000,-1.530
4,10:31,1,10,SEA 39,9,3,Marshawn Lynch right end for 4 yards (tackle by Frostee Rucker and Yeremiah Bell),1.530,1.530
4,9:55,2,6,SEA 43,9,3,"Russell Wilson pass complete deep left to Golden Tate for 28 yards (tackle by Jerraud Powers). Golden Tate fumbles (forced by Jerraud Powers), recovered by Jermaine Kearse at ARI-21",1.530,4.170
4,9:24,1,10,ARI 21,9,3,Marshawn Lynch up the middle for 3 yards (tackle by Matt Shaughnessy and Darnell Dockett),4.170,4.040
4,8:33,2,7,ARI 18,9,3,Russell Wilson pass complete short middle to Jermaine Kearse for 13 yards (tackle by Antoine Cason),4.040,6.060
4,8:02,1,5,ARI 5,9,3,Russell Wilson sacked by Daryl Washington for -6 yards,6.060,4.020
4,7:32,2,11,ARI 11,9,9,"Russell Wilson pass complete short left to Zach Miller for 11 yards, touchdown",4.020,7.000
4,7:32,,,ARI 2,9,9,"Steven Hauschka kicks extra point no good. Penalty on ARI: Illegal Formation, 1 yards (no play)",0.000,-1.000
4,7:32,,,ARI 2,9,10,Steven Hauschka kicks extra point good,0.000,0.000
4,7:32,,,SEA 35,9,10,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
4,7:26,1,10,ARI 20,9,10,Carson Palmer pass complete short left to Jim Dray for 8 yards (tackle by Kam Chancellor),0.280,0.810
4,6:51,2,2,ARI 28,9,10,Andre Ellington right guard for -1 yards (tackle by Malcolm Smith and Tony McDaniel),0.810,0.810
4,6:13,2,2,ARI 28,9,10,Timeout #2 by Seattle Seahawks,0.810,-0.030
4,6:13,3,3,ARI 27,9,10,Carson Palmer pass complete short right to Jake Ballard for 17 yards,-0.030,1.860
4,5:46,1,10,ARI 44,9,10,Andre Ellington left guard for 5 yards (tackle by Malcolm Smith and Chris Clemons),1.860,1.990
4,5:15,2,5,ARI 49,9,10,Carson Palmer pass incomplete short right intended for Larry Fitzgerald,1.990,1.290
4,5:10,3,5,ARI 49,9,10,"Carson Palmer pass incomplete short left intended for Brittan Golden. Penalty on Malcolm Smith: Defensive Holding, 5 yards (no play)",1.290,2.520
4,5:04,1,10,SEA 46,9,10,Rashard Mendenhall right tackle for 1 yard (tackle by Bobby Wagner and Bruce Irvin),2.520,2.110
4,4:21,2,9,SEA 45,9,10,Andre Ellington right end for 10 yards (tackle by Earl Thomas),2.110,3.250
4,3:38,1,10,SEA 35,9,10,Rashard Mendenhall up the middle for 2 yards (tackle by Michael Bennett),3.250,2.970
4,2:58,2,8,SEA 33,9,10,Rashard Mendenhall up the middle for 2 yards (tackle by Brandon Mebane and Michael Bennett),2.970,2.540
4,2:20,3,6,SEA 31,15,10,"Carson Palmer pass complete deep left to Michael Floyd for 31 yards, touchdown",2.540,7.000
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,2:20,,,,17,10,"Two Point Attempt: Rashard Mendenhall up the middle, conversion succeeds",0.000,1.000
4,2:20,,,ARI 35,17,10,"Jay Feely kicks off 59 yards, returned by Doug Baldwin for 20 yards (tackle by Javier Arenas)",0.000,-0.670
4,2:06,1,10,SEA 26,17,10,Russell Wilson pass incomplete deep left intended for Doug Baldwin is intercepted by Karlos Dansby at SEA-47,0.670,-2.460
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,1:56,1,10,SEA 47,17,10,Stepfan Taylor up the middle for 11 yards (tackle by Richard Sherman),2.460,2.460
4,1:46,1,10,SEA 47,17,10,Timeout #3 by Seattle Seahawks,2.460,3.180
4,1:46,1,10,SEA 36,17,10,Carson Palmer kneels for -1 yards,3.180,2.500
4,1:05,2,11,SEA 37,17,10,Carson Palmer kneels for -1 yards,2.500,1.690
4,0:29,3,12,SEA 38,17,10,Carson Palmer kneels for -1 yards,1.690,0.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
