Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,7:32,1,5,BAL 5,0,0,Jerome Bettis left guard for no gain (tackle by Bart Scott and Tommy Polley),6.060,5.150
1,6:52,2,5,BAL 5,0,0,Ben Roethlisberger left end for 1 yard (tackle by Terrell Suggs),5.150,4.490
1,6:08,3,4,BAL 4,0,6,"Ben Roethlisberger pass complete to Heath Miller for 4 yards, touchdown",4.490,7.000
1,,,,BAL 2,0,7,"Jeff Reed kicks extra point good. Penalty on B.J. Ward: Defensive Offside, 5 yards",0.000,0.000
1,,,,PIT 35,0,7,"Jeff Reed kicks off 50 yards, returned by B.J. Sams for 12 yards (tackle by Russell Stuvaints)",0.000,0.740
1,5:58,1,10,BAL 27,0,7,Anthony Wright pass complete to Derrick Mason for 2 yards (tackle by Larry Foote),0.740,0.470
1,5:29,2,8,BAL 29,0,7,Jamal Lewis up the middle for 5 yards (tackle by Troy Polamalu and Chris Hope),0.470,0.430
1,4:48,3,3,BAL 34,0,7,Jamal Lewis left guard for 14 yards (tackle by Chris Hope),0.430,2.130
1,4:16,1,10,BAL 48,0,7,Anthony Wright pass complete to Derrick Mason for 31 yards (tackle by Ike Taylor),2.130,4.170
1,3:43,1,10,PIT 21,0,7,Anthony Wright pass incomplete intended for Patrick Johnson,4.170,3.630
1,3:37,2,10,PIT 21,0,7,Anthony Wright pass complete to Daniel Wilcox for 6 yards (tackle by James Farrior),3.630,3.810
1,2:51,,,,0,7,Timeout #1 by Baltimore Ravens,0.000,3.810
1,2:51,3,4,PIT 15,0,7,"Anthony Wright pass incomplete intended for Todd Heap. Penalty on Deshea Townsend: Defensive Holding, 4 yards (no play)",3.810,4.840
1,2:45,1,10,PIT 11,0,7,Jamal Lewis up the middle for 3 yards (tackle by Joey Porter),4.840,4.700
1,2:05,2,7,PIT 8,0,7,Anthony Wright pass incomplete intended for Derrick Mason,4.700,3.760
1,2:01,3,7,PIT 8,0,7,"Penalty on Anthony Wright: Delay of Game, 5 yards (no play)",3.760,3.080
1,2:01,3,12,PIT 13,6,7,"Anthony Wright pass complete to Chester Taylor for 13 yards, touchdown",3.080,7.000
1,,,,PIT 2,7,7,Matt Stover kicks extra point good,0.000,0.000
1,,,,BAL 30,7,7,"Aaron Elling kicks off 66 yards, returned by Quincy Morgan for 59 yards (tackle by Aaron Elling)",0.000,3.120
1,1:46,1,10,BAL 37,7,7,Ben Roethlisberger pass complete to Hines Ward for 6 yards (tackle by Tommy Polley),3.120,3.380
1,1:11,2,4,BAL 31,7,7,Willie Parker right end for 2 yards (tackle by Tommy Polley),3.380,2.940
1,0:29,3,2,BAL 29,7,7,Ben Roethlisberger sacked by Kelly Gregg for -5 yards,2.940,1.060
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,7,BAL 34,7,7,Ben Roethlisberger punts 33 yards,1.060,0.380
2,14:52,1,10,BAL 1,7,7,"Jamal Lewis up the middle for 7 yards (tackle by Deshea Townsend). Jamal Lewis fumbles (forced by Deshea Townsend), recovered by Ike Taylor at BAL-12 (tackle by Jamal Lewis)",-0.380,-4.780
2,14:44,1,10,BAL 12,7,7,Jerome Bettis right guard for no gain (tackle by Terrell Suggs and Kelly Gregg),4.780,4.100
2,14:09,2,10,BAL 12,7,7,Ben Roethlisberger pass incomplete intended for Hines Ward (defended by Chris McAlister),4.100,3.120
2,14:04,3,10,BAL 12,7,7,Ben Roethlisberger sacked by Peter Boulware and Terrell Suggs for -12 yards,3.120,1.870
2,13:26,4,22,BAL 24,7,10,Jeff Reed 42 yard field goal good,1.870,3.000
2,,,,PIT 30,7,10,"Jeff Reed kicks off 70 yards, touchback",0.000,0.280
2,13:21,1,10,BAL 20,7,10,Anthony Wright pass complete to Todd Heap for 2 yards (tackle by Clark Haggans),0.280,0.000
2,12:44,2,8,BAL 22,7,10,Jamal Lewis up the middle for 2 yards,0.000,-0.430
2,12:03,,,,7,10,Timeout #2 by Baltimore Ravens,0.000,-0.430
2,12:03,3,6,BAL 24,7,10,Anthony Wright pass incomplete intended for Todd Heap (defended by James Farrior),-0.430,-1.770
2,11:58,4,6,BAL 24,7,10,"Penalty on Sean Morey: Neutral Zone Infraction, 5 yards (no play)",-1.770,-1.440
2,11:58,4,1,BAL 29,7,10,"Dave Zastudil punts 41 yards, fair catch by Antwaan Randle El",-1.440,-0.940
2,11:50,1,10,PIT 30,7,10,Willie Parker up the middle for 3 yards (tackle by Kelly Gregg and Samari Rolle),0.940,0.800
2,11:11,2,7,PIT 33,7,10,Ben Roethlisberger pass complete to Willie Parker for 10 yards (tackle by Will Demps),0.800,1.800
2,10:33,1,10,PIT 43,7,10,Willie Parker right tackle for 16 yards (tackle by Chris McAlister),1.800,2.850
2,10:06,1,10,BAL 41,7,10,Willie Parker up the middle for 2 yards (tackle by Dwan Edwards),2.850,2.580
2,9:26,2,8,BAL 39,7,10,Ben Roethlisberger pass incomplete intended for Antwaan Randle El,2.580,1.880
2,9:19,3,8,BAL 39,7,10,Ben Roethlisberger pass incomplete intended for Cedrick Wilson is intercepted by Adalius Thomas at BAL-30 and returned for 28 yards,1.880,-2.790
2,9:11,1,10,PIT 42,7,10,Jamal Lewis up the middle for -4 yards (tackle by James Harrison),2.790,1.700
2,8:31,2,14,PIT 46,7,10,Anthony Wright pass complete to Chester Taylor for 7 yards (tackle by Chris Hope and James Farrior),1.700,1.950
2,7:51,3,7,PIT 39,7,10,Anthony Wright pass complete to Derrick Mason for 16 yards (tackle by Ike Taylor),1.950,4.040
2,7:08,1,10,PIT 23,7,10,Chester Taylor right guard for -3 yards (tackle by Casey Hampton),4.040,3.090
2,6:31,2,13,PIT 26,7,10,Anthony Wright pass complete to Todd Heap for 22 yards (tackle by Troy Polamalu),3.090,6.280
2,5:56,1,4,PIT 4,7,10,Jamal Lewis left tackle for no gain (tackle by Larry Foote and Travis Kirschke),6.280,5.340
2,5:16,2,4,PIT 4,7,10,Anthony Wright pass incomplete intended for Darnell Dinkins,5.340,4.490
2,5:10,3,4,PIT 4,7,10,Anthony Wright pass incomplete intended for Randy Hymes,4.490,3.030
2,5:05,4,4,PIT 4,10,10,Matt Stover 22 yard field goal good,3.030,3.000
2,,,,BAL 30,10,10,"Aaron Elling kicks off 60 yards, returned by Ricardo Colclough for 20 yards (tackle by Dale Carter). Ricardo Colclough fumbles (forced by Dale Carter), recovered by Roderick Green at PIT-29 (tackle by Travis Kirschke)",0.000,-3.640
2,4:55,1,10,PIT 29,10,10,Anthony Wright pass incomplete intended for Randy Hymes,3.640,3.100
2,4:48,2,10,PIT 29,10,10,Jamal Lewis left tackle for 4 yards (tackle by Casey Hampton and Chris Hope),3.100,2.940
2,4:06,3,6,PIT 25,10,10,Anthony Wright pass incomplete intended for Derrick Mason,2.940,1.830
2,4:01,4,6,PIT 25,10,10,Matt Stover 43 yard field goal no good,1.830,-1.140
2,3:57,1,10,PIT 33,10,10,Ben Roethlisberger pass incomplete intended for Heath Miller,1.140,0.590
2,3:52,2,10,PIT 33,10,10,Ben Roethlisberger pass complete to Hines Ward for 12 yards (tackle by Chad Williams),0.590,1.930
2,3:09,1,10,PIT 45,10,10,Willie Parker left guard for 1 yard (tackle by Kelly Gregg and Chad Williams),1.930,1.520
2,2:32,2,9,PIT 46,10,10,Ben Roethlisberger pass incomplete intended for Cedrick Wilson,1.520,0.830
2,2:26,3,9,PIT 46,10,10,Ben Roethlisberger pass incomplete intended for Hines Ward,0.830,-0.320
2,2:21,4,9,PIT 46,10,10,"Chris Gardocki punts 40 yards, returned by B.J. Sams for 10 yards (tackle by Chidi Iwuoma). Penalty on B.J. Ward: Illegal Block Above the , 10 yards",-0.320,0.280
2,2:11,1,10,BAL 14,10,10,Chester Taylor left guard for 2 yards (tackle by Joey Porter and Casey Hampton),-0.280,-0.510
2,2:00,2,8,BAL 16,10,10,Anthony Wright pass complete to Daniel Wilcox for 7 yards (tackle by Ike Taylor),-0.510,-0.320
2,1:55,3,1,BAL 23,10,10,Chester Taylor left guard for 1 yard,-0.320,0.540
2,1:12,1,10,BAL 24,10,10,Anthony Wright pass complete to Darnell Dinkins for 11 yards (tackle by Clark Haggans and James Farrior),0.540,1.270
2,1:01,,,,10,10,Timeout #3 by Baltimore Ravens,0.000,1.270
2,1:01,1,10,BAL 35,10,10,Anthony Wright pass incomplete intended for Derrick Mason,1.270,0.720
2,0:56,2,10,BAL 35,10,10,Anthony Wright pass incomplete intended for Patrick Johnson (defended by Joey Porter),0.720,0.040
2,0:43,3,10,BAL 35,10,10,Anthony Wright pass complete to Randy Hymes for 21 yards (tackle by Ike Taylor),0.040,2.650
2,0:38,1,10,PIT 44,10,10,Anthony Wright spiked the ball,2.650,2.110
2,0:37,2,10,PIT 44,10,10,Anthony Wright pass complete to Todd Heap for 4 yards (tackle by James Farrior and Clark Haggans),2.110,1.950
2,0:21,3,6,PIT 40,10,10,Anthony Wright pass complete to Todd Heap for 3 yards (tackle by Chris Hope),1.950,0.790
2,0:08,,,,10,10,Timeout #2 by Pittsburgh Steelers,0.000,0.790
2,0:08,4,3,PIT 37,10,10,"Penalty on Edwin Mulitalo: False Start, 5 yards (no play)",0.790,0.460
2,0:08,4,8,PIT 42,10,10,Anthony Wright pass incomplete intended for Randy Hymes is intercepted by Ike Taylor at PIT-0,0.460,0.000
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,10,10,"Jeff Reed kicks off 70 yards, returned by B.J. Sams for 16 yards (tackle by Andre Frazier). Penalty on Devard Darling: Illegal Block Above the , 8 yards",0.000,-0.380
3,14:55,1,10,BAL 8,10,10,Jamal Lewis up the middle for 9 yards (tackle by James Farrior and Chris Hope),-0.380,0.050
3,14:24,2,1,BAL 17,10,10,"Jamal Lewis up the middle for 3 yards (tackle by James Farrior). Penalty on Aaron Smith: Defensive Holding, 5 yards",0.050,0.610
3,14:04,1,10,BAL 25,10,10,"Anthony Wright pass incomplete intended for Randy Hymes is intercepted by Chris Hope at PIT-36, lateral to Ike Taylor for 23 yards",0.610,-1.330
,,,,,,,"BAL challenged the ruling, and the original play was overturned.",,
3,13:42,1,10,PIT 36,10,10,Willie Parker left end for 2 yards (tackle by Tommy Polley),1.330,1.060
3,13:16,2,8,PIT 38,10,10,Willie Parker up the middle for 2 yards (tackle by Ma'ake Kemoeatu and Kelly Gregg),1.060,0.630
3,12:34,3,6,PIT 40,10,10,Ben Roethlisberger pass complete to Hines Ward for 15 yards (tackle by Chad Williams),0.630,2.590
3,11:54,1,10,BAL 45,10,10,Ben Roethlisberger left end for 3 yards (tackle by Tommy Polley),2.590,2.450
3,11:14,2,7,BAL 42,10,10,Ben Roethlisberger pass complete to Antwaan Randle El for 12 yards (tackle by Samari Rolle),2.450,3.580
3,10:36,1,10,BAL 30,10,10,Willie Parker left end for no gain (tackle by Bart Scott),3.580,3.030
3,9:55,2,10,BAL 30,10,10,Ben Roethlisberger pass complete to Heath Miller for 6 yards (tackle by Tommy Polley),3.030,3.140
3,9:11,3,4,BAL 24,10,10,Ben Roethlisberger pass complete to Quincy Morgan for 12 yards (tackle by Chris McAlister),3.140,4.780
3,8:31,1,10,BAL 12,10,10,Ben Roethlisberger pass complete to Hines Ward for 4 yards (tackle by Chris McAlister),4.780,4.830
3,7:52,2,6,BAL 8,10,16,"Ben Roethlisberger pass complete to Heath Miller for 8 yards, touchdown",4.830,7.000
3,,,,BAL 2,10,17,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,10,17,"Jeff Reed kicks off 72 yards, returned by B.J. Sams for 17 yards (tackle by Andre Frazier)",0.000,-0.220
3,7:42,1,10,BAL 15,10,17,Jamal Lewis up the middle for 2 yards (tackle by Troy Polamalu),-0.220,-0.440
3,7:05,2,8,BAL 17,10,17,Jamal Lewis up the middle for 5 yards (tackle by Deshea Townsend and Troy Polamalu),-0.440,-0.510
3,6:22,3,3,BAL 22,10,17,Anthony Wright pass complete to Patrick Johnson for 12 yards (tackle by Ike Taylor),-0.510,1.200
3,5:40,1,10,BAL 34,10,17,Anthony Wright pass incomplete intended for Randy Hymes,1.200,0.660
3,5:33,2,10,BAL 34,10,17,Chester Taylor up the middle for no gain (tackle by James Farrior and Travis Kirschke),0.660,-0.030
3,4:53,3,10,BAL 34,10,17,Anthony Wright pass complete to Chester Taylor for 16 yards (tackle by Ricardo Colclough and Chris Hope),-0.030,2.260
3,4:15,1,10,PIT 50,10,17,Jamal Lewis up the middle for 1 yard (tackle by Troy Polamalu and Casey Hampton),2.260,1.850
3,3:39,2,9,PIT 49,10,17,Anthony Wright pass complete to Daniel Wilcox for 4 yards (tackle by Larry Foote),1.850,1.690
3,2:56,3,5,PIT 45,10,17,Anthony Wright pass complete to Derrick Mason for 4 yards (tackle by James Harrison),1.690,0.530
3,2:38,4,1,PIT 41,10,17,Anthony Wright up the middle for 1 yard (tackle by Joey Porter),0.530,2.920
3,2:02,1,10,PIT 40,10,17,Anthony Wright pass complete to Justin Green for 7 yards (tackle by Ike Taylor and Larry Foote),2.920,3.320
3,1:27,2,3,PIT 33,10,17,Jamal Lewis right tackle for 1 yard (tackle by Aaron Smith and James Farrior),3.320,2.740
3,0:45,3,2,PIT 32,10,17,Chester Taylor up the middle for 3 yards (tackle by Joey Porter),2.740,3.640
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PIT 29,10,17,Anthony Wright pass incomplete intended for Todd Heap,3.640,3.100
4,14:53,2,10,PIT 29,10,17,Jamal Lewis right guard for 2 yards (tackle by James Harrison and Troy Polamalu),3.100,2.680
4,14:09,3,8,PIT 27,10,17,"Anthony Wright pass incomplete intended for Patrick Johnson. Penalty on PIT: Defensive 12 On-field, 5 yards (no play)",2.680,3.340
4,14:04,3,3,PIT 22,10,17,Anthony Wright pass incomplete intended for Darnell Dinkins,3.340,2.090
4,13:58,4,3,PIT 22,13,17,Matt Stover 40 yard field goal good,2.090,3.000
4,,,,BAL 30,13,17,"Aaron Elling kicks off 71 yards, returned by Ricardo Colclough for 18 yards (tackle by Daniel Wilcox)",0.000,-0.060
4,13:50,1,10,PIT 17,13,17,Ben Roethlisberger pass incomplete intended for Hines Ward (defended by Chris McAlister),-0.060,-0.580
4,13:44,2,10,PIT 17,13,17,Jerome Bettis left tackle for 4 yards (tackle by Terrell Suggs and Tommy Polley),-0.580,-0.750
4,13:00,3,6,PIT 21,13,17,Ben Roethlisberger pass incomplete intended for Hines Ward,-0.750,-1.960
4,12:56,4,6,PIT 21,13,17,"Chris Gardocki punts 49 yards, fair catch by B.J. Sams",-1.960,-0.940
4,12:47,1,10,BAL 30,13,17,Anthony Wright pass complete to Chester Taylor for 15 yards (tackle by Clark Haggans),0.940,1.930
4,12:08,1,10,BAL 45,13,17,Jamal Lewis up the middle for 4 yards (tackle by Casey Hampton),1.930,1.920
4,11:27,2,6,BAL 49,13,17,Chester Taylor right guard for 7 yards (tackle by Chris Hope),1.920,2.650
4,10:47,1,10,PIT 44,13,17,Anthony Wright pass complete to Derrick Mason for 15 yards (tackle by Ike Taylor),2.650,3.640
4,10:07,1,10,PIT 29,13,17,Anthony Wright pass incomplete intended for Derrick Mason,3.640,3.100
4,10:02,2,10,PIT 29,13,17,Chester Taylor up the middle for 1 yard (tackle by Troy Polamalu and Chris Hoke),3.100,2.540
4,9:18,3,9,PIT 28,13,17,Anthony Wright sacked by Clark Haggans for -3 yards,2.540,1.320
4,8:45,4,12,PIT 31,16,17,Matt Stover 49 yard field goal good,1.320,3.000
4,,,,BAL 30,16,17,"Aaron Elling kicks off 70 yards, touchback",0.000,0.280
4,8:39,1,10,PIT 20,16,17,Antwaan Randle El left tackle for 5 yards (tackle by Tommy Polley),0.280,0.410
4,8:07,2,5,PIT 25,16,17,Willie Parker left end for 10 yards (tackle by Bart Scott),0.410,1.270
4,7:29,1,10,PIT 35,16,17,Willie Parker up the middle for 2 yards (tackle by Aubrayo Franklin and Ma'ake Kemoeatu),1.270,0.990
4,6:54,2,8,PIT 37,16,17,Willie Parker left tackle for 8 yards (tackle by Ma'ake Kemoeatu),0.990,1.930
4,6:12,1,10,PIT 45,16,17,Ben Roethlisberger pass incomplete intended for Dan Kreider,1.930,1.380
4,6:08,2,10,PIT 45,16,17,Ben Roethlisberger pass incomplete intended for Antwaan Randle El (defended by Terrell Suggs),1.380,0.700
4,6:03,3,10,PIT 45,16,17,Ben Roethlisberger pass incomplete intended for Hines Ward (defended by Chad Williams),0.700,-0.390
4,5:56,4,10,PIT 45,16,17,"Chris Gardocki for no gain. Chris Gardocki fumbles, recovered by Sean Morey at PIT-40",-0.390,-2.590
4,5:48,1,10,PIT 45,16,17,Anthony Wright pass complete to Jamal Lewis for no gain,2.590,2.040
4,5:06,2,10,PIT 45,16,17,Anthony Wright pass complete to Derrick Mason for 15 yards (tackle by Ike Taylor),2.040,3.580
4,4:24,1,10,PIT 30,16,17,Jamal Lewis up the middle for 3 yards (tackle by Troy Polamalu and Joey Porter),3.580,3.440
4,4:00,2,7,PIT 27,16,17,Chester Taylor left tackle for -2 yards (tackle by Larry Foote),3.440,2.480
4,3:29,,,,16,17,Timeout #1 by Pittsburgh Steelers,0.000,2.480
4,3:30,3,9,PIT 29,16,17,Anthony Wright right end for 1 yard (tackle by Larry Foote),2.480,1.590
4,3:27,4,8,PIT 28,19,17,Matt Stover 47 yard field goal good,1.590,3.000
4,,,,BAL 30,19,17,"Aaron Elling kicks off 68 yards, returned by Ricardo Colclough for 19 yards (tackle by B.J. Ward)",0.000,0.340
4,3:14,1,10,PIT 21,19,17,Ben Roethlisberger pass complete to Antwaan Randle El for 14 yards (tackle by Deion Sanders),0.340,1.270
4,2:49,1,10,PIT 35,19,17,Ben Roethlisberger pass complete to Quincy Morgan for 23 yards (tackle by Will Demps),1.270,2.790
4,2:43,1,10,BAL 42,19,17,Verron Haynes right guard for 7 yards (tackle by Will Demps and Adalius Thomas),2.790,3.190
4,2:10,2,3,BAL 35,19,17,Jerome Bettis left end for 11 yards (tackle by Will Demps),3.190,3.970
4,1:57,1,10,BAL 24,19,17,Jerome Bettis left end for 5 yards (tackle by Chris McAlister),3.970,4.120
4,1:50,,,,19,17,Timeout #1 by Baltimore Ravens,0.000,4.120
4,1:50,2,5,BAL 19,19,17,Jerome Bettis left tackle for 2 yards (tackle by Aubrayo Franklin),4.120,3.750
4,1:45,,,,19,17,Timeout #2 by Baltimore Ravens,0.000,3.750
4,1:45,3,3,BAL 17,19,17,Jerome Bettis left tackle for -2 yards (tackle by Bart Scott and Will Demps),3.750,2.240
4,1:40,,,,19,17,Timeout #3 by Baltimore Ravens,0.000,2.240
4,1:40,4,5,BAL 19,19,20,Jeff Reed 37 yard field goal good,2.240,3.000
4,,,,PIT 30,19,20,"Jeff Reed kicks off 69 yards, returned by B.J. Sams for 30 yards (tackle by Ike Taylor)",0.000,1.000
4,1:29,1,10,BAL 31,19,20,Anthony Wright pass complete to Chester Taylor for 4 yards (tackle by Tyrone Carter),1.000,1.000
4,1:23,2,6,BAL 35,19,20,Anthony Wright pass incomplete intended for Randy Hymes,1.000,0.300
4,1:17,3,6,BAL 35,19,20,Anthony Wright pass complete to Derrick Mason for 8 yards (tackle by Clark Haggans and Ike Taylor),0.300,1.800
4,1:12,1,10,BAL 43,19,20,Anthony Wright pass incomplete intended for Derrick Mason,1.800,1.250
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,1:06,2,10,BAL 43,19,20,Anthony Wright pass complete to Todd Heap for 7 yards (tackle by Chris Hope and James Farrior),1.250,1.490
4,0:47,3,3,PIT 50,19,20,Anthony Wright sacked by Brett Keisel for -3 yards,1.490,-0.260
4,0:24,4,6,BAL 47,19,20,Anthony Wright pass incomplete intended for Chester Taylor,-0.260,-2.520
4,0:20,1,10,BAL 46,19,20,Ben Roethlisberger kneels for -1 yards,2.520,1.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
