Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2,13:59,1,10,KAN 20,0,7,Brodie Croyle sacked by Larry English and Ogemdi Nwagbuo for -12 yards,0.280,-1.660
2,13:23,2,22,KAN 8,0,7,Jamaal Charles left end for 4 yards (tackle by Dante Hughes),-1.660,-2.360
2,12:41,3,18,KAN 12,0,7,Brodie Croyle pass complete short right to Tony Moeaki for 8 yards (tackle by Paul Oliver and Stephen Cooper),-2.360,-2.030
2,12:03,4,10,KAN 20,0,7,"Dustin Colquitt punts 49 yards, returned by Antoine Cason for no gain",-2.030,-1.000
2,11:51,1,10,SDG 31,0,7,Mike Tolbert middle for -1 yards (tackle by Shaun Smith),1.000,0.320
2,11:15,2,11,SDG 30,0,7,Philip Rivers pass complete short right to Mike Tolbert for 13 yards (tackle by Derrick Johnson),0.320,1.800
2,10:32,1,10,SDG 43,0,7,Mike Tolbert middle for 1 yard (tackle by Tyson Jackson),1.800,1.390
2,9:54,2,9,SDG 44,0,7,Philip Rivers pass incomplete short left intended for Vincent Jackson,1.390,0.690
2,9:48,3,9,SDG 44,0,7,Philip Rivers pass complete short right to Vincent Jackson for 19 yards (tackle by Derrick Johnson),0.690,3.120
2,9:00,1,10,KAN 37,0,7,Mike Tolbert middle for 9 yards (tackle by Mike Vrabel),3.120,3.790
2,8:24,2,1,KAN 28,0,7,Jacob Hester middle for 2 yards (tackle by Shaun Smith and Derrick Johnson),3.790,3.840
2,7:38,1,10,KAN 26,0,7,"Philip Rivers pass complete short middle to Malcom Floyd for 18 yards (tackle by Kendrick Lewis). Malcom Floyd fumbles (forced by Kendrick Lewis), recovered by Jacob Hester at KAN-8",3.840,5.370
2,6:52,1,8,KAN 8,0,13,"Mike Tolbert left end for 8 yards, touchdown",5.370,7.000
2,,,,KAN 2,0,14,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,0,14,"Nate Kaeding kicks off 74 yards, touchback",0.000,0.280
2,6:47,1,10,KAN 20,0,14,Jamaal Charles left end for 10 yards (tackle by Antoine Cason),0.280,0.940
2,6:12,1,10,KAN 30,0,14,Jamaal Charles middle for 6 yards (tackle by Paul Oliver),0.940,1.200
2,5:36,2,4,KAN 36,0,14,Brodie Croyle pass complete short right to Tony Moeaki for 5 yards (tackle by Dante Hughes),1.200,1.660
2,5:05,1,10,KAN 41,0,14,Jamaal Charles middle for 2 yards (tackle by Antonio Garay),1.660,1.390
2,4:30,2,8,KAN 43,0,14,Brodie Croyle pass incomplete deep left intended for Dwayne Bowe,1.390,0.700
2,4:24,3,8,KAN 43,0,14,Brodie Croyle pass complete short left to Dwayne Bowe for 3 yards (tackle by Stephen Cooper),0.700,-0.320
2,3:45,4,5,KAN 46,0,14,"Dustin Colquitt punts 35 yards, fair catch by Antoine Cason",-0.320,-0.150
2,3:38,1,10,SDG 19,0,14,Mike Tolbert left end for 18 yards (tackle by Brandon Carr),0.150,1.400
2,2:54,1,10,SDG 37,0,14,Mike Tolbert right end for 6 yards (tackle by Brandon Flowers),1.400,1.670
2,2:12,2,4,SDG 43,0,14,Ryan Mathews left end for 9 yards (tackle by Eric Berry and Brandon Carr),1.670,2.390
2,2:00,1,10,KAN 48,0,14,Philip Rivers pass incomplete short left intended for Malcom Floyd,2.390,1.850
2,1:55,2,10,KAN 48,0,14,Ryan Mathews left end for 5 yards (tackle by Glenn Dorsey and Tamba Hali),1.850,1.820
2,1:11,3,5,KAN 43,0,14,Philip Rivers pass complete short left to Darren Sproles for 6 yards (tackle by Brandon Carr),1.820,3.120
2,1:04,1,10,KAN 37,0,14,Philip Rivers pass complete short left to Darren Sproles for 9 yards (tackle by Derrick Johnson and Javier Arenas),3.120,3.790
2,0:57,,,,0,14,Timeout #1 by San Diego Chargers,0.000,3.790
2,0:57,2,1,KAN 28,0,14,Darren Sproles middle for 19 yards (tackle by Eric Berry),3.790,5.140
2,0:45,,,,0,14,Timeout #2 by San Diego Chargers,0.000,5.140
2,0:45,1,9,KAN 9,0,20,"Philip Rivers pass complete short left to Malcom Floyd for 9 yards, touchdown",5.140,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,,,,KAN 2,0,21,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,0,21,"Nate Kaeding kicks off 65 yards, returned by Dexter McCluster for 18 yards (tackle by Antwan Barnes)",0.000,0.480
2,0:33,1,10,KAN 23,0,21,Brodie Croyle pass incomplete short right intended for Dwayne Bowe,0.480,-0.070
2,0:29,2,10,KAN 23,0,21,Brodie Croyle pass complete short middle to Terrance Copper for 16 yards (tackle by Eric Weddle),-0.070,1.530
2,0:19,1,10,KAN 39,0,21,Brodie Croyle pass complete short left to Jamaal Charles for 5 yards (tackle by Dante Hughes),1.530,1.660
2,0:11,,,,0,21,Timeout #1 by Kansas City Chiefs,0.000,1.660
2,0:11,2,5,KAN 44,0,21,Brodie Croyle pass incomplete deep right intended for Dwayne Bowe,1.660,0.960
2,0:05,3,5,KAN 44,0,21,Brodie Croyle sacked by Antwan Barnes for -11 yards,0.960,-1.180
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,0,21,"Ryan Succop kicks off 76 yards, returned by Darren Sproles for 27 yards (tackle by Demorrio Williams)",0.000,0.340
3,14:53,1,10,SDG 21,0,21,Ryan Mathews middle for no gain (tackle by Jovan Belcher),0.340,-0.200
3,14:19,2,10,SDG 21,0,21,Philip Rivers pass incomplete deep right intended for Malcom Floyd (defended by Eric Berry),-0.200,-0.890
3,14:11,3,10,SDG 21,0,21,Philip Rivers pass complete short left to Darren Sproles for 15 yards (tackle by Tamba Hali),-0.890,1.330
3,13:23,1,10,SDG 36,0,21,Mike Tolbert middle for 3 yards (tackle by Derrick Johnson),1.330,1.200
3,12:41,2,7,SDG 39,0,21,Mike Tolbert left end for no gain (tackle by Andy Studebaker),1.200,0.500
3,12:00,3,7,SDG 39,0,21,Philip Rivers pass complete short left to Kelley Washington for 17 yards (tackle by Javier Arenas),0.500,2.650
3,11:15,1,10,KAN 44,0,21,Mike Tolbert left end for no gain (tackle by Tamba Hali),2.650,2.110
3,10:31,2,10,KAN 44,0,21,Philip Rivers pass complete short left to Darren Sproles for 14 yards (tackle by Brandon Carr),2.110,3.580
3,9:46,1,10,KAN 30,0,21,Mike Tolbert right end for 1 yard (tackle by Eric Berry),3.580,3.170
3,8:59,2,9,KAN 29,0,21,"Penalty on Philip Rivers: Delay of Game, 6 yards (no play)",3.170,2.360
3,8:34,2,15,KAN 35,0,21,Philip Rivers pass incomplete is intercepted by Eric Berry at KAN-16,2.360,0.140
,,,,,,,"SDG challenged the pass completion ruling, and the play was upheld.",,
3,8:28,1,10,KAN 16,0,21,Jamaal Charles left end for 1 yard (tackle by Eric Weddle and Luis Castillo),-0.140,-0.510
3,7:54,2,9,KAN 17,0,21,Jamaal Charles left end for 2 yards (tackle by Antoine Cason),-0.510,-0.950
3,7:07,3,7,KAN 19,0,21,Brodie Croyle pass incomplete short left intended for Dwayne Bowe,-0.950,-2.140
3,7:03,4,7,KAN 19,0,21,"Dustin Colquitt punts 61 yards (tackle by Verran Tucker). Penalty on Pat Watkins: Illegal Block Above the , 10 yards",-2.140,-0.610
3,6:48,1,10,SDG 25,0,21,Ryan Mathews middle for 9 yards (tackle by Eric Berry),0.610,1.280
3,6:17,2,1,SDG 34,0,21,Jacob Hester middle for 2 yards (tackle by Tamba Hali),1.280,1.330
3,5:38,1,10,SDG 36,0,21,Ryan Mathews middle for -1 yards (tackle by Shaun Smith),1.330,0.660
3,4:59,2,11,SDG 35,0,21,Darren Sproles middle for 7 yards (tackle by Cory Greenwood),0.660,0.890
3,4:16,3,4,SDG 42,0,21,"Philip Rivers sacked by Tamba Hali for -5 yards. Philip Rivers fumbles (forced by Tamba Hali), recovered by Wallace Gilberry at SDG-37 (tackle by Nick Hardwick)",0.890,-3.120
3,4:07,1,10,SDG 37,0,21,Jamaal Charles right end for 4 yards (tackle by Ogemdi Nwagbuo),3.120,3.110
3,3:33,2,6,SDG 33,0,21,Jamaal Charles middle for no gain (tackle by Larry English and Kevin Burnett),3.110,2.410
3,2:55,3,6,SDG 33,0,21,"Brodie Croyle pass complete short right to Dwayne Bowe for 10 yards. Penalty on Barry Richardson: Offensive Holding, 10 yards (no play)",2.410,1.090
3,2:29,3,16,SDG 43,0,21,Brodie Croyle pass incomplete short right intended for Dwayne Bowe (defended by Quentin Jammer),1.090,0.400
3,2:23,4,16,SDG 43,0,21,"Dustin Colquitt punts 37 yards, returned by Antoine Cason for 5 yards (tackle by Andy Studebaker)",0.400,0.370
3,2:12,1,10,SDG 11,0,21,Ryan Mathews middle for 4 yards (tackle by Glenn Dorsey and Shaun Smith),-0.370,-0.430
3,1:31,2,6,SDG 15,0,21,"Mike Tolbert left end for 14 yards (tackle by Derrick Johnson). Penalty on Nick Hardwick: Offensive Holding, 7 yards (no play)",-0.430,-1.000
3,0:59,2,13,SDG 8,0,21,Mike Tolbert right tackle for 3 yards (tackle by Shaun Smith),-1.000,-1.420
3,0:18,3,10,SDG 11,0,21,Darren Sproles middle for 3 yards (tackle by Glenn Dorsey and Wallace Gilberry),-1.420,-2.470
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,SDG 14,0,21,"Mike Scifres punts 54 yards, returned by Dexter McCluster for 11 yards (tackle by Kion Wilson)",-2.470,-1.800
4,14:48,1,10,KAN 43,0,21,Brodie Croyle sacked by Larry English for -6 yards,1.800,0.440
4,14:21,2,16,KAN 37,0,21,Brodie Croyle pass incomplete deep left intended for Dwayne Bowe (defended by Antoine Cason),0.440,-0.230
4,14:14,3,16,KAN 37,0,21,Brodie Croyle pass incomplete short left intended for Jamaal Charles (defended by Antwan Barnes),-0.230,-0.910
4,14:11,4,16,KAN 37,0,21,Dustin Colquitt punts 35 yards,-0.910,-0.810
4,14:03,1,10,SDG 28,0,21,Ryan Mathews middle for 4 yards (tackle by Mike Vrabel),0.810,0.800
4,13:25,2,6,SDG 32,0,21,Philip Rivers pass incomplete,0.800,0.100
4,13:19,3,6,SDG 32,0,21,Philip Rivers pass complete deep middle to Kelley Washington for 20 yards (tackle by Travis Daniels). Penalty on Travis Daniels: Defensive Holding (Declined),0.100,2.390
4,12:52,1,10,KAN 48,0,21,Ryan Mathews right end for -1 yards (tackle by Mike Vrabel and Jovan Belcher),2.390,1.710
4,12:10,2,11,KAN 49,0,21,"Philip Rivers pass complete deep right to Vincent Jackson for 37 yards (tackle by Brandon Flowers). Penalty on Jacob Hester: Chop Block, 15 yards (no play)",1.710,-0.310
4,11:38,2,26,SDG 36,0,21,Philip Rivers pass complete short left to Kelley Washington for 13 yards (tackle by Derrick Johnson),-0.310,0.760
4,10:55,3,13,SDG 49,0,21,Philip Rivers pass complete short middle to Randy McMichael for 15 yards (tackle by Jon McGraw),0.760,3.180
4,10:10,1,10,KAN 36,0,21,Ryan Mathews right end for no gain (tackle by Brandon Flowers),3.180,2.640
4,9:36,2,10,KAN 36,0,21,Darren Sproles middle for 8 yards (tackle by Jovan Belcher),2.640,3.010
4,8:57,3,2,KAN 28,0,21,Philip Rivers sacked by Tyson Jackson for -2 yards,3.010,1.460
4,8:30,4,4,KAN 30,0,24,Nate Kaeding 48 yard field goal good,1.460,3.000
4,,,,SDG 30,0,24,"Nate Kaeding kicks off 62 yards, returned by Verran Tucker for 24 yards (tackle by Antwan Barnes)",0.000,1.070
4,8:17,1,10,KAN 32,0,24,"Brodie Croyle pass complete short left to Dwayne Bowe for 6 yards (tackle by Kevin Burnett). Penalty on Barry Richardson: Illegal Formation, 5 yards (no play)",1.070,0.740
4,8:00,1,15,KAN 27,0,24,Brodie Croyle pass incomplete short middle intended for Verran Tucker (defended by Quentin Jammer),0.740,-0.150
4,7:54,2,15,KAN 27,0,24,Brodie Croyle pass incomplete short left intended for Verran Tucker (defended by Antoine Cason),-0.150,-0.820
4,7:49,3,15,KAN 27,0,24,Brodie Croyle sacked by Luis Castillo for 0 yards,-0.820,-1.570
4,7:16,4,15,KAN 27,0,24,"Dustin Colquitt punts 51 yards, returned by Antoine Cason for 42 yards (tackle by Verran Tucker)",-1.570,-3.180
,,,,,,,"KAN challenged the runner was in bounds ruling, and the play was upheld.",,
4,7:02,1,10,KAN 36,0,24,Mike Tolbert middle for 4 yards (tackle by Tyson Jackson and Glenn Dorsey),3.180,3.180
4,6:22,2,6,KAN 32,0,24,Mike Tolbert middle for no gain (tackle by Shaun Smith),3.180,2.480
4,5:38,3,6,KAN 32,0,24,Darren Sproles middle for 15 yards (tackle by Eric Berry and Kendrick Lewis),2.480,4.440
4,4:55,1,10,KAN 17,0,24,Ryan Mathews right end for 2 yards (tackle by Jovan Belcher),4.440,4.150
4,4:09,2,8,KAN 15,0,24,Ryan Mathews middle for 5 yards (tackle by Tyson Jackson and Jovan Belcher),4.150,4.340
4,3:24,3,3,KAN 10,0,24,"Penalty on Marcus McNeill: False Start, 5 yards (no play)",4.340,3.340
4,3:23,3,8,KAN 15,0,30,"Ryan Mathews right end for 15 yards, touchdown",3.340,7.000
4,,,,KAN 2,0,31,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,0,31,"Nate Kaeding kicks off 69 yards, returned by Verran Tucker for 16 yards (tackle by Mike Tolbert)",0.000,-0.060
4,3:09,1,10,KAN 17,0,31,Jackie Battle middle for 5 yards (tackle by Ogemdi Nwagbuo),-0.060,0.210
4,2:35,2,5,KAN 22,0,31,Tyler Palko pass incomplete short right intended for Leonard Pope,0.210,-0.620
4,2:29,3,5,KAN 22,0,31,Jackie Battle middle for 1 yard (tackle by Antwan Barnes),-0.620,-1.830
4,2:00,4,4,KAN 23,0,31,Tyler Palko pass complete short left to Chris Chambers for 10 yards (tackle by Antoine Cason),-1.830,1.140
4,1:30,1,10,KAN 33,0,31,Jackie Battle right end for 2 yards (tackle by Quentin Jammer),1.140,0.860
4,0:55,2,8,KAN 35,0,31,Tyler Palko pass complete short left to Leonard Pope for -2 yards (tackle by Antwan Applewhite),0.860,-0.100
4,0:14,3,10,KAN 33,0,31,Tyler Palko kneels for -1 yards,-0.100,-1.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
