#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,KAN 31,12,6:41,69,Touchdown
2,1,8:06,TAM 41,7,3:19,41,Touchdown
3,2,13:04,KAN 28,5,2:52,72,Touchdown
4,2,7:55,KAN 42,6,2:28,13,Punt
5,2,3:50,KAN 32,5,1:37,47,Field Goal
6,2,2:01,KAN 36,4,0:53,25,Punt
7,3,10:58,KAN 20,6,2:59,22,Punt
8,3,5:13,KAN 15,4,3:31,21,Punt
9,4,13:48,KAN 10,1,0:08,-7,Fumble
10,4,13:36,KAN 20,10,5:58,71,Field Goal
11,4,3:24,KAN 20,3,1:34,3,Punt
12,4,0:19,KAN 32,2,0:19,-1,End of Half
