Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
1,5:42,1,10,WAS 33,7,0,Jason Campbell pass incomplete short middle intended for Mike Sellers (defended by Jonathan Goff),1.140,0.590
1,5:38,2,10,WAS 33,7,0,Quinton Ganther left guard for 6 yards (tackle by Terrell Thomas),0.590,0.700
1,5:01,3,4,WAS 39,7,0,"Jason Campbell sacked by Justin Tuck for -9 yards. Jason Campbell fumbles (forced by Justin Tuck), recovered by Mike Williams at WAS-30",0.700,-1.370
1,4:26,4,13,WAS 30,7,0,"Hunter Smith punts 42 yards, returned by Domenik Hixon for 9 yards (tackle by Ethan Albright)",-1.370,-1.400
1,4:21,1,10,NYG 37,7,0,Eli Manning pass incomplete deep right intended for Steve Smith,1.400,0.860
1,4:16,2,10,NYG 37,7,0,Eli Manning pass incomplete short right intended for Hakeem Nicks (defended by DeAngelo Hall),0.860,0.170
1,4:12,3,10,NYG 37,7,0,Eli Manning pass complete short left to Steve Smith for 14 yards (tackle by Reed Doughty),0.170,2.320
1,3:33,1,10,WAS 49,7,0,Eli Manning pass complete short left to Hakeem Nicks for 21 yards (tackle by Carlos Rogers),2.320,3.710
1,3:06,1,10,WAS 28,7,0,Brandon Jacobs left tackle for 5 yards (tackle by Rocky McIntosh and London Fletcher),3.710,3.840
1,2:28,2,5,WAS 23,7,0,Brandon Jacobs right tackle for 4 yards (tackle by Kedric Golston),3.840,3.720
1,1:42,,,,7,0,Timeout #1 by New York Giants,0.000,3.720
1,1:42,3,1,WAS 19,7,0,Brandon Jacobs left guard for 1 yard (tackle by London Fletcher and Rocky McIntosh),3.720,4.370
1,0:57,1,10,WAS 18,7,0,Eli Manning pass complete short middle to Kevin Boss for 9 yards (tackle by London Fletcher and Rocky McIntosh),4.370,5.420
1,0:21,2,1,WAS 9,7,0,Ahmad Bradshaw right tackle for 5 yards (tackle by Rocky McIntosh),5.420,6.280
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,4,WAS 4,7,0,Ahmad Bradshaw left guard for no gain (tackle by Rocky McIntosh),6.280,5.340
2,14:25,2,4,WAS 4,13,0,"Ahmad Bradshaw left tackle for 4 yards, touchdown",5.340,7.000
2,,,,WAS 2,14,0,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,14,0,"Lawrence Tynes kicks off 72 yards, returned by Rock Cartwright for 19 yards (tackle by Chase Blackburn)",0.000,-0.060
2,14:17,1,10,WAS 17,14,0,"Jason Campbell pass complete short left to Devin Thomas for 10 yards (tackle by Kevin Dockery). Penalty on Devin Thomas: Illegal Shift, 5 yards (no play)",-0.060,-0.510
2,13:51,1,15,WAS 12,14,0,Quinton Ganther right tackle for 5 yards (tackle by Mathias Kiwanuka),-0.510,-0.580
2,13:14,2,10,WAS 17,14,0,Jason Campbell pass incomplete deep left intended for Devin Thomas (defended by Kevin Dockery),-0.580,-1.250
2,13:09,3,10,WAS 17,14,0,Jason Campbell pass complete short middle to Santana Moss for 1 yard (tackle by Terrell Thomas),-1.250,-2.240
2,12:58,4,9,WAS 18,14,0,"Hunter Smith punts 44 yards, returned by Domenik Hixon for 15 yards (tackle by Reed Doughty)",-2.240,-2.460
2,12:45,1,10,WAS 47,14,0,Hakeem Nicks right end for -1 yards (tackle by Phillip Daniels),2.460,1.780
2,12:11,2,11,WAS 48,14,0,Eli Manning pass complete short middle to Ahmad Bradshaw for 8 yards (tackle by Lorenzo Alexander),1.780,2.150
2,11:28,3,3,WAS 40,14,0,Eli Manning pass complete short middle to Mario Manningham for 6 yards (tackle by DeAngelo Hall),2.150,3.310
2,10:50,1,10,WAS 34,14,0,Brandon Jacobs right tackle for 10 yards (tackle by Chris Wilson),3.310,3.970
2,10:09,1,10,WAS 24,14,0,Eli Manning pass complete short middle to Steve Smith for 11 yards (tackle by Reed Doughty),3.970,4.710
2,9:27,1,10,WAS 13,14,0,Eli Manning pass incomplete short left intended for Kevin Boss,4.710,4.050
2,9:19,2,10,WAS 13,14,0,Brandon Jacobs left end for 3 yards (tackle by Albert Haynesworth and Rocky McIntosh),4.050,3.650
2,8:36,3,7,WAS 10,14,0,Eli Manning sacked by Albert Haynesworth for -10 yards,3.650,2.120
2,8:10,4,17,WAS 20,17,0,Lawrence Tynes 38 yard field goal good,2.120,3.000
2,,,,NYG 30,17,0,"Lawrence Tynes kicks off 62 yards, returned by Devin Thomas for 11 yards (tackle by C.C. Brown)",0.000,0.150
2,8:00,1,10,WAS 19,17,0,Quinton Ganther right end for 1 yard (tackle by Kevin Dockery),0.150,-0.200
2,7:25,2,9,WAS 20,17,0,Jason Campbell sacked by Jonathan Goff for -6 yards,-0.200,-1.920
2,6:57,3,15,WAS 14,17,0,Jason Campbell pass incomplete deep right intended for Devin Thomas,-1.920,-2.470
2,6:52,4,15,WAS 14,17,0,Hunter Smith punts 42 yards,-2.470,-1.860
2,6:41,1,10,NYG 44,17,0,Eli Manning pass complete short middle to Steve Smith for 5 yards (tackle by London Fletcher),1.860,1.990
2,6:02,2,5,NYG 49,17,0,Brandon Jacobs left end for no gain (tackle by LaRon Landry),1.990,1.290
2,5:33,3,5,NYG 49,17,0,Eli Manning pass complete deep middle to Hakeem Nicks for 45 yards (tackle by Fred Smoot and LaRon Landry),1.290,5.830
2,4:41,1,6,WAS 6,23,0,"Eli Manning pass complete short left to Steve Smith for 6 yards, touchdown",5.830,7.000
2,,,,WAS 2,24,0,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,24,0,"Lawrence Tynes kicks off 63 yards, returned by Devin Thomas for 20 yards (tackle by Domenik Hixon)",0.000,0.740
2,4:30,1,10,WAS 27,24,0,Quinton Ganther right end for -2 yards (tackle by Terrell Thomas),0.740,-0.070
2,3:51,2,12,WAS 25,24,0,Jason Campbell pass incomplete deep middle intended for Santana Moss,-0.070,-0.760
2,3:44,3,12,WAS 25,24,0,Jason Campbell middle for 16 yards (tackle by Osi Umenyiora),-0.760,1.660
2,3:04,1,10,WAS 41,24,0,Quinton Ganther left guard for 2 yards (tackle by Mathias Kiwanuka and Michael Johnson),1.660,1.390
2,2:23,2,8,WAS 43,24,0,"Jason Campbell pass incomplete. Penalty on Jason Campbell: Intentional Grounding, 12 yards, Penalty on Casey Rabach: Ineligible Downfield Pas (Declined)",1.390,-0.890
2,2:15,3,20,WAS 31,24,0,Jason Campbell pass complete short right to Antwaan Randle El for 9 yards (tackle by Terrell Thomas),-0.890,-0.720
2,2:03,4,11,WAS 40,24,0,"Hunter Smith punts 43 yards, fair catch by Domenik Hixon",-0.720,0.060
2,1:55,1,10,NYG 17,24,0,Eli Manning pass incomplete short left intended for Mario Manningham (defended by Carlos Rogers),-0.060,-0.580
2,1:49,2,10,NYG 17,24,0,Ahmad Bradshaw right end for 6 yards (tackle by Rocky McIntosh and Andre Carter),-0.580,-0.490
2,1:16,3,4,NYG 23,24,0,Eli Manning pass incomplete short middle intended for Ahmad Bradshaw,-0.490,-1.830
2,1:10,4,4,NYG 23,24,0,Jeff Feagles punts 43 yards,-1.830,-1.270
2,1:02,1,10,WAS 35,24,0,Jason Campbell sacked by Osi Umenyiora for -2 yards,1.270,0.450
2,0:45,,,,24,0,Timeout #1 by Washington Redskins,0.000,0.450
2,0:45,2,12,WAS 33,24,0,"Penalty on Casey Rabach: False Start, 5 yards (no play)",0.450,-0.220
2,0:45,2,17,WAS 28,24,0,Todd Collins pass complete deep right to Santana Moss for 46 yards (tackle by Kevin Dockery),-0.220,3.840
2,0:36,,,,24,0,Timeout #2 by Washington Redskins,0.000,3.840
2,0:36,1,10,NYG 26,24,0,Todd Collins pass incomplete short right intended for Antwaan Randle El,3.840,3.300
2,0:31,2,10,NYG 26,24,0,Todd Collins pass incomplete deep middle intended for Fred Davis (defended by Michael Johnson),3.300,2.610
2,0:26,3,10,NYG 26,24,0,"Penalty on Todd Collins: Delay of Game, 5 yards (no play)",2.610,1.950
2,0:26,3,15,NYG 31,24,0,Todd Collins pass complete short right to Antwaan Randle El for 11 yards (tackle by Kevin Dockery),1.950,2.200
2,0:02,,,,24,0,Timeout #3 by Washington Redskins,0.000,0.000
2,0:02,,,,24,0,Timeout #2 by New York Giants,0.000,2.200
2,0:02,4,4,NYG 20,24,0,Hunter Smith pass incomplete is intercepted by Bruce Johnson at NYG-6 and returned for 49 yards,2.200,0.000
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,24,0,"Lawrence Tynes kicks off 63 yards, returned by Devin Thomas for 7 yards",0.000,-0.280
3,14:50,1,10,WAS 14,24,0,Quinton Ganther left end for no gain (tackle by Danny Clark),-0.280,-0.750
3,14:09,2,10,WAS 14,24,0,Jason Campbell pass complete short middle to Fred Davis for 11 yards (tackle by Aaron Rouse),-0.750,0.610
3,13:37,1,10,WAS 25,24,0,Quinton Ganther right guard for 8 yards (tackle by Mathias Kiwanuka),0.610,1.140
3,13:05,2,2,WAS 33,24,0,Quinton Ganther right end for no gain (tackle by Barry Cofield),1.140,0.430
3,12:23,,,,24,0,Timeout #1 by Washington Redskins,0.000,0.430
3,12:23,3,2,WAS 33,24,0,Jason Campbell pass complete short right to Rock Cartwright for 51 yards (tackle by Michael Boley),0.430,4.510
3,11:31,1,10,NYG 16,24,0,Jason Campbell pass incomplete short middle intended for Fred Davis,4.510,3.900
3,11:26,2,10,NYG 16,24,0,Quinton Ganther right guard for no gain (tackle by Mathias Kiwanuka),3.900,3.080
3,10:44,3,10,NYG 16,24,0,"Jason Campbell pass incomplete deep middle intended for Fred Davis. Penalty on Aaron Rouse: Defensive Holding, 5 yards (no play)",3.080,4.840
3,10:38,1,10,NYG 11,24,6,"Jason Campbell pass complete short middle to Fred Davis for 11 yards, touchdown",4.840,7.000
3,,,,NYG 2,24,6,Graham Gano kicks extra point no good,0.000,-1.000
3,,,,WAS 30,24,6,Graham Gano kicks off 47 yards,0.000,0.480
3,10:29,1,10,NYG 23,24,6,Eli Manning pass complete short left to Kevin Boss for 35 yards (tackle by Carlos Rogers),0.480,2.790
3,10:03,1,10,WAS 42,24,6,Brandon Jacobs left end for 3 yards (tackle by Rocky McIntosh and Kedric Golston),2.790,2.650
3,9:21,2,7,WAS 39,24,6,Brandon Jacobs left tackle for -1 yards (tackle by Brian Orakpo),2.650,1.820
3,8:37,3,8,WAS 40,24,6,Eli Manning pass complete short right to Domenik Hixon for 11 yards (tackle by London Fletcher),1.820,3.640
3,7:53,1,10,WAS 29,24,6,Eli Manning pass complete short middle to Brandon Jacobs for 2 yards (tackle by Andre Carter),3.640,3.370
3,7:11,2,8,WAS 27,24,6,Brandon Jacobs left tackle for 4 yards (tackle by Rocky McIntosh),3.370,3.200
3,6:26,3,4,WAS 23,30,6,"Eli Manning pass complete deep right to Derek Hagan for 23 yards, touchdown",3.200,7.000
3,,,,WAS 2,31,6,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,31,6,"Lawrence Tynes kicks off 62 yards, returned by Rock Cartwright for 24 yards. Penalty on Kareem Moore: Offensive Holding, 10 yards",0.000,-0.350
3,6:14,1,10,WAS 12,37,6,"Jason Campbell pass incomplete short right intended for Fred Davis is intercepted by Terrell Thomas at WAS-14 and returned for 14 yards, touchdown",-0.350,-7.000
3,,,,WAS 2,38,6,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,38,6,"Lawrence Tynes kicks off 66 yards, returned by Rock Cartwright for 19 yards (tackle by Dave Tollefson)",0.000,0.480
3,6:00,1,10,WAS 23,38,6,Marcus Mason left end for 1 yard (tackle by Bruce Johnson and Osi Umenyiora),0.480,0.070
3,5:14,2,9,WAS 24,38,6,Jason Campbell pass complete short right to Santana Moss for 8 yards (tackle by Kevin Dockery),0.070,0.430
3,4:30,3,1,WAS 32,38,6,Jason Campbell pass complete short middle to Fred Davis for 10 yards (tackle by Michael Boley),0.430,1.730
3,4:30,1,10,WAS 42,38,6,Marcus Mason right tackle for 1 yard (tackle by Michael Boley),1.730,1.320
3,3:13,2,9,WAS 43,38,6,Jason Campbell pass complete short right to Marcus Mason for 8 yards (tackle by Kevin Dockery),1.320,1.690
3,2:25,,,,38,6,Timeout #2 by Washington Redskins,0.000,1.690
3,2:25,3,1,NYG 49,38,6,Marcus Mason right tackle for 20 yards (tackle by Michael Johnson),1.690,3.640
3,1:46,1,10,NYG 29,38,6,Jason Campbell pass complete short right to Fred Davis for 11 yards (tackle by Clint Sintim),3.640,4.370
3,1:03,1,10,NYG 18,38,6,Jason Campbell pass complete short middle to Marcus Mason for 17 yards (tackle by Jonathan Goff),4.370,6.970
3,0:14,1,1,NYG 1,38,12,"Quinton Ganther left end for 1 yard, touchdown",6.970,7.000
3,,,,,38,12,"Two Point Attempt: Quinton Ganther middle, conversion fails",1.000,-1.000
3,,,,WAS 30,38,12,"Graham Gano kicks off 64 yards, returned by Domenik Hixon for 30 yards (tackle by Kareem Moore)",0.000,1.330
3,0:02,1,10,NYG 36,38,12,Ahmad Bradshaw right end for 4 yards (tackle by Albert Haynesworth),1.330,1.330
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NYG 40,38,12,Brandon Jacobs right end for 1 yard (tackle by Kedric Golston),1.330,0.760
4,14:15,3,5,NYG 41,38,12,"Eli Manning sacked by Lorenzo Alexander for -12 yards. Penalty on Albert Haynesworth: Unnecessary Roughness, 15 yards",0.760,1.860
4,13:43,1,10,NYG 44,38,12,Ahmad Bradshaw right tackle for 31 yards (tackle by Reed Doughty),1.860,3.910
4,12:55,1,10,WAS 25,44,12,"Eli Manning pass complete deep right to Mario Manningham for 25 yards, touchdown",3.910,7.000
4,,,,WAS 2,45,12,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 30,45,12,"Lawrence Tynes kicks off 66 yards, returned by Rock Cartwright for 21 yards (tackle by Derek Hagan)",0.000,0.610
4,12:42,1,10,WAS 25,45,12,Jason Campbell pass incomplete short right intended for Antwaan Randle El,0.610,0.060
4,12:35,2,10,WAS 25,45,12,Marcus Mason right end for 3 yards (tackle by Michael Boley and Chase Blackburn),0.060,-0.230
4,11:54,3,7,WAS 28,45,12,Jason Campbell middle for 20 yards (tackle by Aaron Rouse),-0.230,2.130
4,11:10,1,10,WAS 48,45,12,Jason Campbell pass complete short right to Antwaan Randle El for 5 yards (tackle by Bruce Johnson),2.130,2.260
4,10:28,2,5,NYG 47,45,12,Jason Campbell pass complete deep right to Fred Davis for 22 yards (tackle by Michael Johnson),2.260,3.910
4,9:48,1,10,NYG 25,45,12,Jason Campbell sacked by Fred Robbins for -10 yards,3.910,2.010
4,9:11,2,20,NYG 35,45,12,Jason Campbell pass incomplete short right intended for Santana Moss (defended by Terrell Thomas),2.010,1.350
4,9:07,3,20,NYG 35,45,12,Jason Campbell pass incomplete short left intended for Santana Moss (defended by Michael Boley),1.350,0.970
4,9:02,4,20,NYG 35,45,12,Jason Campbell pass incomplete short middle intended for Fred Davis is intercepted by Chase Blackburn at NYG-25 and returned for 24 yards,0.970,-2.190
4,8:52,1,10,NYG 49,45,12,"Ahmad Bradshaw right end for 12 yards (tackle by Reed Doughty). Penalty on Will Beatty: Illegal Formation, 5 yards (no play)",2.190,1.860
4,8:29,1,15,NYG 44,45,12,David Carr pass complete short left to Mario Manningham for 13 yards (tackle by DeAngelo Hall),1.860,2.730
4,8:29,2,2,WAS 43,45,12,"Penalty on David Carr: Delay of Game, 5 yards (no play)",2.730,2.050
4,7:21,2,7,WAS 48,45,12,David Carr pass incomplete short right intended for Domenik Hixon,2.050,1.360
4,7:16,3,7,WAS 48,45,12,David Carr pass complete short left to Steve Smith for 4 yards (tackle by Justin Tryon),1.360,0.330
4,6:33,4,3,WAS 44,45,12,"Jeff Feagles punts 31 yards, returned by Santana Moss for 5 yards (tackle by Chase Blackburn)",0.330,-0.040
4,6:21,1,10,WAS 18,45,12,Jason Campbell pass complete short right to Quinton Ganther for 8 yards (tackle by Bryan Kehl),0.040,0.680
4,5:57,2,2,WAS 26,45,12,Jason Campbell pass complete short right to Malcolm Kelly for 9 yards (tackle by Bruce Johnson),0.680,1.270
4,5:17,1,10,WAS 35,45,12,Jason Campbell pass complete short middle to Quinton Ganther for 11 yards (tackle by Bryan Kehl and Aaron Rouse),1.270,1.990
4,4:40,1,10,WAS 46,45,12,Rock Cartwright left guard for 7 yards (tackle by Bryan Kehl),1.990,2.400
4,4:04,2,3,NYG 47,45,12,Jason Campbell sacked by Barry Cofield for -9 yards,2.400,0.500
4,3:34,3,12,WAS 44,45,12,Jason Campbell pass incomplete short right intended for Antwaan Randle El,0.500,-0.460
4,3:27,4,12,WAS 44,45,12,Jason Campbell pass incomplete short right intended for Rock Cartwright,-0.460,-2.650
4,3:23,1,10,WAS 44,45,12,Gartrell Johnson left end for 3 yards (tackle by Rocky McIntosh),2.650,2.520
4,2:43,2,7,WAS 41,45,12,Gartrell Johnson right tackle for 1 yard (tackle by Albert Haynesworth),2.520,1.950
4,2:00,3,6,WAS 40,45,12,David Carr pass complete short left to Domenik Hixon for 10 yards (tackle by Fred Smoot),1.950,3.580
4,1:13,1,10,WAS 30,45,12,David Carr kneels for -1 yards,3.580,2.900
4,0:28,2,11,WAS 31,45,12,David Carr kneels for -1 yards,2.900,2.080
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
