#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:12,SDG 23,3,1:07,5,Punt
2,1,8:40,SDG 5,8,4:32,35,Interception
3,2,13:36,SDG 20,7,3:16,25,Interception
4,2,10:20,SDG 27,8,5:11,73,Touchdown
5,2,0:06,,0,0:06,0,End of Half
6,3,15:00,SDG 20,3,1:09,0,Punt
7,3,12:32,SDG 41,3,1:40,-1,Punt
8,3,9:15,SDG 41,9,3:26,59,Touchdown
9,3,2:26,SDG 20,4,1:33,31,Interception
10,4,14:48,SDG 11,4,1:38,31,Punt
11,4,8:55,SDG 15,9,3:40,85,Touchdown
12,4,3:30,SDG 20,14,3:01,80,Touchdown
13,5,14:06,SDG 38,9,4:00,40,Field Goal
