Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
King Dunlap,T,84,100%,0,0%,7,21%
Chad Rinehart,G,84,100%,0,0%,6,18%
D.J. Fluker,T,84,100%,0,0%,6,18%
Philip Rivers,QB,84,100%,0,0%,0,0%
Eddie Royal,WR,81,96%,0,0%,4,12%
Malcom Floyd,WR,81,96%,0,0%,0,0%
Antonio Gates,TE,76,90%,0,0%,0,0%
Trevor Robinson,C,75,89%,0,0%,0,0%
Dontrelle Inman,WR,55,65%,0,0%,5,15%
Jeremiah Sirles,T,42,50%,0,0%,6,18%
Johnnie Troutman,G,42,50%,0,0%,1,3%
Branden Oliver,RB,31,37%,0,0%,0,0%
Donald Brown,RB,29,35%,0,0%,7,21%
Ronnie Brown,RB,24,29%,0,0%,4,12%
Seyi Ajirotutu,WR,23,27%,0,0%,19,58%
Chris Watt,G,9,11%,0,0%,0,0%
John Phillips,TE,8,10%,0,0%,23,70%
David Johnson,TE,6,7%,0,0%,0,0%
Ladarius Green,TE,5,6%,0,0%,6,18%
Willie Smith,T,1,1%,0,0%,0,0%
Eric Weddle,FS,0,0%,72,100%,17,52%
Manti Te'o,LB,0,0%,72,100%,12,36%
Marcus Gilchrist,SS,0,0%,72,100%,0,0%
Melvin Ingram,LB,0,0%,67,93%,0,0%
Corey Liuget,DT,0,0%,63,88%,0,0%
Brandon Flowers,CB,0,0%,60,83%,6,18%
Kavell Conner,LB,0,0%,51,71%,17,52%
Jarret Johnson,LB,0,0%,51,71%,6,18%
Steve Williams,CB,0,0%,47,65%,12,36%
Kendall Reyes,DE,0,0%,44,61%,12,36%
Shareece Wright,CB,0,0%,35,49%,5,15%
Sean Lissemore,NT,0,0%,32,44%,6,18%
Tenny Palepoi,DT,0,0%,26,36%,6,18%
Ricardo Mathews,DE,0,0%,23,32%,12,36%
Jahleel Addae,SS,0,0%,21,29%,16,48%
Dwight Freeney,LB,0,0%,18,25%,0,0%
Darrell Stuckey,SS,0,0%,16,22%,27,82%
Jeremiah Attaochu,LB,0,0%,15,21%,4,12%
Andrew Gachkar,LB,0,0%,7,10%,14,42%
Tourek Williams,LB,0,0%,0,0%,27,82%
Reggie Walker,LB,0,0%,0,0%,19,58%
Chris Davis,CB,0,0%,0,0%,17,52%
Nick Novak,K,0,0%,0,0%,13,39%
Mat McBriar,P,0,0%,0,0%,10,30%
Mike Windt,LS,0,0%,0,0%,10,30%
