Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,9:27,4,9,SFO 23,7,0,"Bradley Pinion punts 42 yards, returned by Patrick Peterson for 2 yards (tackle by Adrian Colbert)",-1.830,-1.400
1,9:18,1,10,ARI 37,7,0,Drew Stanton pass complete short left to Larry Fitzgerald for -1 yards (tackle by Leon Hall),1.400,0.720
1,8:40,2,11,ARI 36,7,0,Adrian Peterson right tackle for -2 yards (tackle by Brock Coyle),0.720,-0.230
1,7:55,3,13,ARI 34,7,0,Drew Stanton pass incomplete short left intended for John Brown (defended by Dontae Johnson),-0.230,-1.110
1,7:50,4,13,ARI 34,7,0,"Andy Lee punts 43 yards, fair catch by Trent Taylor",-1.110,-0.480
1,7:43,1,10,SFO 23,7,0,Carlos Hyde left guard for 11 yards (tackle by Tyvon Branch and Deone Bucannon),0.480,1.200
1,7:20,1,10,SFO 34,7,0,C.J. Beathard pass complete short left to Carlos Hyde for 18 yards (tackle by Deone Bucannon),1.200,2.390
1,6:59,1,10,ARI 48,7,0,Matt Breida right guard for 1 yard (tackle by Olsen Pierre),2.390,1.980
1,6:19,2,9,ARI 47,7,0,C.J. Beathard pass incomplete short right intended for Aldrick Robinson,1.980,1.290
1,6:15,3,9,ARI 47,7,0,C.J. Beathard sacked by Olsen Pierre and Haason Reddick for -4 yards,1.290,-0.130
1,5:37,4,13,SFO 49,7,0,"Bradley Pinion punts 39 yards, fair catch by Kerwynn Williams",-0.130,0.350
1,5:29,1,10,ARI 12,7,0,Adrian Peterson middle for 3 yards (tackle by Brock Coyle),-0.350,-0.500
1,4:51,2,7,ARI 15,7,0,Adrian Peterson middle for 2 yards (tackle by Eric Reid and D.J. Jones),-0.500,-0.840
1,4:08,3,5,ARI 17,7,0,Drew Stanton pass complete short right to Andre Ellington for 4 yards (tackle by Jaquiski Tartt),-0.840,-1.960
1,3:44,4,1,ARI 21,7,0,"Andy Lee punts 58 yards, returned by Trent Taylor for 3 yards (tackle by Budda Baker)",-1.960,-0.540
1,3:36,1,10,SFO 24,7,0,Carlos Hyde right tackle for no gain (tackle by Corey Peters),0.540,0.000
1,3:00,2,10,SFO 24,7,0,C.J. Beathard pass incomplete deep right intended for Marquise Goodwin,0.000,-0.690
1,2:52,3,10,SFO 24,7,0,C.J. Beathard sacked by Corey Peters for -6 yards,-0.690,-2.240
1,2:17,4,16,SFO 18,7,0,Bradley Pinion punts 39 yards,-2.240,-1.800
1,2:04,1,10,ARI 43,7,0,Drew Stanton pass incomplete,1.800,1.250
1,1:55,2,10,ARI 43,7,0,Drew Stanton pass incomplete short middle intended for Larry Fitzgerald,1.250,0.560
1,1:51,3,10,ARI 43,7,0,Drew Stanton pass incomplete short right intended for John Brown,0.560,-0.520
1,1:47,4,10,ARI 43,7,0,"Andy Lee punts 41 yards, returned by Trent Taylor for 2 yards (tackle by Budda Baker)",-0.520,-0.040
1,1:38,1,10,SFO 18,7,0,C.J. Beathard pass complete deep right to Marquise Goodwin for 55 yards (tackle by Tyrann Mathieu),0.040,3.780
1,0:51,1,10,ARI 27,7,0,"Carlos Hyde right end for 3 yards (tackle by Karlos Dansby). Penalty on Brandon Fusco: Offensive Holding, 10 yards",3.780,3.310
1,0:40,1,17,ARI 34,7,0,C.J. Beathard pass incomplete short left intended for Carlos Hyde,3.310,2.290
1,0:35,2,17,ARI 34,7,0,C.J. Beathard pass incomplete short right intended for Kyle Juszczyk,2.290,1.620
1,0:30,3,17,ARI 34,7,0,C.J. Beathard pass complete short middle to Trent Taylor for 10 yards (tackle by Tyvon Branch),1.620,1.870
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,7,ARI 24,7,3,Robbie Gould 42 yard field goal good,1.870,3.000
2,14:55,,,SFO 35,7,3,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
2,14:55,1,10,ARI 25,7,3,Adrian Peterson left guard for 18 yards (tackle by Eli Harold),0.610,1.800
2,14:18,1,10,ARI 43,7,3,Adrian Peterson left guard for 3 yards (tackle by Ronald Blair and Eric Reid),1.800,1.660
2,13:39,2,7,ARI 46,7,3,Drew Stanton pass complete short right to Troy Niklas for 16 yards (tackle by Jaquiski Tartt),1.660,3.050
2,13:06,1,10,SFO 38,7,3,Adrian Peterson left guard for 16 yards (tackle by Brock Coyle),3.050,4.110
2,12:26,1,10,SFO 22,7,3,Adrian Peterson middle for no gain (tackle by Ronald Blair and Eli Harold),4.110,3.560
2,11:46,2,10,SFO 22,7,3,Drew Stanton pass complete short right to Larry Fitzgerald for 11 yards (tackle by Leon Hall),3.560,0.000
2,11:08,,,,,,Timeout #1 by Arizona Cardinals,0.000,-4.840
2,11:08,1,10,SFO 11,13,3,"Drew Stanton pass complete short right to Jermaine Gresham for 11 yards, touchdown",4.840,7.000
2,11:04,,,SFO 15,14,3,Phil Dawson kicks extra point good,0.000,0.000
2,11:04,,,ARI 35,14,3,"Phil Dawson kicks off 60 yards, returned by Victor Bolden for 24 yards (tackle by Rudy Ford)",0.000,-0.870
2,10:58,1,10,SFO 29,14,3,Carlos Hyde middle for 4 yards (tackle by Deone Bucannon),0.870,0.870
2,10:33,2,6,SFO 33,14,3,C.J. Beathard pass incomplete short left intended for Aldrick Robinson (defended by Tramon Williams),0.870,0.170
2,10:28,3,6,SFO 33,14,3,C.J. Beathard pass incomplete short right intended for Marquise Goodwin (defended by Patrick Peterson),0.170,-1.180
2,10:24,4,6,SFO 33,14,3,"Bradley Pinion punts 54 yards, returned by Kerwynn Williams for 2 yards (tackle by Raheem Mostert)",-1.180,0.220
2,10:15,1,10,ARI 15,14,3,Adrian Peterson right guard for 6 yards (tackle by Reuben Foster and Eric Reid),-0.220,0.210
2,9:40,2,4,ARI 21,14,3,Adrian Peterson middle for 2 yards (tackle by Reuben Foster),0.210,-0.390
2,8:57,3,2,ARI 23,14,3,Drew Stanton pass incomplete short middle intended for Larry Fitzgerald (defended by Leon Hall),-0.390,-1.830
2,8:53,4,2,ARI 23,14,3,"Andy Lee punts 45 yards, returned by Trent Taylor for 5 yards (tackle by Ifeanyi Momah)",-1.830,-1.400
2,8:43,1,10,SFO 37,14,3,Carlos Hyde right end for 6 yards (tackle by Tyvon Branch),1.400,1.670
2,8:21,2,4,SFO 43,14,3,C.J. Beathard sacked by Rodney Gunter for -6 yards,1.670,0.170
2,8:02,3,10,SFO 37,14,3,C.J. Beathard pass incomplete short middle intended for Kendrick Bourne,0.170,-0.910
2,7:57,4,10,SFO 37,14,3,"Bradley Pinion punts 48 yards, returned by Kerwynn Williams for 8 yards (tackle by Adrian Colbert)",-0.910,-0.480
2,7:45,1,10,ARI 23,14,3,Drew Stanton pass incomplete short right intended for Adrian Peterson,0.480,-0.070
2,7:39,2,10,ARI 23,14,3,Adrian Peterson left guard for 13 yards (tackle by Leger Douzable),-0.070,1.330
2,7:01,1,10,ARI 36,14,3,Drew Stanton pass incomplete deep right intended for John Brown,1.330,0.790
2,6:55,2,10,ARI 36,14,3,Adrian Peterson right guard for 3 yards (tackle by Reuben Foster),0.790,0.500
2,6:13,3,7,ARI 39,14,3,Drew Stanton pass complete short left to JJ Nelson for 15 yards (tackle by Dontae Johnson),0.500,2.520
2,5:34,1,10,SFO 46,14,3,Adrian Peterson middle for 4 yards (tackle by Leger Douzable),2.520,2.520
2,4:51,2,6,SFO 42,14,3,"Adrian Peterson middle for no gain (tackle by Tony McDaniel). Penalty on D.J. Jones: Defensive Holding, 5 yards (no play)",2.520,3.120
2,4:23,1,10,SFO 37,14,3,Drew Stanton pass complete deep left to Larry Fitzgerald for 23 yards (tackle by Leon Hall),3.120,4.650
2,3:43,1,10,SFO 14,14,3,Adrian Peterson right guard for no gain (tackle by Ahkello Witherspoon),4.650,4.000
2,3:03,2,10,SFO 14,14,3,Drew Stanton pass incomplete deep middle intended for Jermaine Gresham is intercepted by Eric Reid at SFO--2,4.000,-0.280
2,2:56,1,10,SFO 20,14,3,C.J. Beathard pass incomplete short right intended for Aldrick Robinson (defended by Tramon Williams),0.280,-0.270
2,2:52,2,10,SFO 20,14,3,C.J. Beathard pass complete short left to Carlos Hyde for 3 yards (tackle by Tramon Williams),-0.270,-0.560
2,2:17,3,7,SFO 23,14,3,C.J. Beathard pass complete short left to George Kittle for 9 yards (tackle by Antoine Bethea),-0.560,1.070
2,2:00,1,10,SFO 32,14,3,C.J. Beathard pass complete short left to George Kittle for 4 yards (tackle by Tyvon Branch),1.070,1.070
2,1:39,2,6,SFO 36,14,3,C.J. Beathard pass complete short left to Carlos Hyde for 7 yards (tackle by Tramon Williams),1.070,1.800
2,1:21,1,10,SFO 43,14,3,C.J. Beathard pass complete short right to Aldrick Robinson for 7 yards (tackle by Deone Bucannon),1.800,2.200
2,1:09,2,3,,14,3,C.J. Beathard pass incomplete short left intended for Marquise Goodwin,2.200,1.490
2,1:04,3,3,,14,3,C.J. Beathard pass complete short middle to Trent Taylor for 12 yards (tackle by Tyrann Mathieu),1.490,3.050
2,0:45,1,10,ARI 38,14,3,"Penalty on Aldrick Robinson: False Start, 5 yards (no play)",3.050,0.000
2,0:45,,,,,,Timeout #2 by San Francisco 49ers,0.000,-2.720
2,0:45,1,15,ARI 43,14,3,C.J. Beathard pass complete short left to Carlos Hyde for 5 yards (tackle by Karlos Dansby),2.720,2.510
2,0:41,2,10,ARI 38,14,3,C.J. Beathard pass incomplete deep right intended for Aldrick Robinson,2.510,1.820
2,0:36,3,10,ARI 38,14,3,C.J. Beathard pass incomplete short middle intended for George Kittle (defended by Tyvon Branch),1.820,0.720
2,0:33,4,10,ARI 38,14,3,Bradley Pinion punts 32 yards,0.720,0.380
2,0:26,1,10,ARI 6,14,3,Drew Stanton kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,14,3,"Phil Dawson kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,SFO 25,14,3,C.J. Beathard pass incomplete short right intended for Aldrick Robinson,0.610,0.060
3,14:57,2,10,SFO 25,14,3,C.J. Beathard pass incomplete short left intended for Aldrick Robinson,0.060,-0.620
3,14:52,3,10,SFO 25,14,3,C.J. Beathard pass complete deep right to Kendrick Bourne for 25 yards (tackle by Tramon Williams),-0.620,2.260
3,14:20,1,10,,14,3,Carlos Hyde middle for 4 yards (tackle by Corey Peters),2.260,2.250
3,13:43,2,6,ARI 46,14,3,Carlos Hyde middle for 5 yards (tackle by Karlos Dansby),2.250,2.210
3,13:03,3,1,ARI 41,14,3,Kyle Juszczyk middle for 5 yards (tackle by Josh Mauro),2.210,3.180
3,12:26,1,10,ARI 36,14,3,C.J. Beathard pass incomplete short right intended for Marquise Goodwin (defended by Kareem Martin),3.180,2.640
,,,,,,,"SFO challenged the fumble ruling, and the original play was overturned.",,
3,12:21,2,10,ARI 36,14,3,C.J. Beathard pass complete short left to Carlos Hyde for 17 yards (tackle by Tyvon Branch and Karlos Dansby),2.640,4.310
3,11:46,1,10,ARI 19,14,3,Carlos Hyde left tackle for no gain (tackle by Robert Nkemdiche),4.310,3.750
3,11:07,2,10,ARI 19,14,3,C.J. Beathard pass complete short middle to Marquise Goodwin for 13 yards (tackle by Antoine Bethea),3.750,5.830
3,10:32,1,6,ARI 6,14,3,C.J. Beathard left end for 5 yards (tackle by Chandler Jones),5.830,5.910
3,10:18,2,1,ARI 1,14,3,Carlos Hyde left guard for no gain (tackle by Tyvon Branch and Josh Mauro),5.910,5.170
3,9:48,3,1,ARI 1,14,9,"C.J. Beathard left guard for 1 yard, touchdown",5.170,7.000
3,9:43,,,ARI 15,14,10,Robbie Gould kicks extra point good,0.000,0.000
3,9:43,,,SFO 35,14,10,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.610
3,9:43,1,10,ARI 25,14,10,Adrian Peterson middle for 4 yards (tackle by Brock Coyle),0.610,0.600
3,9:06,2,6,ARI 29,14,10,Drew Stanton pass incomplete short right intended for Larry Fitzgerald,0.600,-0.100
3,9:02,3,6,ARI 29,14,10,Drew Stanton pass complete short left to Larry Fitzgerald for 14 yards,-0.100,1.800
3,8:44,1,10,ARI 43,14,10,Adrian Peterson left tackle for -2 yards (tackle by Dontae Johnson and Adrian Colbert),1.800,0.980
3,8:18,2,12,ARI 41,14,10,Adrian Peterson right guard for 3 yards (tackle by Brock Coyle),0.980,0.690
3,7:38,3,9,ARI 44,14,10,"Drew Stanton pass incomplete short middle intended for Jermaine Gresham. Penalty on Eric Reid: Illegal Contact, 5 yards (no play)",0.690,2.190
3,7:33,1,10,ARI 49,14,10,Adrian Peterson right guard for 7 yards (tackle by Dontae Johnson and D.J. Jones),2.190,2.590
3,6:49,2,3,SFO 44,14,10,"Adrian Peterson middle for 3 yards (tackle by Dontae Johnson and Ronald Blair). Penalty on Troy Niklas: Offensive Holding, 10 yards (no play)",2.590,1.240
3,6:43,2,13,ARI 46,14,10,Drew Stanton pass incomplete short left intended for Adrian Peterson (defended by Earl Mitchell),1.240,0.560
3,6:39,3,13,ARI 46,14,10,Drew Stanton pass incomplete short right intended for Andre Ellington,0.560,-0.320
3,6:36,4,13,ARI 46,14,10,"Andy Lee punts 39 yards, fair catch by Victor Bolden",-0.320,0.220
3,6:28,1,10,SFO 15,14,10,Carlos Hyde middle for 1 yard (tackle by Kareem Martin),-0.220,-0.580
3,5:50,2,9,SFO 16,14,10,C.J. Beathard pass complete short right to Carlos Hyde for 4 yards (tackle by Tyvon Branch),-0.580,-0.760
3,5:07,3,5,SFO 20,14,10,C.J. Beathard pass incomplete short left intended for Garrett Celek (defended by Olsen Pierre),-0.760,-2.030
3,5:03,4,5,SFO 20,14,10,"Bradley Pinion punts 52 yards, fair catch by Kerwynn Williams",-2.030,-0.810
3,4:55,1,10,ARI 28,14,10,Drew Stanton pass incomplete deep left intended for JJ Nelson (defended by Adrian Colbert),0.810,0.260
3,4:49,2,10,ARI 28,14,10,Drew Stanton pass complete short middle to Adrian Peterson for 6 yards (tackle by Reuben Foster),0.260,0.370
3,4:04,3,4,ARI 34,14,10,Drew Stanton pass complete short right to Larry Fitzgerald for 23 yards (tackle by Reuben Foster),0.370,2.720
3,3:17,1,10,SFO 43,14,10,Adrian Peterson right tackle for 3 yards (tackle by Leger Douzable),2.720,2.580
3,2:39,2,7,SFO 40,14,10,Adrian Peterson right tackle for 2 yards (tackle by DeForest Buckner and Leger Douzable),2.580,2.150
3,1:54,3,5,SFO 38,14,10,Drew Stanton pass complete short right to Jermaine Gresham for 12 yards (tackle by Adrian Colbert),2.150,3.840
3,1:21,1,10,SFO 26,14,10,Adrian Peterson middle for 7 yards (tackle by Leger Douzable),3.840,4.270
3,0:41,2,3,SFO 19,14,10,Adrian Peterson middle for 4 yards (tackle by Ronald Blair and Brock Coyle),4.270,4.580
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SFO 15,14,10,Adrian Peterson middle for 7 yards (tackle by Brock Coyle),4.580,5.220
4,14:29,2,3,SFO 8,14,10,Adrian Peterson middle for 1 yard (tackle by D.J. Jones and Reuben Foster),5.220,4.680
4,13:44,3,2,SFO 7,14,10,Drew Stanton pass incomplete short right intended for Troy Niklas,4.680,3.000
4,13:35,4,2,SFO 7,17,10,Phil Dawson 25 yard field goal good,3.000,3.000
4,13:31,,,ARI 35,17,10,Phil Dawson kicks off 47 yards,0.000,-0.040
4,13:30,1,10,SFO 18,17,10,C.J. Beathard pass incomplete deep right intended for Marquise Goodwin,0.040,-0.490
4,13:25,2,10,SFO 18,17,10,C.J. Beathard pass incomplete short left intended for George Kittle,-0.490,-1.170
,,,,,,,"ARI challenged the pass completion ruling, and the original play was overturned.",,
4,13:22,3,10,SFO 18,17,10,C.J. Beathard sacked by Karlos Dansby for -8 yards,-1.170,-2.490
4,12:46,4,18,SFO 10,17,10,"Bradley Pinion punts 46 yards, returned by Kerwynn Williams for 4 yards (tackle by Kyle Nelson)",-2.490,-2.130
4,12:35,1,10,ARI 48,17,10,Adrian Peterson right guard for 1 yard (tackle by Ahkello Witherspoon and Eric Reid),2.130,1.720
4,12:00,2,9,ARI 49,17,10,Drew Stanton pass complete short left to Adrian Peterson for 2 yards (tackle by Reuben Foster),1.720,1.290
4,11:17,3,7,SFO 49,17,10,Drew Stanton pass complete short right to Andre Ellington for 10 yards (tackle by Dexter McCoil),1.290,2.980
4,10:44,1,10,SFO 39,17,10,Adrian Peterson middle for 2 yards (tackle by Reuben Foster and DeForest Buckner),2.980,2.710
4,9:59,2,8,SFO 37,17,10,Adrian Peterson middle for 7 yards (tackle by Reuben Foster),2.710,2.940
4,9:16,3,1,SFO 30,17,10,Drew Stanton left end for 5 yards (tackle by Leger Douzable),2.940,3.910
4,8:33,1,10,SFO 25,17,10,Adrian Peterson middle for no gain (tackle by Dontae Johnson),3.910,3.360
4,7:49,2,10,SFO 25,17,10,"Drew Stanton pass incomplete short middle intended for Adrian Peterson. Penalty on Dontae Johnson: Defensive Holding, 5 yards (no play)",3.360,4.240
4,7:45,1,10,SFO 20,17,10,Adrian Peterson left tackle for 6 yards (tackle by Reuben Foster and Dontae Johnson),4.240,4.640
4,7:02,2,4,SFO 14,17,10,Kerwynn Williams middle for 3 yards (tackle by Leon Hall),4.640,4.590
4,6:17,3,1,SFO 11,17,10,Adrian Peterson middle for -2 yards (tackle by Reuben Foster and Earl Mitchell),4.590,2.670
4,5:37,4,3,SFO 13,20,10,Phil Dawson 32 yard field goal good,2.670,3.000
4,5:33,,,ARI 35,20,10,"Phil Dawson kicks off 66 yards, returned by Victor Bolden for 26 yards (tackle by Kerwynn Williams). Penalty on Kendrick Bourne: Offensive Holding, 8 yards",0.000,0.380
4,5:28,1,10,SFO 8,20,10,C.J. Beathard pass complete short left to Carlos Hyde for 9 yards (tackle by Deone Bucannon),-0.380,0.050
4,5:06,2,1,SFO 17,20,10,C.J. Beathard pass complete short right to Garrett Celek for 13 yards (tackle by Deone Bucannon),0.050,0.940
4,4:45,1,10,SFO 30,20,10,C.J. Beathard pass incomplete short right intended for Kendrick Bourne,0.940,0.390
4,4:41,2,10,SFO 30,20,10,C.J. Beathard pass complete short middle to Carlos Hyde for 14 yards (tackle by Karlos Dansby and Deone Bucannon),0.390,1.860
4,4:21,1,10,SFO 44,20,10,C.J. Beathard pass complete short right to Carlos Hyde for 7 yards (tackle by Deone Bucannon and Karlos Dansby),1.860,2.260
4,3:54,2,3,ARI 49,20,10,C.J. Beathard pass incomplete short right intended for Kendrick Bourne,2.260,1.550
4,3:50,3,3,ARI 49,20,10,C.J. Beathard pass incomplete short left intended for Garrett Celek,1.550,0.000
4,3:47,4,3,ARI 49,20,10,C.J. Beathard pass incomplete short right intended for Carlos Hyde (defended by Karlos Dansby),0.000,-2.190
4,3:43,1,10,ARI 49,20,10,"Adrian Peterson middle for no gain (tackle by Tony McDaniel). Adrian Peterson fumbles (forced by Tony McDaniel), recovered by Earl Mitchell at SFO-49 (tackle by Jared Veldheer)",2.190,-2.190
4,3:36,1,10,SFO 49,20,10,"Penalty on Trenton Brown: False Start, 5 yards (no play)",2.190,1.860
4,3:36,1,15,SFO 44,20,10,"C.J. Beathard left tackle for 10 yards (tackle by Antoine Bethea). Penalty on Antoine Bethea: Unnecessary Roughness, 15 yards (Offsetting), Penalty on Haason Reddick: Disqualification (Offsetting), Penalty on Carlos Hyde: Disqualification (Offsetting), Penalty on Frostee Rucker: Disqualification (Offsetting)",1.860,3.510
4,3:26,1,10,ARI 31,20,10,C.J. Beathard pass incomplete short left intended for Matt Breida,3.510,2.970
4,3:21,2,10,ARI 31,20,10,"C.J. Beathard pass complete short left to Kendrick Bourne for 2 yards. Penalty on Matt Breida: Offensive Holding, 10 yards (no play)",2.970,1.620
4,3:14,2,20,ARI 41,20,10,C.J. Beathard pass complete short left to Matt Breida for 7 yards (tackle by Tyvon Branch),1.620,1.880
4,3:06,3,13,ARI 34,20,10,C.J. Beathard pass complete short right to Kendrick Bourne for 14 yards (tackle by Tramon Williams),1.880,4.240
4,2:41,1,10,ARI 20,20,10,C.J. Beathard pass complete short right to Matt Breida for 11 yards,4.240,5.140
4,2:35,1,9,ARI 9,20,10,C.J. Beathard pass incomplete short middle intended for Garrett Celek is intercepted by Karlos Dansby at ARI-7 and returned for 4 yards,5.140,0.370
4,2:28,1,10,ARI 11,20,10,Adrian Peterson left guard for 2 yards (tackle by Leger Douzable). Penalty on Alex Boone: Offensive Holding (Declined),-0.370,-0.630
4,2:23,2,8,ARI 13,20,10,Adrian Peterson middle for 25 yards (tackle by Adrian Colbert),-0.630,0.000
4,2:13,,,,,,Timeout #2 by San Francisco 49ers,0.000,-1.470
4,2:13,1,10,ARI 38,20,10,Adrian Peterson middle for 2 yards (tackle by Reuben Foster),1.470,0.000
4,2:08,,,,,,Timeout #3 by San Francisco 49ers,0.000,-1.190
4,2:08,2,8,ARI 40,20,10,Kerwynn Williams left end for 3 yards (tackle by Brock Coyle),1.190,0.890
4,2:00,3,5,ARI 43,20,10,Drew Stanton pass incomplete short right intended for Troy Niklas (defended by Brock Coyle),0.890,-0.520
4,1:56,4,5,ARI 43,20,10,"Andy Lee punts 44 yards, returned by Victor Bolden for no gain",-0.520,0.320
4,1:47,1,10,SFO 13,20,10,C.J. Beathard pass incomplete short right intended for Matt Breida,-0.320,-0.770
4,1:43,2,10,SFO 13,20,10,C.J. Beathard pass incomplete deep left intended for Kendrick Bourne,-0.770,-1.420
4,1:36,3,10,SFO 13,20,10,C.J. Beathard sacked by Chandler Jones for -4 yards,-1.420,-2.490
4,1:07,4,14,SFO 9,20,10,C.J. Beathard pass complete short right to Aldrick Robinson for 11 yards (tackle by Deone Bucannon),-2.490,-4.240
4,0:59,1,10,SFO 20,20,10,Drew Stanton kneels for -1 yards,4.240,3.560
4,0:29,2,11,SFO 21,20,10,Drew Stanton kneels for -1 yards,3.560,2.740
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
