#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:01,SFO 28,3,1:23,25,Fumble
2,1,10:15,SFO 22,3,0:57,1,Punt
3,1,7:43,SFO 23,5,2:14,26,Punt
4,1,3:36,SFO 24,3,1:32,-6,Punt
5,1,1:38,SFO 18,6,1:43,58,Field Goal
6,2,11:04,SFO 29,3,0:49,4,Punt
7,2,8:43,SFO 37,3,0:58,0,Punt
8,2,2:56,SFO 20,11,2:30,42,Punt
9,3,15:00,SFO 25,13,5:17,75,Touchdown
10,3,6:28,SFO 15,3,1:33,5,Punt
11,4,13:31,SFO 18,3,0:56,-8,Punt
12,4,5:33,SFO 8,8,1:50,43,Downs
13,4,3:36,SFO 49,6,1:08,42,Interception
14,4,1:47,SFO 13,4,0:48,7,Downs
