Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
2,5:06,2,10,STL 25,7,7,Carson Palmer pass incomplete deep right intended for John Brown (defended by E.J. Gaines),3.360,2.680
2,5:00,3,10,STL 25,7,7,Carson Palmer pass incomplete short middle intended for John Brown (defended by Alec Ogletree),2.680,1.800
2,4:57,4,10,STL 25,7,10,Chandler Catanzaro 43 yard field goal good,1.800,3.000
2,4:57,,,ARI 35,7,10,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
2,4:52,1,10,STL 20,7,10,Austin Davis pass complete short right to Lance Kendricks for 12 yards (tackle by Tony Jefferson),0.280,1.070
2,4:17,1,10,STL 32,7,10,Tre Mason left end for no gain (tackle by Frostee Rucker),1.070,0.530
2,3:35,2,10,STL 32,7,10,Austin Davis pass complete short left to Kenny Britt for 11 yards (tackle by Deone Bucannon and Calais Campbell),0.530,1.800
2,2:58,1,10,STL 43,7,10,"Penalty on Joe Barksdale: False Start, 5 yards (no play)",1.800,1.470
2,2:43,1,15,STL 38,7,10,Tre Mason right tackle for 3 yards (tackle by Larry Foote),1.470,0.980
2,2:01,2,12,STL 41,13,10,"Austin Davis pass complete deep middle to Jared Cook for 59 yards, touchdown. Penalty on Chris Givens: Unsportsmanlike Conduct, 15 yards",0.980,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,2:01,,,ARI 2,14,10,Greg Zuerlein kicks extra point good,0.000,0.000
2,2:01,,,STL 20,14,10,"Greg Zuerlein kicks off 76 yards, returned by Ted Ginn for 20 yards (tackle by Benny Cunningham)",0.000,-0.540
2,1:41,1,10,ARI 24,14,10,Carson Palmer pass incomplete deep middle intended for Michael Floyd (defended by Alec Ogletree),0.540,0.000
2,1:36,2,10,ARI 24,14,10,Carson Palmer pass complete short left to John Carlson for 7 yards (tackle by Alec Ogletree and James Laurinaitis),0.000,0.230
2,1:12,3,3,ARI 31,14,10,Carson Palmer pass incomplete short left intended for John Brown,0.230,-1.310
2,1:08,4,3,ARI 31,14,10,"Drew Butler punts 49 yards, returned by Tavon Austin for 5 yards (tackle by Jaron Brown). Penalty on Janoris Jenkins: Illegal Block Above the Waist, 10 yards",-1.310,0.320
2,0:55,1,10,STL 13,14,10,Benny Cunningham up the middle for 3 yards (tackle by Deone Bucannon),-0.320,-0.320
2,0:50,1,10,STL 13,14,10,Timeout #1 by Arizona Cardinals,-0.320,-0.440
2,0:50,2,7,STL 16,14,10,Tre Mason left end for 4 yards (tackle by Tommy Kelly),-0.440,-0.440
2,0:44,2,7,STL 16,14,10,Timeout #2 by Arizona Cardinals,-0.440,-0.590
2,0:44,3,3,STL 20,14,10,Tre Mason up the middle for 4 yards (tackle by Calais Campbell),-0.590,0.540
2,0:28,1,10,STL 24,14,10,Austin Davis kneels for -2 yards,0.540,-0.270
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 35,14,10,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,ARI 20,14,10,Andre Ellington left end for 5 yards (tackle by Alec Ogletree and Robert Quinn),0.280,0.410
3,14:21,2,5,ARI 25,14,10,Andre Ellington left end for -4 yards (tackle by Aaron Donald),0.410,-0.820
3,13:36,3,9,ARI 21,14,10,"Carson Palmer up the middle for 1 yard (tackle by Alec Ogletree). Carson Palmer fumbles (forced by Alec Ogletree), recovered by Carson Palmer at ARI-22",-0.820,-1.900
3,13:02,4,8,ARI 22,14,10,"Drew Butler punts 48 yards, fair catch by Tavon Austin",-1.900,-0.940
3,12:53,1,10,STL 30,14,10,Tre Mason up the middle for 12 yards (tackle by Rashad Johnson),0.940,1.730
3,12:28,1,10,STL 42,14,10,Tre Mason up the middle for -5 yards (tackle by Calais Campbell),1.730,0.510
3,11:47,2,15,STL 37,14,10,Austin Davis pass complete short right to Kenny Britt for 6 yards (tackle by Tyrann Mathieu),0.510,0.630
3,11:05,3,9,STL 43,14,10,Austin Davis pass complete short middle to Chris Givens for 5 yards (tackle by Patrick Peterson),0.630,-0.190
3,10:30,4,4,STL 48,14,10,"Johnny Hekker punts 52 yards, touchback",-0.190,-0.280
3,10:22,1,10,ARI 20,14,10,Carson Palmer pass complete short right to Troy Niklas for 17 yards (tackle by James Laurinaitis),0.280,1.400
3,9:40,1,10,ARI 37,14,10,Andre Ellington up the middle for 3 yards (tackle by Alec Ogletree),1.400,1.260
3,9:04,2,7,ARI 40,14,10,Carson Palmer pass incomplete deep right intended for Ted Ginn,1.260,0.560
3,8:57,3,7,ARI 40,14,10,Carson Palmer pass complete short right to Larry Fitzgerald for 8 yards (tackle by Trumaine Johnson),0.560,2.130
3,8:17,1,10,ARI 48,14,10,Carson Palmer pass complete short left to John Brown for 9 yards (tackle by Mark Barron),2.130,2.800
3,7:52,2,1,STL 43,14,10,Andre Ellington up the middle for 3 yards (tackle by Janoris Jenkins),2.800,2.920
3,7:24,1,10,STL 40,14,10,Carson Palmer pass complete short left to Ted Ginn for 15 yards (tackle by Janoris Jenkins),2.920,3.910
3,6:41,1,10,STL 25,14,10,Carson Palmer pass complete short left to Andre Ellington for 6 yards (tackle by Alec Ogletree),3.910,4.200
3,6:01,2,4,STL 19,14,10,Andre Ellington right end for 5 yards (tackle by E.J. Gaines),4.200,4.650
3,5:17,1,10,STL 14,14,10,Carson Palmer pass incomplete short right intended for Rob Housler (defended by E.J. Gaines),4.650,4.000
3,5:07,2,10,STL 14,14,10,Carson Palmer pass complete short left to John Brown for -1 yards (tackle by Rodney McLeod),4.000,3.060
3,4:24,3,11,STL 15,14,10,Carson Palmer pass incomplete short middle intended for Marion Grice is intercepted by Alec Ogletree at STL-11 and returned for 44 yards,3.060,-2.590
3,4:13,1,10,ARI 45,14,10,"Austin Davis pass complete deep right to Jared Cook for 25 yards (tackle by Kevin Minter). Penalty on Lance Kendricks: Illegal Blindside Block, 15 yards",2.590,3.250
3,3:51,1,10,ARI 35,14,10,Tre Mason up the middle for -1 yards (tackle by Calais Campbell). Penalty on Lance Kendricks: Illegal Formation (Declined),3.250,2.570
3,3:31,2,11,ARI 36,14,10,Austin Davis pass incomplete deep right intended for Kenny Britt,2.570,1.880
3,3:26,3,11,ARI 36,14,10,Austin Davis sacked by Calais Campbell for -11 yards,1.880,0.130
3,2:52,4,22,ARI 47,14,10,"Johnny Hekker punts 37 yards, fair catch by Ted Ginn",0.130,0.380
3,2:43,1,10,ARI 10,14,10,Andre Ellington up the middle for 3 yards (tackle by T.J. McDonald),-0.380,-0.560
3,2:07,2,7,ARI 13,14,10,Carson Palmer pass incomplete short middle intended for Carson Palmer. Penalty on Carson Palmer: Illegal Forward Pass (Declined),-0.560,-1.070
3,1:59,3,7,ARI 13,14,10,Carson Palmer pass complete short right to Jaron Brown for 7 yards (tackle by Trumaine Johnson),-1.070,0.280
3,1:20,1,10,ARI 20,14,10,Andre Ellington up the middle for 1 yard (tackle by William Hayes),0.280,-0.130
3,0:41,2,9,ARI 21,14,10,Carson Palmer pass complete short right to Andre Ellington for 3 yards (tackle by Rodney McLeod),-0.130,-0.430
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,ARI 24,14,10,Carson Palmer pass complete short middle to Jaron Brown for 13 yards (tackle by T.J. McDonald),-0.430,1.400
4,14:19,1,10,ARI 37,14,10,Carson Palmer pass complete short middle to Larry Fitzgerald for 14 yards (tackle by T.J. McDonald),1.400,2.320
4,13:37,1,10,STL 49,14,10,Carson Palmer pass complete short left to Larry Fitzgerald for 18 yards (tackle by Rodney McLeod),2.320,3.510
4,12:58,1,10,STL 31,14,10,Carson Palmer pass complete short right to John Brown for 4 yards (tackle by E.J. Gaines),3.510,3.510
4,12:20,2,6,STL 27,14,10,Andre Ellington up the middle for -1 yards (tackle by William Hayes),3.510,2.680
4,11:40,3,7,STL 28,14,10,Carson Palmer sacked by Mark Barron for -7 yards,2.680,0.970
4,11:21,4,14,STL 35,14,10,Chandler Catanzaro 53 yard field goal no good,0.970,-1.800
4,11:13,1,10,STL 43,14,10,Tre Mason left tackle for 3 yards (tackle by Tommy Kelly),1.800,1.660
4,10:36,2,7,STL 46,14,10,Benny Cunningham up the middle for 5 yards (tackle by Tyrann Mathieu),1.660,1.620
4,9:57,3,2,ARI 49,14,10,Austin Davis pass incomplete short middle intended for Stedman Bailey,1.620,0.000
4,9:52,4,2,ARI 49,14,10,"Johnny Hekker punts 38 yards, fair catch by Ted Ginn",0.000,0.370
4,9:45,1,10,ARI 11,14,10,Drew Stanton pass complete short middle to Rob Housler for 11 yards (tackle by Trumaine Johnson),-0.370,0.410
4,9:09,1,10,ARI 22,14,10,Drew Stanton up the middle for 4 yards (tackle by Kendall Langford),0.410,0.410
4,8:29,2,6,ARI 26,14,10,Drew Stanton pass complete short middle to John Carlson for 26 yards (tackle by Rodney McLeod and Alec Ogletree),0.410,2.390
4,7:49,1,10,STL 48,14,16,"Drew Stanton pass complete deep left to John Brown for 48 yards, touchdown",2.390,7.000
4,7:49,,,STL 2,14,17,Chandler Catanzaro kicks extra point good,0.000,0.000
4,7:49,,,ARI 35,14,17,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
4,7:40,1,10,STL 20,14,17,Austin Davis pass incomplete short left intended for Tre Mason,0.280,-0.270
4,7:37,2,10,STL 20,14,17,"Austin Davis pass incomplete short right intended for Chris Givens (defended by Patrick Peterson). Penalty on Patrick Peterson: Illegal Contact, 5 yards (no play)",-0.270,0.610
4,7:31,1,10,STL 25,14,17,Austin Davis pass incomplete deep right intended for Chris Givens is intercepted by Patrick Peterson at ARI-47,0.610,-2.060
4,7:24,1,10,ARI 47,14,17,Andre Ellington right end for -1 yards (tackle by E.J. Gaines),2.060,1.380
4,6:47,2,11,ARI 46,14,17,Drew Stanton pass incomplete short left intended for Michael Floyd,1.380,0.700
4,6:43,3,11,ARI 46,14,17,Drew Stanton pass incomplete short middle intended for Larry Fitzgerald (defended by E.J. Gaines),0.700,-0.320
4,6:39,4,11,ARI 46,14,17,"Drew Butler punts 41 yards, fair catch by Tavon Austin",-0.320,0.320
4,6:31,1,10,STL 13,14,17,Austin Davis pass complete short middle to Benny Cunningham for 12 yards (tackle by Larry Foote),-0.320,0.610
4,5:57,1,10,STL 25,14,17,Benny Cunningham up the middle for 1 yard (tackle by Alex Okafor),0.610,0.200
4,5:22,2,9,STL 26,14,23,"Austin Davis pass incomplete short right intended for Kenny Britt is intercepted by Patrick Peterson at STL-30 and returned for 30 yards, touchdown",0.200,-7.000
4,5:13,,,STL 2,14,24,Chandler Catanzaro kicks extra point good,0.000,0.000
4,5:13,,,ARI 35,14,24,"Chandler Catanzaro kicks off 73 yards, returned by Benny Cunningham for 32 yards (tackle by Justin Bethel)",0.000,-0.540
4,5:08,1,10,STL 24,14,24,Austin Davis pass complete short right to Tavon Austin for 3 yards (tackle by Jerraud Powers),0.540,0.400
4,4:42,2,7,STL 27,14,24,Austin Davis pass incomplete short middle intended for Tre Mason,0.400,-0.300
4,4:21,3,7,STL 27,14,24,"Austin Davis pass complete short right to Stedman Bailey for 11 yards (tackle by Rashad Johnson). Penalty on Greg Robinson: Offensive Holding, 10 yards (no play)",-0.300,-1.850
4,4:13,3,17,STL 17,14,24,"Austin Davis pass incomplete short right intended for Tavon Austin. Penalty on Justin Bethel: Defensive Holding, 5 yards (no play)",-1.850,0.410
4,4:08,1,10,STL 22,14,30,"Austin Davis sacked by Kareem Martin for -7 yards. Austin Davis fumbles (forced by Kareem Martin), recovered by Antonio Cromartie at STL-14 and returned for 14 yards, touchdown",0.410,-7.000
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,3:58,,,STL 2,14,31,Chandler Catanzaro kicks extra point good,0.000,0.000
4,3:58,,,ARI 35,14,31,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
4,3:58,1,10,STL 20,14,31,Austin Davis pass complete short middle to Tre Mason for 14 yards (tackle by Deone Bucannon),0.280,1.200
4,3:28,1,10,STL 34,14,31,Austin Davis pass incomplete short left intended for Stedman Bailey,1.200,0.660
4,3:24,2,10,STL 34,14,31,Austin Davis pass incomplete short right intended for Benny Cunningham,0.660,-0.030
4,3:20,3,10,STL 34,14,31,Austin Davis pass incomplete short middle intended for Chris Givens (defended by Ed Stinson),-0.030,-1.110
4,3:15,4,10,STL 34,14,31,Austin Davis pass complete short left to Kenny Britt for 14 yards (tackle by Justin Bethel),-1.110,2.130
4,2:50,1,10,STL 48,14,31,Austin Davis pass incomplete short left intended for Benny Cunningham,2.130,1.580
4,2:44,2,10,STL 48,14,31,Austin Davis pass complete short middle to Lance Kendricks for 18 yards (tackle by Rashad Johnson),1.580,3.310
4,2:20,1,10,ARI 34,14,31,Austin Davis pass complete short left to Tre Mason for 9 yards (tackle by Justin Bethel),3.310,3.990
4,2:00,2,1,ARI 25,14,31,Austin Davis sacked by Marcus Benard for -10 yards,3.990,1.950
4,1:32,3,11,ARI 35,14,31,Austin Davis sacked by Alex Okafor for -4 yards,1.950,0.660
4,1:03,4,15,ARI 39,14,31,"Austin Davis pass complete deep middle to Chris Givens for 19 yards (tackle by Rashad Johnson). Penalty on Scott Wells: Offensive Holding, 10 yards (no play)",0.660,0.000
4,0:56,4,25,ARI 49,14,31,Austin Davis pass incomplete deep middle intended for Tavon Austin,0.000,-2.190
4,0:49,1,10,ARI 49,14,31,Marion Grice left end for 1 yard (tackle by Robert Quinn),2.190,1.780
4,0:21,2,9,,14,31,Drew Stanton kneels for -1 yards,1.780,0.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
