#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:50,LAR 24,8,4:35,60,Interception
2,1,9:05,LAR 43,3,1:27,8,Punt
3,1,4:31,LAR 46,3,1:33,-4,Punt
4,2,14:53,LAR 26,6,3:27,16,Punt
5,2,10:04,LAR 14,2,1:10,12,Interception
6,2,8:54,LAR 25,3,2:22,8,Punt
7,2,5:42,ATL 49,3,1:49,-12,Punt
8,2,1:16,LAR 7,3,0:51,9,Punt
9,3,13:18,LAR 13,7,4:53,41,Fumble
10,3,3:56,LAR 21,3,1:06,0,Fumble
11,3,2:50,LAR 40,8,2:53,60,Touchdown
12,4,11:05,LAR 23,3,0:52,1,Punt
13,4,7:43,LAR 20,13,4:59,80,Touchdown
14,4,0:55,LAR 11,2,0:55,13,End of Game
