Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Aaron Banks,G,59,100%,0,0%,6,23%
Spencer Burford,G,59,100%,0,0%,6,23%
Colton McKivitz,T,55,93%,0,0%,6,23%
George Kittle,TE,55,93%,0,0%,1,4%
Trent Williams,T,55,93%,0,0%,0,0%
Brock Purdy,QB,55,93%,0,0%,0,0%
Jake Brendel,C,55,93%,0,0%,0,0%
Christian McCaffrey,RB,52,88%,0,0%,1,4%
Brandon Aiyuk,WR,51,86%,0,0%,1,4%
Deebo Samuel,WR,49,83%,0,0%,5,19%
Jauan Jennings,WR,29,49%,0,0%,4,15%
Kyle Juszczyk,FB,22,37%,0,0%,5,19%
Charlie Woerner,TE,12,20%,0,0%,23,88%
Chris Conley,WR,9,15%,0,0%,3,12%
Ronnie Bell,WR,7,12%,0,0%,5,19%
Elijah Mitchell,RB,5,8%,0,0%,0,0%
Matt Pryor,T,4,7%,0,0%,6,23%
Jaylon Moore,T,4,7%,0,0%,6,23%
Jon Feliciano,C,4,7%,0,0%,6,23%
Sam Darnold,QB,4,7%,0,0%,0,0%
Jordan Mason,RB,3,5%,0,0%,16,62%
Ross Dwelley,TE,1,2%,0,0%,19,73%
Deommodore Lenoir,CB,0,0%,72,100%,3,12%
Ji'Ayir Brown,SS,0,0%,72,100%,3,12%
Charvarius Ward,CB,0,0%,72,100%,0,0%
Tashaun Gipson,FS,0,0%,69,96%,4,15%
Ambry Thomas,CB,0,0%,67,93%,3,12%
Fred Warner,LB,0,0%,61,85%,4,15%
Nick Bosa,DE,0,0%,52,72%,0,0%
Javon Hargrave,DT,0,0%,50,69%,0,0%
Dre Greenlaw,LB,0,0%,39,54%,0,0%
Chase Young,DE,0,0%,36,50%,3,12%
Arik Armstead,DT,0,0%,33,46%,0,0%
Clelin Ferrell,DE,0,0%,30,42%,4,15%
Oren Burks,LB,0,0%,26,36%,11,42%
Randy Gregory,LB,0,0%,26,36%,3,12%
Kevin Givens,DT,0,0%,22,31%,3,12%
Javon Kinlaw,DT,0,0%,22,31%,2,8%
Kalia Davis,DT,0,0%,19,26%,1,4%
Demetrius Flannigan-Fowles,LB,0,0%,11,15%,20,77%
Dee Winters,LB,0,0%,10,14%,16,62%
Isaiah Oliver,CB,0,0%,3,4%,16,62%
Samuel Womack,CB,0,0%,0,0%,16,62%
Erik Harris,FS,0,0%,0,0%,14,54%
Jake Moody,K,0,0%,0,0%,13,50%
Darrell Luter,CB,0,0%,0,0%,12,46%
Taybor Pepper,LS,0,0%,0,0%,8,31%
Mitch Wishnowsky,P,0,0%,0,0%,8,31%
