0,1
Game Info,Game Info
Won Toss,Patriots
Roof,outdoors
Surface,grass
Duration,2:53
Attendance,68756
Weather,"38 degrees, relative humidity 47%, no wind, wind chill 0"
Vegas Line,New England Patriots -4.5
Over/Under,36.0 (under)
