Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2,8:30,3,3,IND 3,14,6,"David Carr pass complete to Jonathan Wells for 3 yards, touchdown",4.720,7.000
2,,,,IND 2,14,7,Kris Brown kicks extra point good,0.000,0.000
2,,,,HOU 30,14,7,"Kris Brown kicks off 73 yards, returned by Dominic Rhodes for 21 yards (tackle by Moran Norris)",0.000,0.040
2,8:20,1,10,IND 18,14,7,Peyton Manning pass complete to Dallas Clark for 13 yards (tackle by Marlon McCree),0.040,1.000
2,7:48,1,10,IND 31,14,7,Edgerrin James left guard for 2 yards (tackle by Robaire Smith and Seth Payne),1.000,0.730
2,7:06,2,8,IND 33,14,7,Peyton Manning pass complete to Dallas Clark for 13 yards (tackle by Marlon McCree). Penalty on Marlon McCree: Illegal Contact (Declined),0.730,1.990
2,6:36,1,10,IND 46,14,7,Peyton Manning pass complete to Reggie Wayne for 9 yards (tackle by Demarcus Faggins),1.990,2.670
2,6:04,2,1,HOU 45,14,7,Edgerrin James right tackle for 1 yard (tackle by Gary Walker),2.670,2.650
2,5:34,1,10,HOU 44,14,7,Peyton Manning pass complete to Edgerrin James for 6 yards (tackle by Kailee Wong),2.650,2.920
2,5:02,2,4,HOU 38,14,7,Peyton Manning pass complete to Reggie Wayne for 10 yards (tackle by Marlon McCree),2.920,3.710
2,4:25,1,10,HOU 28,14,7,Edgerrin James left end for 1 yard (tackle by Aaron Glenn and Jamie Sharper),3.710,3.300
2,3:50,2,9,HOU 27,14,7,"Peyton Manning sacked by Dunta Robinson for -6 yards. Peyton Manning fumbles (forced by Dunta Robinson), recovered by Peyton Manning at HOU-33",3.300,1.820
,,,,,,,"HOU challenged the ruling, and the original play was overturned.",,
2,3:25,3,15,HOU 33,14,7,Peyton Manning pass incomplete intended for Marvin Harrison (defended by Jason Babin),1.820,1.150
2,3:18,4,15,HOU 33,14,7,"Penalty on Hunter Smith: Delay of Game, 5 yards (no play)",1.150,0.720
2,3:18,4,20,HOU 38,14,7,"Hunter Smith punts 38 yards, touchback. Penalty on Gilbert Gardner: Offensive Holding (Declined)",0.720,-0.280
2,3:08,1,10,HOU 20,14,7,Domanick Williams up the middle for 6 yards (tackle by Jim Nelson),0.280,0.540
2,2:31,2,4,HOU 26,14,7,"Penalty on Chester Pitts: False Start, 5 yards (no play)",0.540,-0.130
2,2:12,2,9,HOU 21,14,7,Domanick Williams up the middle for 19 yards (tackle by Idrees Bashir),-0.130,1.600
2,2:04,,,,14,7,Timeout #1 by Houston Texans,0.000,1.600
2,2:04,1,10,HOU 40,14,7,David Carr pass complete to Domanick Williams for 17 yards (tackle by Nick Harper),1.600,2.720
2,1:55,1,10,IND 43,14,7,Domanick Williams up the middle for 9 yards (tackle by Von Hutchins and Jim Nelson),2.720,3.390
2,1:34,2,1,IND 34,14,7,Domanick Williams left tackle for 2 yards (tackle by Montae Reagor),3.390,3.450
2,1:12,1,10,IND 32,14,7,"Penalty on Billy Miller: False Start, 5 yards (no play)",3.450,3.120
2,1:09,1,15,IND 37,14,7,David Carr pass incomplete intended for Andre Johnson (defended by Cato June),3.120,2.230
2,1:03,2,15,IND 37,14,7,David Carr pass complete to Jonathan Wells for 5 yards (tackle by Raheem Brock),2.230,2.210
2,0:45,3,10,IND 32,14,7,"David Carr for no gain. David Carr fumbles, recovered by Raheem Brock at IND-39 (tackle by David Carr)",2.210,-1.530
2,0:37,1,10,IND 39,14,7,Peyton Manning pass complete to Edgerrin James for 13 yards (tackle by Antwan Peek),1.530,2.390
2,0:29,1,10,HOU 48,14,7,"Penalty on Tarik Glenn: False Start, 5 yards (no play)",2.390,2.060
2,0:29,,,,14,7,Timeout #2 by Houston Texans,0.000,2.060
2,0:29,1,15,IND 47,14,7,Edgerrin James up the middle for 2 yards (tackle by Jason Babin and Seth Payne),2.060,1.440
2,0:24,,,,14,7,Timeout #2 by Indianapolis Colts,0.000,1.440
2,0:24,2,13,IND 49,14,7,Peyton Manning pass complete to Edgerrin James for 7 yards (tackle by Jamie Sharper),1.440,1.690
2,0:15,,,,14,7,Timeout #3 by Indianapolis Colts,0.000,0.000
2,0:15,,,,14,7,Timeout #3 by Houston Texans,0.000,1.690
2,0:15,3,6,HOU 44,14,7,"Peyton Manning pass complete to Brandon Stokley for 10 yards (tackle by Dunta Robinson). Penalty on Tarik Glenn: Offensive Holding, 10 yards (no play)",1.690,0.370
2,0:09,3,16,IND 46,14,7,"Penalty on Tarik Glenn: False Start, 5 yards (no play)",0.370,-0.300
2,0:09,3,21,IND 41,14,7,Peyton Manning kneels for -2 yards,-0.300,-0.780
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,14,7,"Kris Brown kicks off 57 yards, returned by James Mungro for 20 yards (tackle by Shantee Orr)",0.000,1.140
3,14:53,1,10,IND 33,14,7,Peyton Manning pass incomplete intended for Marvin Harrison,1.140,0.590
3,14:47,2,10,IND 33,14,7,Edgerrin James left end for 5 yards (tackle by Kailee Wong and Demarcus Faggins),0.590,0.560
3,14:10,3,5,IND 38,14,7,Peyton Manning pass complete to Marcus Pollard for 9 yards (tackle by Kailee Wong),0.560,2.060
3,13:35,1,10,IND 47,14,7,Peyton Manning pass complete to Brandon Stokley for 34 yards (tackle by Marlon McCree),2.060,4.310
3,12:54,1,10,HOU 19,14,7,Edgerrin James for no gain (tackle by Kailee Wong),4.310,3.750
3,12:31,2,10,HOU 19,14,7,Peyton Manning pass incomplete intended for Brandon Stokley,3.750,3.030
3,12:25,3,10,HOU 19,14,7,Peyton Manning pass complete to Marcus Pollard for 7 yards (tackle by Jason Simmons),3.030,2.730
3,11:40,4,3,HOU 12,17,7,Mike Vanderjagt 30 yard field goal good,2.730,3.000
3,,,,IND 30,17,7,"Martin Gramatica kicks off 71 yards, returned by J.J. Moses for 27 yards (tackle by Gilbert Gardner)",0.000,0.670
3,11:29,1,10,HOU 26,17,7,David Carr pass complete to Moran Norris for 2 yards (tackle by Nick Harper),0.670,0.400
3,10:50,2,8,HOU 28,17,7,Domanick Williams left guard for 10 yards (tackle by Mike Doss),0.400,1.470
3,10:13,1,10,HOU 38,17,7,David Carr pass complete to Corey Bradford for 19 yards (tackle by Mike Doss),1.470,2.720
3,9:41,1,10,IND 43,17,7,Domanick Williams right end for 1 yard (tackle by Josh Williams),2.720,2.310
3,9:01,2,9,IND 42,17,7,Domanick Williams left guard for 4 yards (tackle by Cato June and Brad Scioli),2.310,2.150
3,8:20,3,5,IND 38,17,7,David Carr pass complete to Corey Bradford for 8 yards (tackle by Joe Jefferson),2.150,3.580
3,7:40,1,10,IND 30,17,7,Domanick Williams left tackle for 3 yards (tackle by Mike Doss and Cato June),3.580,3.440
3,6:56,2,7,IND 27,17,7,David Carr pass complete to Billy Miller for 12 yards (tackle by Mike Doss),3.440,4.580
3,6:24,1,10,IND 15,17,13,"Domanick Williams left guard for 15 yards, touchdown",4.580,7.000
3,,,,IND 2,17,14,Kris Brown kicks extra point good,0.000,0.000
3,,,,HOU 30,17,14,"Kris Brown kicks off 70 yards, touchback",0.000,0.280
3,6:18,1,10,IND 20,17,14,Peyton Manning pass complete to Reggie Wayne for 13 yards (tackle by Aaron Glenn),0.280,1.140
3,5:45,1,10,IND 33,17,14,Edgerrin James up the middle for 3 yards (tackle by Antwan Peek),1.140,1.000
3,5:10,2,7,IND 36,17,14,Peyton Manning pass complete to Reggie Wayne for 12 yards (tackle by Demarcus Faggins),1.000,2.130
3,4:40,1,10,IND 48,17,14,"Edgerrin James right end for 4 yards (tackle by Aaron Glenn). Edgerrin James fumbles (forced by Aaron Glenn), recovered by Jake Scott at HOU-48",2.130,2.120
3,3:59,2,6,HOU 48,17,14,Edgerrin James up the middle for -1 yards (tackle by Robaire Smith),2.120,1.290
3,3:19,3,7,HOU 49,17,14,Peyton Manning pass complete to Brandon Stokley for 5 yards (tackle by Demarcus Faggins),1.290,0.330
3,2:31,4,2,HOU 44,17,14,"Penalty on Hunter Smith: Delay of Game, 5 yards (no play)",0.330,0.000
3,2:17,4,7,HOU 49,17,14,"Hunter Smith punts 38 yards, fair catch by J.J. Moses",0.000,0.370
3,2:09,1,10,HOU 11,17,14,Domanick Williams right end for no gain (tackle by Rob Morris),-0.370,-0.780
3,1:29,2,10,HOU 11,17,14,David Carr for 5 yards (tackle by Nick Harper),-0.780,-0.840
3,1:01,3,5,HOU 16,17,14,David Carr pass complete to Andre Johnson for 12 yards (tackle by Nick Harper),-0.840,0.810
3,0:20,1,10,HOU 28,17,14,David Carr pass incomplete (defended by Josh Williams),0.810,0.260
3,0:14,2,10,HOU 28,17,14,Domanick Williams right guard for 1 yard (tackle by Raheem Brock and Cato June),0.260,-0.300
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,HOU 29,17,14,David Carr pass complete to Andre Johnson for 13 yards (tackle by Idrees Bashir),-0.300,1.730
4,14:18,1,10,HOU 42,17,14,Domanick Williams left guard for 3 yards (tackle by Josh Williams),1.730,1.590
4,13:35,2,7,HOU 45,17,14,Jonathan Wells left end for 1 yard (tackle by Rob Morris),1.590,1.030
4,13:04,3,6,HOU 46,17,14,David Carr sacked by Dwight Freeney for -9 yards,1.030,-0.910
4,12:38,4,15,HOU 37,17,14,"Chad Stanley punts 52 yards, fair catch by Troy Walters",-0.910,0.370
4,12:29,1,10,IND 11,17,14,Peyton Manning pass incomplete intended for Reggie Wayne,-0.370,-0.780
4,12:23,2,10,IND 11,17,14,Edgerrin James right guard for 4 yards (tackle by Jerry DeLoach and Jamie Sharper),-0.780,-0.950
4,11:42,3,6,IND 15,17,14,Peyton Manning pass complete to Brandon Stokley for 15 yards (tackle by Marlon McCree),-0.950,0.940
4,11:01,1,10,IND 30,17,14,Peyton Manning pass complete to Edgerrin James for 3 yards (tackle by Jamie Sharper),0.940,0.800
4,10:18,2,7,IND 33,17,14,Peyton Manning pass complete to Reggie Wayne for 26 yards (tackle by Demarcus Faggins),0.800,2.850
4,9:46,1,10,HOU 41,17,14,Edgerrin James right guard for 3 yards (tackle by Jason Babin and Antwan Peek),2.850,2.710
4,9:11,2,7,HOU 38,17,14,"Peyton Manning pass incomplete intended for Marvin Harrison. Penalty on Aaron Glenn: Illegal Contact, 5 yards (no play)",2.710,3.380
4,9:06,1,10,HOU 33,17,14,Peyton Manning pass incomplete intended for Reggie Wayne,3.380,2.840
4,8:59,,,,17,14,Timeout #1 by Indianapolis Colts,0.000,2.840
4,8:59,2,10,HOU 33,17,14,Peyton Manning pass complete to Edgerrin James for 9 yards (tackle by Jason Babin),2.840,3.340
4,8:20,3,1,HOU 24,17,14,Edgerrin James right guard for -1 yards (tackle by Jason Babin and Jamie Sharper),3.340,1.930
4,7:43,4,2,HOU 25,20,14,Mike Vanderjagt 43 yard field goal good,1.930,3.000
4,,,,IND 30,20,14,"Martin Gramatica kicks off 50 yards, returned by Todd Washington for 16 yards (tackle by Cory Bird)",0.000,1.330
4,7:33,1,10,HOU 36,20,14,Domanick Williams left tackle for -1 yards (tackle by Dwight Freeney),1.330,0.660
4,6:54,2,11,HOU 35,20,14,David Carr pass complete to Domanick Williams for 9 yards (tackle by Jason David),0.660,1.160
4,6:10,3,2,HOU 44,20,14,David Carr sacked by Robert Mathis for -4 yards,1.160,-0.720
4,5:41,4,6,HOU 40,20,14,"Chad Stanley punts 35 yards, fair catch by Troy Walters",-0.720,-0.610
4,5:33,1,10,IND 25,20,14,Edgerrin James left end for 4 yards (tackle by Seth Payne and Robaire Smith),0.610,0.600
4,5:00,2,6,IND 29,20,14,Peyton Manning pass complete to Marvin Harrison for 10 yards (tackle by Jason Babin),0.600,1.530
4,4:16,1,10,IND 39,20,14,Edgerrin James left end for no gain (tackle by Dunta Robinson),1.530,0.990
4,3:34,2,10,IND 39,20,14,Peyton Manning pass incomplete intended for Reggie Wayne (defended by Jamie Sharper),0.990,0.300
4,3:29,3,10,IND 39,20,14,Peyton Manning pass complete to Reggie Wayne for 14 yards (tackle by Demarcus Faggins),0.300,2.460
4,3:29,,,,20,14,Timeout #1 by Houston Texans,0.000,2.460
4,3:20,1,10,HOU 47,20,14,Edgerrin James right end for 4 yards (tackle by Jerry DeLoach),2.460,2.450
4,3:11,,,,20,14,Timeout #2 by Houston Texans,0.000,2.450
4,3:11,2,6,HOU 43,20,14,"Penalty on Marcus Pollard: False Start, 5 yards (no play)",2.450,1.780
4,3:11,2,11,HOU 48,20,14,Edgerrin James for 14 yards (tackle by DaShon Polk),1.780,3.310
4,3:03,1,10,HOU 34,20,14,Edgerrin James left guard for 2 yards (tackle by Seth Payne and Robaire Smith),3.310,3.040
4,2:57,,,,20,14,Timeout #3 by Houston Texans,0.000,3.040
4,2:57,2,8,HOU 32,20,14,Edgerrin James right end for 3 yards (tackle by Jason Babin and Jamie Sharper),3.040,2.740
4,2:10,,,,20,14,Timeout #2 by Indianapolis Colts,0.000,2.740
4,2:10,3,5,HOU 29,20,14,Edgerrin James right end for 3 yards (tackle by DaShon Polk and Jamie Sharper),2.740,1.860
4,1:56,4,2,HOU 26,23,14,Mike Vanderjagt 44 yard field goal good,1.860,3.000
4,,,,IND 30,23,14,"Martin Gramatica kicks off 47 yards, returned by Todd Washington for 11 yards (tackle by Cory Bird)",0.000,1.200
4,1:51,1,10,HOU 34,23,14,David Carr pass complete to Andre Johnson for 9 yards (tackle by Cato June),1.200,1.870
4,1:31,2,1,HOU 43,23,14,David Carr pass complete to Billy Miller for 11 yards (tackle by Von Hutchins),1.870,2.520
4,1:18,1,10,IND 46,23,14,David Carr spiked the ball,2.520,1.980
4,1:16,2,10,IND 46,23,14,David Carr pass incomplete intended for Domanick Williams,1.980,1.290
4,1:12,3,10,IND 46,23,14,David Carr sacked by Dwight Freeney for -9 yards,1.290,-0.390
4,0:47,4,19,HOU 45,23,14,David Carr pass complete to Domanick Williams for 12 yards (tackle by Jim Nelson),-0.390,-1.800
4,0:38,1,10,IND 43,23,14,Peyton Manning kneels for -1 yards,1.800,1.120
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
