#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 20,4,2:32,16,Interception
2,1,9:09,OAK 23,9,5:42,77,Touchdown
3,1,1:09,OAK 10,3,1:21,-5,Punt
4,2,11:05,OAK 25,11,5:02,44,Field Goal
5,2,4:31,OAK 22,3,1:30,2,Punt
6,2,0:31,OAK 40,3,0:31,6,End of Half
7,3,12:29,OAK 36,3,2:14,3,Punt
8,3,9:05,OAK 46,3,2:01,4,Punt
9,3,4:48,OAK 32,3,1:25,8,Punt
10,3,2:10,OAK 39,3,2:10,-6,Punt
11,4,7:22,OAK 38,3,0:58,8,Punt
12,4,4:47,SDG 3,1,0:05,3,Touchdown
13,4,0:55,OAK 30,3,0:55,-7,Punt
14,5,15:00,OAK 20,15,6:55,67,Field Goal
