Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Mitch Morse,C,75,100%,0,0%,3,10%
Mitchell Schwartz,T,75,100%,0,0%,3,10%
Zach Fulton,G,75,100%,0,0%,3,10%
Laurent Duvernay-Tardif,G,75,100%,0,0%,3,10%
Eric Fisher,T,75,100%,0,0%,3,10%
Alex Smith,QB,75,100%,0,0%,0,0%
Jeremy Maclin,WR,73,97%,0,0%,0,0%
Travis Kelce,TE,71,95%,0,0%,0,0%
Chris Conley,WR,70,93%,0,0%,1,3%
Spencer Ware,FB,54,72%,0,0%,0,0%
Albert Wilson,WR,51,68%,0,0%,13,45%
Tyreek Hill,WR,18,24%,0,0%,15,52%
Demetrius Harris,TE,15,20%,0,0%,17,59%
Jamaal Charles,RB,10,13%,0,0%,0,0%
Knile Davis,RB,7,9%,0,0%,4,14%
Ross Travis,TE,6,8%,0,0%,0,0%
Marcus Peters,CB,0,0%,59,100%,0,0%
Eric Berry,SS,0,0%,59,100%,0,0%
Ron Parker,FS,0,0%,59,100%,0,0%
Derrick Johnson,LB,0,0%,58,98%,0,0%
Steven Nelson,CB,0,0%,53,90%,12,41%
Dontari Poe,NT,0,0%,50,85%,5,17%
Dee Ford,LB,0,0%,41,69%,0,0%
Frank Zombo,LB,0,0%,38,64%,18,62%
Allen Bailey,DE,0,0%,38,64%,5,17%
Justin March,LB,0,0%,35,59%,5,17%
Jaye Howard,DE,0,0%,34,58%,5,17%
D.J. White,CB,0,0%,30,51%,10,34%
Chris Jones,DE,0,0%,26,44%,5,17%
Daniel Sorensen,SS,0,0%,21,36%,26,90%
Tamba Hali,LB,0,0%,20,34%,0,0%
Dezman Moses,LB,0,0%,8,14%,10,34%
Nick Williams,DE,0,0%,8,14%,0,0%
Dadi Nicolas,LB,0,0%,7,12%,1,3%
Eric Murray,FS,0,0%,4,7%,26,90%
D.J. Alexander,LB,0,0%,1,2%,26,90%
Anthony Sherman,FB,0,0%,0,0%,24,83%
Demarcus Robinson,WR,0,0%,0,0%,20,69%
Kenneth Acker,CB,0,0%,0,0%,15,52%
James O'Shaughnessy,TE,0,0%,0,0%,14,48%
Dustin Colquitt,P,0,0%,0,0%,9,31%
James Winchester,LS,0,0%,0,0%,9,31%
Cairo Santos,K,0,0%,0,0%,6,21%
Parker Ehinger,G,0,0%,0,0%,3,10%
