Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ja'Marr Chase,CIN,12,10,100,1,5,61,6.1,39,3.9,6.0,0,,1,8.3,0,129.2
Tee Higgins,CIN,6,5,69,0,4,51,10.2,18,3.6,10.8,0,,0,0.0,0,114.6
Irv Smith Jr.,CIN,4,4,25,0,1,4,1.0,21,5.3,1.0,0,,0,0.0,0,92.7
Tyler Boyd,CIN,3,3,40,1,3,32,10.7,8,2.7,10.7,0,,0,0.0,0,158.3
Joe Mixon,CIN,3,3,23,0,2,1,0.3,22,7.3,0.3,0,,0,0.0,0,98.6
Trenton Irwin,CIN,2,2,24,0,1,6,3.0,18,9.0,3.0,0,,0,0.0,0,116.7
Andrei Iosivas,CIN,1,1,2,1,1,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7
Drew Sample,CIN,1,0,0,0,,0,,0,,-1.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Kittle,SFO,11,9,149,0,6,90,10.0,59,6.6,9.5,0,,1,9.1,0,118.7
Christian McCaffrey,SFO,7,6,64,1,3,22,3.7,42,7.0,3.1,0,,0,0.0,0,144.3
Brandon Aiyuk,SFO,9,5,109,0,5,87,17.4,22,4.4,15.4,0,,1,11.1,1,59.3
Ray-Ray McCloud,SFO,2,2,43,0,1,-5,-2.5,48,24.0,-2.5,0,,0,0.0,0,118.7
Elijah Mitchell,SFO,1,0,0,0,0,0,,0,,-2.0,0,,0,0.0,1,0.0
