Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Logan Wilson,CIN,1,8,5,62.5%,73,14.6,9.1,1,92.2,9.6,54,19,0,0,0,0.0,0,11,1,8.3%
Germaine Pratt,CIN,1,4,3,75.0%,36,12.0,9.0,0,62.5,2.8,13,23,1,0,0,0.0,0,5,0,0.0%
Sam Hubbard,CIN,0,2,2,100.0%,22,11.0,11.0,0,112.5,-4.5,-9,31,0,0,1,1.0,2,6,0,0.0%
Myles Murphy,CIN,0,2,2,100.0%,48,24.0,24.0,0,118.7,2.0,4,44,0,0,0,0.0,0,1,0,0.0%
DJ Turner,CIN,0,2,2,100.0%,16,8.0,8.0,0,100.0,8.0,16,0,0,0,0,0.0,0,2,0,0.0%
Cam Taylor-Britt,CIN,0,3,2,66.7%,30,15.0,10.0,0,99.3,13.0,26,4,0,0,0,0.0,0,6,0,0.0%
Daxton Hill,CIN,0,3,2,66.7%,52,26.0,17.3,0,109.7,16.0,39,13,0,0,0,0.0,0,5,1,16.7%
Mike Hilton,CIN,0,3,1,33.3%,5,5.0,1.7,0,42.4,9.0,5,0,1,0,0,0.0,0,4,0,0.0%
Jordan Battle,CIN,0,1,1,100.0%,23,23.0,23.0,0,118.7,22.0,22,1,1,0,0,0.0,0,2,0,0.0%
Jay Tufele,CIN,0,1,1,100.0%,28,28.0,28.0,0,118.7,0.0,0,28,0,0,0,0.0,0,1,0,0.0%
Nick Scott,CIN,0,1,1,100.0%,32,32.0,32.0,0,118.7,24.0,24,8,1,0,0,0.0,0,3,0,0.0%
Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,0,2,1.0,3,1,0,0.0%
D.J. Reader,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,1,33.3%
Josh Tupou,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
Joseph Ossai,CIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Isaiah Oliver,SFO,0,7,6,85.7%,43,7.2,6.1,2,131.8,5.9,36,7,0,0,0,0.0,0,10,1,9.1%
Deommodore Lenoir,SFO,0,5,5,100.0%,53,10.6,10.6,0,110.8,6.6,33,20,0,0,0,0.0,0,6,0,0.0%
Dre Greenlaw,SFO,0,6,5,83.3%,71,14.2,11.8,0,116.0,4.5,28,43,3,0,0,0.0,0,8,3,27.3%
Charvarius Ward,SFO,0,7,5,71.4%,68,13.6,9.7,1,141.7,11.0,57,11,0,0,0,0.0,0,4,0,0.0%
Fred Warner,SFO,0,4,4,100.0%,27,6.8,6.8,0,94.8,-1.5,-6,33,1,0,1,0.0,1,10,1,9.1%
Talanoa Hufanga,SFO,0,3,3,100.0%,21,7.0,7.0,0,95.8,3.0,9,12,0,0,0,0.0,0,10,2,16.7%
Arik Armstead,SFO,0,0,0,,,,,,,,,,0,0,0,2.0,2,4,0,0.0%
Nick Bosa,SFO,0,0,0,,,,,,,,,,0,0,1,0.5,2,2,0,0.0%
Javon Kinlaw,SFO,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Clelin Ferrell,SFO,0,0,0,,,,,,,,,,0,0,0,0.5,1,5,0,0.0%
