#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:58,JAX 25,4,0:48,1,Field Goal
2,1,12:02,JAX 43,6,2:07,6,Interception
3,1,8:07,BUF 14,10,4:40,50,Missed FG
4,2,14:54,BUF 20,3,1:51,-9,Punt
5,2,11:12,BUF 6,9,4:05,94,Touchdown
6,2,5:41,BUF 28,8,3:27,72,Touchdown
7,2,0:26,BUF 39,3,0:26,39,Field Goal
8,3,15:00,BUF 20,3,1:42,5,Punt
9,3,10:19,BUF 20,7,3:31,29,Punt
10,3,4:43,BUF 33,8,3:28,22,Fumble
11,4,13:50,BUF 20,9,4:15,80,Touchdown
12,4,3:15,BUF 20,3,1:29,4,Punt
13,4,0:46,JAX 20,2,0:46,-2,End of Game
