Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Uche Nwaneri,G,75,100%,0,0%,4,15%
Cameron Bradfield,T,75,100%,0,0%,4,15%
Austin Pasztor,G,75,100%,0,0%,4,15%
Brad Meester,C,75,100%,0,0%,3,11%
Chad Henne,QB,75,100%,0,0%,0,0%
Mike Brown,WR,71,95%,0,0%,0,0%
Kerry Taylor,WR,66,88%,0,0%,5,19%
Jordan Todman,RB,65,87%,0,0%,0,0%
Marcedes Lewis,TE,62,83%,0,0%,0,0%
Jacques McClendon,G,58,77%,0,0%,4,15%
Ace Sanders,WR,47,63%,0,0%,4,15%
Clay Harbor,TE,29,39%,0,0%,17,63%
Mike Brewster,C,17,23%,0,0%,1,4%
Will Ta'ufo'ou,FB,14,19%,0,0%,8,30%
Denard Robinson,WR,9,12%,0,0%,3,11%
Jeremy Ebert,WR,8,11%,0,0%,5,19%
Danny Noble,TE,3,4%,0,0%,8,30%
Delone Carter,RB,1,1%,0,0%,0,0%
Paul Posluszny,LB,0,0%,76,100%,6,22%
Alan Ball,CB,0,0%,75,99%,3,11%
Dwayne Gratz,DB,0,0%,72,95%,7,26%
Winston Guy,SS,0,0%,64,84%,11,41%
Tyson Alualu,DE,0,0%,64,84%,6,22%
Sen'Derrick Marks,DT,0,0%,61,80%,6,22%
Chris Prosinski,SS,0,0%,60,79%,22,81%
Roy Miller,DT,0,0%,54,71%,0,0%
Geno Hayes,LB,0,0%,53,70%,0,0%
Jason Babin,DE,0,0%,52,68%,0,0%
Russell Allen,LB,0,0%,44,58%,6,22%
Andre Branch,DE,0,0%,41,54%,6,22%
Josh Evans,FS,0,0%,29,38%,0,0%
Abry Jones,DT,0,0%,20,26%,15,56%
J.T. Thomas,LB,0,0%,18,24%,13,48%
John Lotulelei,LB,0,0%,15,20%,18,67%
Mike Harris,CB,0,0%,13,17%,10,37%
Ryan Davis,DE,0,0%,12,16%,4,15%
Will Blackmon,CB,0,0%,11,14%,4,15%
Demetrius McCray,DB,0,0%,0,0%,23,85%
Nathan Stupar,LB,0,0%,0,0%,17,63%
LaRoy Reynolds,LB,0,0%,0,0%,13,48%
Jamell Fleming,CB,0,0%,0,0%,10,37%
Josh Scobee,K,0,0%,0,0%,9,33%
Bryan Anger,P,0,0%,0,0%,7,26%
Carson Tinker,LS,0,0%,0,0%,7,26%
Sam Young,G,0,0%,0,0%,4,15%
