Quarter,Time,Down,ToGo,Location,CAR,ARI,Detail,EPB,EPA
2,15:00,3,10,CAR 26,3,6,"Josh McCown pass complete to Larry Fitzgerald for 26 yards, touchdown. Penalty on Marlon McCree: Illegal Contact (Declined)",2.610,7.000
2,,,,CAR 2,3,7,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,3,7,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
2,14:55,1,10,CAR 20,3,7,"Jake Delhomme pass incomplete intended for DeShaun Foster. Penalty on Jeff Mitchell: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,14:50,1,20,CAR 10,3,7,DeShaun Foster left guard for 10 yards (tackle by Ross Kolodziej),-0.760,-0.270
2,14:11,2,10,CAR 20,3,7,Stephen Davis right end for no gain (tackle by Karlos Dansby),-0.270,-0.960
2,13:21,3,10,CAR 20,3,7,"Jake Delhomme pass incomplete intended for Keary Colbert. Penalty on Bertrand Berry: Defensive Offside, 5 yards (no play)",-0.960,-0.300
2,13:16,3,5,CAR 25,3,7,Jake Delhomme pass complete to Kris Mangum for 10 yards (tackle by Robert Tate),-0.300,1.270
2,12:40,1,10,CAR 35,9,7,"Jake Delhomme pass complete to Steve Smith for 65 yards, touchdown",1.270,7.000
2,,,,ARI 2,10,7,John Kasay kicks extra point good,0.000,0.000
2,,,,CAR 30,10,7,"John Kasay kicks off 68 yards, returned by Reggie Swinton for 20 yards (tackle by Karl Hankton)",0.000,0.410
2,12:23,1,10,ARI 22,10,7,Josh McCown pass complete to Larry Fitzgerald for 10 yards (tackle by Mike Rucker),0.410,1.070
2,11:59,1,10,ARI 32,10,7,Josh McCown pass complete to Anquan Boldin for 46 yards (tackle by Chris Gamble),1.070,4.110
2,11:31,1,10,CAR 22,10,7,Marcel Shipp left tackle for -3 yards (tackle by Ricky Manning),4.110,3.160
2,10:47,2,13,CAR 25,10,7,Josh McCown pass incomplete intended for Marcel Shipp,3.160,2.480
2,10:38,3,13,CAR 25,10,7,Josh McCown right end for 4 yards (tackle by Thomas Davis),2.480,2.060
2,10:30,4,9,CAR 21,10,10,Neil Rackers 39 yard field goal good,2.060,3.000
2,,,,ARI 30,10,10,"Neil Rackers kicks off 71 yards, returned by Jamal Robertson for 42 yards (tackle by Charles Lee)",0.000,1.660
2,10:18,1,10,CAR 41,10,10,Stephen Davis right guard for 4 yards (tackle by Karlos Dansby and Darnell Dockett),1.660,1.660
2,9:39,2,6,CAR 45,10,10,Jake Delhomme pass complete to Michael Gaines for 2 yards (tackle by Lamont Reid and Karlos Dansby),1.660,1.220
2,8:49,3,4,CAR 47,10,10,Jake Delhomme pass incomplete intended for Nick Goings,1.220,-0.260
2,8:43,4,4,CAR 47,10,10,"Jason Baker punts 43 yards, fair catch by Reggie Swinton",-0.260,0.380
2,8:35,1,10,ARI 10,10,10,Josh McCown pass complete to Larry Fitzgerald for 3 yards (tackle by Dan Morgan),-0.380,-0.560
2,7:55,2,7,ARI 13,10,10,Josh McCown pass complete to Larry Fitzgerald for 47 yards (tackle by Chris Gamble and Mike Minter),-0.560,2.920
2,7:20,1,10,CAR 40,10,10,Josh McCown pass complete to Larry Fitzgerald for 13 yards (tackle by Marlon McCree),2.920,3.780
2,6:44,1,10,CAR 27,10,10,Marcel Shipp right guard for no gain (tackle by Jordan Carstens),3.780,3.230
2,5:57,2,10,CAR 27,10,10,Anquan Boldin right end for 7 yards (tackle by Marlon McCree),3.230,3.470
2,5:18,3,3,CAR 20,10,16,"Josh McCown pass complete to Anquan Boldin for 20 yards, touchdown",3.470,7.000
2,,,,CAR 2,10,17,Neil Rackers kicks extra point good,0.000,0.000
2,,,,ARI 30,10,17,"Neil Rackers kicks off 71 yards, returned by Jamal Robertson for 33 yards (tackle by Charles Lee)",0.000,1.070
2,5:00,1,10,CAR 32,10,17,"Jake Delhomme pass complete to Steve Smith for no gain. Penalty on Travelle Wharton: Illegal Use of Hands, 10 yards (no play)",1.070,0.410
2,4:26,1,20,CAR 22,10,17,DeShaun Foster for 3 yards (tackle by Adrian Wilson),0.410,-0.420
2,3:43,2,17,CAR 25,10,17,DeShaun Foster left end for no gain (tackle by Lamont Reid),-0.420,-1.090
2,3:00,3,17,CAR 25,10,17,Jake Delhomme pass complete to Rod Gardner for 15 yards (tackle by Lamont Reid),-1.090,-0.720
2,2:16,4,2,CAR 40,10,17,"Jason Baker punts 51 yards, returned by Reggie Swinton for 10 yards (tackle by Chris Draft)",-0.720,-0.150
2,2:04,1,10,ARI 19,10,17,Anquan Boldin right end for no gain (tackle by Dan Morgan),0.150,-0.390
2,1:59,2,10,ARI 19,10,17,Josh McCown pass complete to Anquan Boldin for 5 yards (tackle by Chris Gamble),-0.390,-0.420
2,1:50,,,,10,17,Timeout #1 by Carolina Panthers,0.000,0.000
2,1:50,,,,10,17,Timeout #2 by Arizona Cardinals,0.000,-0.420
2,1:50,3,5,ARI 24,10,17,Josh McCown pass complete to Obafemi Ayanbadejo for 3 yards (tackle by Thomas Davis),-0.420,-1.570
2,1:43,,,,10,17,Timeout #2 by Carolina Panthers,0.000,-1.570
2,1:43,4,2,ARI 27,10,17,"Scott Player punts 43 yards, fair catch by Steve Smith",-1.570,-0.940
2,1:37,1,10,CAR 30,10,17,Jake Delhomme pass complete to Rod Gardner for 8 yards,0.940,1.470
2,1:32,2,2,CAR 38,10,17,Jake Delhomme pass complete to Rod Gardner for 10 yards (tackle by Lamont Reid),1.470,2.130
2,1:29,1,10,CAR 48,10,17,DeShaun Foster right guard for 8 yards (tackle by Robert Tate),2.130,2.660
2,1:08,2,2,ARI 44,10,17,Jake Delhomme pass complete to Steve Smith for 9 yards (tackle by Karlos Dansby),2.660,3.250
2,1:03,1,10,ARI 35,10,17,Jake Delhomme pass incomplete intended for Ricky Proehl (defended by Quentin Harris),3.250,2.700
2,0:56,2,10,ARI 35,10,17,Jake Delhomme pass incomplete intended for Steve Smith,2.700,2.010
2,0:51,3,10,ARI 35,10,17,Jake Delhomme pass incomplete intended for Ricky Proehl,2.010,0.970
2,0:47,4,10,ARI 35,10,17,John Kasay 53 yard field goal no good,0.970,-1.800
2,0:42,1,10,ARI 43,10,17,Josh McCown pass complete to Larry Fitzgerald for 7 yards (tackle by Ken Lucas),1.800,2.200
2,0:38,2,3,ARI 50,10,17,Josh McCown pass complete to Bryant Johnson for -1 yards (tackle by Chris Gamble),2.200,1.350
2,0:32,3,4,ARI 49,10,17,Josh McCown pass complete to Charles Lee for 49 yards (tackle by Marlon McCree),1.350,6.740
2,0:23,1,2,CAR 2,10,17,Josh McCown sacked by Dan Morgan for -2 yards,6.740,5.340
2,0:18,2,4,CAR 4,10,17,Josh McCown pass incomplete intended for Larry Fitzgerald is intercepted by Marlon McCree at CAR-44 and returned for 46 yards,5.340,-1.860
2,0:06,1,10,CAR 44,10,17,Jake Delhomme pass complete to Kris Mangum for 12 yards (tackle by Karlos Dansby),1.860,2.650
2,0:01,,,,10,17,Timeout #3 by Carolina Panthers,0.000,2.650
2,0:01,1,10,ARI 44,10,17,John Kasay 62 yard field goal no good,2.650,2.320
Quarter,Time,Down,ToGo,Location,CAR,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,10,17,"Neil Rackers kicks off 62 yards, returned by Jamal Robertson for 20 yards (tackle by Lance Mitchell)",0.000,0.810
3,14:55,1,10,CAR 28,10,17,Stephen Davis left tackle for 3 yards (tackle by James Darling),0.810,0.670
3,14:18,2,7,CAR 31,10,17,Jake Delhomme pass incomplete intended for Steve Smith,0.670,-0.030
3,14:11,3,7,CAR 31,10,17,Jake Delhomme pass complete to Kris Mangum for 9 yards (tackle by Karlos Dansby),-0.030,1.600
3,13:38,1,10,CAR 40,10,17,Stephen Davis left guard for 3 yards (tackle by Adrian Wilson and Chike Okeafor),1.600,1.460
3,13:01,2,7,CAR 43,10,17,Stephen Davis left guard for no gain (tackle by Chike Okeafor),1.460,0.760
3,12:21,3,7,CAR 43,10,17,Jake Delhomme pass incomplete intended for Brad Hoover,0.760,-0.520
3,12:15,4,7,CAR 43,10,17,"Jason Baker punts 39 yards, returned by Reggie Swinton for 7 yards (tackle by Will Witherspoon)",-0.520,-0.610
3,12:05,1,10,ARI 25,10,17,Marcel Shipp right guard for no gain (tackle by Dan Morgan),0.610,0.060
3,11:23,2,10,ARI 25,10,17,Josh McCown pass complete to Larry Fitzgerald for 7 yards (tackle by Ken Lucas),0.060,0.300
3,10:42,3,3,ARI 32,10,17,Josh McCown pass complete to Bryant Johnson for 10 yards (tackle by Garnell Wilds),0.300,1.730
3,10:00,1,10,ARI 42,10,17,"Penalty on Fred Wakefield: False Start, 5 yards (no play)",1.730,1.400
3,9:35,1,15,ARI 37,10,17,Marcel Shipp left guard for 3 yards (tackle by Dan Morgan and Brentson Buckner),1.400,0.920
3,8:50,2,12,ARI 40,10,17,Josh McCown left end for 8 yards (tackle by Will Witherspoon),0.920,1.290
3,7:58,3,4,ARI 48,10,17,"Penalty on Larry Fitzgerald: False Start, 5 yards (no play)",1.290,0.630
3,7:37,3,9,ARI 43,10,17,Josh McCown right end for 8 yards (tackle by Kindal Moorehead),0.630,0.000
3,7:28,4,1,CAR 49,10,17,Josh McCown pass complete to Marcel Shipp for 3 yards (tackle by Mike Minter),0.000,2.520
3,6:46,1,10,CAR 46,10,17,Josh McCown pass complete to Anquan Boldin for 15 yards (tackle by Ricky Manning),2.520,3.510
3,6:07,1,10,CAR 31,10,17,Josh McCown pass incomplete intended for Anquan Boldin,3.510,2.970
3,6:03,2,10,CAR 31,10,17,Anquan Boldin left end for no gain (tackle by Marlon McCree),2.970,2.280
3,5:20,3,10,CAR 31,10,17,Josh McCown pass incomplete intended for Larry Fitzgerald,2.280,1.320
3,5:15,4,10,CAR 31,10,20,Neil Rackers 49 yard field goal good,1.320,3.000
3,,,,ARI 30,10,20,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
3,5:11,1,10,CAR 20,10,20,Stephen Davis right tackle for 9 yards (tackle by Adrian Wilson),0.280,0.950
3,4:36,2,1,CAR 29,10,20,Jake Delhomme pass complete to Steve Smith for 8 yards (tackle by Lamont Reid),0.950,1.400
3,4:10,1,10,CAR 37,10,20,Stephen Davis right tackle for no gain (tackle by Bertrand Berry),1.400,0.860
3,3:32,2,10,CAR 37,10,20,Jake Delhomme pass incomplete,0.860,0.170
3,3:24,3,10,CAR 37,10,20,Jake Delhomme pass complete to Steve Smith for 6 yards (tackle by James Darling),0.170,-0.520
3,2:45,4,4,CAR 43,10,20,Jason Baker punts 52 yards (tackle by Brandon Short),-0.520,-0.340
3,2:31,1,10,ARI 21,10,20,"J.J. Arrington right end for no gain (tackle by Garnell Wilds). Penalty on Obafemi Ayanbadejo: Offensive Holding, 10 yards (no play)",0.340,-0.720
3,2:07,1,20,ARI 11,10,20,Josh McCown pass incomplete intended for J.J. Arrington,-0.720,-1.510
3,2:04,2,20,ARI 11,10,20,Josh McCown pass complete to Anquan Boldin for 24 yards (tackle by Mike Minter),-1.510,1.270
3,1:23,1,10,ARI 35,10,20,J.J. Arrington left tackle for 1 yard (tackle by Kindal Moorehead),1.270,0.860
3,0:42,2,9,ARI 36,10,20,"Josh McCown pass complete to Anquan Boldin for -7 yards (tackle by Thomas Davis). Anquan Boldin fumbles (forced by Thomas Davis), recovered by Ken Lucas at ARI-29 and returned for 24 yards (tackle by Fred Wakefield)",0.860,-6.060
3,0:27,1,5,ARI 5,10,20,Stephen Davis left tackle for 4 yards (tackle by Bertrand Berry),6.060,5.910
Quarter,Time,Down,ToGo,Location,CAR,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,ARI 1,16,20,"Stephen Davis left tackle for 1 yard, touchdown",5.910,7.000
4,,,,ARI 2,16,20,"Penalty on Todd Fordham: False Start, 5 yards (no play)",0.000,0.000
4,,,,ARI 2,17,20,John Kasay kicks extra point good,0.000,0.000
4,,,,CAR 30,17,20,"John Kasay kicks off 74 yards, returned by Reggie Swinton for 28 yards (tackle by Garnell Wilds)",0.000,0.540
4,14:49,1,10,ARI 24,17,20,"Penalty on Leonard Davis: False Start, 5 yards (no play)",0.540,0.130
4,14:41,1,15,ARI 19,17,20,Marcel Shipp left tackle for 15 yards (tackle by Marlon McCree and Will Witherspoon),0.130,1.200
4,14:14,1,10,ARI 34,17,20,Josh McCown pass complete to Anquan Boldin for 11 yards (tackle by Julius Peppers),1.200,1.930
4,13:46,1,10,ARI 45,17,20,Marcel Shipp left tackle for -2 yards (tackle by Ricky Manning and Brandon Short),1.930,1.110
4,13:06,2,12,ARI 43,17,20,Josh McCown pass incomplete intended for Anquan Boldin,1.110,0.430
4,13:00,3,12,ARI 43,17,20,"Josh McCown pass complete to Larry Fitzgerald for no gain. Penalty on Fred Wakefield: Illegal Formation, 5 yards (no play)",0.430,-0.230
4,12:35,3,17,ARI 38,17,20,Josh McCown pass complete to J.J. Arrington for 12 yards (tackle by Marlon McCree and Thomas Davis),-0.230,-0.060
4,12:01,4,5,ARI 50,17,20,Scott Player punts 44 yards,-0.060,0.380
4,11:54,1,10,CAR 6,17,20,Stephen Davis left tackle for 6 yards (tackle by Karlos Dansby and Bertrand Berry),-0.380,-0.340
4,11:16,2,4,CAR 12,17,20,Jake Delhomme pass complete to Steve Smith for 15 yards (tackle by Robert Griffith),-0.340,0.740
4,10:48,1,10,CAR 27,17,20,Stephen Davis right end for -2 yards (tackle by Calvin Pace),0.740,-0.070
4,10:14,2,12,CAR 25,17,20,"Jake Delhomme pass complete to DeShaun Foster for 30 yards (tackle by Quentin Harris). Penalty on Chike Okeafor: Roughing the Passer, 15 yards",-0.070,3.580
4,9:43,1,10,ARI 30,17,20,DeShaun Foster left guard for 5 yards (tackle by Bertrand Berry),3.580,3.710
4,9:00,2,5,ARI 25,17,20,DeShaun Foster left tackle for 9 yards (tackle by Chike Okeafor and Karlos Dansby),3.710,4.510
4,8:16,1,10,ARI 16,17,20,Jake Delhomme pass incomplete intended for Steve Smith,4.510,3.900
4,8:10,2,10,ARI 16,17,20,Stephen Davis right guard for 6 yards (tackle by Calvin Pace),3.900,4.170
4,7:25,3,4,ARI 10,17,20,Jake Delhomme pass complete to Steve Smith for 6 yards (tackle by Quentin Harris),4.170,6.280
4,6:58,1,4,ARI 4,23,20,"Jake Delhomme pass complete to Steve Smith for 4 yards, touchdown",6.280,7.000
4,,,,ARI 2,24,20,John Kasay kicks extra point good,0.000,0.000
4,,,,CAR 30,24,20,"John Kasay kicks off 71 yards, returned by Reggie Swinton for 20 yards (tackle by Sean Tufts)",0.000,0.150
4,6:49,1,10,ARI 19,24,20,Josh McCown pass complete to Larry Fitzgerald for 4 yards (tackle by Marlon McCree),0.150,0.210
4,6:08,2,6,ARI 23,24,20,Josh McCown pass incomplete intended for Larry Fitzgerald,0.210,-0.550
4,6:04,3,6,ARI 23,24,20,"Josh McCown pass incomplete intended for Larry Fitzgerald. Penalty on Reggie Wells: Offensive Holding (Offsetting), Penalty on Ken Lucas: Defensive Pass Interfere (Offsetting) (no play)",-0.550,-0.550
4,5:59,3,6,ARI 23,24,20,Josh McCown pass complete to Obafemi Ayanbadejo for 18 yards (tackle by Garnell Wilds),-0.550,1.660
4,5:10,1,10,ARI 41,24,20,Bryant Johnson left end for no gain (tackle by Ken Lucas),1.660,1.120
4,4:22,2,10,ARI 41,24,20,Josh McCown pass complete to Marcel Shipp for 3 yards (tackle by Will Witherspoon),1.120,0.830
4,3:50,3,7,ARI 44,24,20,Josh McCown pass complete to Larry Fitzgerald for 19 yards (tackle by Ken Lucas),0.830,3.120
4,3:06,1,10,CAR 37,24,20,J.J. Arrington left guard for 4 yards (tackle by Chris Draft and Brandon Short),3.120,3.110
4,2:30,2,6,CAR 33,24,20,Josh McCown pass incomplete intended for Anquan Boldin,3.110,2.410
4,2:18,3,6,CAR 33,24,20,Josh McCown pass incomplete intended for Anquan Boldin (defended by Kindal Moorehead),2.410,1.160
4,2:15,4,6,CAR 33,24,20,Josh McCown pass incomplete intended for Larry Fitzgerald is intercepted by Marlon McCree at CAR-0,1.160,-0.280
4,2:04,1,10,CAR 20,24,20,Stephen Davis right tackle for 2 yards (tackle by Ross Kolodziej and Bertrand Berry),0.280,0.000
4,2:00,2,8,CAR 22,24,20,Stephen Davis left guard for 6 yards (tackle by Lamont Reid and Quentin Harris),0.000,0.100
4,1:54,,,,24,20,Timeout #1 by Arizona Cardinals,0.000,0.100
4,1:53,3,2,CAR 28,24,20,Stephen Davis left tackle for 1 yard (tackle by Chike Okeafor and Calvin Pace). Penalty on Tutan Reyes: Offensive Holding (Declined),0.100,-1.440
4,1:49,4,1,CAR 29,24,20,Jason Baker punts 29 yards,-1.440,-1.730
4,1:41,1,10,ARI 42,24,20,Josh McCown pass complete to Obafemi Ayanbadejo for 5 yards (tackle by Chris Draft),1.730,1.860
4,1:18,2,5,ARI 47,24,20,Josh McCown pass incomplete intended for Larry Fitzgerald (defended by Ken Lucas),1.860,1.160
4,1:13,3,5,ARI 47,24,20,"Penalty on Josh McCown: Delay of Game, 5 yards (no play)",1.160,0.500
4,1:13,3,10,ARI 42,24,20,Josh McCown pass incomplete intended for Anquan Boldin,0.500,-0.590
4,1:06,4,10,ARI 42,24,20,Josh McCown right tackle for 9 yards (tackle by Ricky Manning and Chris Draft),-0.590,-2.190
4,0:55,1,10,CAR 49,24,20,DeShaun Foster left guard for 1 yard (tackle by Adrian Wilson),2.190,1.780
4,0:07,2,9,ARI 50,24,20,Jake Delhomme kneels for -1 yards,1.780,0.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
