#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:10,CLE 49,6,1:58,26,Field Goal
2,1,4:32,CLE 40,3,2:27,9,Punt
3,2,14:58,CLE 34,6,2:47,53,Interception
4,2,11:00,CLE 31,3,1:33,8,Punt
5,2,7:22,CLE 36,3,0:54,-1,Interception
6,2,4:47,CLE 36,6,2:10,15,Punt
7,2,1:26,CLE 18,3,0:37,8,Punt
8,2,0:17,CLE 32,3,0:17,45,End of Half
9,3,15:00,CLE 13,5,3:01,18,Punt
10,3,10:52,CLE 39,1,0:06,0,Interception
11,3,7:19,PHI 43,7,2:22,19,Field Goal
12,3,3:20,CLE 31,3,0:23,0,Punt
13,3,1:53,PHI 22,6,2:38,18,Field Goal
14,4,9:01,CLE 35,6,2:36,19,Punt
15,4,1:18,CLE 30,1,0:13,0,Interception
